-24.997375,-22.85617,-17.110329,-24.405905,-17.892506,-18.418041,-25.959358,-24.26276,-17.297718,-20.752438,-34.009575,-20.072083,-30.072865,-20.00534,-24.696854,-21.128096,-27.850067,-19.262775,-17.09029,-18.71447,-22.531757,-27.017145,-17.936258,-20.349064,-21.805601,-23.442947,-30.097012,-26.163593
-22.967508,-25.183949,-21.011044,-17.792519,-19.560421,-21.12909,-22.53003,-27.493998,-11.759291,-18.63716,-27.058928,-27.975845,-26.001568,-23.427288,-22.697252,-23.454552,-22.960299,-20.874891,-22.091724,-20.80572,-20.34745,-20.597315,-20.69764,-22.842316,-19.387125,-24.9342,-21.255226,-24.495663
-25.491093,-23.030575,-22.330687,-19.599861,-21.253014,-21.486496,-26.24433,-25.604393,-15.103306,-21.633652,-24.943491,-22.614597,-28.6529,-16.124138,-21.807537,-24.436745,-26.457127,-22.16741,-22.429792,-28.761072,-22.920425,-17.609745,-24.62389,-22.549091,-18.624327,-22.432644,-20.463476,-20.264778
-27.463924,-20.387459,-21.094091,-22.300629,-23.901516,-24.87859,-25.819721,-19.628605,-24.43394,-16.237896,-24.343594,-18.798117,-23.690998,-15.128862,-25.952272,-24.158339,-24.39878,-26.137691,-22.727055,-21.099579,-19.316612,-23.74702,-21.612206,-18.759558,-21.257248,-24.215094,-18.377548,-21.253393
-32.984077,-24.989042,-24.245533,-26.710737,-22.83025,-24.320496,-28.890917,-18.0012,-23.473522,-18.196766,-19.363518,-28.06267,-21.382673,-19.367363,-23.385773,-22.72445,-28.112831,-31.498236,-25.753479,-17.649311,-22.489899,-25.414288,-18.572779,-18.677902,-21.036076,-22.033813,-21.50338,-21.26125
-31.642376,-27.876396,-21.009346,-28.250257,-20.676506,-22.946423,-24.419422,-24.10202,-23.316885,-19.031868,-21.888859,-24.03605,-16.600952,-23.367592,-20.848068,-21.578436,-27.849512,-25.950098,-23.309341,-15.938896,-20.454586,-22.345188,-23.051353,-23.628355,-25.45138,-28.199879,-23.02858,-23.18319
-23.934132,-27.993605,-21.863205,-22.926292,-17.433628,-20.702358,-21.350159,-22.252335,-22.85252,-23.951511,-19.465706,-21.618732,-13.859268,-22.314358,-17.527039,-25.013428,-26.231102,-21.119596,-26.026844,-16.925888,-22.267897,-23.286373,-19.4205,-23.960495,-22.55158,-21.784729,-24.438793,-17.245708
-23.009075,-26.45871,-28.46783,-19.984575,-19.062168,-22.571968,-18.819614,-23.972729,-25.401525,-22.812473,-19.014292,-18.1311,-18.04065,-20.491133,-20.457592,-26.411407,-22.912952,-18.031488,-25.025373,-15.506226,-15.969004,-23.005123,-16.366755,-23.789883,-17.5934,-18.91079,-29.448965,-17.809553
-25.275106,-16.518633,-28.076233,-19.055323,-15.774366,-16.855976,-16.359835,-21.751068,-22.455395,-19.952192,-17.072472,-14.119436,-18.262802,-17.131136,-19.012772,-27.837385,-25.207062,-17.027485,-19.090822,-14.513042,-11.463726,-14.145224,-14.464603,-22.626934,-12.166269,-14.319881,-20.984411,-17.279766
-26.788822,-13.402647,-26.6325,-18.517946,-13.0030365,-13.888758,-19.000225,-17.71093,-19.309998,-14.520941,-15.820236,-13.261253,-13.938873,-20.758732,-17.386757,-19.415318,-26.981213,-15.189438,-16.775969,-10.671568,-9.306936,-12.3964405,-13.344446,-23.338413,-9.020147,-10.728165,-18.09135,-17.616974
-25.622377,-18.174147,-25.33407,-24.49428,-19.294416,-17.559359,-23.452797,-20.707518,-18.406548,-17.50748,-16.653893,-18.200504,-19.362127,-19.40317,-17.728617,-18.80614,-24.031307,-19.04859,-15.458668,-14.254612,-13.484182,-19.554695,-17.650509,-20.60853,-13.014389,-17.213243,-23.617958,-16.147383
-28.517223,-28.028942,-24.50263,-23.545387,-16.294067,-17.544254,-25.804062,-25.18962,-15.600517,-21.707481,-24.908783,-24.025179,-17.637012,-19.566166,-21.12262,-22.980179,-26.660122,-23.779602,-17.68879,-17.165604,-19.435925,-24.54933,-21.283781,-16.412899,-17.47116,-19.775434,-22.579819,-20.622114
-33.517963,-25.088203,-24.65425,-25.3489,-17.686573,-20.317345,-20.531687,-32.26318,-16.080873,-17.337688,-25.724564,-24.368958,-15.228687,-20.343348,-17.430475,-21.179829,-19.969025,-22.070362,-22.677313,-15.287228,-16.048319,-23.24944,-26.577644,-20.199234,-17.509365,-15.204758,-24.278954,-27.107311
-35.07066,-24.521957,-22.61114,-23.971169,-19.321377,-17.938715,-21.450924,-27.31385,-17.396051,-15.987951,-18.399778,-17.097338,-19.036526,-18.431702,-19.955074,-24.37466,-18.583931,-19.1595,-12.431059,-17.560806,-14.718485,-20.327385,-17.834362,-28.737783,-15.929644,-15.319489,-16.805286,-24.065268
-28.81543,-19.627716,-20.962915,-22.10617,-15.480879,-14.745083,-20.602032,-19.570904,-18.117252,-16.28172,-16.046106,-17.919905,-13.953554,-17.3515,-15.245174,-21.730238,-21.096458,-16.150055,-9.663229,-11.204088,-13.225405,-16.237682,-15.41832,-22.738806,-12.519039,-14.843239,-12.308117,-20.56425
-22.099663,-19.644266,-25.90894,-26.299822,-21.726261,-15.515781,-20.36478,-23.126158,-18.413671,-19.270578,-15.309996,-20.972668,-18.026941,-21.67191,-18.31535,-21.231293,-15.085297,-21.009155,-11.663906,-17.558033,-21.56685,-14.3605995,-16.553787,-19.230026,-11.904667,-18.974686,-10.647339,-20.2922
-20.068806,-17.966934,-25.352278,-20.366535,-17.960066,-16.197329,-15.535433,-28.56266,-21.812801,-15.083567,-19.939999,-18.485743,-15.189016,-17.223682,-19.005768,-21.710457,-15.860399,-18.490236,-11.932411,-16.963448,-21.088976,-10.972242,-22.512325,-18.230133,-12.482817,-20.2424,-11.315144,-21.746529
-22.891354,-21.943829,-20.191977,-16.788063,-21.950766,-23.444242,-13.4864235,-24.358112,-22.734062,-17.269085,-16.542809,-20.87341,-14.010216,-16.692074,-18.871584,-20.11336,-21.215433,-17.91645,-9.783125,-10.17396,-16.336157,-11.3269825,-26.996754,-14.87693,-16.488434,-13.073996,-17.514866,-17.189003
-24.556557,-14.901741,-21.079967,-16.3475,-18.046349,-14.072088,-12.836754,-25.227495,-14.176634,-12.572876,-17.751429,-17.074234,-11.441477,-9.793247,-14.510454,-21.65076,-18.105057,-15.608984,-11.3717575,-8.371468,-8.828363,-11.332783,-13.374701,-15.109076,-13.309622,-12.594702,-17.928516,-17.779242
