-25.051687,-21.132288,-23.367395,-23.889402,-24.841177,-27.739038,-24.03644,-29.202848,-23.993254,-19.223164,-21.53498,-27.60755,-25.702955,-20.330843,-22.337831,-30.056639,-28.44472,-25.287222,-28.660192,-26.272604,-23.85966,-17.714827,-17.71736,-20.339869,-14.79067,-16.98381,-17.685951,-21.784494,-20.008911,-27.312529,-23.547117,-21.738947,-26.567644,-30.418673,-22.991266,-17.520502,-14.804014,-14.405863,-15.701805,-20.473581,-23.72695,-23.218878,-19.010788,-22.095774,-25.09841,-23.471823,-18.63595,-9.880623,-8.551882,-14.184139,-16.873463,-12.254381,-6.957958,-8.955654,-15.8670635,-21.644531,-19.21607,-23.69193,-28.676405,-32.820663,-24.421293,-21.684198,-19.775251,-24.82332,-18.096579,-13.933186,-17.228003,-24.423792,-27.354227,-24.833418,-22.59683,-18.36531,-19.754768,-23.042574,-23.08814,-30.199492,-30.797552,-26.118174,-21.310884,-22.255615,-21.559618,-20.375383,-18.330334,-19.579378,-23.848143,-24.639223,-26.062384,-22.102821,-22.06312,-28.309687,-22.421106,-21.30208,-29.535734,-35.61493,-34.93885,-27.379461,-20.679636,-22.386211,-20.076967,-19.83587,-26.180803,-28.58594,-24.879484,-20.880964,-24.085897,-23.085508,-21.215809,-21.1221,-20.24354,-23.780565,-20.430338,-16.04984,-17.628677,-20.270279,-22.630407,-14.595732,-8.133789,-8.744989,-11.72872,-11.848665,-13.996519,-17.598862,-22.074888,-17.608036,-18.734726,-17.805769,-19.181152,-20.525248,-18.765623,-14.5169735,-18.495592,-22.357862,-20.550776,-16.914967,-19.296087,-20.217388,-23.988459,-23.291418,-23.840258,-20.889544,-22.721716,-23.464006,-18.54216,-20.247671,-23.89699,-20.683542,-18.525967,-23.811476,-33.7772,-27.155565,-21.245039,-19.727537,-23.882189,-31.250257
-23.136133,-20.134943,-23.09186,-20.211304,-24.226797,-23.971746,-22.890654,-31.619184,-25.142958,-20.452446,-20.484907,-24.68667,-24.871248,-21.026178,-26.821367,-32.20455,-31.16841,-31.205595,-24.803015,-20.41164,-20.57858,-20.928598,-19.761457,-19.940924,-20.217892,-19.099005,-17.069202,-21.214912,-20.836876,-27.837294,-25.372938,-26.421652,-25.632212,-30.43566,-23.807463,-22.327787,-13.198589,-14.651627,-22.718134,-25.322847,-27.128393,-28.65317,-25.687109,-26.316755,-25.961962,-23.6098,-25.864676,-18.050684,-17.250875,-23.323927,-30.49632,-19.194382,-13.675444,-17.475935,-20.694035,-26.73258,-21.126125,-25.431875,-30.20035,-30.893408,-23.113546,-23.925367,-25.689493,-29.063509,-24.89974,-23.85771,-20.73875,-24.107386,-27.195559,-26.225481,-26.215757,-23.770185,-30.011538,-21.895868,-18.653704,-20.960283,-27.128157,-25.203161,-20.247864,-21.496094,-28.69272,-25.831793,-18.458942,-21.024502,-26.916082,-24.234339,-27.80142,-23.053358,-24.926302,-26.922468,-21.2966,-23.24832,-26.791914,-30.550108,-29.240904,-23.489332,-23.756258,-32.01925,-29.50445,-28.453634,-27.02651,-26.868975,-21.753096,-22.684023,-29.559938,-24.79289,-21.150751,-24.314577,-24.631083,-22.890757,-21.21411,-18.862644,-20.921492,-23.630758,-20.399878,-17.282118,-17.425474,-18.159298,-23.67333,-24.399954,-24.917677,-31.88954,-27.447744,-26.476118,-20.178612,-18.673046,-24.402018,-27.64688,-26.324415,-21.639849,-26.803312,-24.77728,-23.528143,-24.179575,-24.049414,-22.534277,-26.908537,-28.806154,-29.482187,-28.50503,-29.49782,-28.62042,-19.265278,-19.252993,-26.645853,-22.411541,-21.055601,-26.077673,-29.035017,-28.265142,-26.6032,-26.559107,-28.557714,-32.575264
-27.547579,-24.27976,-24.773085,-26.003416,-25.032537,-23.22032,-26.278486,-38.463654,-32.914032,-32.309006,-29.147482,-28.545439,-24.245424,-27.083384,-29.655478,-31.315752,-29.504877,-27.972132,-26.853266,-26.044836,-23.249674,-20.275251,-22.98586,-20.660757,-22.784248,-15.285679,-10.599226,-15.13661,-27.702726,-29.914995,-24.58996,-22.573221,-22.57247,-24.15457,-29.704,-22.545412,-13.215826,-16.291529,-29.09773,-27.291025,-27.854132,-28.828352,-33.254807,-27.134764,-21.511734,-19.349049,-24.262396,-25.174063,-26.559855,-25.479612,-27.850664,-21.25622,-17.682587,-20.59912,-25.437422,-30.287199,-26.597162,-26.011919,-28.742086,-27.556913,-24.976873,-27.496706,-32.554947,-34.474052,-29.4046,-25.925581,-23.479948,-27.06774,-28.175863,-24.13029,-26.871424,-26.693308,-34.32534,-24.083796,-17.43075,-19.102428,-27.300001,-26.662119,-28.789389,-29.704287,-30.536833,-27.98686,-21.668692,-25.70783,-30.415018,-26.91229,-27.264341,-29.42613,-29.466253,-26.064085,-24.381098,-31.756907,-28.918642,-23.519232,-23.020994,-26.372458,-29.29357,-36.093315,-37.827644,-35.34017,-31.216413,-26.906382,-23.545256,-29.740229,-33.082054,-28.565027,-25.994028,-25.821836,-27.8454,-30.072504,-28.524847,-28.82002,-23.99283,-23.382105,-21.974243,-22.160795,-24.327883,-34.34989,-28.060938,-22.340353,-24.61611,-31.367682,-33.86135,-36.863434,-31.122206,-25.47095,-32.413086,-31.13207,-27.935713,-25.416632,-29.059755,-31.400251,-30.188345,-31.478476,-28.697641,-26.99877,-23.285921,-26.77873,-26.744764,-22.248571,-25.803564,-34.807777,-26.481516,-28.46475,-29.232882,-27.251078,-21.202616,-23.046972,-28.845655,-28.988089,-32.558372,-27.893267,-29.360933,-34.268555
-37.24489,-28.940443,-22.942263,-26.279566,-27.51356,-26.076323,-27.835192,-36.675797,-41.536438,-33.162003,-32.36586,-25.037592,-21.620348,-22.302326,-21.459644,-25.291857,-28.965734,-26.884012,-28.797491,-33.070915,-25.707266,-23.901323,-25.98128,-21.116844,-19.56909,-10.637323,-4.2223015,-7.1956635,-19.010645,-27.128374,-28.361761,-26.810781,-27.775461,-27.228193,-32.81321,-21.772503,-11.656631,-13.329874,-22.24251,-25.392187,-25.145205,-21.472048,-20.852741,-21.757238,-19.502893,-18.256107,-21.306414,-22.06072,-25.415709,-21.700768,-28.66194,-26.86141,-25.547285,-30.073149,-29.246431,-28.09556,-29.554998,-30.147715,-28.044043,-28.16731,-30.39173,-31.681349,-31.853376,-31.070375,-27.499075,-33.92723,-28.99552,-29.168665,-30.603003,-24.01108,-20.347172,-25.662813,-28.904924,-26.374098,-21.454573,-19.896292,-29.601938,-29.090845,-30.96517,-32.70397,-28.357122,-24.03477,-24.441526,-28.51708,-33.051086,-30.077665,-23.564161,-24.900675,-28.551268,-25.857141,-28.892267,-29.569635,-29.021261,-24.610033,-24.867067,-30.075453,-26.761106,-29.990217,-35.97943,-35.113716,-29.93035,-24.07495,-22.19831,-25.042555,-33.25074,-25.856897,-26.619768,-30.811388,-27.355509,-33.984787,-27.794836,-30.382524,-25.17436,-19.365746,-18.671183,-21.953838,-27.801954,-38.242477,-32.1332,-25.701857,-28.176523,-36.359756,-37.469948,-31.80969,-27.893202,-27.53644,-33.236725,-29.230589,-26.063433,-33.639267,-29.717302,-30.047232,-31.114408,-32.42682,-29.093466,-27.642553,-25.392725,-20.399656,-18.633026,-17.301455,-22.25763,-26.11732,-28.741156,-30.143442,-27.32501,-23.69612,-25.189718,-26.194353,-28.53237,-34.132545,-40.868668,-31.51544,-31.680147,-31.68447
-37.222885,-27.194258,-22.603823,-28.644705,-33.38057,-37.01821,-32.259216,-29.718046,-32.468346,-31.485903,-25.820036,-24.470457,-24.807974,-24.501425,-20.405756,-23.683928,-26.450891,-26.083818,-24.727423,-22.120245,-21.575083,-20.358719,-18.083727,-18.615961,-24.890017,-12.34507,-3.5176039,-4.829811,-14.887474,-22.063025,-26.151209,-26.355944,-29.17747,-34.767883,-37.759926,-24.956877,-12.981838,-10.63525,-15.894117,-21.363546,-21.476038,-20.737995,-20.212317,-21.675423,-21.47207,-22.634954,-21.585203,-21.33447,-25.196558,-23.692049,-27.402243,-27.812136,-25.047396,-27.78391,-32.628746,-26.844202,-27.019346,-28.692442,-32.788223,-27.227854,-27.188864,-29.275965,-27.352694,-25.346289,-24.454298,-29.71329,-28.835035,-27.317442,-22.977835,-20.146383,-23.064764,-23.635073,-25.490942,-20.704048,-16.754843,-15.405289,-22.961538,-28.493307,-29.616804,-26.139887,-29.138449,-26.905901,-24.201189,-26.268103,-29.17412,-27.993021,-21.71065,-22.599401,-21.763254,-24.327879,-36.809143,-29.984419,-28.644304,-31.027796,-30.343744,-26.986773,-24.034422,-25.433851,-32.64206,-32.50328,-36.339745,-28.368662,-25.048853,-23.930075,-37.64183,-26.053843,-24.180609,-25.894175,-20.695942,-23.825567,-28.59693,-29.240099,-29.301725,-23.489405,-24.439886,-25.741522,-29.620924,-34.19081,-35.790375,-29.232061,-34.209396,-32.33191,-30.644148,-32.441788,-28.524332,-31.095884,-35.758347,-25.867868,-26.547747,-27.571333,-22.159258,-20.418839,-20.06931,-24.382795,-25.355722,-23.430494,-29.01137,-20.036968,-14.656483,-12.632456,-12.170351,-14.178032,-19.51142,-25.044935,-28.208784,-24.499487,-26.9666,-25.740301,-25.471762,-31.004896,-31.278696,-34.966484,-36.45997,-36.510162
-32.62072,-28.33861,-25.08673,-28.31627,-28.006907,-31.987928,-31.819887,-31.059008,-32.361626,-30.900457,-27.109049,-33.306404,-31.553717,-30.521147,-26.317244,-22.63126,-23.835157,-22.483973,-19.950682,-20.611576,-24.871294,-23.62898,-16.687874,-16.953896,-23.913076,-15.539476,-8.313335,-9.575438,-21.420437,-21.671782,-25.361475,-26.273092,-27.319567,-36.85118,-39.971947,-32.367523,-19.707912,-16.154768,-18.48932,-21.887032,-17.664211,-22.608429,-26.140669,-28.845125,-26.90748,-25.554697,-27.689459,-26.70999,-28.548883,-29.368578,-28.798643,-33.70072,-28.793402,-27.876207,-33.06404,-28.465307,-28.35554,-36.214928,-31.539598,-25.850393,-28.916388,-26.015322,-25.783453,-24.725428,-26.93141,-30.820204,-32.386734,-30.557978,-23.665373,-21.016071,-25.710085,-27.143644,-26.811674,-15.523424,-14.628895,-10.361906,-13.719782,-19.957285,-19.465233,-23.648561,-29.512594,-27.06833,-21.181133,-23.861708,-29.333899,-27.355822,-21.188782,-23.816359,-25.817812,-23.981886,-28.853075,-24.956762,-26.018343,-36.181206,-31.070837,-28.130152,-31.58071,-27.959112,-28.285505,-25.81537,-26.725187,-26.460535,-24.065714,-23.330751,-27.917894,-26.711329,-24.735304,-23.122404,-18.799376,-21.295265,-25.406275,-29.607206,-27.812994,-22.683836,-20.706457,-26.343992,-25.969149,-27.784155,-31.294226,-23.899603,-23.61946,-24.031942,-24.821074,-33.01834,-32.164093,-31.468592,-33.05903,-25.808126,-25.165186,-21.94325,-19.16387,-16.683434,-15.250534,-19.750029,-25.076517,-21.538406,-26.14358,-18.819138,-16.957424,-10.5139065,-7.7513275,-9.691778,-13.786528,-18.990139,-21.64534,-19.155516,-20.856043,-27.612547,-30.151056,-29.180769,-25.68852,-29.89733,-29.776419,-29.526865
-33.775192,-28.355673,-22.183664,-21.555847,-24.371305,-26.076849,-25.397966,-24.171598,-24.313265,-25.089762,-29.132837,-31.446905,-28.029116,-32.358955,-33.295082,-26.864542,-21.496204,-22.252296,-24.8314,-27.037115,-25.765593,-22.60117,-17.781862,-14.806017,-15.448559,-17.627914,-14.729076,-13.0377655,-17.814764,-19.73556,-25.023607,-24.445585,-29.234434,-31.075502,-34.99884,-37.36473,-25.993536,-26.570768,-26.36196,-21.490189,-20.465343,-23.72703,-26.04228,-28.933832,-28.163542,-29.905375,-30.791212,-27.70962,-30.602324,-32.78631,-26.659037,-28.85143,-33.84259,-34.213303,-35.85486,-35.42691,-33.70334,-31.517057,-27.215654,-24.34128,-26.546988,-31.572214,-31.436178,-30.763456,-34.629288,-31.488508,-27.791101,-29.32665,-31.415037,-25.800829,-29.456675,-35.79413,-24.720755,-9.741892,-4.920534,-5.533821,-12.594017,-15.078266,-17.198233,-24.938269,-32.5317,-22.954779,-18.010244,-22.190538,-28.952276,-24.686419,-17.141804,-17.508493,-25.214674,-24.88915,-25.369642,-22.631048,-24.664305,-30.192144,-26.255323,-25.464186,-33.046906,-35.10462,-31.633688,-26.320875,-25.866663,-27.83779,-28.107931,-28.12272,-28.349783,-33.593918,-28.387197,-24.883245,-21.615606,-25.131315,-25.035437,-28.936907,-25.78282,-21.622812,-17.68728,-21.582848,-25.590765,-27.068262,-25.619814,-24.288298,-24.49909,-20.948101,-24.428526,-22.969263,-23.03922,-29.40116,-31.884771,-25.61537,-28.708265,-22.93073,-22.94277,-20.691755,-18.567755,-23.396837,-27.998411,-24.545637,-24.34255,-16.07868,-12.166639,-14.171911,-12.264505,-15.22554,-18.346504,-17.750093,-21.026308,-19.141161,-20.803745,-31.596334,-35.554054,-28.349566,-23.580667,-27.614977,-28.482927,-29.325174
-39.270004,-29.407366,-20.906172,-18.57178,-21.085781,-22.931204,-27.65415,-22.83587,-22.231218,-28.695562,-28.26372,-26.642012,-30.620481,-28.524092,-35.220413,-37.997246,-25.736235,-25.026915,-21.366343,-22.35597,-24.610548,-24.381327,-23.038908,-21.834208,-17.897654,-22.560268,-16.887506,-19.890926,-20.854746,-18.443531,-20.234207,-24.598269,-32.356415,-26.4857,-30.822935,-37.681786,-28.21589,-25.840483,-27.039335,-24.819792,-25.743227,-23.19705,-26.19795,-31.61817,-28.146555,-27.51542,-24.789427,-22.53571,-25.24946,-26.345083,-30.064924,-30.431147,-34.137276,-32.676086,-35.1821,-35.59237,-34.026093,-30.92373,-31.648085,-31.960585,-34.439545,-35.274826,-33.269745,-32.774284,-32.206192,-30.605616,-32.99305,-33.324898,-34.62567,-34.9049,-33.397163,-39.814453,-25.451128,-10.3662815,-6.976637,-9.110182,-16.114649,-22.24401,-24.333754,-28.098349,-35.000343,-22.459612,-22.373358,-26.180746,-32.832977,-21.855816,-19.39884,-19.395521,-21.893824,-23.320223,-25.18859,-26.674257,-25.34712,-23.882105,-30.951712,-24.855219,-24.621328,-31.68336,-34.000267,-31.611975,-36.163315,-30.799154,-29.450796,-27.301165,-30.68199,-42.658348,-34.884193,-25.437147,-20.375202,-22.866552,-33.38826,-30.816294,-23.818178,-21.507744,-20.315212,-28.097204,-30.42467,-28.314001,-29.696093,-31.490423,-26.619596,-22.177055,-20.97727,-20.514925,-22.402048,-29.67961,-30.916277,-29.63318,-32.743736,-27.276525,-27.859549,-28.249063,-33.321007,-35.116226,-36.477417,-39.149025,-38.62938,-20.362125,-17.52811,-21.274942,-19.76086,-22.693974,-22.577005,-20.751719,-25.412603,-25.995863,-25.954237,-27.75817,-33.238144,-32.55062,-26.208048,-24.001043,-25.497183,-31.953962
-34.415215,-30.560701,-23.313543,-24.076864,-25.767305,-24.421515,-25.445524,-27.770674,-26.538107,-23.776201,-26.78982,-21.210707,-19.833332,-24.271994,-34.474846,-32.23217,-23.256926,-19.005415,-15.807341,-16.756536,-17.47862,-20.743845,-20.110807,-17.718176,-16.865623,-22.9028,-15.690418,-14.338947,-15.57686,-15.952106,-19.770924,-21.308983,-23.70022,-21.437498,-25.02159,-25.674871,-25.501402,-21.319271,-21.319054,-23.182802,-21.926083,-28.312864,-31.263021,-28.904116,-32.844223,-31.526022,-26.082083,-23.572744,-27.211634,-24.455385,-22.4229,-24.144785,-28.144266,-32.369156,-29.199675,-29.630861,-30.000307,-35.947296,-31.596556,-28.916399,-26.74473,-30.898535,-33.238823,-35.13494,-31.888952,-32.709396,-33.49227,-29.606543,-31.56919,-25.074034,-20.903666,-22.772633,-25.715014,-12.745966,-15.386461,-16.50637,-16.28885,-26.883951,-19.8255,-16.609426,-20.592445,-19.269241,-18.889105,-23.016272,-24.53591,-18.521545,-18.475275,-19.421026,-22.472227,-24.026808,-22.982931,-27.433771,-19.725903,-19.975855,-29.531721,-28.294195,-22.63945,-23.402044,-26.063284,-25.795763,-30.40967,-27.506601,-25.887964,-22.599348,-26.558535,-33.534096,-31.976675,-22.398914,-19.072706,-26.433924,-27.38989,-27.108011,-17.433702,-15.088423,-16.532352,-24.782522,-32.588356,-27.669447,-30.597116,-31.436468,-26.84664,-27.366346,-25.726385,-24.344473,-27.128954,-28.290827,-30.821848,-26.813929,-30.949324,-32.449768,-27.29975,-26.19734,-28.87663,-34.990128,-46.35231,-35.316566,-31.11577,-24.876074,-27.475859,-25.422491,-22.815718,-25.853064,-23.085596,-21.263147,-25.149652,-20.565657,-23.870634,-28.619253,-32.57067,-34.7647,-35.212234,-30.13178,-24.73842,-24.475542
-37.51313,-30.83846,-28.641191,-30.335032,-27.206694,-24.771128,-25.377249,-24.583197,-29.002085,-24.372274,-23.610113,-20.943848,-21.36105,-27.176397,-29.581232,-23.436445,-19.793087,-23.952375,-17.571323,-18.62416,-16.407675,-20.869947,-14.98381,-15.201666,-18.24005,-19.527761,-19.811789,-17.314817,-20.0118,-21.345411,-18.379126,-21.602085,-24.553747,-22.083479,-22.942877,-24.61466,-21.208578,-17.900005,-18.525032,-18.357054,-19.986982,-30.007097,-42.11322,-31.321592,-33.16324,-32.17872,-29.15148,-28.47009,-28.624159,-25.317099,-24.392706,-28.392057,-30.95479,-23.985598,-21.73757,-23.80052,-30.664656,-39.147194,-31.035234,-28.609095,-25.393225,-31.635859,-33.979515,-35.80063,-42.52722,-40.05429,-42.81888,-31.039286,-25.204794,-21.363691,-19.503225,-22.041307,-23.234747,-12.189604,-11.638613,-16.906939,-13.174828,-14.194105,-15.807001,-14.899042,-20.588652,-20.42403,-18.859266,-17.520376,-19.058577,-22.3831,-21.223019,-23.555689,-25.315641,-28.972902,-26.363592,-27.090742,-23.38627,-23.69031,-27.431074,-30.713552,-25.126955,-24.531244,-26.563246,-29.815958,-42.665367,-30.026655,-24.75332,-26.64733,-24.431879,-26.197355,-31.07923,-22.072927,-18.768282,-22.44037,-23.125254,-22.798933,-13.554743,-11.223799,-19.083506,-31.317888,-30.220472,-23.933523,-24.51768,-28.013983,-26.480352,-29.405241,-29.583593,-25.570738,-25.141844,-29.321695,-33.56659,-30.276407,-29.450304,-32.678017,-31.007566,-30.081427,-30.770529,-27.547602,-26.174314,-27.02836,-29.49637,-28.307405,-33.29515,-25.118551,-28.919851,-19.502672,-17.64414,-16.146444,-18.374998,-16.665823,-19.556898,-22.9061,-31.874624,-45.192978,-45.09783,-39.164375,-24.78116,-21.48477
