-31.399948,-22.53611,-18.691185,-21.600441,-22.199963,-18.759567,0.0,-6.170801
-30.58319,-21.69182,-23.870895,-23.102337,-25.381731,-25.638506,-8.781734,-9.679928
-26.524885,-25.729403,-21.248156,-25.890629,-26.438143,-24.980846,-13.115448,-12.964535
-22.566914,-34.18067,-20.72049,-22.057003,-20.034237,-22.395782,-13.557785,-15.943908
-25.580734,-25.476742,-25.171597,-22.835426,-18.925266,-23.800297,-15.9145775,-19.724058
-29.284388,-18.260355,-23.425186,-21.401825,-21.220724,-24.266613,-20.867407,-21.839912
-25.027267,-16.61196,-17.120897,-22.12787,-20.36388,-24.07918,-19.924969,-18.766289
-24.43924,-21.79334,-17.371452,-25.009182,-20.467434,-20.823692,-20.127623,-17.724655
-27.3887,-13.588308,-24.426552,-22.71093,-23.68936,-16.038528,-20.25769,-20.488646
-25.626259,-14.924889,-26.438719,-19.19224,-22.304626,-17.295076,-24.09296,-22.991459
-26.69624,-23.336475,-24.32892,-17.892143,-26.61939,-15.86703,-23.068544,-19.365194
-28.352232,-29.70261,-23.982449,-28.40007,-27.007967,-18.49442,-23.500837,-25.02344
-25.76781,-26.294687,-20.017242,-25.385553,-22.205599,-20.154427,-21.644974,-26.81797
-29.463718,-15.917548,-27.841303,-26.014927,-22.204315,-25.86244,-20.65967,-21.761753
-24.062847,-16.03461,-30.672417,-21.089273,-22.323872,-17.856737,-23.532274,-22.081995
-24.018137,-28.636341,-26.392574,-19.997818,-21.949846,-15.560148,-27.148619,-25.213419
-25.925829,-32.80878,-22.167753,-22.99139,-21.667362,-19.519144,-22.318806,-25.515732
-23.503622,-21.434692,-20.019836,-23.487545,-19.21378,-30.358046,-23.712994,-19.153782
-22.627487,-18.155745,-23.86895,-26.955751,-24.639166,-24.114346,-30.795113,-17.828478
-21.831432,-24.911402,-29.893036,-22.275171,-24.129967,-19.480019,-26.83921,-16.616684
-24.938335,-20.131128,-27.60132,-24.053434,-23.698746,-23.88184,-21.01347,-22.000063
-25.913246,-19.511473,-22.437939,-28.176733,-28.262442,-23.530846,-21.980886,-18.194613
-23.543411,-24.429577,-22.97631,-21.24007,-31.181526,-24.328747,-24.613148,-24.220634
-21.45588,-20.302458,-17.761356,-16.496284,-27.274626,-28.93734,-20.837055,-24.17272
-22.502987,-22.253614,-17.714241,-20.151325,-23.831238,-27.370966,-22.835707,-20.558216
-23.70972,-20.385897,-23.533525,-23.984488,-23.057453,-34.51632,-24.43672,-17.366081
-24.67449,-20.296467,-24.08587,-20.250732,-25.040012,-31.054123,-25.21906,-23.832546
-28.430178,-22.165098,-22.15514,-19.62764,-28.146502,-29.14207,-33.827602,-26.524616
-25.114752,-25.429218,-19.432209,-21.13982,-28.606396,-23.13247,-27.68724,-19.710333
-23.083294,-28.215824,-27.104252,-25.32056,-21.252457,-25.845346,-25.61016,-21.491196
-22.681404,-21.025734,-27.0937,-21.998728,-21.024002,-30.545675,-27.449347,-24.644236
-21.706964,-25.708927,-25.075218,-21.236828,-27.018652,-26.945671,-32.766373,-22.513577
-20.52539,-29.046041,-23.028524,-21.28556,-22.337906,-29.735933,-30.579025,-20.46473
-23.176056,-22.85937,-26.558638,-24.184444,-19.231205,-23.526766,-30.341972,-20.959671
-28.477863,-19.106571,-24.880438,-21.9326,-22.10917,-20.068844,-26.277613,-23.362724
-35.12695,-23.213194,-23.657297,-19.69653,-22.153667,-19.277943,-25.067076,-22.695427
-30.120367,-19.772959,-20.89907,-17.363428,-21.590319,-18.846325,-29.09938,-18.773695
-23.533993,-21.242264,-19.446325,-20.395412,-25.109901,-21.75623,-28.825346,-20.162899
-24.140781,-22.675762,-26.44492,-23.462193,-24.152477,-20.460468,-31.338404,-24.176682
