-28.501019,-23.931725,-18.719902,-21.829945,-25.507074,-18.624914,-17.656174,-18.045908,-19.682608,-20.634613,-15.764389,-14.737612,-20.740112,-25.954672,-14.196646,-17.6528,-16.562382,-17.581484,-16.575737,-13.00786,-19.53881,-14.945825,-17.05408,-21.576113,-15.542743,0.0,-1.0890789,-15.9359,-24.659475
-34.60589,-19.646523,-21.6186,-20.679115,-24.530525,-24.600863,-21.343056,-17.353128,-18.390171,-19.910551,-22.880203,-23.286726,-22.486557,-21.16608,-17.944809,-17.987665,-18.627487,-17.821629,-22.078548,-21.458961,-22.564423,-20.53883,-25.832401,-23.71815,-27.1967,-17.73904,-30.75091,-18.359688,-25.96428
-27.876102,-29.357016,-23.562342,-24.491634,-23.038853,-22.392168,-25.505997,-19.985071,-21.96996,-23.280704,-20.757864,-19.43753,-25.66272,-19.373987,-21.272755,-18.173271,-17.92142,-18.55493,-21.548122,-19.838436,-22.096403,-19.559206,-25.449162,-32.08452,-25.163649,-20.037622,-36.801243,-20.67046,-20.10079
-24.121351,-28.396538,-18.483603,-19.283419,-24.266708,-21.204712,-31.99459,-24.94833,-29.599598,-23.373444,-18.227995,-18.975212,-27.481892,-21.611734,-21.240538,-17.98948,-24.382679,-22.423649,-22.369225,-20.069958,-17.389786,-19.800875,-25.050526,-24.465893,-26.265738,-24.054386,-35.683056,-24.197163,-17.473076
-22.636013,-24.890976,-18.93901,-21.162928,-25.190517,-19.841423,-24.90316,-27.16601,-29.00151,-27.370575,-25.637646,-22.093487,-23.92339,-24.900286,-23.317415,-26.8685,-23.304443,-21.382858,-23.373,-24.277958,-18.225782,-21.038887,-25.022614,-19.193838,-24.064968,-21.813324,-31.88292,-24.63112,-22.19214
-22.253283,-25.84173,-23.786554,-23.940983,-21.039097,-17.787037,-22.38966,-24.195791,-24.052618,-27.001316,-27.445843,-22.863205,-22.812687,-19.109602,-20.605305,-26.358448,-26.094913,-25.553236,-21.473755,-28.916574,-21.48304,-25.856514,-24.146957,-21.187256,-18.60882,-23.418266,-35.594734,-23.765276,-18.728813
-21.984133,-23.471947,-26.958313,-27.240032,-24.862034,-20.30309,-23.433723,-17.64484,-22.144306,-29.938515,-23.002571,-23.17829,-23.820004,-22.555643,-28.258024,-29.155214,-22.069468,-20.641266,-23.415104,-27.593016,-21.646734,-20.644863,-26.884716,-24.959576,-23.414448,-27.795588,-35.202667,-24.833645,-18.117191
-24.885567,-28.46627,-19.014198,-25.541786,-24.989136,-22.053558,-17.746672,-22.902948,-22.698225,-34.78358,-28.578136,-21.793129,-21.776884,-22.199158,-24.509697,-29.531425,-22.151192,-18.972404,-28.126055,-23.685936,-27.635035,-19.948214,-28.0722,-29.305101,-20.295483,-23.249643,-36.485146,-21.800146,-22.578339
-28.434265,-20.42532,-18.01342,-24.060505,-20.28207,-30.146069,-18.416992,-17.502666,-17.322824,-28.112621,-27.534904,-24.74783,-17.973331,-19.964867,-24.517574,-27.13312,-23.266027,-18.670162,-25.552853,-23.075768,-24.862638,-22.990303,-28.8619,-22.076767,-21.669056,-27.090681,-33.12997,-21.365784,-20.22739
-29.29102,-22.317759,-31.027782,-26.099384,-23.626392,-27.698122,-22.961674,-18.068245,-17.641312,-26.346544,-28.62171,-34.768356,-23.095736,-26.294655,-21.162308,-29.472902,-33.94819,-19.715906,-25.394285,-20.518131,-22.844286,-21.957996,-31.636696,-19.424158,-26.933933,-31.04032,-39.586037,-26.71519,-25.101862
