-17.785671,-16.556297,-19.622372,-25.343288,-16.652767,-13.317297,-16.07423,-19.22681,-16.394535,-15.001641,-15.858692,-14.464571,-15.087435,-20.280247,-15.835531,-16.364964,-17.066765,-19.398354,-15.595374,-15.926603,-15.010622,-12.325119,-23.62055,-22.054972,-19.95033,-20.937016,-27.439974,-18.888569,-19.067707,-21.384254,-26.962214,-25.19917,-23.129272,-20.337818,-18.604279,-18.07586,-17.862944,-21.84729,-0.9874363,-1.5567627,-0.8233185,-1.1370468,-1.0523129,-1.102602,-0.49735832,-0.9725342,-0.9272461,-0.61969376,-0.9931202,0.0,-0.9648323,-0.60274124,-0.43510437,-1.0520458,-0.96503067,-1.7616825,-0.9264145,-19.961868,-17.926842,-17.672665,-18.386333,-18.57677,-20.98051,-16.08221,-21.034344,-22.862904,-19.414782,-21.74767,-18.778198,-21.75816,-14.560965,-18.014435,-17.721397,-17.38535,-20.726845,-19.22404,-18.548267,-16.654852,-16.592125,-13.838074,-24.660202,-19.873701,-15.654744,-17.522526,-16.915882,-12.910433,-10.872534,-20.654919,-19.562168,-13.440701,-12.8438225,-19.858704,-17.592295,-15.380728,-25.614347,-15.144473,-16.525661,-21.119291,-17.716738,-13.693916,-13.526522,-17.67398,-19.412624,-14.508055,-17.886337,-20.647346,-15.236671,-16.376392,-17.169956,-20.177364
-20.232723,-20.92207,-19.748493,-23.358303,-22.18188,-16.246185,-23.936014,-19.567743,-14.876594,-14.586012,-15.487839,-14.62647,-21.3362,-19.702278,-17.950039,-17.749409,-15.310049,-21.398787,-18.634933,-17.083212,-17.494747,-15.828966,-22.872658,-15.622608,-20.542519,-17.589684,-27.131733,-17.436409,-23.567389,-22.159115,-17.63466,-21.504028,-18.42273,-19.94765,-16.322567,-15.205178,-19.746483,-16.56715,-11.140215,-20.649975,-21.026688,-20.48668,-18.558954,-23.845764,-15.560181,-23.908403,-28.933884,-20.97287,-22.56099,-25.628214,-19.863655,-24.90136,-21.783222,-20.387627,-28.089088,-25.824488,-23.629894,-22.327385,-19.32768,-21.028267,-25.0401,-18.722488,-22.156017,-19.167706,-24.462402,-24.099216,-21.496426,-24.97982,-19.493927,-24.7373,-17.00124,-20.386406,-19.286476,-21.228271,-21.233942,-21.145844,-26.046421,-18.515476,-23.059147,-15.978414,-20.436352,-16.708601,-23.948708,-18.127182,-16.549414,-15.940885,-18.441334,-24.911854,-25.842752,-22.657509,-17.359362,-28.51666,-23.646372,-19.811724,-18.640694,-20.974354,-22.452953,-25.03149,-16.66914,-15.459748,-15.78088,-24.088997,-18.254297,-25.495605,-21.946781,-21.089027,-23.929539,-20.24496,-15.089037,-18.46117
-30.108768,-20.598284,-21.852924,-20.075237,-16.67572,-19.402496,-22.57753,-15.532652,-25.214228,-20.825882,-17.015114,-16.801424,-22.04916,-20.233158,-21.4132,-22.489407,-14.819983,-22.549257,-19.919727,-27.606834,-19.971027,-20.499897,-18.635038,-23.472557,-15.567492,-21.024475,-22.104658,-20.39584,-21.064537,-19.423105,-19.828478,-22.324839,-20.909864,-18.846027,-23.843616,-16.598541,-26.331802,-13.67918,-12.935043,-17.280273,-18.87077,-21.685188,-24.849392,-18.265388,-14.4298725,-25.238306,-22.986135,-23.035727,-23.554045,-30.37899,-23.5985,-32.423782,-20.84033,-18.856022,-22.343243,-23.054127,-17.951721,-25.392662,-23.989918,-24.92035,-21.355915,-17.16839,-33.036446,-23.136679,-18.227081,-23.73853,-22.456577,-27.361475,-18.165627,-25.208038,-20.143635,-22.158419,-21.783562,-20.51682,-22.733562,-27.583042,-21.447296,-18.157516,-20.367527,-22.7453,-20.452965,-18.157549,-21.502348,-23.539654,-16.860249,-16.973728,-20.890923,-20.231112,-19.148672,-22.560368,-25.424267,-22.20691,-26.31075,-19.721199,-23.279505,-18.580088,-15.615197,-20.765514,-18.580698,-18.485683,-19.230768,-18.851295,-26.44394,-23.517044,-25.910769,-24.54876,-21.198198,-23.504269,-23.188492,-20.274397
-30.18908,-16.461876,-16.494633,-18.749256,-21.03314,-18.411263,-18.672346,-18.302364,-21.824324,-23.879444,-13.304558,-18.700151,-20.616589,-15.373635,-21.385334,-23.763527,-17.785666,-21.0952,-19.382454,-18.878082,-18.11945,-14.180056,-14.530382,-22.409935,-16.67265,-19.492073,-22.58544,-15.099145,-17.49543,-18.02353,-24.179646,-26.910715,-24.18056,-19.065006,-16.27343,-23.259167,-24.714495,-16.082169,-12.136608,-18.628857,-22.11634,-19.98933,-23.952574,-15.415451,-18.005217,-28.020996,-20.542957,-26.103737,-20.168808,-28.466267,-25.818184,-22.967201,-23.94882,-20.98777,-24.463905,-23.268835,-20.835703,-23.78961,-23.281902,-19.841412,-18.378063,-16.740948,-32.554848,-23.96994,-15.003807,-25.747341,-27.24263,-31.817595,-20.758211,-23.032644,-19.446587,-21.199633,-17.904339,-21.961624,-24.584377,-20.987995,-18.828459,-21.226915,-15.732397,-22.900198,-23.984554,-23.469265,-19.783035,-26.98652,-18.13782,-19.451706,-25.4215,-15.478207,-18.615936,-22.232792,-19.910507,-18.592396,-27.81121,-18.933083,-20.142838,-13.593891,-16.328754,-19.70021,-14.657467,-22.388315,-22.288275,-19.439642,-27.407242,-17.346325,-25.318815,-27.763037,-14.899523,-18.685532,-17.786806,-17.2952
-24.273146,-16.392878,-21.91763,-17.586315,-17.06239,-16.026447,-21.517271,-19.446487,-20.704403,-18.580818,-16.034966,-18.557648,-17.255806,-20.19896,-18.810875,-23.027225,-27.287374,-23.585545,-24.794743,-19.063452,-17.44476,-16.57445,-16.17389,-19.942646,-20.437584,-21.91985,-21.411436,-20.218594,-20.283134,-19.613834,-17.87508,-19.836903,-23.186218,-19.528763,-16.33118,-22.299065,-21.879751,-19.29335,-20.091892,-18.394106,-23.407982,-25.271355,-21.376177,-18.772934,-23.908422,-29.899437,-21.97165,-19.763927,-19.462143,-23.187452,-29.037474,-22.83918,-19.243736,-20.759869,-24.389326,-24.364462,-22.159931,-24.780346,-18.214848,-22.380638,-20.940697,-13.856876,-27.608177,-20.38774,-14.406785,-21.110294,-18.783302,-18.699902,-18.57489,-23.981129,-20.11836,-17.877924,-23.01509,-22.062069,-24.685007,-18.734074,-20.438076,-25.334167,-16.44661,-23.381191,-17.788145,-23.487267,-23.761042,-29.897942,-17.388937,-25.658268,-28.5658,-19.244793,-20.761663,-18.722792,-18.788754,-22.983837,-18.95529,-18.164062,-16.085415,-18.188377,-17.952702,-22.156754,-16.032778,-18.152962,-22.08421,-15.842811,-21.67225,-20.642357,-26.199232,-24.02006,-18.268406,-22.808414,-17.764057,-21.744759
-26.334206,-15.533932,-21.261131,-16.277042,-16.353815,-19.343395,-19.339128,-13.518518,-20.505962,-19.799679,-23.060299,-18.243946,-17.060335,-23.537056,-25.71516,-18.911404,-19.447723,-20.507267,-23.542751,-23.092102,-25.877743,-21.740881,-16.886143,-18.773926,-24.044731,-23.780577,-21.78741,-28.926044,-16.376514,-19.723486,-15.513346,-22.63162,-22.827332,-18.310812,-24.5394,-20.967505,-18.22546,-21.22833,-20.674482,-17.01362,-16.541138,-27.146957,-17.457712,-27.820423,-25.17085,-28.881924,-26.072353,-19.913916,-20.510216,-26.307213,-27.979008,-19.32014,-22.313274,-21.51512,-27.154696,-24.534225,-19.345919,-17.671047,-21.672413,-22.236998,-18.373802,-15.404306,-26.467674,-24.002914,-12.962658,-20.10069,-19.533543,-17.84856,-19.938951,-23.699411,-19.708157,-16.644505,-16.317406,-20.464088,-24.685158,-22.340122,-24.369421,-25.976585,-15.306989,-22.377367,-16.582127,-18.813534,-18.871342,-22.18967,-20.221764,-19.027283,-25.146254,-22.344872,-16.840101,-16.275776,-15.479607,-19.415548,-17.754162,-15.169333,-13.836948,-17.961853,-20.237675,-23.629238,-17.531849,-19.786512,-20.95639,-20.523502,-22.84446,-18.480164,-21.781513,-24.070549,-23.327389,-16.818527,-20.549496,-23.918644
-26.204262,-16.437878,-21.345898,-20.147709,-22.690792,-17.192822,-20.832176,-13.8273945,-17.193748,-20.286606,-16.039253,-18.495827,-17.45281,-22.322521,-17.793285,-20.540745,-19.332933,-17.240664,-25.282787,-23.360138,-30.372707,-18.393572,-23.381117,-14.789993,-18.887234,-24.2136,-24.590584,-25.528072,-18.048492,-16.309677,-20.349968,-22.602596,-20.370594,-22.816196,-25.806854,-21.440506,-17.184883,-20.31229,-24.144766,-18.447197,-15.05044,-23.172226,-21.991455,-26.635952,-23.392254,-24.55617,-29.237267,-26.247555,-26.71849,-24.88145,-23.982891,-19.969225,-20.562527,-18.891474,-25.619312,-21.545761,-17.972626,-18.409492,-23.025427,-23.83027,-20.99846,-14.768601,-27.337444,-20.010727,-18.574526,-22.25597,-22.731415,-19.617584,-24.418167,-20.264301,-24.857899,-18.99681,-15.276355,-26.367992,-15.388502,-19.810743,-26.455784,-19.228771,-21.099604,-16.248535,-19.496979,-15.360136,-14.283821,-17.167744,-18.116352,-16.003448,-15.655895,-15.696644,-20.318636,-17.58922,-19.165546,-19.987976,-19.880865,-18.39988,-15.330492,-18.117588,-15.021248,-19.685846,-16.096153,-17.987045,-22.347519,-18.221611,-22.775297,-17.382885,-16.322254,-24.01804,-28.756477,-15.218177,-20.989134,-21.972382
-30.135717,-16.242008,-22.922176,-16.143188,-21.474941,-17.00924,-21.02454,-24.14934,-18.383648,-17.560081,-16.023708,-21.748846,-13.438637,-23.877373,-18.11119,-24.44375,-18.469416,-19.351421,-28.252789,-23.611969,-29.826975,-19.51154,-20.640228,-17.6917,-26.32012,-25.778622,-27.28873,-16.459497,-14.672153,-16.774145,-17.15157,-21.6828,-16.601906,-22.923729,-16.16537,-21.934383,-20.040432,-19.460266,-23.368595,-13.655737,-17.423834,-23.0619,-24.345993,-30.805393,-25.730343,-21.370506,-29.487766,-26.3616,-30.828909,-25.691105,-22.497547,-27.456356,-21.465742,-20.33524,-24.46296,-24.394638,-23.188166,-24.430904,-21.32745,-24.787975,-23.057697,-20.62827,-27.420683,-17.885899,-22.238789,-24.577015,-31.820301,-16.84271,-22.589542,-21.110157,-18.277618,-23.23096,-19.83746,-21.396286,-13.742931,-17.89063,-17.261482,-20.257612,-23.424501,-15.296874,-26.315712,-20.475965,-13.155354,-23.208542,-18.064806,-21.295197,-18.710892,-18.526651,-18.608295,-24.869537,-25.61694,-20.714016,-15.978889,-23.76908,-12.971222,-20.323696,-12.494944,-17.502588,-16.496498,-19.398752,-23.385948,-19.902637,-20.924198,-18.008045,-17.34737,-16.628841,-17.712053,-26.716602,-20.659645,-18.908089
-28.778103,-15.267867,-24.053894,-15.410785,-23.583023,-19.952663,-22.364456,-21.887928,-22.415974,-18.928223,-20.957623,-23.249832,-14.466881,-24.247654,-21.592121,-22.969242,-11.818247,-19.976171,-19.740685,-18.999933,-18.470428,-20.803675,-20.479927,-20.929714,-29.336277,-23.69661,-21.10075,-13.778564,-15.252219,-24.407907,-21.695742,-18.444828,-15.53396,-16.419056,-12.81123,-18.80553,-19.554228,-13.789049,-19.085743,-14.911786,-21.800282,-27.679058,-14.9309845,-27.185505,-23.588785,-22.669888,-29.006668,-27.73549,-25.600723,-23.180092,-22.464008,-20.34342,-24.189339,-25.055155,-21.007263,-23.851131,-17.516096,-17.187801,-17.78359,-23.497164,-19.39537,-26.737267,-24.333689,-22.172531,-18.20073,-21.538492,-24.15474,-13.595211,-20.227327,-25.292557,-19.683636,-20.283468,-22.193504,-23.543571,-18.936901,-21.433352,-15.984855,-22.485039,-23.785204,-15.269962,-19.188095,-22.093088,-15.241756,-23.093334,-22.191925,-23.967892,-20.979446,-20.847069,-21.070133,-21.16927,-23.283655,-24.61542,-19.287266,-23.33169,-18.203344,-18.931183,-15.885622,-20.809422,-18.126194,-19.329178,-23.940115,-21.945145,-21.688156,-18.708658,-19.045067,-18.82523,-13.350422,-21.714695,-17.819437,-17.873415
-30.079098,-15.226727,-17.615044,-18.782616,-24.404991,-21.888294,-21.25056,-19.39999,-22.630684,-18.403893,-24.709805,-18.808899,-18.714537,-20.573185,-24.88246,-21.332409,-17.79341,-20.292519,-16.783936,-15.918588,-19.873804,-19.303738,-26.29184,-22.357256,-19.39732,-20.179096,-18.09127,-22.146427,-15.789142,-23.493637,-25.95484,-22.481218,-22.029251,-12.007496,-17.649082,-19.343256,-17.879578,-17.97976,-20.282246,-25.283428,-26.770931,-27.912266,-16.905334,-21.544178,-25.742731,-24.589005,-35.01376,-25.355692,-22.421154,-22.075054,-21.7383,-23.400185,-16.336332,-25.8439,-18.609917,-22.239288,-13.839243,-15.534736,-16.63519,-15.876285,-19.04803,-22.629158,-19.930456,-24.864662,-16.85027,-21.495674,-19.530354,-16.876354,-20.545261,-30.958797,-21.856926,-21.318523,-18.064419,-24.595287,-17.815165,-24.177647,-23.289797,-25.275408,-21.873556,-19.299007,-18.676115,-22.1809,-17.764648,-16.714745,-24.995075,-21.507303,-17.421246,-19.708588,-22.02586,-22.26314,-23.283636,-22.323927,-25.589973,-20.85561,-21.362333,-19.211666,-25.781868,-16.00679,-17.921684,-25.622845,-25.473507,-20.543655,-21.21576,-28.159286,-25.13538,-19.12096,-17.718922,-19.131706,-20.880447,-19.395992
