-3.8146973e-06,-9.360687,-27.222925,-31.930168,-31.715225,-26.563158,-26.419538,-27.238895,-27.890804,-28.19735,-24.366995,-26.065374,-24.816214,-4.47163,-5.2739944,-5.4682007,-5.262615,-5.532467,-11.601852,-26.45371,-29.196297,-25.520813,-25.103346,-26.282055,-28.055063,-25.413916
-7.1629295,-13.119602,-33.93415,-39.490284,-37.95764,-37.04524,-36.092613,-31.191048,-38.254772,-34.786587,-36.011684,-35.951878,-30.00161,-18.836205,-31.961977,-42.439972,-34.480804,-32.135956,-15.667404,-35.06873,-32.789623,-37.60961,-36.093357,-34.519485,-32.59646,-38.883553
-12.543076,-18.81072,-30.42818,-38.835175,-33.24762,-32.69612,-40.532402,-33.79991,-34.96736,-33.38842,-32.67833,-34.698048,-36.745018,-24.276892,-35.711845,-42.69377,-41.21221,-31.456863,-23.46456,-32.611828,-33.734764,-38.49457,-37.380154,-36.86965,-34.11787,-35.730747
-14.877058,-22.637243,-29.802784,-32.27723,-31.74754,-36.11619,-31.878838,-37.094833,-38.441433,-35.22089,-36.38083,-30.83044,-38.006207,-25.727545,-36.583176,-39.231186,-39.572037,-38.524315,-24.553267,-34.51323,-33.87827,-36.067802,-35.97744,-36.94866,-29.995827,-35.769844
-17.127777,-24.374113,-35.226322,-32.576202,-33.492813,-39.580814,-32.25233,-37.990135,-37.528084,-33.160408,-34.58808,-36.384636,-38.002304,-30.427593,-36.727264,-37.359074,-37.457047,-40.110043,-23.863968,-32.343964,-32.41295,-35.74521,-40.04452,-37.803596,-31.211687,-32.987106
-18.774248,-26.370739,-36.960773,-35.87655,-31.787193,-36.85003,-34.157433,-33.64232,-43.057266,-35.96604,-37.42798,-38.098183,-38.55233,-25.768524,-29.957905,-33.253456,-44.44138,-45.16059,-25.847797,-34.473507,-35.318775,-34.43193,-35.90312,-39.513924,-34.7458,-32.374622
-19.922977,-25.239357,-38.085674,-35.771324,-31.198362,-35.118443,-30.916065,-36.743275,-36.53351,-47.85224,-34.62266,-33.445198,-34.760548,-24.985472,-31.164307,-31.20766,-43.599335,-42.532887,-27.04424,-36.31915,-36.445747,-31.705578,-31.673424,-38.880985,-35.94031,-36.116875
-21.52067,-26.14304,-31.818672,-39.956875,-36.793198,-34.701702,-29.295475,-38.843575,-32.198315,-38.75482,-33.211266,-34.008087,-38.35525,-27.017262,-35.898224,-33.93831,-37.85743,-34.110756,-30.00811,-34.305904,-40.334103,-30.997446,-31.839817,-38.07582,-33.752796,-37.93115
-21.946747,-29.271881,-29.78137,-39.842617,-37.330753,-35.444744,-36.407967,-41.03423,-34.063995,-37.330456,-33.24298,-34.34181,-39.268406,-31.79802,-44.371223,-31.265335,-34.52475,-35.86964,-31.391518,-34.145103,-34.878674,-33.727016,-34.868835,-40.8277,-27.887796,-32.160927
-23.609524,-29.166052,-35.381844,-35.484844,-41.272446,-37.292294,-39.167786,-42.457706,-42.717,-33.748226,-38.839985,-41.01853,-30.690144,-28.714304,-38.94287,-27.727474,-39.145115,-36.43208,-30.014183,-38.929142,-39.63727,-39.488613,-33.797806,-41.90695,-31.201302,-34.027134
-23.718105,-27.232368,-35.380558,-34.613842,-37.175613,-41.366676,-38.855583,-42.873413,-40.456398,-30.296413,-35.46095,-34.3402,-26.7216,-28.168459,-34.58889,-33.746986,-34.71398,-30.996494,-32.95899,-37.70566,-43.562656,-38.652744,-32.648243,-37.756298,-32.58696,-37.750572
-25.10978,-28.653957,-32.59044,-37.080143,-41.468655,-48.979897,-33.12728,-39.91556,-34.046204,-33.599514,-36.424244,-34.743683,-30.96932,-34.40298,-30.385368,-36.88841,-33.393288,-34.033005,-29.897434,-34.372337,-44.805355,-36.135277,-33.04849,-37.637325,-31.608677,-32.991467
-25.34108,-31.470158,-32.126938,-35.695114,-36.2592,-42.738853,-32.872257,-37.202927,-35.55211,-31.01751,-37.74453,-29.802933,-32.10022,-30.336742,-34.018383,-34.158497,-31.878212,-32.037834,-29.872368,-38.211575,-46.16794,-41.04147,-33.1264,-34.683743,-32.790092,-34.79946
-26.26192,-28.542187,-31.581846,-33.12552,-31.813969,-40.463165,-36.507553,-38.1568,-36.607075,-39.07753,-35.78812,-31.443638,-38.850346,-31.105665,-33.23515,-31.921822,-31.183931,-32.61235,-36.2156,-34.210617,-38.730324,-37.335148,-30.921432,-31.087557,-31.65466,-37.61007
-26.770477,-33.177807,-29.670593,-31.256084,-35.142624,-36.83508,-34.63425,-33.91181,-32.340546,-41.987537,-31.569366,-40.62806,-38.904823,-36.011726,-37.153175,-32.574203,-35.67681,-36.50746,-32.049767,-34.957012,-34.77674,-35.600895,-30.867966,-32.034916,-32.064156,-31.61786
-27.239368,-33.186363,-35.120808,-37.458393,-34.11596,-43.770523,-34.61011,-30.410698,-31.055851,-39.108467,-32.274986,-39.766983,-36.099674,-30.433872,-35.997883,-32.77328,-33.576183,-40.243317,-31.401844,-33.150482,-38.67564,-32.645226,-35.914616,-31.747635,-30.732342,-32.584816
-28.0495,-34.651093,-35.8326,-41.890194,-34.607162,-41.66415,-43.888992,-33.100903,-30.736454,-35.7134,-33.256607,-39.046432,-31.589424,-30.489859,-37.026344,-32.012054,-37.46775,-37.64581,-31.404783,-37.637962,-38.239544,-35.93834,-35.277992,-33.98554,-35.666874,-36.150932
-28.08348,-36.891903,-29.283607,-37.498898,-43.770817,-43.69963,-47.20175,-33.51889,-31.51056,-34.962135,-35.521576,-34.804234,-31.738892,-29.294546,-32.784634,-30.802856,-37.092907,-32.29268,-32.275352,-39.384125,-32.67417,-39.37712,-38.615696,-34.54692,-42.226307,-34.23918
-29.19879,-38.766827,-30.869911,-43.873104,-41.747215,-37.167736,-43.7495,-31.892904,-33.800842,-40.367115,-32.634247,-42.066807,-37.197796,-31.087122,-32.203873,-29.981318,-36.35186,-35.420887,-33.91165,-31.768034,-35.820892,-37.605415,-34.166973,-33.67265,-41.55178,-39.876915
