-35.925163,-22.058712,-22.06554,-23.013779,-27.66475,-19.25685,-28.899008,-23.381483,-18.130344,-21.395212,-17.431515,-23.773048,-17.668324,-24.34858,-17.11661,-22.016413,-20.38208,-22.902431,-16.70537,-18.36894,-23.470764,-25.762136,-29.513319,-26.719473,-19.684233,-18.430145,-21.295074,-20.24139,-17.4498,-15.478366,-13.740572,-28.135677,-23.933996,-19.29858,-15.057642,-19.49834,-21.636448,-19.087374,-13.741102,-11.743059,-27.229261,-23.00452,-18.549816,-18.687027,-20.656845,-23.640787,-20.28507,-20.689964,-24.050508,-33.46502,-24.065598,-21.87178,-28.599874,-23.063997,-17.709736,-18.151884,-21.547009,-26.583197,-18.107567,-20.767376,-25.942984
-27.939821,-18.971054,-19.467825,-21.781052,-20.648401,-24.123447,-25.78359,-29.785583,-16.417011,-21.086113,-21.818474,-25.823215,-20.984636,-23.1181,-29.100811,-20.06909,-15.8015,-20.438267,-19.675749,-14.534496,-26.683252,-18.548584,-21.058296,-24.444319,-18.274487,-16.151863,-20.288805,-22.05967,-19.493858,-19.119469,-18.614548,-26.006798,-27.115574,-15.818899,-17.919857,-25.009586,-21.5424,-18.34312,-12.8120365,-18.443089,-22.54554,-20.872957,-14.305143,-20.890379,-25.236805,-13.088719,-19.544384,-19.742529,-29.453192,-30.068123,-23.152424,-19.495377,-27.752117,-29.663431,-19.00595,-18.257593,-22.975739,-19.356764,-19.51125,-22.073572,-25.200514
-27.986708,-20.222652,-23.092478,-16.57599,-21.539162,-21.69528,-23.598146,-23.934036,-19.943958,-25.091846,-20.684357,-17.709743,-23.439232,-19.922318,-25.13985,-17.333633,-15.683558,-19.534338,-17.948318,-17.045639,-29.431694,-20.201279,-20.760172,-28.502598,-23.189758,-17.829845,-23.856514,-26.242075,-21.960737,-24.95117,-26.137909,-19.298237,-22.030941,-14.941451,-22.000032,-22.544529,-25.415115,-14.750086,-16.42181,-17.775032,-30.512653,-26.031681,-14.016131,-31.667078,-26.969154,-12.964524,-25.483145,-18.514086,-23.634613,-26.791155,-23.967896,-16.2001,-22.49556,-23.641405,-34.048687,-22.065603,-22.480585,-18.109911,-26.488436,-28.871231,-21.768536
-30.267881,-18.360394,-31.352371,-19.789007,-20.321018,-24.188377,-27.68113,-25.512392,-24.509914,-23.215685,-20.653017,-15.910991,-20.066956,-22.640125,-25.016235,-22.143692,-17.884403,-20.977356,-16.694214,-17.445694,-21.269714,-26.651518,-21.258755,-21.81764,-19.419094,-19.577103,-22.633747,-22.779997,-23.54723,-27.310505,-24.928068,-17.362865,-17.249249,-19.161953,-23.055592,-17.054064,-18.345358,-18.002386,-13.713209,-24.108448,-26.595991,-19.207933,-12.810404,-22.809242,-24.66019,-22.414272,-21.832495,-19.392998,-21.471344,-23.090445,-21.689905,-19.138182,-21.52057,-16.529434,-22.248566,-21.936283,-24.223461,-23.583382,-19.52189,-24.114042,-21.88009
-26.10797,-14.898153,-27.553051,-17.65966,-22.408163,-17.942175,-26.957514,-27.589222,-19.974909,-17.461794,-21.518106,-21.552055,-20.600195,-25.016232,-22.67235,-20.333418,-19.637142,-22.872536,-19.277346,-20.470112,-20.827156,-28.906084,-17.877245,-19.01823,-20.46994,-25.583344,-15.4793005,-21.035154,-22.602894,-22.732628,-24.011677,-21.167099,-19.670929,-21.223915,-16.8285,-16.994913,-18.22497,-18.118862,-17.549248,-27.186115,-28.876774,-16.62564,-16.77609,-21.697437,-27.091434,-26.211582,-26.367445,-25.995695,-20.286259,-30.00954,-18.360342,-21.924944,-18.897623,-17.734632,-18.574219,-23.915411,-21.114357,-20.85498,-22.513681,-21.4491,-20.039812
-27.768173,-17.791222,-21.203974,-24.422907,-27.863567,-20.252895,-27.343227,-22.470613,-20.945408,-20.915155,-23.672533,-20.425575,-28.818653,-26.987593,-16.732075,-21.430204,-17.17465,-20.195004,-20.120256,-15.237048,-14.779854,-25.860195,-25.435614,-21.523964,-22.397507,-20.367214,-15.507441,-25.038069,-16.98223,-17.70631,-25.109894,-18.218876,-18.755253,-20.867237,-20.730883,-24.068953,-22.918436,-19.419615,-20.334076,-25.831873,-24.771679,-23.70037,-15.778608,-20.575615,-25.354294,-19.33052,-25.728138,-23.304052,-22.159397,-24.502487,-15.939158,-24.034794,-17.079533,-16.333553,-22.279953,-22.51347,-20.757065,-18.331095,-23.727293,-18.151352,-22.2667
-21.010841,-16.36729,-20.54067,-28.189497,-24.913797,-20.88854,-24.752493,-21.532505,-22.67582,-29.212193,-29.662424,-19.151194,-27.864697,-23.781239,-16.554516,-25.61565,-21.658876,-17.996506,-23.641682,-18.923157,-18.617893,-26.86409,-24.033838,-23.445297,-16.56971,-16.939932,-23.714989,-18.601065,-13.781843,-17.055096,-23.248558,-21.511982,-23.838106,-17.013966,-17.351225,-19.248081,-24.017178,-14.1115,-20.655533,-27.411152,-21.578102,-26.973898,-24.937115,-19.571554,-22.918104,-21.07723,-22.558014,-18.455925,-21.707485,-26.055405,-20.024263,-21.236433,-19.376749,-21.16419,-25.271154,-20.243544,-19.418945,-24.100727,-19.080004,-21.27757,-23.16904
-19.693207,-14.932304,-19.920979,-25.182798,-24.388527,-25.168018,-24.389975,-27.298344,-20.511406,-31.047358,-32.65724,-23.364193,-18.61152,-17.193214,-21.170853,-23.72466,-22.199842,-21.271349,-17.637215,-24.88247,-18.47405,-20.033133,-20.00363,-22.832237,-16.149357,-21.619251,-17.203472,-19.118004,-19.288845,-17.896423,-21.565113,-20.66618,-23.106392,-18.0198,-18.411507,-14.769117,-23.033276,-18.452229,-18.592659,-23.158731,-17.832354,-20.808388,-29.157932,-21.336742,-20.245958,-24.028742,-20.31826,-21.749641,-19.663979,-18.300848,-20.931564,-25.70718,-21.9919,-21.782967,-25.11859,-20.53022,-17.636395,-26.521975,-24.109276,-20.48118,-18.879826
-19.58125,-19.350037,-17.93902,-21.202059,-24.45393,-17.06631,-24.568186,-27.197191,-25.526033,-27.226042,-19.534166,-29.018536,-19.288532,-13.572766,-19.411455,-17.932907,-19.310493,-19.138418,-19.359158,-22.402098,-18.70551,-19.153227,-19.627888,-18.927256,-15.373707,-22.42873,-13.448263,-15.5360985,-24.98119,-16.856724,-26.36215,-17.688623,-22.865938,-18.0293,-13.492606,-18.351124,-23.66446,-22.56798,-19.084845,-19.943136,-17.867043,-15.929434,-25.066563,-15.480334,-19.649494,-15.939958,-24.478443,-22.418056,-21.517178,-12.814903,-19.530973,-20.739632,-24.081688,-20.89553,-19.733292,-20.551115,-24.799797,-19.605621,-19.641815,-25.780355,-20.036932
-21.271942,-24.746107,-19.821217,-24.704401,-21.81909,-17.291916,-26.313387,-18.093801,-26.409628,-22.865314,-23.008007,-22.320023,-20.246307,-17.493359,-22.429827,-18.417002,-26.11931,-26.835604,-29.308855,-21.489117,-21.491055,-26.059185,-17.373123,-19.439703,-18.19933,-23.629961,-20.521955,-14.970233,-25.651072,-20.238182,-29.215855,-26.014355,-17.439734,-17.39116,-17.500072,-19.40033,-24.954727,-21.044144,-25.88166,-15.944157,-16.149866,-21.906933,-27.67418,-17.19935,-19.119308,-17.190676,-21.252352,-19.83589,-27.624533,-16.073038,-20.969639,-22.176886,-26.474678,-21.433573,-19.691322,-24.192997,-20.355982,-20.441006,-18.50015,-24.093512,-23.543877
