-25.027233,-27.287102,-23.22676,-29.90104,-27.710115,-7.472618,-3.2466297,-3.3999329,-3.6225166,-2.9732208,-3.2436714,-2.2782135,-22.1741,-29.409939,-22.820126,-38.528297,-34.15819,-24.69996,-24.777225,-26.412834,-24.709944
-28.093056,-33.91603,-26.280766,-32.150814,-23.206938,-12.159748,-28.149694,-34.363,-10.940359,-29.451595,-53.49551,-14.476694,-28.512981,-23.009216,-25.66568,-32.28329,-29.619453,-29.943544,-25.794325,-28.87581,-31.107412
-38.20395,-29.745663,-31.74843,-29.437887,-24.900953,-16.188787,-27.8645,-38.34232,-14.657829,-37.45372,-60.717934,-20.776833,-23.85124,-22.818415,-22.786839,-32.779274,-36.283768,-31.231659,-26.352726,-27.279411,-27.00653
-35.162422,-24.171286,-30.09188,-27.50764,-28.453884,-18.54382,-30.897232,-38.564217,-16.421057,-38.757286,-65.56905,-23.22716,-22.936226,-31.195683,-24.048523,-33.84907,-25.553957,-30.205688,-25.01223,-31.973417,-27.34503
-28.522488,-29.125776,-22.140144,-29.23627,-25.819702,-21.877445,-38.111652,-37.1579,-20.73892,-40.375008,-48.003212,-24.650345,-26.804123,-38.016933,-28.034746,-35.40959,-24.676937,-25.396599,-30.599861,-28.4189,-22.555742
-25.605743,-34.24613,-22.904787,-30.531137,-26.708647,-21.746326,-36.373222,-36.24113,-21.152534,-40.992428,-43.415466,-25.802021,-27.877281,-34.88915,-25.547493,-27.372993,-28.619688,-31.299648,-26.558357,-30.697649,-21.331585
-26.874046,-29.287348,-22.037983,-29.661041,-22.4829,-23.841187,-37.958378,-32.531654,-25.76763,-37.535797,-51.36476,-27.471272,-24.750568,-31.565079,-24.10144,-26.088352,-31.30979,-25.510803,-24.340225,-33.016445,-27.098122
-31.631174,-30.260586,-29.9998,-27.648682,-24.789204,-24.306625,-38.391785,-30.021553,-30.198643,-40.270576,-65.89526,-27.977728,-31.924839,-23.251696,-30.042305,-33.771553,-37.1054,-29.494724,-30.24385,-30.598028,-28.644188
-37.531483,-27.77238,-28.733074,-27.710491,-28.449284,-26.499342,-38.455154,-33.460056,-25.476067,-49.26325,-57.38125,-28.552416,-32.34393,-26.014425,-29.150486,-29.110146,-34.083176,-26.674667,-31.833637,-27.82431,-29.525518
-38.624012,-31.433594,-24.422583,-30.708696,-27.225037,-24.946636,-36.81108,-32.956177,-25.277885,-45.085144,-56.421402,-31.673222,-32.04587,-29.746216,-26.36096,-25.673758,-29.541147,-27.298096,-29.203756,-29.166046,-25.140583
-35.63134,-35.489586,-24.80974,-29.340782,-27.223606,-25.039854,-36.18157,-32.69582,-30.641375,-41.912,-61.520714,-33.268703,-29.112995,-26.884575,-27.725271,-26.272594,-29.630857,-29.16644,-29.122032,-26.85754,-25.251644
-39.77262,-35.301743,-32.804405,-35.765953,-26.666204,-26.392988,-36.289474,-39.531654,-27.80016,-42.018036,-60.473503,-35.760647,-28.728231,-26.237751,-24.720901,-33.78299,-24.339315,-30.818533,-28.301863,-28.845043,-32.439823
-37.04432,-36.228317,-32.91523,-29.099718,-26.465984,-23.70829,-33.924618,-46.60737,-30.7867,-39.337326,-48.282654,-34.56319,-27.41733,-21.558971,-26.41913,-27.207615,-25.5168,-28.08231,-27.092188,-31.750608,-28.723745
