-12.676552,-19.251528,-27.233545,-27.648727,-25.33641,-29.162685,-26.180622,-25.103634,-22.322353,-21.391571,-16.645538,-21.842648,-24.93618,-23.216312,-22.474728,-18.58099,-17.048483,-21.432968,-22.22532,-21.79634,-23.860907,-23.701887,0.0,-0.86995316,-0.99786377,-1.0432587,-0.9494591,-0.63775635,-26.329676,-22.14962,-18.83495,-15.223518
-20.57536,-24.766787,-45.518387,-31.36065,-32.360332,-31.562906,-26.310696,-37.42343,-27.112179,-34.907368,-22.876614,-34.653355,-35.726288,-24.71719,-34.256905,-24.154093,-30.559425,-25.627787,-26.396488,-38.36108,-29.045183,-28.953157,-12.040585,-26.185043,-29.363209,-35.91174,-25.332355,-29.623545,-29.092026,-36.995617,-24.652275,-22.256107
-25.164356,-30.815388,-36.00804,-30.684532,-43.00562,-38.7155,-33.94089,-28.267384,-30.241573,-29.650154,-28.585987,-29.883606,-25.934856,-25.278664,-30.620335,-32.78289,-26.912453,-27.038292,-29.775862,-26.371464,-26.813627,-25.31422,-16.273829,-20.293705,-33.486485,-32.544376,-28.855953,-36.589794,-31.635937,-42.509632,-30.344013,-27.248741
-27.984873,-32.033463,-30.605549,-29.078495,-37.364075,-36.98194,-32.458076,-27.708202,-27.381283,-22.868526,-31.003231,-34.212383,-25.070026,-31.575104,-23.763092,-31.361734,-32.041164,-32.941654,-29.949112,-25.009237,-28.7506,-30.304668,-23.459347,-21.295547,-28.251076,-27.784779,-30.090021,-30.35545,-30.020567,-34.57496,-36.436317,-25.718914
-34.90672,-30.114048,-28.573532,-27.287304,-36.616684,-37.276817,-26.989079,-37.49761,-30.568544,-24.350927,-23.134157,-35.85033,-30.759464,-32.455013,-26.22828,-32.398506,-30.721636,-30.073393,-23.437021,-34.44618,-28.736635,-32.39798,-21.086443,-25.221252,-27.993696,-30.466784,-28.118576,-28.82629,-30.547987,-37.71018,-31.961233,-30.725319
-35.561672,-34.45538,-32.695732,-28.247187,-33.524117,-43.541508,-32.832928,-43.187016,-37.689754,-28.676594,-20.685844,-30.12025,-34.108345,-27.963543,-26.122402,-27.709562,-28.785454,-31.85037,-26.952835,-33.07157,-28.436441,-28.930122,-26.236877,-25.32185,-32.213684,-25.896067,-27.365017,-33.757614,-30.877546,-35.40137,-31.853245,-33.888515
-35.220135,-34.288628,-32.452305,-34.80493,-29.345226,-31.360252,-29.633764,-42.851955,-38.890263,-21.734707,-20.371065,-30.141571,-28.710217,-33.06377,-29.165457,-25.884747,-23.867292,-29.44882,-32.529713,-26.825706,-28.098284,-25.928759,-26.906282,-31.737997,-25.345652,-23.497654,-28.003853,-30.156282,-28.878792,-33.916862,-29.48058,-40.513557
-34.211872,-38.82351,-34.86801,-32.701366,-33.827724,-30.632938,-28.367172,-36.119423,-37.069485,-21.98016,-23.115166,-29.83621,-29.060484,-36.083195,-28.873806,-23.56702,-21.473753,-31.508633,-27.714205,-27.30145,-26.455395,-28.401585,-25.912325,-30.64664,-27.072111,-27.228949,-30.396116,-25.828686,-29.77322,-37.883705,-32.01232,-32.57104
-31.685627,-35.71175,-33.22323,-29.690193,-31.682148,-37.146355,-31.274422,-33.49266,-32.672207,-25.402586,-22.580854,-31.170948,-30.447292,-30.746418,-24.546844,-22.1334,-19.18681,-25.33202,-24.306633,-30.629187,-29.557213,-31.731304,-20.678738,-23.01592,-27.58785,-27.010307,-27.096252,-29.372099,-31.040745,-28.395512,-30.893637,-25.315165
-32.449936,-39.432896,-29.7706,-34.50758,-30.386305,-32.061005,-29.03892,-40.999256,-29.268991,-28.023344,-28.128761,-35.25923,-39.192234,-33.414486,-27.774984,-27.211555,-22.506607,-20.200905,-29.31629,-31.673134,-27.861403,-28.775093,-23.478214,-25.171795,-30.27361,-29.431652,-27.412624,-24.85087,-29.704004,-27.696243,-31.744673,-25.075716
-32.29744,-33.289192,-33.935383,-30.857681,-30.202892,-31.794727,-28.784649,-35.335632,-28.837723,-29.848536,-26.411541,-34.72641,-34.476322,-29.91907,-30.251034,-29.144499,-26.550373,-18.253271,-34.9663,-28.682304,-25.14122,-22.755772,-29.943977,-25.668625,-24.148237,-23.023182,-28.641119,-25.396797,-33.080425,-30.462112,-24.15636,-25.956726
-32.212494,-36.20055,-38.66373,-33.21901,-39.16271,-30.074034,-31.184608,-27.41044,-33.355236,-26.633713,-25.424759,-32.9378,-36.675415,-28.066969,-36.025715,-28.69062,-29.04089,-24.121609,-27.155619,-23.538132,-30.873642,-31.87481,-22.530567,-27.090462,-24.663456,-29.11349,-31.836258,-26.05862,-36.92266,-33.910576,-28.679403,-35.879673
-31.757784,-40.118046,-32.192757,-33.733185,-39.219803,-31.33334,-35.479275,-25.522888,-30.919844,-25.449142,-28.723755,-31.42677,-34.989574,-31.105001,-35.726536,-30.17356,-27.173183,-26.032495,-28.315544,-26.840076,-25.655565,-28.12215,-20.463097,-31.52253,-28.001842,-35.163464,-31.824759,-29.102821,-34.845142,-31.5096,-35.349888,-35.941612
-28.833748,-31.703875,-28.325377,-34.373768,-30.85836,-39.687874,-36.76963,-27.985739,-27.55761,-26.132305,-29.066809,-31.246414,-33.629166,-30.957958,-30.499367,-30.599068,-26.972443,-21.990128,-34.516663,-29.75013,-25.918407,-25.335152,-22.31834,-28.667704,-31.722767,-31.224373,-33.64295,-34.3283,-37.76413,-25.436619,-38.420353,-34.548164
-29.123205,-30.899426,-30.75544,-35.471615,-32.301067,-32.246677,-32.87501,-31.909975,-31.335396,-26.78798,-26.952229,-30.202988,-29.922586,-32.789543,-24.233168,-23.890131,-26.060913,-24.888252,-29.959436,-31.466429,-19.535624,-23.95827,-19.764236,-25.761604,-26.157234,-27.795197,-32.93106,-34.891773,-33.420944,-25.146086,-34.56551,-34.51203
-34.491848,-35.663605,-32.80778,-35.653294,-38.797916,-25.060337,-33.608337,-30.462807,-28.70502,-27.096157,-31.01968,-33.13615,-25.864532,-34.51902,-26.016865,-22.222298,-23.919214,-24.239777,-33.14399,-36.37284,-19.422632,-26.112957,-19.389038,-21.628357,-24.33633,-25.103455,-30.897923,-34.011612,-27.083862,-33.2209,-28.42818,-30.070381
-35.63362,-33.78942,-33.007374,-35.401623,-41.698704,-28.345528,-31.076286,-29.762882,-29.356617,-24.751957,-31.745535,-30.246834,-31.755486,-34.948036,-29.739227,-30.529047,-23.811806,-22.055439,-34.15763,-27.235432,-17.171015,-31.97108,-22.454784,-22.804287,-28.573444,-32.841167,-33.330116,-32.853218,-28.374168,-32.827927,-27.576431,-27.674198
