-80.0,-80.0,-80.0,-80.0,-40.022602,-21.390457,-14.868557,-14.962292,-28.095526,-17.475409,-25.388012,-20.463694,-21.681473,-22.40868,-19.560173,-15.098574,-14.721153,-24.297411,-22.863665,-20.729788,-19.31714,-18.92159,-18.524982,-25.492859,-17.136932,-17.320711,-17.001707,-24.180494,-17.732765,-22.104544,-19.796164,-15.02293,-18.639153,-20.996067,-15.952898,-21.071318,-16.763845,-39.835255,-18.7932,-31.733685,-15.278294,-16.025764,-26.36351,-18.093506,-22.398247,-17.035849,-19.969769,-11.734764,-17.259039,-13.65147,-12.795715,-22.849442,-16.48709,-7.9655895,-1.9053154,-1.5394554,-2.0834122,-3.1701546,-1.2848663,-2.694252,-2.7990417,-2.0001335,-2.0576553,-3.0412788,-2.54422,-3.724083,-2.2250748,-1.6322098,-3.2495842,-3.1758194,-2.5292397,-1.8925476,-2.904255,-11.956373,-21.816448,-23.3305,-24.096947,-29.019917,-22.666813,-25.089956,-19.390144,-19.135077,-26.29024,-25.531303,-18.220388,-12.221725,-17.071194,-20.490763,-17.823723,-17.885233,-25.529274,-22.16655,-16.624268,-20.103628,-16.95594,-14.564728,-28.434397,-17.921726,-18.07719,-20.68405,-15.277702,-15.37512,-22.377832,-17.738647,-22.292072,-18.27568,-19.047506,-17.335007,-15.702158,-31.38864,-16.290106,-17.93249,-11.73156,-10.545525,-19.461176,-9.167442,-15.229477,-17.978092,-13.044142,-19.216595,-9.521803,-14.228426,-7.594343,-5.321064,-11.734869,-9.813284,-9.8554535,-10.704075,-13.718523,-19.68598,-20.42331,-30.53304,-14.288425,-15.23332,-31.25527,-34.44161,-21.77822,-26.229378,-18.004347,-19.033396,-28.546024,-23.387798,-20.272015,-15.026234,-14.412226
-80.0,-80.0,-80.0,-80.0,-40.115364,-20.136936,-13.680332,-15.546431,-20.905003,-15.71624,-19.904663,-22.382475,-21.59101,-23.723248,-21.809053,-16.856146,-16.029118,-26.75502,-23.692766,-19.225252,-19.121418,-21.355286,-20.819695,-20.91721,-17.104185,-19.105497,-18.036673,-20.727394,-19.816322,-24.83931,-22.56825,-17.185385,-19.640772,-20.497425,-18.230335,-21.581573,-17.420181,-25.152212,-19.089802,-21.627897,-18.012014,-16.773598,-20.775425,-19.26548,-21.63118,-18.76986,-20.103062,-13.278275,-17.771612,-16.49926,-14.823965,-19.075243,-18.022585,-9.054382,-4.113388,-4.377346,-4.863041,-6.033943,-4.0163803,-5.3715267,-5.660616,-4.849268,-4.9241962,-5.847542,-5.337946,-6.5197105,-5.092533,-4.4524803,-6.088539,-6.0411186,-5.3953133,-4.738304,-5.1271286,-13.4265,-24.109085,-24.063448,-24.30912,-26.194925,-25.475315,-24.759052,-19.348362,-20.216513,-26.664787,-23.485418,-15.712906,-13.630861,-19.034784,-17.314856,-18.883629,-18.151808,-20.901237,-23.029709,-18.95872,-20.953096,-17.231522,-15.097477,-21.374268,-20.299784,-20.841297,-17.391521,-12.533039,-14.91675,-20.090576,-19.171558,-23.723587,-21.122208,-16.838133,-14.595921,-17.554026,-22.586727,-15.328695,-15.563244,-10.664259,-11.714331,-13.846075,-8.693497,-15.859215,-18.328835,-11.845257,-11.727488,-11.2402725,-11.496468,-7.8147717,-5.7343884,-7.746195,-9.964951,-10.275366,-9.944073,-13.456219,-18.966625,-18.322592,-20.66539,-15.161192,-16.552082,-29.65648,-24.61215,-17.00817,-16.474411,-18.923367,-20.5368,-22.498917,-22.75145,-22.697842,-17.721067,-16.379953
-80.0,-80.0,-80.0,-80.0,-40.075264,-18.964695,-12.549839,-16.13039,-18.058064,-14.252594,-17.29285,-26.151188,-21.354937,-25.64182,-27.27153,-20.021597,-17.93238,-33.89797,-24.656912,-17.90167,-18.78015,-28.26449,-26.593313,-18.481714,-16.928017,-22.36559,-19.367558,-18.582842,-24.332615,-36.712315,-35.83936,-22.123207,-20.90889,-19.879728,-23.883667,-22.060978,-18.110594,-21.931238,-19.289385,-18.55458,-29.851843,-17.60547,-18.145935,-20.869705,-20.796774,-21.855469,-20.108702,-15.78072,-18.254229,-36.355415,-19.07148,-16.837545,-20.502642,-10.4895935,-9.318935,-22.565033,-18.48284,-32.074802,-15.786842,-15.723555,-30.126194,-24.991135,-34.37514,-20.993942,-19.697666,-20.989695,-36.751263,-20.692146,-24.42759,-33.617027,-34.043804,-24.195087,-10.423832,-15.729675,-29.868073,-24.871786,-24.406443,-24.26097,-40.778706,-24.289856,-19.162712,-21.637241,-26.962803,-21.878345,-13.902231,-15.777494,-22.991707,-15.258257,-20.262383,-18.314516,-18.45432,-24.051268,-25.024406,-21.951427,-17.40523,-15.608259,-18.541843,-26.713772,-33.772236,-15.297014,-10.629103,-14.333729,-18.373154,-21.378288,-25.92675,-40.72603,-15.155348,-12.694096,-21.059345,-19.594906,-14.35157,-13.810314,-9.613857,-13.311939,-11.212107,-8.096989,-16.509895,-18.59636,-10.707874,-8.849087,-14.2742405,-9.597345,-7.9219017,-6.0828915,-5.4510136,-9.991629,-10.632547,-9.115072,-13.050972,-18.169003,-16.68966,-17.605091,-16.199163,-18.48042,-28.279564,-21.554008,-14.531111,-13.420536,-20.041779,-22.928795,-19.797543,-22.019558,-29.533085,-28.48175,-20.354774
-80.0,-80.0,-80.0,-80.0,-38.78746,-17.77062,-12.403408,-19.598013,-22.622675,-13.070652,-14.565063,-24.168823,-30.926817,-21.673721,-21.138905,-17.118946,-15.053659,-19.98653,-28.863117,-17.470194,-28.060432,-21.100374,-32.847218,-18.639767,-20.322807,-18.194185,-15.96843,-25.662838,-17.575214,-23.261019,-21.731628,-24.018799,-30.498846,-25.7933,-31.575237,-22.520515,-16.590069,-19.379463,-14.367775,-12.655222,-18.267054,-26.739872,-23.735874,-23.715809,-24.813698,-21.820786,-26.556002,-16.171896,-16.152992,-18.2328,-24.300102,-24.320492,-23.357845,-13.48926,-12.797192,-13.557552,-14.166058,-19.341719,-16.130104,-17.307892,-17.744883,-19.201971,-17.951904,-16.8286,-26.665974,-19.857618,-23.904186,-25.09684,-22.901373,-26.726665,-30.748594,-28.03332,-14.166401,-14.698664,-33.314217,-27.499508,-16.524843,-18.030022,-23.680676,-21.510231,-19.550104,-19.308725,-17.923973,-10.687801,-14.024174,-18.899258,-24.904171,-9.144882,-10.873905,-20.662052,-11.955044,-10.005993,-11.625082,-16.16343,-26.798954,-19.536411,-24.161306,-28.906855,-29.793312,-12.990858,-8.815111,-14.611359,-17.932875,-17.44831,-18.837399,-16.075098,-15.789104,-12.389278,-16.328323,-15.171867,-13.6049,-17.436577,-8.035967,-13.640657,-8.753223,-3.6403542,-12.948938,-22.198814,-10.832239,-10.87706,-12.679829,-7.066084,-12.680557,-9.916832,-9.041618,-13.261982,-18.568525,-13.15237,-16.782412,-27.495056,-17.359133,-31.436695,-20.979979,-21.202065,-19.048916,-14.432537,-10.932133,-14.719963,-12.885544,-12.199406,-14.419918,-17.513826,-27.640812,-34.08149,-24.656406
-80.0,-80.0,-80.0,-80.0,-40.796394,-22.671904,-17.792795,-19.732252,-32.46558,-18.424576,-15.771936,-19.770048,-24.73032,-19.243805,-19.922098,-26.451622,-20.213638,-20.81973,-23.782171,-20.129137,-19.526382,-19.951488,-20.429655,-23.974586,-26.890972,-19.94838,-15.070955,-19.262245,-19.148888,-16.868988,-21.259602,-31.990215,-22.046371,-24.01687,-25.331078,-25.9226,-25.121473,-19.036598,-16.795956,-12.169424,-16.054308,-23.518524,-20.737041,-22.039566,-24.505245,-24.19123,-25.98782,-21.852293,-29.119686,-22.06341,-23.598156,-24.523415,-32.11422,-19.381348,-19.03158,-17.602217,-13.957838,-21.59254,-17.974903,-26.511528,-22.50751,-24.162506,-23.09436,-22.17577,-20.81267,-18.028336,-21.8169,-24.48832,-28.905014,-20.840475,-27.415354,-25.80334,-18.479937,-15.531956,-19.199316,-18.9658,-15.428583,-20.790829,-35.131546,-26.352377,-27.070433,-33.649193,-25.20716,-11.612782,-6.8711624,-6.9743996,-6.453167,-4.6171,-9.820602,-29.687754,-13.411411,-6.6235657,-11.685169,-16.235935,-15.464195,-19.28055,-24.21836,-22.395405,-17.888521,-14.418875,-17.230932,-16.497614,-21.948547,-11.954994,-10.1502285,-12.354198,-16.087667,-17.16747,-23.747162,-23.580698,-27.627005,-11.067791,-6.2630157,-10.748083,-5.697754,-3.6887512,-7.36895,-16.513485,-13.544876,-14.345821,-11.074091,-6.041176,-7.3038044,-12.691875,-12.077209,-7.8638763,-10.967957,-13.2715,-27.278854,-31.835926,-17.32583,-18.442678,-19.863644,-20.4391,-16.557896,-15.371592,-17.445929,-12.611271,-9.882496,-8.596617,-19.340569,-14.929726,-27.76139,-39.03654,-29.25586
-80.0,-80.0,-80.0,-80.0,-40.9113,-25.101707,-19.805727,-21.839165,-24.090296,-21.073742,-16.618668,-21.174164,-23.558714,-17.327085,-17.364025,-26.901787,-22.476242,-23.108849,-23.409578,-21.361057,-20.262562,-21.133503,-20.828545,-26.296026,-25.808891,-19.506905,-14.855371,-16.549347,-20.288202,-16.54345,-21.199514,-27.645164,-18.329788,-21.334982,-24.847141,-24.529215,-25.214783,-21.395683,-19.269756,-11.803879,-15.285038,-21.974037,-20.92445,-22.086914,-24.289104,-24.722178,-28.289402,-22.411907,-20.836803,-22.210445,-21.163334,-26.336649,-29.1414,-21.399534,-18.286282,-18.583408,-13.048168,-19.48044,-17.638512,-17.879904,-22.863178,-25.514149,-25.037502,-23.784124,-19.035496,-16.860851,-23.05626,-21.10833,-20.857628,-18.40486,-20.297314,-23.815878,-20.196392,-15.814749,-20.135984,-16.378254,-15.435186,-23.248543,-27.100372,-23.62916,-22.353197,-22.883636,-25.290493,-11.800627,-5.1222744,-4.8901634,-5.4450245,-4.6852303,-8.023733,-13.577932,-9.831566,-5.9272213,-11.1999,-15.195133,-13.978107,-18.154161,-24.526169,-21.769222,-17.92011,-16.204498,-18.697918,-16.547031,-19.270529,-11.544973,-9.483019,-12.987122,-13.027924,-13.291677,-18.516445,-19.400936,-17.863342,-10.203323,-6.773525,-6.816145,-5.7126884,-5.807976,-5.7339993,-9.436272,-11.607544,-13.7447815,-10.9230175,-7.3434315,-8.743139,-14.486263,-10.795895,-8.175873,-10.856327,-9.281952,-12.921238,-13.896772,-14.62747,-18.477718,-13.53377,-14.515537,-14.8369465,-12.906525,-13.080795,-11.37426,-9.876768,-7.7070236,-9.891905,-13.212534,-27.964302,-40.69942,-30.625034
-80.0,-80.0,-80.0,-80.0,-40.763775,-32.67142,-23.859268,-28.19186,-20.638458,-32.033253,-17.697083,-23.989157,-22.270203,-15.528828,-15.233219,-26.255783,-28.204624,-31.369972,-22.83723,-23.20663,-21.352676,-23.133856,-21.31484,-32.3926,-24.271587,-18.742739,-14.401829,-14.372932,-22.001438,-16.030964,-20.919003,-24.76288,-15.783237,-19.153538,-24.165442,-22.949345,-24.382385,-31.467924,-30.162697,-11.1780815,-14.297722,-20.40712,-21.02095,-21.96891,-23.821741,-25.154663,-37.292095,-22.57596,-17.303362,-21.99702,-19.0847,-30.631107,-26.582533,-25.259727,-17.014568,-19.684582,-11.911331,-17.518658,-16.977184,-14.421467,-22.844112,-27.326923,-28.849487,-26.245293,-17.336311,-15.544722,-25.261272,-18.649458,-17.482365,-16.353294,-17.056683,-21.976706,-23.297401,-15.947311,-21.690365,-14.26136,-15.2524395,-33.37046,-23.633327,-21.330927,-19.407217,-19.22287,-24.648241,-11.79641,-3.4441605,-3.0266457,-4.3028717,-4.6371574,-6.2823334,-9.884869,-7.289118,-5.0183353,-10.440121,-13.948448,-12.475929,-16.847654,-24.724,-20.94791,-17.860672,-20.1825,-19.815084,-16.322094,-17.012331,-10.935638,-8.630783,-13.821291,-10.677349,-10.612499,-15.476519,-16.538584,-14.235634,-9.164392,-7.3473434,-4.192753,-5.5761776,-12.294962,-4.12154,-6.2030296,-9.726925,-12.762703,-10.557875,-9.686356,-11.710945,-18.263142,-9.302122,-8.487694,-10.599598,-6.6272106,-9.246613,-10.191174,-12.425049,-18.424751,-10.395882,-11.4407215,-13.153776,-10.796034,-10.238241,-10.009731,-9.7129,-6.629429,-6.4179173,-11.53236,-28.009535,-43.443398,-32.552742
-80.0,-80.0,-80.0,-80.0,-39.48988,-27.345001,-20.35806,-17.999332,-15.167633,-13.844212,-13.374294,-12.751999,-8.81818,-9.687305,-21.509262,-14.413408,-14.911316,-17.368624,-20.341078,-14.929829,-14.656849,-20.076159,-23.815838,-18.97045,-13.856789,-12.987219,-10.12384,-9.287434,-21.629944,-18.015997,-16.592857,-11.272568,-8.671673,-13.366222,-16.250843,-16.8893,-22.904285,-16.725311,-12.5960865,-8.839067,-7.6318035,-8.803909,-13.013302,-16.03985,-21.900766,-18.86904,-18.07199,-14.624638,-13.149113,-9.300415,-9.375874,-14.598421,-17.720774,-14.258886,-11.641563,-13.902561,-11.352503,-11.527775,-11.30497,-12.929848,-16.403019,-24.862705,-15.555254,-14.874092,-14.259022,-12.638004,-18.625786,-21.132492,-18.003973,-22.08534,-16.356712,-18.563053,-22.231537,-17.311974,-16.085506,-12.929543,-15.658848,-24.313427,-31.84034,-20.30836,-22.917213,-15.670048,-16.44809,-10.496794,-3.3292122,-9.542465,-15.686346,-15.406254,-9.051407,-9.655327,-10.797592,-8.2015915,-7.5013237,-19.797108,-14.520973,-22.989311,-31.205814,-22.568258,-14.912952,-14.454933,-10.583408,-16.652836,-17.413246,-21.132462,-11.197109,-12.695755,-8.8966255,-8.785461,-15.410782,-14.445414,-9.886757,-14.845806,-34.544933,-6.100811,-7.9847527,-8.109468,-7.490999,-6.1320934,-10.189463,-18.63373,-20.133934,-22.53606,-14.818518,-15.956425,-17.685415,-9.220856,-11.877193,-4.6733093,-3.5397987,-7.410074,-14.842257,-10.199339,-2.3185768,-2.317295,-7.1733932,-19.701141,-8.869635,-18.745863,-12.292633,-8.859116,-2.8786125,-10.860426,-28.70539,-49.552048,-32.910137
-80.0,-80.0,-80.0,-80.0,-40.94295,-22.46763,-15.516817,-16.477814,-21.088306,-18.00385,-18.865152,-14.325619,-8.57465,-9.770134,-14.299681,-9.758739,-10.563597,-19.272854,-21.595549,-14.14241,-16.30708,-19.516726,-23.866371,-24.322105,-15.243454,-12.485737,-6.8451195,-6.902214,-12.172407,-14.011612,-13.411709,-8.610416,-8.469322,-21.364668,-14.005148,-13.02297,-14.6826515,-14.050587,-13.497595,-16.597576,-13.086706,-9.289963,-10.816366,-13.090109,-19.580801,-23.075695,-14.185072,-12.639397,-18.473383,-9.087181,-9.011072,-14.496092,-26.455536,-13.651421,-11.539806,-14.2671795,-22.24358,-10.605539,-10.801029,-22.338482,-16.444633,-15.792223,-14.14463,-14.87735,-23.482454,-13.241808,-16.271635,-23.120014,-19.901005,-20.686989,-22.856258,-27.083113,-21.187517,-16.570436,-17.281351,-17.410086,-22.322392,-23.975805,-24.120798,-21.219225,-22.729965,-22.938341,-15.091068,-9.476166,-9.8087635,-12.674046,-16.781664,-10.733721,-8.697762,-12.926985,-12.738871,-10.645332,-11.412914,-22.587927,-20.566324,-20.347012,-25.588379,-21.35183,-13.631622,-14.018349,-13.81249,-12.721621,-15.796509,-20.967451,-17.15399,-10.89706,-14.477026,-17.84213,-18.734627,-15.49387,-13.544392,-16.898012,-11.145168,-10.462284,-19.53089,-10.710615,-12.438761,-11.457111,-12.6124,-21.492222,-20.42609,-23.717169,-16.535637,-18.069382,-17.415997,-8.869535,-12.9392185,-9.552837,-7.8264446,-20.204607,-9.840008,-5.9672565,-4.016529,-5.0079613,-10.486042,-14.991074,-16.892307,-9.883366,-7.870598,-5.2939644,-5.544754,-15.005432,-35.486515,-46.047935,-32.979145
-80.0,-80.0,-80.0,-80.0,-40.76367,-21.69083,-13.580723,-15.977943,-19.298893,-16.878704,-17.714893,-15.266533,-10.217007,-9.643852,-16.184711,-8.878532,-9.1946335,-19.251675,-16.446596,-13.955206,-18.201994,-16.942503,-20.785376,-23.791058,-16.671434,-14.609453,-7.1770744,-6.7481613,-12.012379,-11.218594,-13.3512535,-9.872707,-8.627493,-17.623352,-14.084427,-12.550056,-16.721006,-14.09568,-15.637634,-17.980597,-15.545067,-10.42103,-12.975269,-12.872913,-19.14119,-22.975124,-15.837387,-10.980583,-11.8216,-11.168896,-10.038153,-15.908817,-23.122849,-15.193495,-12.695068,-16.148798,-16.959656,-12.2409,-10.967096,-16.745571,-17.788788,-17.380829,-15.226334,-16.419292,-16.95316,-14.324047,-16.564241,-22.363472,-20.040771,-19.96944,-25.628117,-21.89279,-16.363997,-16.706554,-18.81082,-18.516308,-18.400488,-21.968765,-25.446154,-21.334978,-20.551931,-23.380114,-15.614035,-10.450317,-12.457109,-10.302639,-10.400272,-9.884811,-8.569099,-10.046164,-11.799337,-10.815868,-13.452679,-20.741976,-19.388071,-17.014868,-22.861347,-21.839966,-14.445324,-14.103832,-12.654678,-10.130066,-17.390146,-18.694931,-16.488958,-10.938612,-16.582838,-20.413208,-19.663177,-15.747828,-15.835623,-15.087894,-10.2007885,-11.697727,-22.288021,-11.029421,-12.206043,-11.192457,-14.128965,-17.38628,-15.309654,-14.345051,-14.748274,-18.665916,-17.543242,-8.1708355,-9.244415,-9.517197,-10.035137,-16.267591,-8.434927,-6.1479874,-6.1726513,-6.978119,-12.257835,-12.686607,-13.925308,-9.005539,-8.92647,-6.683464,-6.8944206,-15.364248,-36.285995,-43.177006,-32.12329
