-10.388304,-11.672066,-0.91799355,-11.813589,-15.231831
-15.662326,-30.614737,1.9073486e-06,-31.460512,-31.441597
-26.212393,-24.500748,-1.940979,-30.151606,-36.133453
-24.064474,-22.712502,-4.4744473,-29.792334,-34.20549
-26.455338,-22.255922,-9.061964,-27.51059,-25.076984
-23.050716,-24.58228,-16.17102,-31.575832,-27.834368
-21.898216,-25.06589,-20.947515,-26.594156,-24.835318
-27.38955,-26.442911,-16.013222,-23.654797,-25.182573
-27.086912,-22.892193,-12.6619625,-29.372438,-31.198078
-26.29517,-26.237276,-12.72493,-29.554012,-33.075493
-25.581913,-30.122305,-14.088148,-27.12209,-30.42245
-32.10985,-30.459633,-19.581295,-26.196617,-26.502121
-28.427761,-30.892775,-25.360527,-28.495838,-25.46466
-30.555836,-32.024185,-25.967815,-31.469667,-26.078022
-38.62206,-34.223934,-20.074444,-29.962086,-24.330223
-42.444016,-32.402016,-16.58331,-29.806114,-26.738613
-40.259674,-25.120262,-17.316265,-28.316338,-27.99215
-30.800518,-25.908924,-19.09489,-25.32174,-34.042465
-29.846405,-35.05203,-22.398493,-25.390377,-28.822334
-30.608171,-25.059032,-27.193888,-26.087568,-24.991173
-34.57933,-23.668787,-24.242786,-30.060747,-27.040573
-36.963852,-24.759804,-20.213642,-28.411404,-23.191463
-31.712242,-30.636652,-18.63042,-26.348751,-24.177166
-30.573612,-32.044033,-20.150116,-28.54813,-25.024012
-32.75421,-29.370066,-25.904448,-24.198679,-34.008636
-33.83227,-32.841564,-31.101412,-30.746916,-29.032919
-26.089752,-28.334934,-28.090078,-30.777838,-28.671558
-26.000187,-20.910244,-25.885727,-24.764465,-34.75467
-28.674503,-16.568619,-21.682507,-27.009752,-25.164179
-27.745354,-22.524162,-22.041656,-25.08285,-23.883446
-29.339767,-23.559265,-21.389853,-22.278427,-24.832191
-32.284424,-23.968933,-24.964241,-24.423695,-24.627148
-31.852467,-28.810059,-30.795555,-23.18873,-30.995844
-31.495817,-33.60837,-32.668194,-25.3087,-25.659046
-31.438755,-30.105337,-28.491266,-28.282589,-24.45924
-33.902805,-24.478916,-21.511133,-22.72521,-25.304579
-38.033623,-26.115234,-19.313507,-24.81347,-29.818699
-43.23682,-21.405287,-20.72974,-30.272717,-27.880579
-40.104263,-24.048828,-27.582535,-30.422625,-25.96143
-35.100903,-25.599083,-25.414513,-30.594658,-28.397821
-32.926952,-24.9933,-25.303875,-30.987938,-33.385883
-33.269924,-21.405764,-22.399979,-33.286694,-26.299774
-36.007553,-22.196081,-21.465237,-32.386215,-29.295206
-32.30188,-26.426113,-21.619394,-34.95329,-25.155815
-31.5237,-26.027365,-23.053293,-38.19545,-25.83456
-26.658436,-26.678625,-27.397205,-45.70394,-24.186186
-25.255812,-24.424086,-33.0019,-36.89313,-23.634497
-28.21592,-21.101604,-28.847523,-36.78151,-31.498573
