-28.231716,-19.757421,-26.587196,-23.185957,-24.124454,-21.665356,-22.551363,-18.622353,-25.384521,-20.123028,-26.233625,-19.603104,-20.082474,-13.663799,-26.08601,-16.455168,-21.69031,-24.66304,-19.697712,-20.774006,-20.92543,-21.329172,-31.344118,-24.238941,-20.13692,-20.252998,-24.260654,-32.929604
-24.669329,-23.531181,-22.13168,-20.783726,-26.063715,-23.591171,-31.018566,-21.050587,-30.239054,-20.171183,-29.753914,-20.312023,-18.517057,-14.594229,-27.473057,-18.571186,-18.814484,-26.99169,-20.24148,-17.595657,-22.085562,-23.608479,-23.987022,-20.835482,-18.673082,-26.223639,-25.126722,-28.124874
-25.06331,-26.831913,-24.259583,-21.210777,-20.361778,-25.613344,-23.813555,-19.005577,-27.195877,-19.715668,-34.929443,-22.37548,-25.840067,-16.858673,-27.603367,-26.300789,-22.614475,-23.71547,-21.109947,-21.290115,-18.732395,-23.699541,-24.285727,-21.980556,-19.768127,-22.525585,-31.172682,-23.140957
-26.81186,-30.714865,-25.318733,-19.910494,-21.70158,-23.628927,-23.344296,-24.365368,-21.320383,-19.08272,-30.551813,-25.67551,-28.346704,-20.763731,-25.73288,-26.650805,-28.311987,-16.800728,-23.21561,-24.715841,-16.69147,-23.193478,-26.415888,-22.12083,-18.845955,-21.770752,-22.5333,-23.925663
-30.713669,-32.561626,-21.77716,-30.406332,-22.043015,-22.994015,-29.096527,-30.767786,-25.402012,-27.492062,-22.835335,-24.230373,-25.710226,-28.254847,-30.438015,-26.09283,-29.294458,-17.764563,-24.535213,-22.455704,-21.267792,-26.803848,-21.530764,-22.518166,-19.585854,-28.055922,-22.506565,-17.236935
-35.805534,-24.730352,-19.520565,-37.730488,-19.730442,-23.765442,-36.733616,-26.993494,-26.594137,-29.59448,-22.747522,-23.949781,-22.490198,-26.42057,-30.38685,-34.950596,-28.98108,-26.144497,-24.510017,-20.276737,-23.889528,-19.7487,-17.56435,-23.940624,-23.423386,-23.10233,-23.078388,-17.842445
-33.94979,-20.136522,-21.135403,-36.67797,-20.894363,-19.817493,-28.205984,-18.456493,-25.659212,-21.995592,-24.926052,-23.699314,-22.226944,-21.022106,-29.178293,-29.700735,-24.7401,-25.863749,-28.84319,-20.899746,-17.835632,-19.132267,-18.215271,-21.616413,-23.461533,-23.551434,-19.876516,-22.799637
-26.04367,-26.739758,-23.833712,-31.84749,-22.958244,-25.10208,-24.230026,-22.99916,-27.691734,-24.27565,-20.544947,-23.197548,-20.94004,-21.603739,-23.957186,-24.357904,-20.686901,-26.040983,-24.759296,-26.989956,-19.052757,-22.676785,-23.267673,-31.866644,-27.13274,-26.414896,-26.486176,-21.31687
-21.408989,-27.286022,-26.114262,-27.846182,-23.345669,-28.697147,-17.25084,-21.80548,-29.756203,-20.828062,-21.363272,-22.499752,-24.46997,-20.061707,-19.5945,-23.009289,-19.570566,-29.298903,-18.918919,-25.576422,-20.254677,-20.82249,-24.728352,-22.16203,-30.1555,-22.292206,-25.822361,-19.912567
-24.939114,-26.077093,-30.999157,-23.405659,-26.291962,-33.842705,-18.444077,-21.393396,-29.004034,-24.05955,-28.933615,-24.423319,-24.02709,-20.780289,-22.130161,-22.892832,-17.755888,-23.68973,-23.092472,-26.740557,-27.53816,-24.078083,-21.043087,-22.961653,-22.108875,-23.197445,-26.291626,-26.61279
-28.29628,-22.898981,-19.013273,-25.065315,-22.868671,-30.066092,-21.415562,-22.074474,-26.864227,-25.542547,-21.104557,-34.52228,-24.91583,-23.478933,-31.085629,-18.613676,-20.677933,-21.328259,-22.281284,-18.892426,-21.222708,-21.845236,-22.80516,-27.382805,-21.291637,-27.8551,-18.855774,-21.329659
-27.499704,-22.332157,-19.068577,-25.35114,-18.9457,-21.384663,-21.995289,-29.855368,-25.901695,-25.621632,-21.752836,-29.149078,-23.853258,-27.841875,-28.059914,-22.135424,-26.326742,-22.86546,-31.871185,-15.376017,-22.2886,-20.209713,-23.109686,-29.019802,-29.47466,-24.026917,-19.576294,-20.918968
-27.907675,-28.538881,-25.789482,-29.89948,-21.129131,-19.613478,-21.065529,-24.796,-27.099339,-19.188793,-20.416027,-23.921274,-30.598005,-21.61483,-22.460308,-19.761354,-29.212948,-19.115997,-21.789082,-21.434704,-26.001966,-23.954222,-24.967049,-22.75431,-20.360565,-22.38208,-22.602673,-19.443672
-23.2452,-23.980602,-27.503412,-29.78914,-23.706383,-24.160238,-23.851181,-19.721056,-24.220592,-17.692455,-20.35637,-22.342869,-31.198437,-21.60839,-20.595024,-21.40604,-21.879341,-23.004875,-21.2229,-19.504726,-18.137184,-20.230614,-25.626513,-20.843624,-19.340816,-22.210907,-20.533236,-23.971565
-24.149416,-20.022125,-20.89363,-21.934404,-26.00095,-25.852858,-22.761513,-22.950272,-24.990799,-21.238174,-21.549507,-24.486113,-27.461563,-20.690714,-20.284672,-22.980207,-16.59647,-19.135872,-24.008816,-18.513096,-18.187061,-20.285055,-27.080082,-24.379585,-22.916508,-18.623617,-24.023354,-22.237656
-26.272772,-24.158283,-23.572884,-24.722889,-23.163473,-25.546585,-23.004084,-25.864332,-22.069382,-26.890364,-27.846384,-27.263262,-22.170036,-22.369442,-24.546307,-20.166508,-15.935524,-20.27437,-20.76405,-18.28801,-21.398115,-25.236233,-30.099138,-20.85109,-22.28663,-20.185204,-26.02071,-24.56055
-26.676418,-22.309174,-29.481272,-23.722227,-20.290825,-25.186058,-29.222616,-28.80288,-22.348122,-18.0622,-26.269087,-22.858149,-19.916424,-30.589437,-21.497463,-22.439472,-19.848755,-18.793814,-22.8806,-24.847704,-23.56769,-30.572939,-26.735163,-24.953781,-24.471584,-28.243565,-26.560946,-25.90588
-24.296104,-20.778158,-32.625854,-23.93327,-20.172325,-25.563324,-27.086842,-18.343658,-19.62525,-16.03983,-24.993778,-21.39911,-18.3318,-21.324976,-18.06303,-25.875956,-24.462885,-23.850851,-26.870495,-20.529419,-18.943033,-26.818008,-21.680187,-25.169964,-26.568638,-21.185753,-24.206032,-22.720465
-23.712788,-27.052902,-26.870144,-23.561193,-23.65686,-26.596169,-20.98516,-17.574251,-16.299099,-13.350561,-26.161392,-25.034351,-15.944898,-18.414082,-18.463186,-26.808077,-22.20023,-22.392242,-18.41072,-20.225758,-16.016876,-23.953972,-20.101835,-20.28408,-25.679771,-23.990742,-27.123426,-22.783905
-24.762413,-22.218971,-24.57758,-21.105793,-21.981552,-23.74495,-20.176544,-18.906992,-20.108885,-8.021442,-14.486542,-19.384468,-15.458414,-21.032269,-16.604263,-24.044388,-22.038363,-17.70095,-17.816437,-17.266115,-17.336731,-27.276741,-23.429348,-19.931664,-27.51244,-28.496708,-17.552998,-26.535885
-22.344563,-17.727917,-22.010185,-22.376453,-24.060345,-29.432922,-18.74969,-20.400051,-15.86931,-13.684637,-16.020128,-19.339397,-28.993336,-20.578941,-20.38227,-24.329136,-20.160912,-22.164135,-25.247915,-18.216686,-22.598495,-28.092833,-20.98418,-20.73917,-24.970146,-25.429867,-18.420158,-20.838678
-20.130405,-16.804157,-23.460577,-24.192074,-26.992002,-27.39738,-18.851772,-14.834269,-13.596123,-15.623972,-13.125366,-24.53798,-26.017036,-21.833786,-21.934378,-26.457733,-16.668581,-19.05852,-18.876326,-23.256348,-22.73217,-26.783934,-20.682636,-23.373142,-29.016064,-23.422663,-20.391596,-17.852642
-22.44572,-22.27372,-20.905642,-28.388266,-26.999973,-20.866089,-21.773182,-17.515873,-17.77537,-24.997557,-17.29094,-25.519026,-23.339062,-22.66641,-21.598858,-26.819254,-14.587648,-19.28254,-17.420652,-26.542717,-19.57109,-28.616377,-17.440754,-24.683712,-27.002127,-18.316492,-22.423004,-21.814487
-24.088676,-25.300522,-25.009914,-23.33057,-24.715889,-20.206434,-26.986227,-22.49414,-23.133373,-25.352543,-25.434855,-25.883186,-22.622768,-26.387257,-23.654575,-22.16069,-17.408104,-20.234596,-22.199234,-21.493301,-18.255463,-23.580872,-17.222286,-27.031864,-22.302917,-16.835524,-23.213406,-21.04929
-24.867144,-24.708063,-22.020702,-22.050438,-20.577688,-31.65669,-20.958652,-24.110836,-26.263065,-23.364134,-23.453259,-28.994034,-21.684235,-27.232592,-29.569523,-23.973722,-22.390556,-17.48025,-24.051702,-15.863318,-22.014889,-21.180258,-16.840717,-27.297466,-22.431362,-24.80727,-19.59974,-21.96899
-26.869448,-20.476357,-25.074383,-26.438017,-23.286814,-23.78122,-20.796232,-20.267244,-27.97664,-24.37861,-29.820251,-32.593845,-19.250078,-31.328318,-25.476786,-18.55178,-20.974012,-20.214533,-23.654257,-13.962021,-19.759575,-20.792938,-19.867367,-23.598888,-21.944845,-29.236908,-14.165024,-23.03018
-26.739239,-20.204617,-29.680092,-25.923592,-21.358582,-24.72659,-29.528145,-19.830393,-21.981806,-22.639622,-21.080345,-23.797518,-18.441772,-31.952442,-28.055405,-15.30984,-22.027727,-22.375942,-19.926025,-16.17195,-17.21843,-23.542389,-22.054354,-21.380318,-19.60813,-19.1745,-16.752552,-27.885332
