-23.272318,-18.307062,-15.709944,-24.834719,-24.236769,-19.4596,-20.66397,-16.082573,-20.02029,-17.283768,-7.613491,-19.68762,-7.528904,-9.500141,-15.792549,-14.057156,-17.774544,-15.561434,-23.468985,-19.563341,-2.3791256,-4.206934,-3.7024574,-3.793272,-3.7790947,-4.3397923,-4.045376,-3.1200542,-3.7187405,-3.4517403,-2.4893284,-4.3631706,-2.361557,-6.610693,-9.462084,-16.724495,-24.620213,-17.392355,-18.635609,-20.28797,-20.888016,-26.090439,-23.888657,-23.292831,-24.294039,-20.907703,-37.04573,-22.50206,-25.024784,-18.84887,-18.563663,-13.853937,-26.344723,-19.596302,-22.69032,-22.269001,-24.836683,-22.085663,-24.507336,-29.127848,-26.45362,-24.735855,-22.41191,-21.24962,-36.578,-21.025883,-18.896774,-23.386158,-22.625,-20.029491,-15.260139,-16.900234,-21.976824,-22.161777,-25.926628,-19.172869,-18.205442,-23.628263,-19.458199,-22.210226,-18.791779,-21.032032,-28.568842,-17.160397
-16.291025,-6.024437,-13.332905,-12.710039,-13.358274,-15.473293,-14.758734,-14.156891,-10.669956,-6.4698124,0.0,-11.028208,-1.4005222,-1.0408859,-3.3790894,-6.487295,-10.771404,-18.414194,-17.360928,-14.897627,-10.423967,-13.621311,-20.518742,-23.630005,-25.232359,-11.402239,-20.354683,-14.497713,-20.57156,-13.653255,-12.15757,-12.110508,-13.040163,-4.1874313,-6.2380238,-9.321005,-17.269344,-19.01943,-15.304792,-19.293072,-19.39077,-26.762264,-19.115654,-17.63961,-26.208578,-24.457096,-24.06977,-17.518904,-27.935602,-18.536219,-18.916397,-16.802162,-18.968761,-23.80364,-20.68932,-12.673838,-23.755756,-16.4799,-22.352343,-17.22332,-23.744726,-19.84388,-14.756168,-15.100655,-21.130798,-14.356461,-15.629295,-27.857466,-17.926151,-17.961487,-14.531822,-17.092491,-22.637356,-18.368914,-18.891296,-16.580666,-8.254982,-18.763,-7.314392,-15.560162,-19.397816,-13.924835,-18.079994,-13.750151
-15.428743,-6.347975,-13.946222,-12.819227,-11.35881,-20.663605,-12.80365,-10.041515,-14.138937,-6.484524,-6.7455673,-13.328297,-8.512873,-6.787657,-5.4082184,-9.60136,-15.741428,-20.774918,-16.672,-19.909628,-21.904556,-12.161333,-29.086079,-29.611538,-17.371986,-12.367327,-18.641119,-16.261194,-22.66,-14.597231,-12.123632,-10.384974,-11.9831505,-15.53895,-10.120136,-8.397245,-12.241402,-25.245596,-16.294828,-18.489199,-16.043854,-23.579514,-16.771364,-18.33381,-24.899044,-21.862717,-16.107626,-15.220142,-20.688555,-19.144169,-24.232975,-16.669956,-21.890293,-20.531345,-11.351484,-9.052042,-23.424976,-17.007965,-25.680563,-14.298803,-25.331276,-28.397764,-15.697645,-11.238054,-18.723413,-14.510546,-15.986532,-21.845434,-15.292446,-14.638668,-13.771141,-9.879307,-22.476482,-17.984848,-19.381966,-13.738901,-9.124813,-9.931713,-7.5309296,-13.058178,-21.589201,-13.556988,-12.048676,-15.740946
-14.528427,-9.577171,-15.187716,-13.711227,-17.145859,-14.153889,-18.307964,-11.744877,-19.643871,-11.362051,-24.71769,-12.396999,-18.69307,-11.6288185,-13.494568,-10.12711,-17.254961,-18.779026,-19.397804,-20.043957,-25.669868,-19.132914,-24.981857,-31.371544,-14.425873,-20.613363,-19.638418,-15.620111,-20.117697,-19.151424,-17.863745,-15.779728,-14.361494,-21.106756,-13.124523,-10.6488495,-12.207222,-26.062414,-13.845318,-19.152008,-18.346994,-21.167189,-18.291882,-19.766735,-25.847637,-16.310354,-19.696157,-18.453897,-18.876932,-23.002045,-23.06023,-21.682316,-28.047455,-19.035543,-11.258472,-13.8990345,-25.99185,-20.808937,-20.684381,-16.49767,-25.663143,-19.812902,-21.827404,-12.167837,-25.634272,-23.351112,-23.45693,-20.121403,-19.975273,-14.912594,-18.907776,-12.026331,-20.032055,-25.591368,-22.542175,-20.518814,-18.87339,-12.471594,-16.030993,-14.42561,-16.400705,-15.621801,-14.503355,-23.019283
-15.152664,-8.741772,-12.235739,-23.398577,-19.983873,-15.59074,-21.828165,-12.971886,-12.409624,-14.93174,-15.6778755,-9.630199,-16.208277,-19.00875,-20.274803,-12.045919,-25.991514,-17.88195,-18.564148,-24.418232,-23.124525,-28.975422,-25.667088,-33.168903,-20.379496,-21.633625,-24.258543,-19.55999,-20.869987,-16.4909,-23.555428,-20.329777,-26.421782,-17.451374,-12.884388,-14.038113,-23.70393,-27.43287,-15.080538,-23.771648,-20.045525,-25.316935,-23.232424,-17.365093,-25.785273,-17.91349,-25.19619,-25.460947,-20.758043,-21.466314,-22.480358,-25.219864,-22.684204,-18.731405,-19.012613,-19.687109,-18.258015,-26.068932,-26.46687,-17.704233,-23.691288,-21.87184,-26.76273,-21.731936,-24.50051,-24.572582,-24.676872,-24.783026,-24.477283,-18.922764,-19.840807,-21.369019,-26.649197,-23.28966,-19.01073,-20.875137,-16.829472,-20.5514,-33.844376,-12.438612,-20.162008,-15.73877,-15.343126,-22.20816
-22.587624,-13.932329,-10.244801,-17.996635,-18.655708,-12.454548,-19.400414,-15.421772,-12.710201,-19.467268,-10.406057,-13.399424,-17.229815,-20.268106,-18.24067,-10.297249,-21.911964,-20.706951,-19.974148,-23.32912,-24.66298,-28.80213,-25.000978,-32.33333,-26.184517,-22.32004,-24.139908,-23.63549,-27.41353,-16.857523,-20.980804,-24.931772,-26.289083,-14.6887665,-20.080153,-11.937973,-22.850569,-26.129715,-15.190432,-28.394794,-17.467735,-22.36414,-25.309334,-19.934902,-21.853062,-20.65738,-18.719736,-26.988533,-24.684225,-20.409191,-24.41912,-19.720413,-17.53837,-26.738146,-16.425919,-17.257282,-14.715351,-26.00673,-22.146744,-18.809927,-22.139622,-21.29337,-25.299564,-30.809174,-25.914824,-31.644442,-22.275307,-27.496195,-29.744787,-19.361387,-23.57286,-20.488338,-24.915096,-16.288364,-19.213707,-20.517569,-14.269825,-16.44489,-25.47646,-8.272352,-18.66468,-15.903004,-16.832314,-20.979195
-24.594585,-13.636902,-10.607424,-17.450233,-17.22475,-11.791454,-17.563606,-14.083618,-20.409405,-16.703785,-14.614328,-11.967865,-15.1056,-17.02185,-19.463352,-9.271959,-14.967134,-25.344725,-19.598736,-17.526484,-24.722595,-21.10067,-20.055363,-35.70497,-22.7375,-22.150356,-25.701412,-22.973366,-29.946053,-20.724659,-24.424982,-22.712543,-18.760809,-19.751286,-12.63299,-9.791855,-23.820524,-21.284603,-18.192719,-23.724201,-24.224133,-22.170748,-23.592304,-21.071625,-20.064995,-21.956717,-20.059553,-21.714981,-22.761848,-21.518574,-25.767937,-18.39641,-15.972864,-23.30711,-16.680847,-21.366734,-19.406857,-25.841755,-18.030682,-28.864264,-18.352047,-15.79187,-21.612782,-26.445175,-23.59957,-18.911625,-22.72467,-23.495663,-25.94183,-19.200392,-22.694141,-22.57057,-24.793777,-18.65086,-20.407621,-20.478045,-15.639347,-18.768667,-18.417444,-13.392324,-16.655273,-17.825615,-18.931244,-23.163134
-29.671236,-16.154518,-10.08975,-23.53622,-15.42338,-12.450859,-15.895649,-11.174364,-18.646835,-15.155624,-21.079533,-8.960478,-14.044434,-11.030226,-17.567606,-11.115929,-15.217958,-23.165215,-19.16322,-22.001152,-26.714777,-24.08546,-20.731323,-29.457102,-22.60965,-22.924248,-23.386534,-19.890734,-25.623283,-26.423496,-25.503372,-21.289875,-21.0545,-24.106346,-10.675299,-8.019289,-24.8434,-22.160961,-24.38608,-22.83115,-26.298458,-23.173147,-20.84725,-18.249538,-23.205452,-18.992935,-18.209084,-18.940437,-21.801388,-23.687836,-26.200394,-23.161652,-19.424288,-27.9306,-23.184336,-23.169092,-22.750458,-26.277962,-23.520527,-27.575848,-21.429855,-19.193872,-19.043228,-25.032787,-20.842588,-18.67075,-22.116604,-22.305004,-28.382408,-19.742619,-25.201519,-20.024658,-25.024147,-19.982813,-18.584648,-16.147934,-14.154131,-21.715305,-14.65851,-14.035353,-16.872877,-20.58426,-14.698156,-17.79994
-27.979195,-13.296986,-16.16068,-16.815475,-14.297091,-11.779425,-17.917088,-12.858566,-14.043089,-17.121294,-20.317064,-9.329933,-12.12248,-14.304888,-15.835375,-10.998848,-18.671432,-18.870731,-19.331995,-30.640535,-24.157768,-25.996649,-14.678892,-24.027395,-29.873375,-24.947426,-25.145523,-18.455662,-19.80925,-29.814642,-29.888903,-22.019257,-22.523338,-14.8399105,-16.499119,-8.779842,-19.73418,-16.927828,-25.97816,-22.212097,-21.70366,-24.709259,-15.420477,-18.190147,-28.132698,-16.180882,-18.657257,-20.61726,-23.48946,-19.329607,-21.41767,-22.64523,-19.752834,-23.56753,-23.277718,-24.345535,-19.648842,-28.462484,-18.92517,-26.32608,-25.541828,-21.477722,-19.454708,-18.915522,-23.578564,-21.429506,-20.79079,-21.563465,-26.316004,-24.337437,-27.505455,-20.328217,-12.262077,-20.330687,-18.961718,-20.229847,-11.949255,-15.780451,-13.220236,-11.320547,-15.899822,-22.078403,-13.398575,-16.785206
-24.248383,-10.048515,-14.44401,-20.898254,-19.647324,-21.72145,-13.767513,-21.84448,-13.33485,-21.501871,-16.841251,-9.744558,-17.210243,-17.391518,-23.159779,-14.735392,-22.903172,-18.634348,-20.509636,-25.034132,-18.276344,-29.364906,-16.604916,-28.819773,-34.48162,-24.480618,-24.648277,-20.966595,-21.34394,-30.09616,-29.753107,-24.64342,-21.986546,-12.949106,-18.213303,-16.270384,-22.413925,-21.496193,-25.267962,-27.202614,-21.983543,-21.317282,-17.10855,-20.18433,-19.714884,-19.417896,-24.103268,-21.846855,-20.53685,-22.814938,-18.868599,-20.994743,-16.06652,-22.20892,-18.932482,-22.810184,-25.248901,-27.232586,-18.44579,-29.53165,-26.894855,-21.476196,-25.701902,-20.055538,-21.06305,-19.001368,-26.204918,-24.33031,-25.431711,-20.621082,-21.555079,-17.0366,-12.252354,-21.307718,-25.30315,-31.089075,-24.345951,-19.029488,-11.558466,-15.049337,-16.147608,-22.33869,-27.101551,-20.89399
