-27.149364,-25.394917,-24.19726,-19.265896,-25.794064,-20.791748,-23.9903,-19.29988,-26.294125,-17.670439,-24.947777,-25.14084,-24.9342,-19.07985,-24.650887,-23.64122,-26.244259,-26.55775,-25.283663,-26.636528,-22.817131,-28.581188,-20.191616,-22.699566,-24.765442,-25.337769,-25.635628,-26.599815,-24.549404,-26.06453,-20.928486,-20.408863,-24.727074,-22.648342,-26.361628,-24.012186,-22.108435,-26.96712,-23.107105,-27.128857,-21.7589,-23.837786,-23.396385,-34.299053,-23.852444,-26.437984,-29.303104,-35.854767,-28.987373,-22.687408,-27.649437,-30.778238,-19.942707,-32.54387,-23.203558,-26.178082,-30.13022,-20.392452,-19.119919,-5.295189,-5.1925907,-5.2770767,-5.8448467,-5.355215,-5.285948,-5.440792,-5.318308,-4.373562,-5.923332,-5.228861,-5.4187164,-5.0475864,-5.072933,-5.3236637,-1.6454964,0.0,-0.008796692,-6.4298515,-6.525898,-6.5915546,-4.959469,-6.7647476,-7.1240273,-6.320921,-5.6205215,-5.3431206,-6.2712345,-6.7530823,-6.642536,-13.758593,-24.372028,-25.312937,-23.695997,-27.172691,-21.457073,-23.819328,-18.762032,-22.690887,-25.917747,-26.588367,-24.933819,-20.164267,-20.064693
-31.313065,-20.718685,-25.655312,-23.78365,-26.647648,-24.409327,-20.35416,-28.711458,-25.55307,-24.174427,-24.299597,-22.97948,-23.204374,-28.201187,-19.842447,-21.717308,-26.984184,-23.518656,-28.859877,-23.300304,-23.312252,-25.631153,-23.094656,-23.648174,-25.507755,-25.1128,-25.73834,-25.442474,-25.06113,-28.707268,-19.55574,-24.392696,-24.468601,-30.926498,-30.604904,-30.838112,-21.51796,-28.766796,-27.228224,-30.627207,-27.144463,-29.578497,-26.403772,-25.122654,-18.09536,-28.10273,-30.064167,-27.92266,-30.576046,-24.70269,-24.039799,-27.113155,-23.114458,-28.749783,-25.08154,-28.543905,-29.263222,-28.873825,-20.460485,-20.209526,-26.856369,-26.12964,-31.735535,-27.810513,-22.490889,-29.103745,-25.785984,-30.587784,-35.50663,-23.78469,-42.439774,-29.886997,-24.04956,-33.2037,-16.391472,-28.779686,-13.529242,-28.405024,-28.895823,-27.951214,-19.700556,-31.91203,-24.21784,-26.721018,-23.795998,-22.345947,-29.986355,-28.94838,-28.4937,-16.491924,-19.42414,-23.481152,-21.013546,-25.580091,-22.796814,-24.982922,-19.348326,-30.255316,-25.485428,-23.810987,-23.78228,-19.995216,-23.165611
-33.003254,-21.868507,-24.098688,-21.233606,-28.58941,-30.363932,-17.947006,-26.179169,-24.599304,-29.664904,-19.389633,-27.13298,-25.129839,-27.868736,-21.506624,-25.623363,-22.632359,-20.386696,-21.2431,-24.544565,-22.124489,-26.623955,-27.644234,-30.238955,-25.382145,-25.095238,-30.713865,-22.8536,-27.970598,-33.28124,-28.341946,-26.696566,-23.560993,-26.359432,-37.2822,-30.583914,-27.264702,-42.28356,-25.789938,-26.913479,-33.01576,-30.567959,-31.233562,-26.711378,-24.07853,-27.338669,-33.57646,-25.228542,-28.404741,-24.827496,-29.691284,-30.625986,-25.093445,-25.383102,-24.839981,-27.798697,-28.631739,-27.547972,-21.881687,-22.451979,-26.810146,-23.786293,-30.258814,-31.277393,-26.433159,-29.723408,-31.747478,-28.745424,-37.33573,-28.129501,-33.281216,-27.788795,-27.94504,-29.47618,-18.131052,-30.406157,-18.702501,-24.783766,-23.846684,-27.255257,-20.8597,-26.947247,-22.734102,-24.800701,-27.594067,-21.303328,-23.254032,-29.670637,-26.102802,-19.439919,-26.074152,-17.931482,-25.716679,-21.269352,-24.245687,-26.154049,-25.714334,-34.811714,-27.287308,-23.17989,-22.917095,-19.243298,-24.64497
-33.224094,-28.02362,-23.385729,-21.44188,-26.16959,-34.23717,-20.4546,-21.68002,-24.514133,-25.234823,-19.567719,-23.73566,-30.398785,-22.03733,-21.774078,-21.340086,-25.049454,-22.887383,-23.965588,-26.505276,-27.051155,-24.684162,-24.783611,-23.241486,-25.424095,-25.749592,-34.1243,-22.88126,-32.448532,-26.74401,-30.347275,-30.07515,-25.500725,-21.19577,-35.554367,-26.951527,-24.666252,-33.461735,-25.015371,-27.70367,-32.402386,-26.368256,-25.481504,-32.240334,-24.39629,-25.746557,-29.143055,-25.817635,-24.960375,-25.826015,-27.760296,-25.719517,-22.34431,-22.716187,-24.095974,-27.047728,-23.851414,-29.575275,-26.085905,-31.29448,-25.299103,-24.557571,-29.390985,-28.254333,-32.613377,-34.024193,-35.548615,-29.877956,-31.42123,-32.97232,-29.585093,-25.202234,-32.860516,-29.103693,-24.064314,-27.349861,-22.597048,-22.958876,-22.971828,-25.7375,-25.061178,-29.30735,-20.92656,-29.316906,-28.633192,-20.5904,-22.908882,-27.294374,-25.084244,-20.045963,-24.956877,-18.440279,-24.281511,-21.762138,-22.367506,-18.475363,-23.552998,-26.731274,-27.735514,-19.170252,-25.446861,-22.566002,-22.673191
-28.640545,-25.990355,-24.30321,-22.608398,-23.739689,-30.800663,-25.2503,-26.41703,-26.397228,-19.148499,-22.364632,-22.144047,-27.632309,-24.013899,-23.715614,-26.736954,-27.680862,-28.64095,-29.12014,-23.694538,-30.090738,-24.73534,-31.538563,-24.74857,-27.29686,-30.268251,-29.109028,-23.625452,-25.768,-21.814947,-25.793385,-24.854595,-28.98848,-26.320782,-27.12616,-25.974083,-19.261501,-28.57651,-28.00216,-24.506771,-34.332092,-25.436296,-26.13919,-32.798847,-24.98773,-27.207989,-21.649654,-24.774475,-27.158035,-33.30158,-29.55386,-27.408058,-20.22533,-23.660763,-25.567717,-26.83976,-22.29286,-30.809505,-25.807991,-27.384321,-31.839508,-28.509933,-30.78523,-25.881634,-33.76485,-36.305138,-33.095455,-27.276474,-26.38487,-28.13092,-26.287449,-26.8727,-30.215637,-25.425106,-35.488995,-29.321278,-26.146051,-21.183025,-27.180246,-28.184147,-28.581238,-28.918764,-22.66903,-25.951145,-27.611212,-19.57364,-26.11966,-24.038328,-22.453598,-18.286266,-28.360905,-16.37735,-18.15401,-26.43092,-22.851938,-17.177685,-22.730484,-29.204912,-28.617542,-17.257347,-24.824265,-23.642046,-22.914412
-25.238853,-23.753536,-22.263655,-26.863068,-25.366066,-23.306328,-24.79934,-27.100626,-27.764196,-23.030338,-30.662577,-24.723972,-26.112091,-24.898571,-25.795605,-28.400904,-28.047,-22.943348,-27.028887,-28.820396,-27.370321,-30.549694,-26.062885,-24.974327,-31.319607,-33.653435,-26.387665,-22.120432,-27.131517,-24.555645,-24.455868,-25.234402,-29.651937,-31.140385,-26.008987,-26.673643,-22.251991,-26.55847,-27.730928,-23.850382,-30.16412,-36.194153,-30.58497,-27.646406,-23.067612,-28.198826,-27.224003,-26.832417,-27.37646,-29.853336,-31.43524,-24.304499,-21.069477,-26.38453,-26.250328,-28.770628,-23.79418,-32.133785,-22.65771,-26.674686,-33.02977,-25.29187,-35.69238,-26.218891,-25.375584,-31.78678,-36.076366,-29.999962,-27.46682,-26.289116,-26.087925,-27.765718,-23.451302,-24.738747,-27.766193,-29.209848,-26.828262,-27.376802,-27.085102,-31.982435,-30.471802,-29.58202,-28.816256,-26.523785,-27.323912,-22.294582,-25.647354,-23.249893,-26.011887,-23.974428,-30.943504,-18.92342,-17.764587,-23.34862,-23.3092,-23.936272,-18.558037,-31.88029,-30.040398,-18.014427,-23.423374,-24.937578,-24.15923
-26.829885,-22.675663,-23.749662,-25.16872,-22.845507,-25.36916,-26.891642,-20.957201,-25.927654,-24.102428,-29.598152,-22.389484,-22.821407,-25.251575,-17.501198,-22.585636,-36.524437,-26.64257,-25.84343,-27.911129,-30.634872,-30.703354,-26.352177,-22.031898,-29.951061,-31.611322,-34.679295,-28.40642,-28.473175,-27.472647,-20.63513,-24.898174,-22.253792,-34.989628,-30.648617,-30.919758,-23.004599,-28.26064,-28.626837,-20.854473,-29.385626,-38.85798,-24.00259,-28.815159,-25.409855,-26.989328,-28.944868,-23.232716,-32.79849,-26.18105,-24.752176,-25.363546,-31.914139,-22.919657,-19.00332,-23.50032,-24.821451,-21.195614,-23.132675,-31.1997,-27.912144,-23.829885,-28.146572,-24.276758,-21.558464,-24.643,-33.3582,-22.119675,-34.099705,-24.399342,-24.609962,-23.818464,-25.385191,-24.14997,-19.162338,-28.971443,-25.198313,-25.841892,-28.343445,-25.91036,-25.362804,-25.42979,-26.281242,-28.229298,-24.706646,-23.591026,-24.632143,-27.44601,-30.211578,-25.707047,-27.66875,-22.027277,-19.828045,-24.684395,-20.12433,-24.187855,-19.95421,-27.504608,-27.156494,-23.307749,-20.63971,-23.25174,-19.128796
-27.625118,-24.141544,-24.230827,-27.204845,-21.52318,-23.25364,-25.168024,-22.19157,-20.9254,-20.794268,-23.722256,-23.836304,-23.833038,-21.222353,-21.464012,-21.279034,-26.400549,-24.42165,-22.622435,-25.156853,-32.328754,-29.91695,-22.91995,-28.571278,-27.957607,-29.984663,-28.890629,-32.70137,-27.121511,-29.434921,-23.290802,-28.857853,-20.467995,-34.54555,-30.79352,-32.41336,-22.500793,-25.953018,-27.417162,-26.002644,-23.568642,-31.96705,-22.209896,-34.631584,-28.73105,-23.575975,-27.93731,-25.340668,-27.085018,-25.107779,-23.861538,-29.089312,-28.276773,-25.22782,-22.688898,-21.792284,-22.278835,-18.306242,-27.074003,-24.92715,-19.580444,-27.067116,-27.558033,-23.744303,-24.981768,-21.787998,-25.23565,-19.299911,-26.551643,-25.833195,-22.466743,-23.19926,-28.478697,-26.122814,-20.876068,-30.280905,-28.49124,-24.164017,-28.950813,-22.760605,-25.73246,-23.68524,-25.514194,-25.721947,-22.038832,-21.476658,-24.164213,-29.353245,-32.904694,-20.754198,-20.192688,-25.242859,-17.401896,-23.734634,-17.99725,-16.484966,-22.792595,-20.164383,-20.204098,-22.904877,-15.294168,-19.776518,-16.230507
-23.588089,-16.368929,-15.810417,-19.166634,-17.178688,-18.686096,-23.143974,-24.607708,-20.162533,-20.137188,-20.405228,-18.501593,-16.272995,-15.585421,-18.595257,-21.690918,-20.361603,-18.61064,-22.135838,-19.909473,-28.931614,-28.691986,-23.699429,-26.97774,-26.49688,-25.756666,-21.387947,-23.255436,-30.242136,-25.144058,-22.572582,-24.703445,-23.975681,-30.192642,-28.081139,-27.026577,-22.089344,-26.587502,-24.832851,-27.018791,-23.916042,-25.184074,-28.78653,-27.65057,-33.08898,-22.908482,-28.656677,-24.725342,-29.1129,-22.387585,-19.739552,-26.104551,-24.67512,-27.7028,-20.227358,-18.089134,-23.511185,-19.713623,-19.09104,-23.989815,-19.662796,-26.016232,-34.002533,-30.449858,-24.228489,-25.358486,-22.410965,-24.888147,-19.088652,-17.929811,-18.991148,-24.019506,-30.070047,-23.444948,-25.564102,-26.45111,-20.660332,-27.921738,-28.490597,-21.029583,-26.902142,-28.66837,-25.821999,-28.6989,-21.2183,-26.803131,-28.396858,-30.831713,-30.131004,-23.480503,-13.699497,-21.70775,-13.446604,-14.250772,-11.323803,-14.55451,-11.819298,-16.449114,-19.324905,-18.939713,-11.421133,-14.1926,-10.420559
-22.601719,-16.481352,-14.881254,-19.450127,-10.792959,-15.402222,-17.528448,-18.434807,-17.671597,-17.90112,-15.466452,-15.855713,-15.266779,-16.48948,-23.538374,-21.160564,-19.595678,-12.518091,-22.697582,-28.001331,-26.381746,-23.067524,-21.874737,-31.840267,-26.118393,-29.47067,-22.044691,-23.822165,-27.322649,-24.51257,-23.041393,-22.923832,-26.632494,-23.55611,-26.710632,-27.921085,-20.832355,-27.820906,-29.769014,-22.25691,-24.353195,-22.2712,-35.065205,-21.809196,-29.739845,-20.76521,-28.622421,-24.992245,-30.184032,-20.160923,-22.902184,-25.659801,-24.107063,-21.53871,-15.562569,-23.866714,-24.955835,-19.705727,-16.237335,-26.634212,-24.591593,-21.67582,-26.62461,-29.364388,-19.30669,-27.368221,-23.890648,-18.740969,-16.089483,-12.686186,-19.0111,-23.763962,-23.75949,-23.109953,-25.360966,-26.687202,-22.526043,-24.825817,-25.134804,-22.534147,-30.57728,-27.306747,-38.201332,-29.521648,-28.085712,-31.90998,-23.229893,-27.143547,-26.371956,-16.50569,-12.145319,-16.043196,-7.3548794,-9.06686,-6.3454857,-12.516613,-6.1874657,-11.615696,-11.645195,-9.541676,-5.9404526,-9.137407,-13.111637
