-17.500038,-15.289103,-17.094069,-15.765796,-13.196871,-16.119919,-19.87253,-23.258411,-17.29427,-20.514015,-21.390774,-19.721025,-22.469193,-20.174309,-17.299805,-17.185074,-21.733376,-23.932158,-18.441563,-17.746475,-31.535551,-21.70506,-18.354807,-20.18473,-17.89692,-19.697647,-20.829384,-20.39436,-22.390942,-16.402117,-20.675709,-18.22647,-20.21658,-17.230564,-20.043074,-19.367119,-17.552826,-17.08954,-19.169815,-19.052277,-16.781155,-19.28358,-16.353832,-18.235138,-17.863543,-19.259308,-14.955198,-18.191662,-16.599825,-18.46927,-15.303746,-17.14365,-17.81202,-15.876804,-15.500698,-15.23092,-16.901089,-15.512386,-16.203688,-14.741568,-18.046402,-15.16751,-15.579836,-16.46577,-18.49287,-20.446102,-15.536432,-15.747679,-13.99506
-23.974556,-27.284258,-29.553099,-24.904034,-24.199375,-23.814926,-28.383377,-27.65201,-25.62699,-25.256302,-24.389297,-22.851643,-28.019321,-27.242115,-31.050081,-27.128622,-27.070084,-32.379368,-21.251976,-23.054148,-28.075079,-26.813126,-27.022427,-25.351105,-21.64169,-25.99831,-23.092148,-31.155668,-21.608213,-25.638084,-22.746998,-23.65995,-26.137573,-31.94561,-26.775476,-27.338373,-26.62333,-26.19171,-28.401169,-20.533522,-29.977926,-22.624195,-28.155857,-21.389008,-22.826351,-26.718822,-22.360104,-22.581017,-23.104279,-22.526882,-22.647144,-23.667973,-18.493341,-23.220198,-26.211842,-19.214651,-27.219824,-29.899672,-22.952497,-24.344942,-26.317265,-32.099426,-23.64367,-26.401749,-23.839203,-23.333294,-22.71452,-20.84504,-23.665392
-24.596977,-22.393206,-23.6487,-27.86483,-29.60813,-28.986164,-22.149952,-26.030762,-24.732899,-21.682487,-22.804039,-25.013424,-26.922659,-25.734955,-24.86362,-24.801472,-28.04028,-26.513546,-25.476072,-25.328629,-24.904068,-27.127144,-27.618908,-27.38194,-23.581984,-29.25425,-23.734352,-30.828194,-25.290981,-25.186266,-27.366816,-19.3049,-27.435951,-32.833817,-29.431711,-23.83255,-28.249784,-29.398523,-31.62151,-28.417076,-26.56017,-28.16303,-25.74111,-25.106312,-22.100338,-22.71349,-27.24271,-24.83089,-26.782627,-23.209747,-19.701656,-19.65086,-23.051924,-21.370384,-33.932095,-19.581951,-30.041878,-27.890905,-23.600748,-30.41805,-29.057087,-26.907145,-24.496637,-24.338902,-24.811077,-23.337055,-24.480843,-23.65163,-25.595041
-24.631565,-19.035954,-22.72313,-29.958147,-28.669685,-27.106907,-22.816116,-27.817062,-19.19266,-21.015516,-19.694744,-25.593525,-24.48378,-27.127298,-19.537254,-23.899925,-25.037266,-22.877445,-21.361668,-23.526667,-26.166946,-27.82601,-26.441801,-29.159239,-25.551893,-28.352592,-26.841835,-28.841715,-22.959925,-27.531536,-25.701506,-17.356915,-25.285069,-33.901047,-30.899849,-20.122324,-22.416367,-28.65054,-30.372726,-31.684189,-19.53954,-31.191511,-24.139061,-28.699589,-22.067377,-19.858631,-29.078503,-23.800537,-22.02398,-31.359629,-24.206585,-21.950882,-30.145874,-20.83078,-29.69306,-21.798714,-23.460373,-27.485683,-21.32213,-29.8037,-34.21722,-25.262249,-24.07299,-27.307621,-24.086405,-21.388472,-23.309172,-31.22983,-27.686958
-30.75812,-23.155296,-25.433596,-26.998081,-32.644093,-26.218868,-28.413704,-24.881378,-20.057613,-28.268833,-18.829647,-24.85048,-31.346247,-23.182165,-25.055073,-23.624006,-20.380157,-23.10915,-17.730461,-23.369823,-30.739883,-26.020422,-25.440933,-34.701473,-24.094585,-27.939312,-24.52518,-25.67873,-26.950916,-28.758514,-20.552467,-23.917606,-23.298761,-34.02094,-22.130836,-21.753357,-24.242908,-27.339823,-24.850021,-29.901451,-19.619179,-30.30616,-29.740112,-23.59914,-24.484064,-22.453773,-31.175543,-25.13789,-24.980556,-26.634396,-27.434055,-27.994982,-27.952402,-22.253965,-32.008053,-27.470066,-23.61499,-25.495724,-20.807308,-33.77335,-29.45221,-25.810583,-19.020592,-24.926971,-22.20805,-26.662315,-23.894968,-23.300415,-22.787191
-40.790062,-27.762093,-25.743006,-22.647188,-30.964952,-23.448208,-29.231173,-27.21175,-27.697063,-27.829191,-20.88087,-26.124825,-25.371908,-23.932215,-24.295477,-24.409632,-22.750517,-22.427479,-18.639626,-24.427557,-30.456518,-27.96421,-25.723022,-28.48257,-25.809313,-31.054554,-25.288956,-27.58919,-28.460827,-25.77211,-22.470078,-27.816692,-31.53783,-27.612642,-21.696009,-20.469978,-21.806868,-26.40522,-28.356049,-30.150288,-19.969593,-29.960945,-33.494972,-21.773735,-22.807781,-24.934784,-26.342115,-18.63197,-26.268887,-23.895967,-31.214113,-27.7486,-28.63477,-25.099058,-25.281181,-29.088003,-27.799109,-32.65683,-27.617306,-29.687222,-22.079659,-26.64786,-20.73354,-21.94986,-23.705526,-29.830755,-25.785019,-23.032152,-26.960506
-32.727966,-22.580738,-31.621078,-28.484016,-32.50564,-26.46244,-35.53738,-25.747505,-27.18475,-23.103739,-25.475288,-24.562368,-22.458668,-23.38008,-22.100025,-23.603485,-27.632421,-21.979687,-27.350214,-24.52121,-31.764389,-24.569164,-23.936312,-24.152954,-26.621626,-28.10174,-19.892517,-22.561987,-28.55564,-32.37682,-28.307394,-25.014145,-38.962852,-22.363583,-29.280365,-19.310883,-26.385492,-30.40528,-28.854095,-25.397848,-20.319658,-28.902538,-35.515457,-23.922184,-18.919132,-26.544518,-25.17707,-16.214252,-26.707376,-24.385057,-26.391453,-25.41485,-22.222609,-20.448828,-21.318699,-27.92918,-32.17539,-32.771717,-33.007957,-29.14117,-24.03477,-31.081825,-28.358963,-21.179548,-22.85686,-25.662514,-23.283543,-29.366676,-25.556192
-30.519186,-20.25588,-30.497278,-26.420403,-29.95696,-35.706757,-26.644375,-25.434307,-28.02986,-26.572931,-24.396603,-21.631268,-26.56931,-25.973747,-31.108515,-23.336035,-27.23833,-26.540379,-27.571983,-32.29347,-27.539967,-25.432755,-23.527042,-24.67349,-26.932562,-24.627525,-22.385853,-23.173174,-22.369019,-24.921787,-29.119568,-24.403397,-29.958574,-24.497673,-28.704683,-25.700525,-24.648428,-25.426643,-25.600595,-27.558678,-27.901398,-26.773483,-25.744762,-28.653482,-17.803627,-25.654827,-28.527584,-26.244541,-29.88847,-25.43387,-21.939693,-28.344038,-23.677925,-17.293024,-18.639465,-31.49762,-35.820507,-31.48246,-27.627407,-27.472471,-32.82182,-28.682379,-27.173485,-29.686625,-28.825132,-27.65313,-23.005249,-32.71006,-26.701323
-32.299274,-26.937006,-32.45269,-23.886467,-30.741434,-29.836458,-22.982807,-21.75114,-25.64735,-29.721062,-24.299805,-25.614939,-26.829378,-26.388998,-30.937708,-21.2827,-28.318655,-22.527231,-25.07184,-27.848251,-31.356825,-24.464672,-24.630863,-25.9258,-35.674965,-26.738472,-27.235365,-26.227858,-23.265917,-19.27156,-23.787851,-26.328556,-23.64227,-31.822424,-28.997093,-19.663597,-20.499994,-22.145222,-20.484058,-30.115313,-27.409748,-33.84803,-24.55279,-30.73462,-25.339903,-29.367002,-27.969069,-38.919506,-20.26249,-24.893476,-21.713657,-26.822731,-28.215078,-20.605917,-19.52803,-21.89779,-27.684322,-32.239338,-24.042961,-29.315659,-30.140896,-29.250113,-23.896528,-23.847576,-26.400442,-27.374142,-20.648134,-27.844324,-22.845182
-38.841877,-21.34644,-24.10712,-28.995548,-30.592005,-21.608921,-24.741522,-25.36026,-25.679497,-38.772686,-24.166973,-27.220299,-24.26418,-29.699402,-23.428669,-20.104786,-28.026054,-25.47046,-24.271566,-24.269033,-31.1246,-29.88277,-31.834127,-23.994476,-27.604332,-32.690098,-21.564606,-34.340748,-27.18928,-23.833954,-28.40432,-34.747097,-28.31059,-33.788456,-26.445087,-22.979313,-23.141335,-28.188616,-26.92687,-22.722107,-24.62444,-32.59484,-26.019894,-30.139448,-28.720465,-25.430075,-25.782719,-26.182852,-20.976875,-24.75126,-26.87469,-23.031647,-33.205547,-28.933208,-24.065151,-19.0444,-25.032093,-30.974186,-25.598463,-25.89628,-27.66314,-24.217896,-21.96241,-24.648405,-26.914896,-30.107542,-22.402943,-23.258158,-22.27858
