-11.817945,-16.077839,-26.172956,1.9073486e-06,-12.359339
-13.395412,-21.533018,-23.821856,-6.5013485,-14.266855
-17.626621,-17.786434,-15.888801,-10.285799,-16.590347
-23.275372,-15.345074,-14.867244,-13.13293,-14.514858
-26.311176,-15.793805,-19.764782,-13.386505,-19.129154
-28.779228,-14.031477,-21.604523,-14.126877,-17.84005
-23.178205,-20.706476,-22.011871,-18.574158,-16.654284
-21.833433,-20.329065,-19.100796,-14.062057,-22.255037
-25.818768,-15.527813,-18.533607,-16.171806,-23.838243
-25.76514,-24.209686,-22.430855,-17.61679,-18.939224
-21.834852,-20.09095,-20.885378,-16.17091,-13.405023
-21.925436,-22.82672,-19.10579,-13.633947,-13.559531
-22.036304,-21.273748,-24.047787,-14.942896,-15.399566
-26.102957,-19.699108,-20.260414,-18.21017,-16.314758
-23.737675,-19.38593,-23.502699,-24.973076,-20.918463
-18.08088,-27.99906,-22.456076,-22.441462,-22.646185
-19.144325,-25.044538,-15.563286,-19.264164,-17.589968
-24.149014,-24.124435,-17.110579,-15.065798,-15.577357
-33.224644,-27.311247,-14.726222,-17.757273,-19.511156
-29.12004,-25.25905,-14.019093,-19.697456,-24.537739
-31.754606,-22.844456,-16.156239,-27.214687,-23.240906
-24.702612,-11.561853,-22.478497,-20.046154,-22.859571
-26.9829,-13.386931,-23.471832,-24.624554,-20.525076
-19.517689,-24.049582,-20.110588,-28.87831,-21.537064
-15.658158,-28.07331,-17.784332,-26.576004,-22.774837
-17.58897,-30.252832,-21.060177,-19.583889,-27.046467
-17.028048,-29.876486,-22.028439,-19.009048,-24.04119
-18.698544,-23.453089,-20.441656,-23.590284,-21.667938
-22.74868,-19.994349,-17.621761,-21.751194,-18.265034
-24.653994,-19.394346,-19.05693,-26.855553,-18.501644
-21.549824,-16.358366,-26.467943,-23.714375,-21.306385
-25.666494,-24.75661,-22.751291,-19.305965,-20.60574
-19.957428,-23.942705,-18.260454,-18.481361,-20.599194
-18.819489,-17.953102,-22.02729,-23.944447,-15.857844
-22.678802,-19.77267,-19.484108,-22.955492,-18.681292
-25.84338,-17.928322,-20.956892,-24.014774,-20.607315
-25.927456,-17.793041,-21.24069,-20.319853,-14.831841
-26.182772,-19.625439,-18.380215,-15.049658,-16.702589
-23.585283,-19.567951,-24.152248,-14.703727,-27.85712
-22.278881,-17.98878,-20.849987,-19.41069,-21.622036
-25.048428,-17.901245,-18.539743,-12.887304,-19.479332
-29.339533,-22.08134,-18.153805,-9.217337,-16.600029
-28.530607,-17.73707,-23.75897,-15.289186,-11.956331
-29.153925,-15.927396,-24.640644,-22.75085,-12.6522665
-23.651005,-17.326508,-18.906296,-18.969088,-11.613947
-21.263693,-15.685802,-18.924171,-19.414213,-11.363564
-20.712112,-15.616407,-16.886812,-18.953575,-10.27939
-21.663822,-22.485268,-19.686003,-17.932377,-9.692827
-23.072598,-22.139091,-23.342081,-20.65073,-7.079069
-26.98524,-21.260162,-22.634,-17.5942,-9.040657
-23.903557,-14.761152,-14.36721,-16.694073,-10.446827
-21.00036,-19.19192,-18.014465,-25.99878,-16.9351
-23.064087,-27.630192,-18.08458,-16.165495,-17.858746
-29.629732,-21.36471,-18.380363,-16.623175,-20.151838
-22.296843,-21.262787,-13.572868,-19.57745,-28.101398
-20.759262,-21.602255,-13.1118,-18.859562,-28.08893
-23.491854,-20.867384,-19.905504,-13.836011,-19.172607
-25.996498,-19.838486,-13.629723,-12.984682,-15.075428
-29.257595,-25.074123,-15.493287,-16.44266,-15.709209
-25.590082,-23.84402,-22.261906,-18.18798,-16.046638
-22.252491,-23.73664,-20.701572,-22.717463,-15.552071
-21.513138,-24.135084,-20.140053,-16.14249,-18.031103
-19.077307,-25.405228,-22.609426,-12.940006,-13.594779
-19.86219,-16.218586,-18.608353,-18.928196,-10.758093
-22.297281,-14.515151,-15.1710205,-18.430716,-14.13907
-18.799168,-17.894073,-14.351833,-17.073668,-20.869373
-17.613045,-18.293411,-14.016529,-16.674225,-24.638178
-18.314213,-15.4181795,-14.34876,-17.013752,-25.012407
-24.63182,-18.454159,-18.633743,-16.67127,-23.037725
-22.278702,-24.690638,-17.898567,-18.621346,-17.565662
-20.36892,-22.773632,-17.496212,-21.660275,-19.926466
-25.662537,-22.696003,-19.643505,-20.535069,-22.801472
-22.019829,-18.675556,-12.404295,-18.901348,-21.958431
-18.86738,-13.47118,-13.882536,-20.575296,-21.314316
-18.260513,-18.629473,-15.629964,-16.712578,-20.495953
-19.770039,-17.346405,-11.733263,-15.352192,-20.178223
-23.391613,-19.50788,-9.166279,-19.08355,-22.157566
-22.424412,-21.271805,-9.368708,-23.897644,-21.816055
-28.856308,-23.117353,-15.137424,-22.517612,-30.029854
-23.80959,-17.233421,-17.287743,-22.614103,-27.608624
-23.741598,-17.488804,-16.954306,-30.065495,-28.712725
-24.347795,-14.3689785,-12.32911,-23.404095,-22.111996
-20.909054,-15.103868,-14.600052,-23.331942,-23.923838
-22.312712,-25.693605,-16.228477,-20.820099,-21.990793
-21.948229,-28.261217,-12.992753,-25.104933,-16.503109
-23.426357,-20.205013,-16.8625,-20.892067,-20.797815
-27.437628,-17.588303,-15.473619,-13.687401,-30.129843
-21.938744,-24.279026,-17.728298,-15.313939,-17.95757
-19.844551,-20.285664,-24.800714,-24.505928,-14.613449
-23.489128,-20.902645,-21.088589,-20.064266,-15.632439
-23.06895,-22.106342,-22.265696,-20.879795,-18.973877
-18.991127,-23.197308,-18.509304,-18.34641,-22.745031
-20.603453,-23.812984,-19.671528,-18.62952,-25.016842
-27.760101,-17.397635,-20.96363,-21.83466,-23.518269
-27.91435,-22.150938,-22.09048,-17.681087,-25.767086
-23.474388,-19.613598,-18.93714,-20.280518,-23.621092
-17.974396,-18.97881,-18.816954,-29.599758,-23.456913
