-5.9740257,-8.556271,0.0,-2.1071682,-11.123518,-6.60511
-11.229904,-11.683466,-4.5689907,-19.144108,-15.877729,-12.878954
-14.642566,-15.789193,-14.51451,-19.959677,-11.313887,-10.035282
-21.318764,-16.291218,-17.395243,-22.634064,-11.023586,-11.904703
-17.748142,-16.318829,-27.552633,-33.433693,-19.32148,-14.192721
-21.297075,-22.967175,-20.985605,-21.988861,-15.79503,-11.6211605
-18.355938,-16.727276,-17.51124,-16.186098,-10.213896,-16.563213
-17.174644,-14.311997,-15.390857,-16.292812,-12.583464,-21.581331
-22.661745,-17.863594,-16.588291,-15.4039345,-13.425016,-17.163494
-24.526894,-20.464859,-24.20057,-18.428154,-16.801704,-19.456663
-24.875935,-16.60304,-25.263586,-18.546257,-13.749836,-17.375471
-19.424414,-19.308983,-22.218872,-21.124228,-13.590622,-17.373377
-20.755373,-16.027122,-16.256638,-16.99231,-12.64896,-19.519045
-26.587051,-17.82545,-18.14766,-12.904573,-10.489,-22.882147
-23.064144,-19.404097,-18.757317,-15.877653,-11.714561,-25.104576
-21.71586,-24.018368,-21.54341,-17.187202,-11.503294,-17.952387
-23.217728,-22.111017,-19.148636,-17.723335,-15.580175,-18.78437
-22.786179,-17.639393,-13.9418,-15.068546,-10.785246,-15.638732
-24.08769,-16.64801,-11.988285,-15.434008,-15.131057,-16.907608
-25.46333,-16.523088,-13.592069,-15.38091,-23.453773,-15.856523
-19.786129,-14.176081,-18.422756,-17.781672,-19.035591,-19.04183
-17.997381,-18.132118,-23.172464,-16.684902,-24.093195,-17.375414
-22.445515,-20.81222,-18.143648,-22.703651,-19.129581,-16.46794
-28.104094,-22.697086,-21.993473,-16.86791,-16.240543,-19.83929
-26.674522,-24.27992,-23.247744,-14.3155365,-19.082363,-21.712877
-24.724686,-21.189884,-15.373383,-13.504433,-19.859844,-23.01687
-22.694807,-15.076057,-14.752222,-18.029583,-25.546854,-24.356083
-25.072926,-22.670048,-16.466349,-25.602919,-29.747046,-35.30134
-27.488436,-29.46828,-18.675919,-21.463919,-14.230897,-32.733955
-23.656094,-26.94,-15.03927,-23.519005,-12.045851,-25.878395
-20.614563,-19.014761,-14.21394,-23.090977,-15.129923,-22.664642
-22.90189,-22.358047,-17.645641,-21.746746,-15.757765,-25.32571
-25.57457,-21.791382,-22.125244,-15.73534,-11.433002,-30.592747
-31.012688,-21.899557,-20.666418,-10.800005,-6.1079235,-26.94195
-26.309103,-23.230743,-22.062227,-12.867474,-7.295355,-23.796108
-29.222466,-17.442636,-20.11333,-22.466614,-19.723492,-23.270554
-25.905298,-20.614588,-14.334276,-26.148094,-16.85232,-24.990211
-25.76558,-18.074062,-18.121193,-22.75153,-15.439904,-19.77284
-34.206005,-18.405731,-23.884048,-25.709652,-15.871152,-18.905304
-39.2387,-21.028994,-21.214062,-21.79506,-16.404266,-24.978094
-38.258045,-15.5732565,-18.027424,-17.784035,-16.408365,-23.34871
-29.58996,-16.952446,-18.304731,-16.922977,-16.67755,-21.182175
-22.653486,-32.000366,-19.40387,-18.261497,-17.648138,-18.188084
-20.711246,-26.901737,-21.488682,-13.972213,-17.319023,-14.170539
-23.481815,-14.752395,-18.276268,-18.022057,-13.658409,-17.059652
-27.747671,-15.965255,-20.564777,-19.445496,-11.980993,-19.800804
-30.392876,-19.975452,-24.11261,-19.83746,-11.935965,-13.9987335
-27.900019,-17.384052,-18.093641,-20.769526,-16.862259,-15.598272
-33.20703,-18.70516,-14.36342,-19.780659,-14.714199,-23.029108
-30.24126,-18.12033,-19.430038,-16.35936,-13.525574,-17.935719
-23.10715,-11.214403,-17.282822,-16.457184,-15.369616,-17.029686
-18.856697,-15.395029,-18.182583,-21.469816,-18.284119,-17.85935
-19.359272,-22.07671,-22.381895,-30.121683,-16.92759,-15.625872
-20.573547,-19.973618,-12.953805,-27.477028,-19.823387,-24.353725
-24.735933,-17.263569,-14.243517,-17.796103,-19.427158,-30.725624
-29.68055,-15.634283,-21.761393,-16.002165,-13.521956,-26.265574
-21.909367,-17.916975,-19.37912,-17.156857,-13.154709,-23.14758
-19.006023,-18.703339,-18.863739,-17.550085,-17.425678,-24.543709
-23.380459,-26.155237,-21.320393,-16.79386,-20.12456,-20.358376
-29.408903,-20.793442,-14.351673,-18.202728,-22.027893,-15.221666
-27.380213,-19.27314,-18.916883,-16.693783,-21.02388,-18.668327
-20.408886,-21.149906,-20.880676,-20.401915,-19.145016,-14.930228
-20.209887,-24.870499,-17.333961,-19.657146,-21.292715,-18.097477
-24.13544,-24.624641,-18.048714,-16.618511,-21.464832,-22.725592
-26.050837,-25.505592,-15.654857,-22.76632,-19.126879,-22.662495
-26.560574,-29.222525,-14.199584,-17.56714,-23.656713,-18.533436
-25.6672,-16.120373,-14.348182,-15.684568,-26.238213,-20.859232
-31.559689,-14.418598,-17.803171,-20.760576,-21.555897,-23.49882
-24.432453,-15.995328,-15.543963,-19.152325,-18.4647,-23.518812
-23.241367,-18.984722,-20.060875,-27.536863,-17.73199,-24.98329
-20.475952,-24.69802,-26.112188,-18.67608,-18.750595,-24.973375
-25.658062,-22.797066,-28.227991,-17.58448,-20.104605,-27.64415
-21.747349,-19.047764,-26.022907,-21.052195,-27.091259,-26.574541
-19.112955,-21.64403,-23.37462,-21.28386,-30.483288,-21.128883
-22.469986,-17.709446,-26.173311,-19.769772,-27.583174,-20.48967
-25.765965,-19.059105,-28.863283,-21.023405,-27.040535,-21.033165
-24.266445,-15.820951,-23.53271,-20.423725,-19.22675,-21.595835
-20.886192,-17.281069,-26.908787,-22.997532,-18.882717,-20.511482
-23.514893,-20.093018,-27.963963,-20.49507,-17.389938,-22.088139
-25.76594,-17.957642,-24.19148,-22.237541,-14.45364,-27.450092
-29.924768,-24.786182,-19.741749,-21.08151,-20.68285,-23.299267
-20.826263,-24.688633,-18.18663,-24.80874,-22.472088,-20.917124
-16.922207,-17.209831,-17.634361,-18.208797,-16.190792,-23.26177
-18.49121,-18.894964,-15.642293,-17.821678,-17.148483,-23.098494
-24.317312,-22.371433,-19.340248,-18.633183,-18.284674,-21.142534
-35.859398,-17.717302,-19.047415,-21.30367,-21.750172,-23.421295
-37.606064,-15.650184,-19.361252,-21.428421,-23.51364,-18.708715
-34.270153,-17.80048,-17.313406,-18.200817,-24.775297,-19.963821
-20.917852,-21.971794,-22.399008,-22.48202,-24.106527,-27.944996
-15.178956,-17.837795,-14.83551,-23.336401,-23.935629,-27.421846
-16.510418,-13.834288,-11.441317,-18.486107,-22.195728,-24.853752
-16.376434,-14.569206,-17.855518,-22.10132,-24.915619,-25.269993
-14.724948,-19.685009,-22.475159,-20.19612,-22.873657,-24.658653
-19.666252,-21.5117,-18.73686,-14.795179,-22.376678,-25.04644
-21.132038,-20.345032,-18.590807,-15.040854,-18.142677,-19.425058
-23.983263,-17.78653,-21.66034,-19.673834,-17.072283,-18.71954
-26.831276,-17.565037,-22.365576,-20.439785,-19.954117,-23.463047
-24.8885,-11.087357,-18.594738,-20.811728,-21.22054,-24.7326
-18.859316,-14.174869,-22.954754,-18.426792,-23.000237,-16.981514
-19.491726,-13.667215,-21.857052,-17.04174,-17.156853,-16.116314
-19.852123,-9.962662,-22.487476,-24.748035,-16.764755,-17.665092
-17.721872,-11.851992,-19.745745,-17.44764,-19.627329,-14.024891
-20.163586,-15.477133,-20.439323,-19.898148,-24.807001,-18.959745
-29.144993,-19.545902,-17.290012,-17.802761,-21.568068,-18.951391
-28.864569,-15.536659,-17.463158,-18.462381,-20.685268,-16.443117
-24.782587,-17.246328,-20.972933,-16.101841,-20.394314,-18.211582
-28.605684,-23.212742,-22.956291,-19.855385,-18.17538,-21.461742
-25.804607,-24.93513,-20.921318,-24.885172,-21.365467,-28.420334
-23.591085,-21.315773,-23.827068,-21.20026,-18.868685,-27.166853
-21.4365,-19.176634,-23.294724,-20.630178,-16.522396,-20.476103
-22.191608,-14.914032,-23.519072,-19.919903,-19.255203,-15.816516
-19.6676,-17.455017,-22.982428,-23.258577,-19.711191,-19.238049
-27.178024,-24.163305,-20.76159,-20.100662,-23.808151,-23.915668
