-22.609371,-26.19531,-23.09647,-23.694073,-23.741833,-21.98963,-19.91691,-23.213802,-19.896963,-22.85748,-22.111828,-22.378326,-23.971226,-20.953825,-19.589079,-24.056595,-22.712358,-22.097246,-22.856888,-22.569693,-22.22274,-24.32362,-22.767933,-25.167545,-28.571186,-34.954365,-4.8575134,-3.127388,-3.1322174,-3.004837,-35.476315
-31.749588,-29.059597,-26.663807,-26.962807,-30.781368,-33.000553,-26.091316,-35.557465,-28.622187,-28.41316,-34.77407,-42.973663,-35.037403,-36.913975,-33.591793,-33.09474,-31.892637,-37.35562,-35.782867,-34.357063,-35.324013,-36.12009,-25.311224,-30.639679,-34.48414,-50.522488,-19.648636,-65.21968,-65.26508,-35.291164,-35.359776
-33.495262,-28.88553,-35.176456,-31.179491,-32.745148,-29.620968,-30.556509,-38.91116,-37.1274,-34.452183,-32.35104,-34.660645,-38.275745,-34.182163,-34.82774,-28.61578,-32.87461,-34.64021,-40.23478,-31.21791,-30.020638,-41.686493,-28.805836,-31.44736,-33.049488,-38.248543,-36.243847,-63.291733,-63.348167,-36.376606,-36.724922
-33.31853,-36.72419,-38.213284,-26.001106,-30.60402,-27.99664,-30.489784,-36.76108,-33.053394,-35.573666,-33.597137,-33.63799,-31.0848,-33.804043,-34.034542,-28.912632,-39.263374,-28.480675,-31.581736,-33.170326,-32.193344,-41.08057,-33.241577,-35.060753,-34.290844,-30.564304,-36.80046,-59.804996,-59.793194,-37.65652,-37.607418
-36.550137,-32.752518,-37.941326,-27.998661,-34.993763,-29.64098,-33.925735,-30.505238,-33.448322,-30.796995,-40.78334,-29.05772,-29.12122,-35.417187,-32.285595,-36.64468,-37.698647,-32.387947,-30.462486,-35.726353,-38.08135,-42.07616,-39.844467,-40.62528,-38.043774,-27.856838,-35.650074,-46.97225,-46.949196,-38.274784,-39.24841
-35.4986,-32.951454,-33.546036,-31.904684,-42.348408,-36.141632,-35.67163,-25.884195,-36.088646,-31.064394,-33.96373,-25.029982,-31.77554,-38.338688,-31.592281,-34.472416,-33.015427,-47.04605,-38.50832,-31.735828,-37.908783,-36.418526,-37.503693,-37.04682,-31.24981,-34.24775,-37.14674,-45.67842,-45.694252,-41.2178,-40.905636
-35.589954,-30.05035,-30.802168,-31.237167,-31.619673,-36.3926,-30.807837,-26.23465,-34.695946,-31.733498,-31.588268,-32.64496,-29.952152,-32.65896,-40.74956,-32.56715,-31.685726,-41.453426,-36.482872,-30.988693,-40.051216,-33.424423,-33.23561,-33.545498,-28.345642,-39.747482,-35.20532,-57.915974,-57.822357,-41.083595,-42.291233
-36.933624,-31.914736,-34.303562,-32.363495,-30.912712,-31.097416,-28.86106,-28.613739,-37.46152,-34.159878,-35.009064,-31.527819,-32.429626,-31.79926,-41.37724,-29.695377,-31.652271,-39.565212,-36.251995,-30.509832,-42.493263,-42.97649,-33.482166,-33.942047,-30.71432,-37.081436,-34.423637,-63.739117,-63.97812,-43.82113,-44.02351
-32.152794,-29.513153,-31.433432,-35.59383,-35.369164,-26.880903,-34.64331,-32.02372,-35.375744,-33.74608,-30.341782,-32.61956,-30.71218,-31.555925,-39.53483,-26.550564,-33.797943,-34.464203,-30.354935,-33.45907,-39.188286,-34.62997,-31.144426,-37.539223,-34.95993,-32.337116,-32.317616,-66.40146,-66.37316,-44.52446,-44.338833
-35.144306,-34.337044,-32.310455,-32.41054,-30.944447,-31.055864,-32.82362,-35.498154,-31.921774,-40.903404,-32.054893,-26.942247,-31.106848,-33.663536,-38.27642,-25.205381,-35.30519,-28.736565,-31.369713,-42.75518,-38.830482,-31.225597,-32.247917,-37.55126,-36.53994,-29.694595,-32.712402,-68.576515,-68.61288,-45.292496,-45.737495
