-11.529581,-17.944191,-18.850033,-20.321524,-21.83711,-0.61691284,0.0,-23.164051,-22.617939,-23.01923,-24.261253,-24.11943,-23.65389,-24.285427,-23.205719,-24.11188,-21.746977,-19.915133,-20.654716,-18.901867,-19.856506,-19.85796,-28.463469,-26.245522,-25.407269,-24.747517,-19.78097,-21.537203,-20.275047,-21.967432,-21.949522,-19.88997,-18.566381,-20.016756,-18.856941,-18.176622,-19.025175,-17.834017,-18.353666,-16.942026,-17.241163,-17.65591,-17.175074,-16.294308,-16.642506,-15.320345,-15.949358,-17.301483,-16.372374,-17.002785,-16.404352,-10.991455,-0.2665329
-19.17554,-32.343506,-34.660835,-31.402748,-29.265732,-10.217468,-12.234194,-31.854548,-30.853632,-32.020477,-39.604237,-34.4999,-29.6024,-37.068367,-35.07556,-28.188871,-35.635582,-37.378445,-41.30509,-27.269136,-32.79541,-32.425217,-38.165176,-32.931232,-32.22448,-38.32681,-28.37334,-26.301445,-32.90893,-33.60407,-37.64934,-29.408419,-37.476707,-38.694595,-30.750134,-30.849957,-30.778172,-41.440807,-37.891293,-32.111828,-38.00457,-31.816162,-35.273445,-25.689707,-29.31535,-32.03636,-26.794075,-35.15681,-29.34763,-33.079414,-29.505592,-21.296154,-9.259817
-24.783913,-35.202766,-33.217506,-33.057205,-33.03576,-15.666937,-18.303959,-34.79663,-32.22067,-31.13841,-39.04467,-32.58786,-33.165333,-39.52456,-35.53915,-30.676193,-30.81007,-36.014046,-38.202473,-26.843346,-39.546375,-33.739525,-39.357067,-33.780716,-31.63221,-42.424442,-29.27813,-26.41562,-33.730824,-32.560024,-34.977028,-29.61478,-38.610535,-34.294254,-34.756252,-32.094887,-31.323303,-40.73355,-36.32709,-34.13362,-33.12055,-35.65995,-36.875954,-30.716446,-29.46659,-31.119438,-26.533138,-30.995543,-33.67759,-29.229078,-31.709574,-27.611223,-14.778721
-24.08029,-33.254837,-27.397852,-36.627296,-32.25028,-17.20903,-18.634842,-32.125328,-28.023945,-32.69207,-35.70588,-33.72897,-34.49149,-39.11711,-32.17341,-37.167137,-31.013767,-33.46378,-37.42497,-30.095936,-34.833466,-33.02552,-34.590416,-32.426865,-37.32342,-40.63076,-29.147009,-33.015884,-32.44605,-34.176655,-35.345222,-27.161785,-34.220833,-29.579803,-36.085796,-39.717155,-35.941814,-35.755478,-32.075073,-34.097572,-30.774803,-32.190384,-36.400295,-33.819195,-33.791935,-34.566006,-30.599224,-28.724838,-29.724335,-24.326015,-30.099848,-30.843193,-17.062065
-24.378063,-34.50249,-29.368322,-38.33313,-34.105556,-20.349506,-20.41951,-30.822828,-32.87568,-38.46905,-29.163967,-33.160145,-31.215633,-32.10977,-34.90751,-31.554268,-33.160343,-33.03622,-35.636917,-31.123772,-30.325838,-33.482605,-37.11655,-33.413857,-29.881462,-38.307507,-33.92362,-35.2238,-29.284172,-29.40202,-38.820232,-31.810795,-34.79032,-31.70581,-35.76837,-38.736183,-29.41907,-33.10424,-29.960394,-36.668907,-32.013397,-33.81566,-39.428337,-41.11926,-36.110973,-35.60418,-35.726185,-31.622292,-27.652617,-25.856205,-33.275948,-30.4104,-19.318134
-27.216776,-40.92902,-33.688732,-35.13756,-31.107038,-23.735966,-22.360142,-37.210827,-38.095043,-39.04556,-29.053171,-33.846874,-30.164532,-30.971992,-32.912872,-31.484884,-34.18027,-28.880676,-39.41763,-31.74401,-35.167168,-40.265663,-32.730034,-31.46993,-28.632534,-30.314548,-33.99256,-28.95892,-26.32064,-27.507137,-38.818043,-36.634968,-36.25699,-31.254143,-36.575897,-34.588844,-27.3046,-37.462646,-32.815838,-34.65167,-35.663254,-35.26778,-42.527596,-37.523304,-34.30099,-33.00369,-32.913544,-39.7558,-31.870464,-31.625906,-36.559265,-31.85232,-21.063957
-27.276745,-35.281105,-35.69373,-27.122246,-30.943472,-21.227829,-25.177544,-37.741367,-34.98592,-34.515404,-35.84827,-40.252296,-27.977356,-35.59578,-29.66963,-31.678638,-30.191858,-31.693148,-35.13873,-31.161358,-36.351772,-31.567247,-32.509686,-27.48631,-31.550743,-27.093666,-33.059986,-25.50658,-28.934881,-28.067482,-38.32493,-35.9445,-34.02752,-30.178026,-36.910904,-29.735958,-28.838379,-37.92221,-37.92098,-34.883633,-30.575695,-30.938221,-43.839035,-36.350273,-27.538496,-30.276592,-29.788755,-36.585537,-35.600815,-30.416292,-37.81101,-36.87053,-22.00013
-26.568007,-32.715935,-32.306187,-28.730225,-36.017986,-21.685848,-25.262993,-34.91368,-33.846302,-27.691612,-33.331676,-37.183407,-25.817444,-31.54369,-32.824364,-28.38958,-28.83819,-38.98214,-38.692047,-40.30942,-37.709946,-28.536865,-34.44399,-28.622679,-33.153587,-29.076641,-33.430218,-27.032412,-34.21135,-30.728264,-31.079256,-32.912926,-35.454033,-28.083971,-40.518295,-29.35882,-34.11153,-40.253593,-34.18595,-34.26141,-27.523516,-35.650356,-37.86164,-36.11221,-31.128925,-33.10241,-34.408653,-32.135593,-35.213223,-30.26611,-38.133453,-35.786407,-23.5253
-27.026194,-29.59956,-35.467007,-28.827227,-34.66576,-22.459625,-23.467564,-37.615078,-39.275482,-30.896225,-34.437923,-32.169827,-25.755533,-37.295578,-32.539513,-30.361187,-35.014637,-40.387108,-33.722973,-29.496035,-38.892296,-28.48728,-32.964367,-36.37133,-33.082413,-33.354298,-37.397614,-26.169275,-31.422592,-28.949385,-29.895897,-34.06899,-31.14696,-27.545416,-34.5282,-32.99087,-35.525803,-41.09157,-28.897274,-35.753925,-29.453976,-34.53144,-28.73552,-30.528961,-32.107685,-35.373695,-33.407024,-28.5657,-40.68206,-28.339535,-25.340708,-32.4517,-24.112505
-34.67806,-33.557392,-33.054867,-28.016312,-37.236023,-24.398378,-24.476753,-36.87964,-32.863617,-32.125782,-37.037468,-34.470448,-31.069307,-34.277195,-29.728256,-34.74397,-36.709435,-42.463673,-33.24343,-26.486376,-42.41224,-30.921926,-32.981384,-39.43401,-34.30426,-35.351463,-37.04714,-26.475899,-29.194855,-35.379177,-32.465546,-35.714615,-38.885204,-30.407372,-41.439743,-35.27243,-33.23239,-38.074177,-30.417763,-32.108116,-34.77632,-34.594402,-32.09822,-28.872128,-37.587444,-38.948948,-31.90761,-35.053986,-34.699688,-26.844265,-27.196629,-32.029617,-25.884567
