-10.1175785,-11.191012,1.9073486e-06
-17.359657,-18.419485,-13.119406
-23.222887,-25.909004,-18.82976
-22.979183,-32.59619,-27.345318
-19.39764,-22.538477,-20.952106
-21.395205,-23.07685,-20.900639
-25.556545,-24.176735,-16.721277
-20.521069,-32.772377,-18.736801
-20.325077,-20.832226,-25.937366
-28.22416,-16.422443,-21.248774
-24.778957,-16.601545,-17.372162
-26.925913,-19.926237,-23.24645
-31.029888,-21.300388,-22.251064
-22.726225,-25.471342,-23.780396
-19.480387,-30.129248,-22.659561
-19.525826,-24.495855,-17.015102
-21.055742,-26.326946,-18.989565
-19.714909,-28.038374,-27.0043
-20.46614,-28.26056,-20.445936
-22.188911,-30.057873,-19.612616
-29.83849,-29.838547,-28.689777
-32.25864,-26.497547,-19.056984
-36.669357,-30.631626,-18.561531
-38.01746,-29.89506,-17.351261
-30.137644,-23.35873,-28.369808
-26.893274,-25.377747,-28.75389
-23.09782,-25.08471,-30.492264
-21.53787,-21.838413,-29.502045
-25.434568,-19.843832,-28.380594
-25.11802,-26.056908,-22.13863
-21.016233,-17.933716,-17.74522
-25.271011,-19.720686,-19.034733
-29.690434,-27.713783,-21.231037
-26.268341,-30.265162,-18.94331
-28.669754,-31.884836,-22.262205
-28.030972,-26.802555,-21.76332
-27.61976,-28.031288,-22.034945
-24.99274,-25.53699,-23.014805
-21.070118,-26.951004,-25.209654
-21.04642,-21.398891,-28.213654
-29.380861,-21.132772,-23.223463
-26.391413,-24.515621,-19.69205
-30.720928,-27.76815,-18.371265
-24.855705,-19.44558,-17.478186
-26.088497,-20.118895,-23.167858
-25.952703,-24.980085,-27.29189
-27.223492,-18.96563,-34.432102
-27.384642,-21.33431,-33.440002
-23.63802,-26.515997,-31.359055
-25.948807,-22.182182,-28.385372
-28.716805,-20.71907,-26.634739
-31.308094,-24.678125,-26.19526
-26.02943,-26.930315,-22.19109
-20.564005,-24.684158,-22.9784
-20.587639,-20.788738,-19.667324
-19.319569,-21.309456,-22.813185
-18.966383,-25.131626,-18.872826
-19.151588,-29.566923,-22.116247
-21.893288,-22.865347,-27.427216
-21.8678,-22.003069,-17.645134
-19.986813,-24.806885,-17.39845
-20.850914,-21.306078,-18.851196
-24.975464,-22.83682,-16.369244
-24.831964,-22.565252,-17.728767
-27.75861,-25.72403,-24.929138
-23.436451,-23.409737,-26.934155
-20.744692,-21.955133,-24.084654
-25.590357,-21.437092,-21.01207
-37.09176,-15.968868,-24.629986
-34.387383,-20.955175,-30.70547
-30.033424,-27.513752,-20.311016
-26.348234,-26.226849,-19.310122
-29.077042,-22.348495,-20.277565
-29.676367,-26.540716,-23.895018
-28.54262,-24.342535,-17.76337
-23.847767,-22.490076,-16.321442
-23.352724,-20.036566,-21.599438
-20.901402,-17.530094,-18.843372
-23.430597,-21.11243,-21.25851
-28.470074,-20.794907,-22.294622
-28.88454,-21.625513,-17.358604
-26.800045,-21.647276,-16.798082
-30.169926,-28.398457,-21.184734
-29.251194,-26.586103,-22.41467
-24.543945,-23.034996,-21.938183
-26.001482,-21.286877,-21.642267
-28.158962,-24.960485,-25.0175
-30.035164,-20.170897,-29.100101
-26.320389,-19.750492,-19.986702
-31.884693,-22.714685,-19.757805
-28.745754,-25.167131,-21.663475
-21.720114,-20.65282,-25.133177
-20.855745,-18.460375,-19.251663
-23.85256,-18.762257,-19.333118
-22.79796,-20.105139,-19.632233
-21.966228,-22.747774,-23.3897
-26.286715,-22.257296,-24.097044
-21.624746,-23.450712,-19.981508
-23.278606,-35.096615,-24.018679
-28.167885,-24.049006,-21.572834
-22.743902,-22.233665,-18.766956
-23.667955,-21.423904,-22.656933
-27.284973,-25.666504,-22.395367
-26.340075,-24.857098,-19.388416
-24.369877,-22.832634,-22.144335
-20.423609,-22.109308,-27.478706
-19.597755,-23.212404,-17.518303
-22.273544,-28.536057,-19.541822
-32.229362,-22.037066,-19.594181
-28.224445,-17.057228,-25.37187
-25.348963,-22.08382,-29.017683
-26.804707,-21.862034,-27.283104
-34.906437,-18.299513,-26.254433
-28.648468,-21.453917,-24.649841
-26.464779,-20.716356,-22.513275
-34.01822,-21.43012,-19.366611
-31.20036,-21.247524,-22.006998
-33.15793,-26.574749,-23.532276
-23.789286,-27.94269,-24.19294
-22.897243,-24.701294,-23.061153
-27.788857,-26.270912,-26.228712
-29.36277,-27.786432,-24.364819
-27.48205,-20.949512,-24.262648
-22.682795,-22.10056,-22.843023
-26.553694,-27.140305,-22.161978
-25.665152,-25.070236,-23.79346
-27.291235,-22.716152,-19.699196
-28.667564,-21.437574,-20.32656
-28.288895,-22.785252,-23.760298
-25.702692,-23.742094,-25.913176
-28.722853,-29.105629,-28.865582
-31.175571,-25.862144,-19.750828
-34.85006,-20.742193,-19.067047
-25.01671,-22.577726,-21.139746
-19.853947,-25.397089,-25.076698
-24.157753,-27.845634,-24.74416
-28.730255,-22.361494,-22.707348
-21.697395,-23.102356,-22.911118
-22.228857,-25.06054,-20.80514
-24.477467,-24.199772,-23.76595
-28.982601,-20.871468,-22.279139
-25.696474,-22.52845,-21.097347
-21.809029,-22.557562,-24.430103
-21.959417,-25.375938,-24.23433
-21.708593,-22.75348,-23.496473
-23.091797,-23.46539,-25.976044
-24.534948,-24.851572,-24.897995
-24.723866,-19.392729,-23.419636
-24.40414,-19.576977,-29.273895
-22.808363,-21.684471,-25.536118
-24.794348,-20.769337,-20.974953
-21.092436,-17.678783,-22.054256
-18.27439,-21.884912,-20.695309
-20.824356,-20.657701,-22.15589
-24.949942,-18.589844,-23.428438
-29.465778,-20.128803,-25.359472
-23.44134,-18.162981,-22.504776
-20.839201,-18.869148,-24.10043
-26.164103,-20.642832,-24.518167
-22.648586,-24.02379,-24.14514
-22.28188,-22.564852,-23.16432
-25.379162,-22.959625,-24.686152
-25.515276,-20.875057,-22.552286
-29.22975,-19.054865,-17.923655
-29.558363,-23.756718,-18.73975
-21.684853,-21.485205,-20.414293
-19.23006,-24.614841,-17.62196
-22.774296,-25.065556,-20.515356
-25.51913,-23.934656,-18.933018
-24.940763,-22.576082,-19.74647
-28.292864,-23.674263,-14.524915
-24.696268,-24.840078,-19.026562
-23.624226,-25.432566,-19.365934
-28.288147,-21.047626,-20.38546
-29.58538,-21.4975,-17.826132
-28.179962,-24.990196,-19.572231
-28.039028,-22.509773,-19.193155
-26.068798,-17.563961,-18.68872
-22.65271,-19.535732,-16.236992
-22.359108,-24.40167,-18.139545
-28.546751,-18.993856,-19.224169
-26.441683,-19.813766,-14.616741
-22.476768,-27.680033,-17.630613
-19.991905,-23.96777,-20.048328
-22.969307,-21.71776,-18.102655
-23.846342,-24.822018,-19.664015
-18.52084,-23.082464,-20.967314
-15.050085,-23.353394,-25.084263
-17.65373,-20.699203,-20.47163
-18.179768,-20.46053,-19.479023
-12.649159,-19.252811,-19.274729
-16.755606,-22.647047,-19.03325
-17.947495,-18.955765,-19.946827
-22.172527,-21.864656,-21.239338
-22.06097,-24.56191,-19.994629
-21.871655,-18.837585,-20.16606
-17.620567,-18.874947,-21.934557
-17.542723,-19.528507,-23.336277
-19.814512,-19.655874,-23.398432
-17.848215,-15.047867,-18.722801
-20.909437,-16.090284,-18.596188
-15.782049,-18.73234,-23.329245
-20.46038,-18.992956,-24.459145
-16.305702,-17.782398,-21.993567
