-16.076239,-12.30954,-13.383055,-12.942226,-11.490726,-13.205289,-9.77669,-10.556208,-11.139431,-12.13249,-11.446754,-13.566517,-12.679558,-12.942955,-9.807447,-11.898436,-10.11445,-10.465336,-12.233425,-11.519335,-10.467735,-12.681687,-11.80024,-9.289528,-11.506884,-10.504793,-9.942835,-9.1686,-10.809738,-10.546833,-10.741299,-9.237314,-8.776747,-9.445402,-9.732853,-10.334616,-9.47085,-9.442926,-8.396189,-7.215603,-8.514679,-8.520662,-6.9864483,-7.8311653,-7.404873,-2.2080345,-11.439667,-10.920935,-14.017851
-22.299683,-23.177341,-24.12562,-21.837742,-24.224617,-18.210129,-17.249187,-25.296116,-23.057814,-19.797039,-22.484877,-23.374187,-29.19953,-20.569647,-20.544666,-27.51696,-24.057861,-21.37036,-18.132488,-23.611095,-24.997147,-24.622162,-25.26875,-24.00792,-22.387352,-23.425209,-18.613848,-22.316963,-17.300438,-24.814182,-18.30832,-21.683144,-21.46566,-19.652187,-21.081947,-25.429184,-21.460106,-26.73966,-26.609543,-22.834408,-21.081581,-20.521528,-29.101759,-25.014732,-26.7569,-20.789022,-22.046953,-19.03093,-17.6207
-26.46373,-21.244488,-17.882809,-20.789179,-26.375072,-17.556444,-18.263714,-27.49726,-20.820963,-26.073296,-20.306969,-24.167614,-29.311539,-23.136799,-21.904383,-19.987991,-20.616737,-26.911814,-21.4094,-24.103905,-22.579754,-32.03646,-24.845541,-26.664967,-21.502914,-26.37973,-18.19168,-22.146502,-21.353094,-27.975485,-19.180716,-25.664661,-19.503958,-19.547993,-19.541264,-23.98889,-25.386091,-26.117489,-28.009016,-25.308079,-22.537786,-23.01866,-23.831913,-22.517202,-27.27927,-31.182722,-27.676275,-27.829708,-19.881844
-21.694302,-19.612526,-18.773222,-23.686945,-23.55694,-21.436703,-19.111904,-23.153078,-24.670372,-20.503723,-19.442684,-20.614473,-22.789576,-20.130707,-26.686392,-16.45516,-19.676788,-28.314085,-21.875225,-22.402245,-26.85628,-25.572762,-25.821198,-18.716774,-22.664967,-31.011295,-21.712784,-24.29911,-17.582067,-20.644135,-22.359545,-27.861784,-23.802553,-27.746958,-22.856682,-20.621027,-23.624113,-21.722706,-25.151678,-23.144112,-29.593239,-25.150517,-19.32502,-21.893864,-32.624077,-29.795967,-24.824692,-23.310781,-26.237259
-22.507679,-24.290474,-16.318624,-19.188148,-26.224403,-26.527224,-20.103569,-27.555138,-24.966413,-16.47614,-21.254864,-22.061832,-23.33847,-23.15757,-28.327524,-24.3827,-20.227215,-19.915798,-25.035936,-27.958,-23.506641,-26.214828,-24.009853,-19.257238,-16.85647,-29.542751,-20.271133,-24.592878,-21.459414,-21.012815,-25.767414,-28.412645,-20.31403,-24.645483,-19.204544,-17.473612,-20.82608,-21.265358,-25.011356,-23.586563,-27.470535,-17.542812,-20.978708,-19.273615,-20.952951,-25.334795,-20.313892,-25.625437,-31.097996
-23.11427,-22.06483,-20.532299,-21.681355,-27.91847,-22.005486,-22.275034,-23.201653,-26.128847,-19.682508,-19.792768,-23.270988,-24.173555,-24.403221,-25.773104,-24.299175,-18.105402,-17.933456,-24.604996,-25.783846,-24.79094,-21.81705,-18.716354,-26.496544,-16.744972,-25.01609,-20.608524,-28.025805,-29.378654,-26.001915,-32.696365,-21.937828,-17.533463,-26.78754,-20.658276,-18.26029,-24.614822,-28.83863,-21.900488,-18.1376,-21.675438,-16.49939,-27.031645,-21.037735,-20.856346,-24.055668,-19.324306,-21.032553,-31.109669
-25.41998,-19.387312,-22.931496,-23.127783,-21.12959,-16.949594,-24.935421,-18.249746,-27.944927,-21.69655,-18.166885,-23.455814,-23.874245,-29.154152,-25.91649,-26.330822,-22.296736,-17.846931,-21.228638,-19.253218,-23.224298,-19.459484,-22.180738,-26.111988,-23.799017,-21.005447,-21.543087,-24.011448,-26.356903,-30.838194,-27.021532,-19.84042,-17.943306,-27.071,-23.817076,-20.929,-20.50048,-25.045397,-22.829601,-22.922745,-18.97061,-16.574379,-20.689785,-20.795305,-21.121876,-29.574745,-18.717743,-19.726555,-32.801006
-31.936892,-21.022224,-21.405508,-26.187183,-27.442225,-22.404524,-21.746853,-20.820244,-26.754683,-28.703781,-21.753435,-25.436136,-29.885647,-27.603275,-29.594072,-21.298794,-29.289701,-24.486132,-27.40697,-22.655981,-22.612026,-20.96162,-21.065407,-25.425764,-29.170197,-20.714125,-18.352978,-28.324785,-24.236885,-27.546997,-23.317184,-19.621117,-20.248543,-31.560621,-22.472883,-20.757072,-20.73548,-25.68144,-25.148388,-27.127245,-21.844048,-20.9356,-20.397472,-20.0158,-19.456974,-20.008987,-21.73823,-27.59837,-31.21042
-30.543453,-28.523388,-23.28932,-24.11158,-22.857758,-19.907104,-19.41373,-17.481905,-18.821745,-31.17033,-18.65234,-21.871271,-20.711254,-26.15696,-32.397884,-16.832062,-19.423935,-19.796349,-26.04986,-23.139635,-21.995335,-20.451092,-22.964214,-22.677485,-29.686886,-22.639498,-18.945116,-20.614586,-24.648087,-19.15493,-25.440563,-21.816336,-21.57395,-31.503284,-18.268303,-24.712198,-24.267353,-22.82366,-26.452686,-28.340534,-23.556858,-22.397533,-26.596853,-17.478807,-22.4317,-17.019598,-22.663746,-28.596077,-29.043442
-27.149357,-28.209896,-21.30515,-25.457924,-18.659512,-22.455448,-24.483458,-21.029943,-15.692519,-22.823627,-18.387737,-25.586214,-19.28357,-24.886482,-32.898396,-21.126036,-22.32613,-24.06967,-25.380064,-27.66892,-32.70284,-19.34613,-21.502316,-27.40042,-32.003178,-21.233982,-28.633636,-17.39563,-21.278542,-20.603916,-25.203268,-18.758276,-21.86851,-30.566471,-24.110739,-21.89912,-19.968426,-17.772068,-21.430893,-22.881483,-27.113293,-21.000017,-34.513794,-18.5131,-27.404934,-24.767115,-21.306776,-27.637728,-26.365211
