-21.473995,-20.897104,-18.374977,-20.63128,-16.389149,-15.706194,-17.103836,-19.996868,-19.94463,-15.863312,-16.210323,-16.234224,-18.634747,-17.168434,-28.317171,-18.281689,-27.275534,-20.051228,-19.117882,-17.629244,-19.928493,-15.155588,-16.518072,-16.566208,-14.114065,-16.601845,-13.663046,-19.147247,-15.408399,-15.814311,-16.418077,-15.451895,-18.559523,-15.297984,-15.932791,-15.341599,-17.049273,-16.35878,-14.78644,-15.4109,-19.59637,-17.671486,-18.071367,-19.347893,-16.026562,-12.998152,-16.183146,-17.159424,-19.276035,-21.758823,-19.072947,-16.081148,-20.945055,-12.313372,-23.025034,-20.985518,-18.87973,-18.397503,-20.190744,-17.55071,-18.281301,-15.011711,-17.430439,-15.841946,-16.376787,-16.762066,-19.186592,-14.943909,-19.678955,-15.6149845,-17.643642,-18.571976,-18.845177,-16.91444,-15.430132,-18.085133,-18.970665,-18.144266,-20.787586,-20.896196,-20.166134,-17.67838,-14.710806,-21.621326,-14.7212105,-20.178877,-18.449677,-21.767273,-19.493275,-16.501423,-17.725443,-14.838175,-16.367977,-18.786407,-21.44955,-17.327835,-15.107015,-16.471512,-14.640511,-14.838192,-14.831623,-17.382006,-16.995386,-18.746933
-28.636261,-25.49911,-19.758707,-31.279135,-22.94366,-24.94954,-27.587793,-23.524942,-21.469767,-24.859274,-26.893686,-27.386736,-23.451685,-29.653229,-34.176975,-21.643555,-20.966568,-24.502726,-24.451328,-27.77998,-28.605537,-24.027979,-24.061945,-28.060146,-28.743914,-20.214931,-24.65543,-32.471413,-23.861444,-26.59319,-28.70594,-21.765966,-29.51759,-22.92945,-28.682297,-23.606842,-21.30494,-23.775362,-21.340889,-22.993708,-30.461424,-27.918161,-21.551147,-23.504866,-28.714113,-24.000948,-23.059328,-21.615248,-24.32291,-26.81287,-28.986742,-20.688366,-25.647963,-18.449928,-28.52175,-30.771492,-22.60102,-27.764757,-24.056292,-17.946453,-23.245806,-25.779448,-25.316967,-22.214935,-25.611893,-27.291578,-23.503841,-24.775303,-25.833424,-24.393433,-29.480686,-28.377977,-24.941074,-21.489819,-25.756207,-27.54917,-24.73262,-26.244602,-35.011627,-24.0746,-25.476887,-35.663082,-22.399496,-23.057934,-21.710506,-22.644012,-23.98949,-26.122908,-26.330954,-22.271385,-26.974468,-18.956438,-20.844666,-21.893185,-28.605873,-24.41768,-26.174648,-26.63361,-19.046585,-22.89273,-20.019325,-24.368029,-21.252762,-28.57676
-28.879349,-23.842356,-24.448881,-26.271847,-26.17775,-25.151384,-30.80046,-34.080524,-24.073307,-27.645876,-23.977482,-21.57405,-30.25533,-24.33043,-31.333994,-27.77612,-18.731623,-19.008272,-26.443457,-24.898695,-27.015465,-25.975124,-19.858345,-27.813242,-24.218206,-18.990093,-25.301945,-31.6545,-27.491955,-28.72933,-28.098555,-24.745052,-23.569536,-26.779915,-32.0129,-21.895117,-21.742134,-27.967323,-23.74521,-30.116707,-21.980944,-27.825832,-23.313011,-22.748264,-23.375385,-26.087252,-27.133774,-25.538124,-29.05584,-24.318998,-29.651209,-22.96745,-24.158743,-20.8109,-32.68762,-28.220594,-20.413462,-27.664106,-26.85555,-24.505772,-21.529541,-30.276632,-29.739002,-25.398317,-23.728344,-27.80896,-22.956182,-24.086784,-24.293995,-24.231586,-33.243202,-23.996061,-19.535873,-25.035809,-29.928822,-32.388325,-23.773085,-27.814823,-33.28035,-25.627935,-24.971828,-30.01487,-21.614065,-21.009666,-22.337317,-24.1251,-26.622982,-33.850075,-21.62819,-23.41082,-24.532856,-31.533113,-19.218636,-27.735653,-28.217112,-22.988964,-24.478912,-29.086517,-20.13739,-19.021414,-19.673754,-20.837288,-26.090275,-24.753492
-27.005049,-25.462576,-29.960903,-21.75552,-26.23003,-21.947325,-25.855774,-30.047697,-24.167294,-28.500751,-23.837074,-19.47455,-26.895271,-22.983868,-32.20564,-23.920479,-19.97403,-18.279217,-27.238972,-25.5942,-31.637619,-25.429873,-20.46277,-28.81395,-22.951464,-19.885872,-30.663445,-24.158682,-22.420052,-24.73767,-33.040966,-25.88527,-20.47369,-28.907436,-27.063892,-23.694195,-30.40313,-30.79737,-24.34349,-26.845467,-19.539433,-27.811642,-23.503555,-27.203497,-23.443903,-29.292698,-20.879917,-32.460236,-26.369926,-28.937984,-21.413593,-27.99498,-29.243958,-18.849728,-32.676537,-27.68498,-20.963894,-28.596558,-24.390316,-27.309505,-21.778168,-25.402847,-26.078323,-27.649153,-22.37212,-27.994818,-31.819052,-22.856781,-25.507586,-22.35598,-26.910017,-25.316578,-18.868649,-27.576794,-21.810469,-31.685247,-25.67668,-24.1754,-27.313505,-32.493828,-22.10137,-27.403227,-29.297312,-22.489412,-26.345127,-25.858192,-27.97031,-27.20218,-22.899193,-25.344421,-26.256178,-27.641642,-20.656614,-33.86524,-25.948181,-19.57161,-23.443588,-27.586565,-24.215685,-26.463062,-20.654636,-18.108059,-26.29443,-23.09122
-27.50096,-30.470873,-28.388462,-28.038496,-28.69481,-20.939323,-30.99273,-31.101906,-18.896643,-30.663229,-29.769209,-20.044687,-29.94312,-22.711262,-31.553457,-26.373169,-20.747095,-24.496777,-27.12085,-27.926746,-27.743837,-19.658182,-27.13936,-32.962036,-27.202883,-22.866777,-33.288002,-21.59222,-18.9908,-23.656485,-31.794535,-22.563704,-19.593977,-27.433905,-27.388464,-30.10585,-24.129236,-28.64305,-19.74732,-29.390276,-24.097633,-26.646616,-32.31977,-23.19308,-29.585913,-32.878677,-22.850405,-30.836811,-27.378489,-27.616798,-20.975128,-28.35318,-29.110468,-20.394024,-24.560524,-30.673052,-25.311531,-25.84232,-21.456104,-32.33392,-22.078472,-26.577816,-27.474083,-23.8007,-21.207195,-26.286238,-25.434425,-21.627579,-28.285643,-28.717415,-32.764904,-23.885715,-23.68689,-28.005806,-20.448875,-31.15257,-21.869764,-27.216549,-30.14621,-24.814034,-19.693968,-27.634941,-31.490753,-25.921967,-23.635784,-22.296858,-25.686567,-23.65229,-27.046211,-27.388031,-25.871792,-24.069368,-21.293524,-27.059324,-23.996798,-21.23028,-21.659672,-27.289925,-35.728962,-25.33977,-26.72791,-21.0756,-21.950724,-20.907576
-31.692947,-35.448986,-23.189,-25.646603,-25.17352,-22.55268,-25.394848,-28.14517,-22.398672,-29.691156,-30.564198,-20.941086,-30.445192,-23.47443,-31.434853,-24.492205,-23.779238,-21.82026,-22.629173,-24.133211,-23.127392,-22.525875,-27.923517,-32.380074,-26.137486,-20.515211,-30.800425,-22.492615,-21.014494,-25.190483,-27.814293,-26.828249,-20.992514,-22.86537,-27.976318,-25.087364,-19.358572,-37.67935,-23.433157,-26.877123,-26.152649,-25.92659,-28.307802,-24.065374,-26.896019,-30.127123,-27.518452,-26.761734,-28.275883,-25.513407,-23.567741,-32.145695,-30.839169,-26.886755,-21.20541,-37.65773,-25.061167,-32.60159,-26.384687,-26.794052,-24.068926,-24.218082,-21.02962,-24.021872,-18.545918,-26.608885,-21.299545,-25.757923,-24.837471,-24.549526,-29.261559,-24.245398,-24.097027,-30.4317,-26.945778,-24.723267,-23.737938,-25.472244,-28.326359,-21.060425,-21.595295,-36.08715,-26.305115,-26.083282,-25.854656,-23.585716,-21.842813,-28.300035,-25.518642,-25.41903,-31.399849,-28.701574,-26.548912,-27.778357,-25.85,-26.129314,-22.509275,-23.362057,-33.05082,-25.204304,-23.909649,-17.539074,-23.515804,-21.60474
-24.865643,-28.498735,-26.26297,-30.65201,-21.988762,-22.16209,-25.405373,-23.31153,-29.557247,-22.352573,-22.062157,-22.788895,-26.461477,-22.69922,-28.764553,-25.702879,-27.903639,-23.3833,-23.937717,-23.472406,-26.798672,-22.124754,-21.918503,-30.119436,-27.42106,-23.46031,-25.494026,-26.607346,-27.996574,-27.457787,-28.46312,-19.166515,-21.806904,-16.95849,-28.923122,-25.031002,-24.892574,-30.081892,-26.57069,-23.673683,-22.247665,-24.0071,-27.417667,-26.90407,-24.757923,-28.833,-21.664383,-29.453382,-20.914047,-28.440086,-23.055618,-28.211136,-30.139727,-26.390594,-27.814125,-38.667313,-25.416998,-25.297276,-28.283516,-24.359692,-26.646109,-23.326628,-18.115719,-20.99345,-18.408665,-24.093296,-23.728872,-28.397541,-21.424812,-22.08805,-28.00893,-24.891638,-32.518837,-32.012745,-32.516296,-20.807316,-23.472824,-24.037508,-27.867031,-22.577536,-22.55594,-26.833405,-21.587353,-27.06949,-24.25998,-31.027735,-23.434603,-29.363892,-24.236649,-28.884018,-25.395905,-31.39681,-35.312016,-28.459148,-21.688652,-22.74958,-19.092964,-25.993126,-24.177786,-21.450018,-23.383118,-17.332996,-21.935019,-24.578568
-25.21208,-32.563538,-25.915792,-33.404873,-22.852667,-22.09193,-35.930428,-23.175446,-30.83377,-23.756098,-24.175179,-24.007729,-28.580482,-30.716867,-27.84739,-21.534895,-28.187,-29.671072,-25.089092,-26.59856,-31.431437,-21.220304,-25.145586,-29.839651,-26.56321,-23.043718,-21.953766,-25.369114,-30.037521,-28.284464,-33.25943,-16.119179,-19.624365,-21.990387,-24.801672,-20.812878,-23.698742,-27.858974,-25.42699,-28.22416,-24.411663,-26.139372,-21.765242,-27.254148,-24.81364,-29.984333,-22.07112,-29.994684,-25.363697,-27.42468,-28.191341,-25.98586,-26.127836,-25.247538,-26.623255,-32.836536,-22.430454,-24.901161,-22.486115,-25.996817,-25.179287,-21.86894,-19.48655,-23.687302,-22.607605,-28.8693,-24.172642,-28.01379,-24.821638,-21.402239,-28.321457,-24.376797,-29.793268,-24.037039,-31.623629,-27.072159,-24.691273,-20.251205,-25.954113,-22.861713,-25.727753,-24.798672,-20.767498,-23.940403,-28.002216,-32.105705,-27.354603,-28.44348,-22.453878,-23.836338,-28.307898,-25.255651,-31.843811,-26.991947,-26.112183,-18.209473,-22.671288,-28.697073,-22.847761,-24.101103,-32.56214,-24.032331,-24.989983,-22.417397
-27.61173,-25.240438,-29.04099,-28.558123,-23.736275,-23.267475,-27.58164,-24.308163,-24.056358,-28.736866,-21.787754,-22.569572,-24.683805,-28.544672,-24.39106,-24.913498,-31.114134,-29.83856,-23.15173,-23.756886,-27.359543,-26.047113,-19.448563,-23.168262,-23.098516,-18.17221,-23.449978,-22.056042,-23.38771,-22.028303,-30.343843,-17.206772,-21.654503,-25.98478,-25.17852,-19.91773,-20.692862,-29.703701,-28.416185,-30.669722,-32.6566,-23.74074,-23.447084,-27.067276,-23.795128,-28.649363,-28.863115,-27.442455,-28.910126,-28.01337,-24.86752,-24.807903,-25.937418,-26.554035,-25.532898,-20.604084,-30.956741,-23.396145,-22.95134,-38.467632,-26.785374,-22.154362,-27.254654,-27.086502,-29.772991,-29.651226,-26.161098,-24.760332,-26.85385,-24.684322,-26.729557,-22.964128,-21.764153,-20.359638,-29.813713,-28.227999,-26.906471,-22.9379,-16.097363,-21.608925,-23.727276,-26.238195,-19.593334,-20.78339,-29.568798,-31.170025,-22.543617,-20.839413,-17.725483,-21.132427,-29.11741,-20.21413,-30.861752,-27.071419,-29.441502,-22.579008,-21.120193,-27.860254,-24.027998,-28.469505,-30.128332,-21.02877,-18.338715,-24.936457
-25.350473,-26.389824,-28.041914,-27.553383,-28.270777,-27.091291,-24.95572,-17.970276,-20.24479,-29.659143,-20.647621,-25.667562,-25.443138,-27.032303,-23.2007,-23.83883,-22.317165,-34.301346,-30.449793,-19.290743,-30.144049,-28.566147,-20.589558,-18.10874,-28.440863,-25.012474,-28.057493,-26.281593,-26.810202,-20.271805,-25.16668,-22.479595,-26.458357,-22.228212,-25.42406,-24.775703,-29.59536,-23.86399,-30.29077,-29.27388,-25.53988,-31.13463,-21.918787,-23.092445,-24.796955,-21.760918,-28.7291,-26.50765,-28.075464,-26.26046,-22.416304,-27.95279,-22.480429,-25.903893,-24.543348,-21.235252,-32.43077,-23.847685,-30.541712,-32.903706,-29.229698,-24.034775,-28.25589,-26.489761,-25.85788,-33.297436,-25.060566,-23.47657,-27.392395,-28.632736,-24.520512,-25.515398,-25.010052,-28.20089,-28.75443,-24.502125,-26.73357,-26.167997,-15.11564,-25.858517,-24.433535,-22.194672,-23.555773,-27.37626,-28.67113,-25.874725,-21.214691,-20.388573,-21.093052,-27.530273,-29.07129,-29.2132,-23.992485,-26.928665,-23.711523,-33.07033,-22.285328,-26.205368,-29.979958,-27.724861,-28.046638,-26.694962,-19.375599,-23.64637
-21.725456,-33.25438,-21.436615,-27.012295,-29.345392,-29.449467,-24.036606,-17.109186,-22.826866,-30.224453,-20.831575,-27.59476,-28.732174,-20.383528,-25.743908,-25.602463,-18.505001,-22.29342,-30.227436,-21.693134,-26.019402,-24.581163,-26.326603,-20.741064,-29.269934,-22.291792,-21.885998,-27.826797,-25.250248,-23.315807,-27.709486,-23.04384,-24.330536,-28.255554,-30.974491,-24.576954,-27.852478,-22.686758,-21.827244,-22.2294,-24.935883,-28.634787,-24.203575,-22.119757,-21.803993,-19.819916,-23.43985,-26.993057,-23.596,-28.81365,-22.622398,-25.53254,-22.467611,-25.260477,-19.373579,-27.334188,-28.502043,-25.427814,-25.536354,-26.4981,-24.153185,-24.081097,-27.671328,-26.051577,-25.936096,-29.260534,-25.887522,-27.180593,-23.116957,-28.825285,-26.95669,-27.379559,-20.87122,-19.007156,-21.361546,-22.051857,-29.530268,-27.845722,-19.81218,-24.805285,-23.466167,-21.45934,-28.338936,-25.23399,-30.009552,-21.68474,-25.178581,-20.504921,-26.53326,-30.207724,-26.85353,-26.828487,-22.152166,-24.750992,-17.912556,-23.502445,-26.271963,-31.75058,-20.933804,-23.592108,-32.76977,-26.268702,-22.534279,-30.516579
-23.118967,-31.733665,-25.66027,-26.275126,-25.85389,-30.00175,-21.646824,-30.728464,-29.017292,-27.083874,-21.217144,-24.52879,-21.12437,-21.751774,-22.612095,-23.74207,-26.378206,-19.538057,-30.546598,-23.277208,-26.088484,-24.459793,-31.297031,-33.321953,-28.843006,-20.516472,-20.280666,-24.753304,-25.507498,-20.423897,-30.979456,-32.416443,-24.736458,-28.63285,-30.527119,-24.456291,-23.243958,-26.24145,-25.591795,-24.145842,-27.76498,-22.017231,-24.961462,-17.353008,-18.33678,-19.767374,-21.772171,-24.152458,-22.922642,-30.177298,-24.926586,-28.036997,-25.318586,-24.490343,-24.228672,-22.418467,-27.366308,-25.90369,-24.362057,-24.073053,-21.484196,-30.945698,-27.515545,-26.087282,-23.10415,-25.500202,-27.20621,-28.829704,-25.626217,-26.167034,-28.511955,-30.26791,-25.325146,-20.804598,-20.402287,-27.818218,-32.249252,-31.534857,-28.034744,-24.950024,-30.963507,-20.649345,-27.45595,-23.429068,-30.624044,-25.908855,-23.159159,-24.234512,-25.862877,-26.52509,-24.776163,-25.533978,-26.165764,-22.584524,-21.509476,-19.865555,-27.770811,-23.85812,-20.867344,-25.868196,-24.04607,-19.991209,-17.868473,-32.318283
-26.487377,-23.45497,-27.082417,-21.737488,-25.773664,-21.043003,-25.10043,-31.970085,-22.328625,-21.001854,-23.568102,-25.469564,-21.128407,-19.42995,-19.193462,-26.25474,-36.62778,-20.628872,-29.274391,-25.869438,-30.533705,-28.162312,-26.164757,-33.44594,-25.66558,-26.650759,-21.16172,-22.064596,-24.21359,-20.55104,-25.853067,-25.61068,-26.877674,-21.789581,-24.387787,-21.518412,-21.214039,-24.573942,-27.698574,-24.528923,-28.210793,-22.837915,-29.856504,-13.514431,-19.272022,-22.343904,-21.492147,-26.558939,-30.91925,-26.081064,-27.345543,-31.380707,-21.381367,-32.83043,-30.863256,-21.309666,-29.53237,-26.643608,-26.875435,-22.937748,-21.513838,-30.418333,-26.598589,-27.801271,-25.470047,-20.486584,-29.086794,-27.19061,-30.069199,-27.500656,-29.61873,-28.391747,-27.861946,-28.368149,-20.937252,-27.299671,-26.235834,-27.528318,-28.94107,-24.641684,-31.92343,-22.595413,-25.22203,-22.645359,-26.92585,-27.252876,-22.906652,-23.281324,-23.740189,-19.682598,-23.733027,-24.990406,-27.695175,-21.535028,-23.694002,-21.871052,-20.324287,-20.136917,-28.01627,-26.154028,-19.39674,-20.738754,-21.265146,-32.444786
-30.390917,-22.966393,-25.289553,-24.104744,-26.488293,-25.605473,-29.251785,-27.126457,-25.163572,-27.764713,-25.239494,-23.884651,-25.634575,-16.540236,-20.500612,-25.299818,-37.169647,-31.734577,-29.887007,-21.694937,-28.613117,-27.36699,-24.222193,-29.847155,-28.623333,-26.277662,-23.405994,-24.21202,-30.037918,-28.186975,-25.637823,-21.555454,-28.601974,-23.457167,-29.551159,-22.07291,-22.996819,-31.168818,-29.233429,-26.506071,-28.702702,-28.216326,-25.18568,-18.809128,-26.765427,-19.699142,-24.010069,-27.329079,-24.608906,-26.730095,-25.657017,-28.901636,-24.852236,-30.78023,-26.666294,-17.893463,-27.414589,-28.261189,-24.14855,-25.623695,-28.051186,-26.678715,-25.254848,-24.755068,-25.924212,-24.239824,-32.89193,-29.459183,-25.361897,-28.363882,-26.838873,-26.854734,-28.540358,-26.670668,-23.33919,-31.15541,-23.36908,-24.99291,-24.370087,-22.360699,-36.091118,-27.853678,-27.462029,-22.377632,-24.971256,-24.095535,-19.16948,-22.275928,-20.84533,-20.201523,-25.01795,-26.165997,-23.455616,-17.885479,-25.944475,-25.003784,-22.569187,-25.848831,-27.689775,-31.135246,-24.745878,-19.450663,-24.233696,-27.406525
