-20.916443,-20.04087,-22.934109,-21.781178,-21.335316,-20.275011,-22.408438,-22.147577,-21.051289,-23.586153,-18.449581,-20.577663,-21.60204,-22.262653,-20.154886,-25.01892,-23.693186,-24.011057,-21.141825,-23.153976,-31.723166,-25.50206,-28.663326,-30.269953,-12.048218,-3.1421146,-2.801487,-3.0746536,-2.9805813,-2.1116943,-3.2291565,-3.1034012,-3.148838,-3.2594814,-3.1655693,-2.9972763,-2.9103985,-3.6161804,-2.12537,-4.1334076,-13.802578,-19.576706,-24.469662,-19.71849,-21.431213,-20.282055,-21.297548,-20.748207,-21.367119,-19.684807,-17.398746,-25.358866,-20.868729,-20.50138,-22.192448,-20.66253,-23.966457,-20.559458,-16.295406,-18.49638,-16.053093,-17.715204,-20.759747,-21.252209,-18.411516,-20.244894,-23.553413,-24.606926,-18.888786,-17.58131,-20.043331,-20.781433,-19.004715
-26.759926,-26.74023,-32.69565,-34.461174,-33.122505,-29.308334,-25.337948,-25.722399,-29.423952,-27.04211,-26.877567,-24.730438,-19.276743,-17.24158,-19.688702,-29.164219,-31.234613,-29.818966,-30.908615,-28.941555,-29.028618,-27.187252,-25.491169,-31.488987,-14.799938,-10.84268,-21.166645,-26.76715,-17.969198,-16.149223,-26.913988,-46.5177,-29.89597,-24.264978,-28.781002,-30.427744,-29.29358,-24.645996,-14.854284,-9.52467,-18.787615,-25.224228,-24.281223,-29.484531,-26.675888,-26.945581,-27.790539,-31.395775,-26.135841,-25.550089,-25.36938,-31.570927,-29.570179,-22.390394,-25.112627,-37.09971,-34.22206,-24.459414,-24.984104,-24.588509,-25.384342,-23.298431,-28.176937,-28.243649,-24.271626,-27.440493,-27.405447,-31.302467,-31.558584,-29.16126,-24.658995,-25.994904,-22.908947
-35.98183,-26.937122,-26.549551,-31.845032,-27.535587,-22.233225,-23.536747,-27.28704,-24.135479,-29.782627,-30.372337,-23.20301,-20.093248,-23.233599,-23.992756,-32.049133,-31.52071,-31.771639,-34.059513,-33.851162,-31.060188,-30.823818,-28.969566,-36.513382,-20.14666,-16.429869,-25.022163,-33.535015,-17.831469,-15.102842,-24.232464,-35.93302,-24.46428,-19.363873,-23.669842,-33.292,-29.610464,-27.845375,-16.605732,-14.422424,-19.835749,-25.14933,-26.766518,-32.84783,-30.509544,-22.460958,-24.709724,-29.017462,-23.62783,-24.300928,-29.24883,-33.53938,-28.483532,-22.792255,-25.817015,-29.665054,-26.971352,-27.195831,-28.760773,-30.020248,-28.981413,-25.272396,-29.715744,-29.353615,-24.080103,-27.2473,-28.35097,-31.909025,-33.736633,-34.49634,-26.829124,-25.750437,-23.592907
-30.463734,-24.938427,-28.475128,-25.325882,-20.996479,-19.18324,-24.665045,-27.948826,-26.489725,-27.245863,-29.488052,-22.364513,-26.666162,-28.466627,-24.694576,-31.309147,-34.370396,-38.087307,-36.415222,-35.97656,-32.74892,-33.955338,-33.717422,-31.96901,-19.84475,-18.03218,-26.076681,-29.514336,-13.896414,-7.6736107,-9.500374,-9.965759,-9.355715,-9.969221,-20.779865,-29.308462,-33.739906,-26.831814,-21.097797,-18.946941,-25.663143,-28.091724,-26.413078,-26.310966,-30.498209,-22.81879,-23.648453,-31.699993,-21.610064,-23.659973,-30.702438,-26.695547,-26.530155,-24.639145,-29.269915,-27.828928,-26.08205,-32.810772,-28.72913,-28.990194,-32.587223,-29.143688,-30.83472,-31.519382,-23.783203,-25.33299,-28.59327,-31.84758,-36.17743,-35.216442,-31.820992,-34.73651,-29.94471
-29.02269,-22.433607,-24.541178,-29.6312,-23.951561,-23.78937,-30.760336,-31.978039,-34.69681,-29.94643,-26.034882,-24.727694,-28.421055,-29.696672,-23.53364,-24.236448,-27.01479,-32.026676,-28.697258,-29.010626,-32.29803,-34.956795,-31.546307,-29.749306,-23.091604,-21.04177,-29.268824,-27.249397,-13.124632,-2.6510544,-0.06928253,0.0,-0.4062729,-4.7002277,-18.112246,-31.45334,-35.06291,-32.653267,-25.575466,-19.301277,-24.99039,-28.404621,-30.988958,-27.104511,-28.93151,-24.974483,-24.413885,-24.016397,-23.651161,-24.371714,-30.996155,-27.7999,-24.328888,-27.202154,-33.12622,-36.13044,-29.666073,-31.285831,-26.516397,-28.416733,-28.46176,-30.933153,-34.380028,-27.169338,-23.032532,-27.43739,-32.36991,-26.480545,-27.354897,-27.834478,-31.419827,-29.527365,-28.798796
-31.164885,-25.145489,-25.663982,-32.269268,-29.151928,-32.72775,-30.1999,-28.363266,-32.275295,-31.172935,-28.692173,-34.43092,-33.65847,-27.670286,-27.682716,-22.35271,-25.039782,-31.060617,-27.49719,-29.4655,-26.241505,-28.90051,-27.041517,-29.017616,-27.631214,-22.905582,-29.535316,-28.483932,-14.390572,-4.9518623,-2.4373512,-2.2493553,-2.4457016,-5.4374657,-16.972342,-33.336124,-35.13141,-27.671741,-21.669975,-19.777082,-23.198982,-28.577475,-33.88226,-37.384716,-30.428787,-27.246168,-26.242182,-23.837994,-28.775465,-29.985315,-28.144064,-33.742714,-32.141193,-25.54111,-26.896046,-30.053455,-31.18449,-28.965603,-25.40364,-23.699165,-25.032885,-28.711916,-33.569874,-31.173199,-26.752575,-32.047203,-33.7017,-25.723135,-23.718029,-30.592928,-30.104832,-25.148678,-29.15529
-33.18295,-31.05315,-27.047703,-29.469887,-30.17914,-32.700607,-29.563835,-29.85459,-31.15671,-32.27124,-26.743042,-27.27266,-32.127945,-25.840855,-21.819935,-22.361906,-29.0107,-30.343296,-22.610508,-21.831408,-26.279696,-26.917688,-22.806192,-24.971712,-23.932869,-20.725805,-25.59237,-31.414246,-20.107605,-13.729389,-15.895224,-17.171146,-14.083,-11.544998,-20.268642,-32.99524,-32.658714,-25.533699,-23.675806,-23.166075,-25.118242,-27.23541,-30.176376,-32.039654,-31.015415,-27.477919,-28.031488,-23.557508,-21.03648,-26.30449,-26.150944,-27.756578,-32.67593,-25.20425,-25.416641,-24.852953,-26.096188,-29.563362,-31.03284,-27.370205,-25.8664,-27.890354,-29.824516,-34.4623,-27.67606,-27.283772,-25.90512,-23.97136,-23.309156,-29.386433,-26.57824,-22.551567,-24.717155
-30.433762,-31.933704,-31.236643,-33.972622,-35.996902,-31.364836,-27.5901,-26.109716,-30.143604,-28.343681,-22.09541,-21.61407,-25.914186,-27.63693,-26.14792,-30.09598,-34.65925,-30.016956,-22.555874,-22.407242,-27.992254,-25.198513,-22.062029,-25.3319,-24.375294,-23.512323,-29.066208,-28.497526,-24.91737,-22.877678,-33.10709,-41.895626,-24.516655,-18.09083,-24.057148,-28.328056,-26.253778,-30.200256,-27.39799,-23.07042,-24.589725,-28.87962,-28.070219,-29.773853,-27.014692,-25.937704,-33.761673,-28.506926,-22.986519,-23.63543,-24.714935,-23.268051,-30.244942,-27.944096,-25.263699,-25.964886,-31.645164,-31.2416,-30.338657,-38.054234,-38.322136,-36.04072,-35.30059,-31.209166,-29.184267,-21.831537,-20.770254,-23.737679,-27.270832,-30.787323,-33.954884,-28.426653,-28.784184
-29.190723,-29.989182,-30.949896,-26.033249,-25.870281,-28.78078,-25.26741,-23.27121,-28.020567,-27.90919,-25.653288,-24.521214,-26.982014,-26.415447,-32.315384,-30.582962,-30.832138,-31.42572,-29.149427,-27.289326,-30.099934,-30.39042,-24.96468,-29.196466,-29.154064,-24.99398,-25.26606,-29.05196,-28.700134,-24.88962,-34.62012,-50.195812,-25.033636,-18.128527,-22.684338,-25.723053,-22.205574,-24.351673,-24.618855,-24.434402,-31.332333,-26.462234,-25.397123,-31.048103,-29.524904,-27.757744,-32.803524,-31.971325,-26.756927,-23.85928,-25.233452,-23.773876,-30.739405,-27.165674,-25.12979,-25.178486,-27.67984,-24.960926,-29.555164,-33.700214,-34.142357,-29.010242,-24.84109,-24.437813,-23.845547,-23.758686,-25.451952,-24.709673,-22.200985,-22.187582,-25.357327,-30.085154,-29.367464
-32.05182,-36.060474,-31.448795,-28.076397,-28.967394,-29.296474,-23.649849,-25.894072,-25.10553,-26.554855,-34.595547,-31.216078,-35.87822,-29.386683,-26.733286,-28.286263,-29.435816,-27.471292,-29.383018,-28.068836,-28.524721,-29.789139,-28.005192,-32.19563,-27.353456,-24.741905,-24.187576,-24.668747,-24.365072,-25.081812,-37.421783,-55.2442,-27.311646,-19.498505,-22.611385,-32.67988,-27.827972,-26.755838,-28.807,-26.530556,-29.64008,-25.47573,-27.01839,-41.460903,-36.02137,-30.896347,-26.093582,-27.231133,-29.222744,-29.030085,-26.4444,-28.69701,-27.521683,-27.468597,-33.817764,-27.640587,-27.980633,-26.685747,-32.954357,-30.058094,-30.796991,-31.3727,-25.270803,-29.741789,-26.794853,-29.02202,-42.47201,-30.925325,-27.949657,-26.041317,-23.520346,-27.258587,-29.191212
