-24.3488,-23.5833,-25.125607,-22.376915,-26.631,-23.999626,-26.67777,-16.869705,-24.12625,-25.434822,-23.690536,-17.060547,-23.273478,-31.748632,-24.357382,-30.163057,-28.257946,-26.439491,-30.6212,-27.859549,-25.816689,-20.182093,-20.582737,-24.939707,-25.993729,-24.748133,-24.053337,-21.592438,-28.83699,-21.21266,-22.425222,-20.73634,-21.838772,-19.768955,-23.575222,-25.72185,-24.00493,-16.769005,-0.7541771,-0.83935165,-0.8416519,-0.7905693,-0.50766754,-0.900362,-0.6143875,-0.9991188,-0.47556305,-0.49256134,0.0,-22.617392,-19.340822,-24.835016,-26.147558,-26.521807,-22.139656,-24.70658,-24.351513,-25.14993,-20.715456,-30.071367,-18.059925,-22.327238,-21.66869,-21.336416,-25.134687,-19.135262,-23.276222,-20.423359,-21.222248,-27.522633,-23.262722,-21.797401,-20.229187,-20.190502,-22.076424,-20.214539,-20.385384,-15.9426365,-25.545792,-24.48968,-26.666824,-26.159643,-20.291546,-27.228462,-27.254158,-24.969341,-26.5124,-32.935993,-26.26022
-27.066364,-22.345543,-24.93486,-21.456348,-20.681982,-31.944052,-21.026413,-24.021442,-26.909851,-28.600061,-22.593884,-21.647488,-22.197956,-30.094421,-29.137346,-27.514297,-22.916302,-25.434544,-22.60992,-28.917995,-22.196327,-23.896631,-18.056505,-24.504782,-26.14129,-27.537073,-28.562988,-20.244038,-32.837086,-18.324444,-25.523579,-24.880337,-21.950718,-29.557047,-25.647543,-22.13921,-24.93981,-18.58599,-36.060356,-34.81495,-32.882626,-28.642147,-35.575687,-30.650946,-34.739357,-30.921047,-29.259016,-41.976135,-14.702149,-27.527372,-19.219952,-23.387352,-22.858988,-29.989676,-27.739275,-23.310726,-22.880096,-31.222574,-25.148493,-28.801834,-19.541147,-25.54479,-20.572655,-28.329016,-25.577717,-22.716858,-26.663301,-23.93362,-30.49011,-21.272202,-24.007404,-31.545633,-27.300966,-26.118092,-27.694548,-25.607796,-25.80649,-24.404907,-29.047178,-28.589949,-23.419628,-26.058428,-28.455782,-22.885885,-21.971634,-21.772354,-28.544132,-22.190739,-26.61554
-31.537792,-28.2377,-21.600086,-29.268883,-26.802906,-27.47535,-23.051208,-23.964647,-27.13493,-23.764647,-28.50331,-31.001324,-26.953136,-28.3094,-27.156229,-28.571136,-21.08534,-20.850075,-20.620031,-21.38565,-20.706413,-24.556625,-26.890781,-21.934452,-31.979767,-26.871065,-34.371002,-20.75734,-28.193804,-21.948078,-23.579784,-22.03148,-21.283386,-29.565882,-24.106865,-21.966343,-30.995872,-20.260525,-33.709236,-35.185497,-34.043224,-37.741615,-31.529097,-33.617886,-30.339695,-39.34452,-29.52112,-38.458633,-19.133944,-25.447193,-19.419525,-18.994076,-20.85735,-24.02961,-25.388515,-24.774115,-18.518707,-27.490963,-26.983158,-22.19067,-20.41027,-23.618914,-19.760857,-24.424065,-24.460098,-26.53441,-25.793331,-29.361366,-27.906145,-24.56356,-26.348206,-32.0031,-27.367878,-23.540804,-25.687305,-24.05236,-24.315384,-29.438864,-24.329298,-31.657324,-26.667055,-27.154621,-24.329542,-21.016808,-21.159393,-24.918425,-23.24445,-19.867903,-23.705294
-31.570341,-28.961037,-21.43753,-31.118202,-25.454752,-23.89787,-24.711056,-19.320656,-28.175884,-26.695562,-27.490599,-29.258547,-25.42596,-26.38834,-24.638409,-25.255922,-22.883186,-20.021511,-24.824463,-19.806263,-23.65351,-21.702322,-36.154793,-24.438839,-27.644012,-28.162865,-27.413559,-18.983868,-29.906128,-28.784863,-20.811779,-25.812614,-23.659626,-24.119059,-27.312801,-22.237816,-33.493164,-23.184895,-32.89801,-31.969044,-38.48338,-37.06182,-37.66812,-31.99055,-29.747225,-37.618515,-28.151321,-38.207977,-19.929348,-33.322075,-26.18097,-24.040768,-18.591532,-24.375397,-25.428244,-28.549582,-21.07138,-27.421392,-25.928547,-19.64415,-23.989443,-22.00774,-21.785202,-26.1898,-22.41806,-23.521933,-23.296364,-26.321503,-22.001404,-20.910898,-25.994549,-31.096722,-21.069113,-21.750828,-19.789486,-29.617468,-20.814007,-25.950035,-22.413242,-29.380835,-27.955101,-32.60638,-21.755512,-23.162863,-22.836468,-26.518366,-22.859762,-22.791264,-17.701302
-24.317148,-25.282516,-19.96563,-25.981627,-23.218966,-28.264416,-25.756945,-18.937923,-22.42786,-30.674322,-20.800837,-24.78033,-22.477747,-30.849117,-29.619875,-32.116585,-25.823898,-19.595074,-25.76099,-19.181553,-25.862787,-28.061352,-28.233248,-25.13097,-21.174095,-24.751236,-24.932718,-20.37324,-30.037624,-28.217585,-24.394697,-20.892345,-22.384743,-26.048077,-28.022797,-26.503393,-27.709042,-24.210243,-34.28462,-29.998995,-41.49314,-35.555576,-42.422318,-35.76433,-36.54004,-36.041683,-30.242344,-37.78305,-22.923939,-37.681828,-30.599583,-23.417866,-22.170462,-21.979786,-25.155296,-27.815805,-27.610332,-24.318123,-22.856247,-19.028763,-30.074692,-27.63506,-23.804646,-19.150438,-22.29801,-27.459555,-23.064571,-23.455242,-24.045208,-25.1204,-23.367083,-36.05621,-20.609657,-20.955204,-22.12017,-28.360802,-21.0107,-23.446047,-30.748388,-21.218702,-31.274405,-22.57791,-25.562529,-25.887272,-21.729355,-21.620611,-27.857859,-25.634768,-20.771479
-23.078495,-21.496626,-25.8029,-33.586205,-28.302557,-23.042164,-22.618122,-22.430016,-22.405949,-27.745428,-21.287048,-29.982843,-23.70689,-30.12056,-31.771282,-23.430695,-24.776262,-23.716797,-27.358532,-23.44257,-21.144281,-24.026003,-25.127323,-24.992449,-24.278908,-22.72874,-27.234163,-24.396683,-26.754429,-19.464264,-26.3328,-22.032827,-22.850676,-28.635967,-25.604061,-28.394978,-29.436298,-23.409315,-32.317245,-35.338833,-40.763668,-44.716606,-36.754528,-32.005043,-37.897392,-45.486664,-26.41719,-31.25317,-23.16409,-36.95212,-26.363308,-22.496983,-23.731243,-26.175714,-32.409477,-23.038689,-20.904686,-30.55681,-23.130852,-24.254036,-26.300241,-23.23492,-23.660292,-20.847088,-28.699764,-32.384506,-22.087261,-23.971642,-20.988781,-25.166298,-21.456131,-29.553326,-24.272562,-26.146118,-22.530085,-27.93599,-23.52824,-23.105518,-30.02951,-20.297672,-30.766556,-21.577394,-32.78126,-23.394844,-23.532753,-26.489632,-27.116367,-25.685411,-24.839716
-26.372646,-22.985168,-19.965092,-29.345127,-27.101933,-24.516863,-24.4306,-20.750816,-27.44227,-23.175009,-26.411398,-25.472645,-25.089842,-27.697563,-32.8279,-20.727867,-25.544525,-26.556435,-25.59539,-28.534098,-24.974855,-20.426228,-29.5896,-21.529158,-29.538511,-21.801981,-22.0697,-27.187326,-23.254868,-20.169315,-24.121029,-20.86515,-25.698162,-20.637285,-25.71447,-31.429174,-30.145208,-20.100554,-33.823708,-38.57487,-39.20334,-37.713207,-37.916866,-34.421574,-36.008408,-34.53028,-25.459532,-31.140491,-23.578802,-27.477987,-21.527124,-27.37614,-22.40358,-27.738857,-30.460321,-26.493685,-20.855358,-28.494413,-23.638634,-24.893322,-19.30071,-20.482143,-20.527443,-27.510067,-30.675293,-23.034126,-21.092064,-24.954334,-23.46329,-20.464561,-17.822533,-25.222456,-21.628569,-26.593502,-20.859518,-26.865536,-25.225338,-26.466532,-29.33596,-21.97106,-34.14149,-25.450863,-31.158766,-23.692486,-25.43216,-25.174992,-24.053858,-25.62119,-23.840494
-28.683203,-26.820477,-25.338287,-29.870243,-29.531485,-25.126389,-23.379866,-21.988815,-25.122185,-19.832367,-23.512447,-22.342054,-24.709282,-22.988102,-25.605026,-21.540833,-22.898664,-26.934744,-28.443607,-23.814266,-26.491247,-27.549662,-30.140379,-26.014341,-24.34136,-19.879372,-26.124174,-31.776255,-24.005241,-21.940865,-22.29873,-23.279697,-26.084713,-21.638546,-18.765137,-28.678839,-26.482887,-21.206524,-31.129648,-40.049225,-36.78031,-31.768238,-36.910522,-29.069317,-38.964184,-32.17686,-29.748138,-35.016266,-30.192104,-27.527773,-26.8914,-28.625862,-27.14235,-24.952522,-25.93034,-26.53093,-26.04671,-34.686428,-25.426584,-24.338793,-21.095135,-26.27005,-23.169184,-25.116255,-24.885761,-24.32242,-22.80346,-36.661026,-20.882565,-24.404732,-21.008223,-26.80111,-23.978924,-19.810667,-22.68091,-31.68532,-35.02056,-33.398746,-31.829742,-18.99106,-29.947626,-28.759195,-28.621227,-25.15327,-25.12209,-24.351675,-23.550495,-21.251007,-24.353155
-24.474491,-26.570045,-32.034645,-26.795452,-22.739834,-26.442688,-27.85873,-23.831528,-25.136204,-24.360115,-22.825287,-17.676586,-27.382957,-22.36826,-26.502193,-18.341581,-25.68436,-27.370644,-27.685158,-19.95179,-22.962172,-28.6505,-23.23404,-24.271135,-24.410635,-20.94821,-27.565083,-26.733833,-29.009262,-21.592712,-21.5947,-22.235218,-19.889912,-30.797066,-21.49753,-18.842766,-22.331638,-23.050991,-30.796452,-30.576,-35.30074,-28.605192,-34.479492,-28.812239,-38.479145,-31.97893,-35.40777,-33.789227,-29.43599,-27.776796,-24.59172,-22.41858,-21.35395,-30.86583,-22.48086,-28.176588,-28.510183,-32.63457,-24.344826,-25.81821,-25.258005,-22.563717,-22.649288,-23.837526,-24.649677,-29.433792,-21.334286,-40.755936,-15.977298,-30.59401,-23.513744,-24.413424,-23.962465,-21.170443,-25.316893,-31.962477,-32.6414,-28.423964,-27.428349,-22.657883,-21.082302,-32.481033,-25.675938,-27.157085,-23.5388,-22.259346,-25.825201,-19.38587,-22.61662
-26.129807,-32.39637,-34.142773,-28.564579,-21.44254,-25.14745,-26.923513,-25.320398,-27.857048,-23.414087,-26.953762,-22.654663,-31.311838,-27.163492,-26.526041,-23.638882,-27.180128,-26.850496,-21.661278,-26.274105,-25.30195,-27.872149,-24.158478,-21.844194,-26.595184,-21.56591,-22.769892,-23.79877,-32.37765,-30.67786,-24.510395,-21.28615,-24.445105,-23.154696,-21.934948,-23.233551,-26.564844,-23.89897,-33.139996,-30.19756,-39.14159,-26.876575,-42.838196,-38.006382,-41.214714,-33.63598,-35.32619,-34.661858,-31.756655,-27.339073,-24.005024,-22.88828,-25.07744,-26.143286,-29.349987,-23.58344,-27.19492,-41.352486,-24.34094,-24.7864,-27.487,-23.282019,-23.001595,-25.792418,-30.529158,-26.122604,-28.557037,-25.2043,-18.761673,-25.148277,-30.601736,-25.79725,-30.294315,-27.710672,-27.646418,-31.905859,-29.842323,-28.71503,-24.84909,-31.499212,-21.759808,-26.060165,-25.76089,-29.712122,-25.99052,-21.139343,-23.151676,-19.852959,-29.429092
