-18.258688,0.0
-28.112806,-3.9159393
-32.97776,-17.456553
-35.00472,-11.544638
-37.96008,-17.677958
-37.717415,-18.392134
-36.624733,-16.32883
-38.50944,-24.769825
-35.243256,-18.690908
-37.559254,-21.710997
-42.935314,-23.153488
-37.56029,-19.884548
-37.16079,-24.492165
-40.06988,-26.33816
-33.63293,-24.528294
-32.99765,-29.217554
-36.28445,-24.844706
-35.94519,-27.274391
-38.151176,-31.986227
-43.431713,-25.342453
-41.501972,-29.494747
-39.231422,-28.125732
-46.007652,-26.195803
-39.527767,-29.384356
-36.241943,-25.3937
-37.22538,-26.792099
-41.439774,-30.624409
-40.8004,-28.643747
-40.63188,-33.98757
-42.861423,-30.799963
-41.926014,-29.294018
-40.58434,-30.576715
-38.967136,-28.395184
-38.150883,-29.072504
-40.10936,-32.224533
-39.315525,-27.138157
-38.734634,-29.077627
-38.863182,-30.25845
-39.221615,-29.885942
-39.133717,-33.10216
-42.40233,-30.496754
-45.648376,-29.088772
-42.79435,-32.333153
-37.77161,-29.186428
-39.2821,-28.485813
-42.968414,-33.92408
-41.185246,-32.18015
-38.96251,-37.661358
-37.576454,-36.470043
-41.973335,-33.13271
-49.793037,-30.867216
-43.883163,-33.830677
-37.329685,-34.998493
-35.96464,-31.528355
-35.286743,-30.576447
-34.682255,-31.941658
-38.21669,-28.12117
-35.85856,-28.832233
-36.0072,-37.954994
-35.835197,-41.988396
-37.043205,-39.3706
-37.09907,-38.906216
-40.85988,-31.378435
-43.442795,-31.23785
-41.387646,-28.7415
-42.03367,-33.42901
-44.642677,-30.904205
-41.702087,-33.53767
-41.12948,-40.317455
-45.242363,-41.37279
-44.91485,-36.469837
-45.86161,-37.11926
-38.591522,-31.79922
-35.42223,-34.315094
-38.060814,-33.195488
-37.30658,-32.090996
-38.980083,-37.580692
-39.48062,-38.167118
-42.29403,-40.221596
-40.185863,-33.047943
-40.686584,-34.299896
-38.66619,-37.72361
-43.138317,-38.49094
-38.179737,-34.202835
-34.908264,-30.847824
-38.718624,-35.880863
-41.714222,-40.584377
-36.245003,-39.28177
-34.945946,-36.097706
-36.900867,-35.510143
-36.671978,-38.049435
-37.413216,-35.50587
-44.379723,-38.468594
-39.472656,-38.011562
-39.514324,-36.453365
-41.979427,-36.87755
-40.203114,-37.904335
-41.887146,-38.96091
-37.085995,-38.78101
-34.79427,-32.726944
-34.74148,-31.541813
-40.919613,-35.839455
-44.1608,-32.94002
-35.1696,-30.024002
-32.58611,-35.12002
-34.566765,-42.860092
-35.999634,-37.339314
-33.20822,-35.167877
-36.091686,-37.64719
-40.857082,-39.018284
-38.844017,-39.75486
-39.19385,-36.060017
-35.727154,-35.237793
-38.39702,-34.921093
-47.73028,-30.022173
-46.523388,-30.855751
-38.36596,-30.597221
-37.07468,-27.738365
-40.98517,-30.658485
-43.427578,-34.582085
-37.183697,-34.83386
-40.327568,-32.313206
-42.371002,-34.95654
-35.468075,-31.136997
-37.0205,-32.00382
-38.71646,-28.672493
-34.46057,-31.390903
-33.823364,-33.173893
-34.490776,-34.845238
-38.877483,-37.56496
-37.153683,-36.99575
-36.388935,-34.351215
-39.172794,-35.747677
-44.27952,-34.891354
-44.034332,-29.795046
-35.420982,-30.87982
-36.347195,-34.953995
-36.807823,-33.96255
-35.821667,-33.19266
-43.195442,-35.30478
-43.76677,-31.433979
-44.350094,-26.354431
-41.761963,-29.167458
-42.342545,-33.39402
-44.868736,-31.2126
-37.51617,-35.7336
-31.948685,-34.332966
-33.37544,-31.64519
-41.46734,-26.021767
-36.82667,-28.777859
-35.892513,-33.990395
-40.23861,-33.676247
-35.11213,-33.296227
-39.84497,-36.156944
-37.298073,-33.846157
-38.282017,-31.274946
-39.453552,-31.494947
-34.832054,-30.97078
-35.789776,-37.098736
-36.129345,-34.364548
-36.23651,-35.280838
-35.339558,-35.939213
-39.38933,-30.6739
-36.75042,-28.97541
-39.779305,-31.00312
-33.71585,-32.13998
-35.215603,-36.830173
-39.384266,-32.14845
-35.267838,-33.815784
-38.397896,-31.973278
-40.875546,-32.251747
-38.587536,-26.943157
-29.337795,-31.784096
-32.494125,-30.701656
-36.1139,-28.137665
-36.685356,-28.829638
-34.524574,-29.29089
-34.895462,-28.149933
-34.554783,-29.724358
-33.388805,-26.488863
-38.13786,-28.376196
-37.373375,-32.8517
-37.46985,-35.476494
-40.261272,-31.105967
-36.5786,-29.292976
-34.27111,-22.675838
-37.30268,-28.306313
-36.14556,-26.70459
-37.709377,-22.419523
-39.41077,-21.503468
-39.84622,-28.265728
-36.193405,-27.80857
-38.4788,-27.892101
-38.993427,-29.564915
-41.904045,-29.36351
-41.681793,-31.89542
-36.31788,-24.24702
-39.793938,-20.76566
-35.636017,-19.748405
-34.588436,-22.531084
-35.245598,-26.262934
-37.194344,-23.250877
-38.380142,-23.916512
-39.280193,-26.933725
-36.019623,-26.715267
-34.98439,-24.878119
-42.45099,-27.127575
-39.71423,-27.467642
-33.64704,-21.009031
-31.948446,-18.165874
-30.482105,-21.059292
-31.51828,-21.402458
-33.768955,-20.37304
-36.880215,-23.863997
-35.317516,-25.380573
-34.063988,-26.451887
-35.100227,-24.745453
-32.52047,-25.536644
-37.48836,-26.527237
-35.980648,-27.739395
-36.22643,-25.729832
-35.01105,-24.05582
-37.013344,-24.25652
-34.82572,-25.942465
-37.442547,-25.696884
-38.49557,-28.563688
-33.154316,-27.66475
-32.50539,-29.052734
-29.821882,-30.139917
-30.534458,-29.853971
-29.332245,-30.697653
-22.680183,-28.821
-20.717583,-28.931831
-30.35101,-32.744762
-26.632975,-32.86731
-29.728163,-33.98105
-37.183907,-34.338882
-37.592747,-30.892187
-34.916138,-27.77253
-34.54239,-31.467974
-34.622032,-31.133644
-33.253082,-30.248991
-30.400927,-32.65373
-30.772238,-34.77981
-33.74635,-32.923786
-44.755962,-39.542793
-53.326378,-52.280212
-59.33319,-70.3371
