-25.710339,-20.554085,-22.327461,-24.224266,-16.246265,-22.449863,-2.797411,-1.806633,-24.201311,-18.727367,-21.025959,-25.722986,-19.036375,-20.949074,-23.97947,-19.080177,-28.926497,-17.515287,-25.262379,-29.525524,-23.978071,-17.18523,-9.297579,-24.499027,-16.625679,-19.410202,-18.473791,-20.831757,-17.63521,-24.694855,-18.432297,-18.350819,-18.926285,-20.211655,-27.234238,-17.552843,-17.555838,-22.055023,-11.854765
-24.83071,-21.137997,-27.151436,-17.723461,-21.593319,-19.908365,-25.331446,-17.272186,-20.128983,-25.208681,-24.325235,-23.590528,-23.34495,-19.771328,-23.773758,-19.856499,-27.150986,-21.54504,-25.101295,-28.323807,-23.852104,-16.428913,-11.501808,-32.52122,-18.34438,-23.709534,-25.215313,-21.576168,-18.4057,-15.338688,-18.009457,-14.814043,-15.653057,-21.443066,-22.22516,-20.609772,-21.359776,-19.669403,-14.170521
-25.09808,-23.505428,-24.600834,-19.710546,-25.586939,-24.797726,-27.300835,-23.883993,-25.082531,-24.840767,-24.185892,-22.237932,-20.12362,-21.06766,-29.004322,-26.31909,-25.758615,-19.754372,-22.166412,-21.356398,-27.72408,-21.38153,-15.885389,-22.686522,-27.201355,-21.861338,-21.596542,-24.87091,-18.166803,-15.741091,-20.44496,-22.000946,-19.024502,-20.196333,-25.067722,-27.515299,-22.69381,-21.231718,-20.282753
-26.29892,-24.976337,-17.70294,-28.03986,-18.29839,-21.730022,-22.524662,-27.935265,-25.696163,-20.382797,-21.200293,-23.248007,-22.2583,-20.568684,-24.57527,-20.843668,-23.107822,-20.79369,-18.483418,-21.121868,-22.586914,-27.657078,-20.226654,-18.504095,-23.870941,-25.823086,-21.739079,-17.40733,-22.820017,-22.491344,-22.788368,-25.16341,-23.232855,-24.276617,-22.526642,-21.812601,-23.901844,-22.419193,-20.838593
-30.14663,-20.061779,-16.641167,-19.124146,-19.319336,-23.569447,-22.164663,-29.568447,-22.385029,-18.340757,-23.123318,-34.53743,-26.427204,-20.7818,-17.08587,-20.176289,-27.253,-19.272326,-17.791735,-20.46278,-20.192747,-29.06405,-16.619217,-22.3731,-22.730679,-27.158222,-31.115396,-17.99974,-25.631615,-30.164192,-19.980118,-22.2538,-16.574633,-17.967197,-18.202541,-18.539434,-23.910086,-19.496906,-20.181122
-28.230247,-20.766478,-24.009113,-17.822191,-24.002,-20.503998,-28.108868,-24.857685,-20.449375,-23.382362,-18.99203,-30.108505,-25.730011,-21.627277,-17.144726,-18.48126,-28.22227,-24.931488,-19.537613,-18.85122,-19.250345,-26.134129,-18.493263,-21.274324,-18.895859,-23.718307,-28.738054,-20.660149,-28.806118,-24.706877,-19.29464,-21.103832,-18.765179,-16.64313,-14.724407,-20.199728,-24.483059,-18.995224,-24.262589
-25.014408,-24.79903,-26.14842,-19.3118,-24.269054,-20.750757,-27.911676,-27.593235,-23.767426,-18.992523,-17.784113,-20.41902,-26.616884,-22.473146,-22.539394,-18.993446,-27.824366,-18.469475,-19.563189,-20.858524,-20.485712,-19.759357,-16.304052,-21.70968,-18.196417,-19.032139,-20.516447,-22.532616,-20.910145,-20.746534,-22.074574,-20.210888,-21.319,-20.69827,-17.604021,-23.482622,-26.019592,-24.85672,-24.818554
-28.008377,-29.448662,-24.55519,-14.144852,-23.093853,-22.024712,-23.386919,-25.079758,-29.238558,-15.840468,-20.978786,-21.109497,-27.31627,-20.157803,-23.04861,-18.411469,-25.217358,-18.066624,-24.55627,-30.560972,-16.558586,-17.021347,-17.187376,-22.137573,-20.066574,-21.030643,-17.11222,-26.3249,-22.256104,-28.328655,-26.326855,-17.955524,-18.000252,-19.303587,-28.900091,-21.321861,-29.17526,-23.152655,-29.822157
-35.577305,-21.39058,-25.676132,-16.307308,-19.90886,-17.746103,-19.699871,-22.82286,-22.869946,-17.260057,-26.635138,-26.554708,-24.309216,-18.708055,-26.868628,-22.941084,-19.16858,-26.340004,-16.686901,-22.069519,-16.713911,-18.59713,-22.544128,-20.882736,-16.486584,-13.758099,-21.625853,-31.903164,-21.995352,-28.565075,-29.674639,-20.196568,-17.986523,-17.380806,-24.898836,-16.241726,-26.251595,-19.957672,-26.096735
-34.064827,-21.853422,-31.876762,-19.802896,-23.055967,-15.782723,-24.186226,-27.416773,-25.541899,-19.525425,-33.966072,-23.344254,-24.61972,-21.821053,-27.6287,-22.606808,-17.630333,-16.43837,-8.385483,-14.6911545,-11.265152,-14.702972,-26.49078,-20.201754,-20.349499,-18.452541,-21.526093,-31.261902,-17.756916,-24.810692,-25.793015,-16.890114,-18.340816,-16.10347,-18.476173,-17.904943,-24.523668,-20.143255,-17.26936
-27.188503,-22.824825,-23.66294,-20.379559,-24.785885,-14.708342,-23.923523,-26.817642,-22.922314,-17.31722,-24.55901,-19.386011,-19.361086,-23.782003,-23.059155,-19.54005,-17.650473,-13.198383,-7.689144,-12.178959,-10.071709,-14.418989,-15.130943,-17.285515,-18.342365,-19.747437,-17.412003,-33.610855,-20.011662,-19.770063,-24.832169,-14.395464,-21.477747,-19.454094,-15.094643,-22.571558,-22.785347,-15.613125,-15.0168495
-28.787327,-22.856524,-21.150711,-21.194475,-17.8361,-17.013634,-19.751665,-24.850311,-24.194656,-18.636566,-17.460762,-18.975828,-18.830505,-27.002865,-20.362091,-28.288567,-27.006088,-20.342463,-22.724358,-19.965488,-20.763872,-18.619785,-15.727198,-20.649088,-17.93415,-17.867237,-15.82999,-28.181423,-19.731745,-19.786186,-28.81396,-17.017849,-22.340782,-22.764557,-16.796936,-20.563618,-30.3002,-18.602028,-17.589489
-34.59069,-19.378374,-20.260778,-13.746809,-16.550991,-12.88126,-17.619461,-22.406975,-21.35928,-13.1137085,-12.753151,-25.65983,-17.167675,-29.69052,-21.213404,-20.726543,-27.231976,-20.43737,-19.663387,-16.02533,-22.269753,-23.200813,-18.143698,-21.306738,-18.843609,-22.38348,-20.181618,-22.02864,-16.867538,-14.799168,-25.162725,-21.000076,-19.235252,-25.696064,-20.33441,-19.43577,-35.47039,-19.037884,-18.74693
-24.49427,-17.783638,-17.676495,-14.735796,-17.652565,-10.752926,-17.72394,-23.426296,-18.694744,-16.48626,-14.323601,-26.678787,-16.266235,-28.393877,-21.44946,-19.096895,-25.037716,-23.217476,-17.093563,-18.044018,-21.561726,-28.5486,-11.437984,-25.582977,-14.83939,-23.020012,-13.794205,-21.298021,-15.447205,-11.833551,-19.162025,-21.07875,-14.34799,-24.024284,-18.273493,-20.465803,-20.352339,-19.782967,-26.643932
-21.068886,-14.210472,-15.414194,-20.725267,-16.509174,-10.255928,-16.48138,-19.881313,-16.99356,-22.621464,-20.260242,-24.839272,-17.848259,-24.699913,-25.269321,-17.321074,-24.451912,-22.668394,-18.360287,-23.074268,-19.96275,-31.365644,-9.820105,-20.823177,-14.710913,-22.302248,-12.606659,-19.260841,-20.608717,-14.898052,-22.290127,-25.57002,-13.591543,-20.280085,-23.781122,-19.338634,-18.251478,-14.528198,-23.367283
-24.79842,-18.134827,-15.102636,-20.83827,-19.935072,-15.568417,-18.805498,-19.273552,-19.766,-20.63573,-19.042133,-26.880991,-24.935003,-20.82316,-24.4371,-18.72687,-16.95908,-17.933874,-18.196354,-22.567493,-23.853445,-18.663334,-10.091122,-13.335455,-16.953163,-18.924105,-16.289934,-20.758583,-18.014736,-21.815256,-24.307121,-20.962635,-16.544865,-21.423382,-30.822945,-18.881924,-27.396442,-18.036686,-19.994734
-19.301188,-16.28304,-16.59812,-15.808432,-14.664452,-15.4576,-19.777048,-21.882439,-22.731298,-14.7491455,-20.466057,-19.627508,-19.2327,-18.9482,-23.179863,-15.744878,-16.386538,-12.545612,-18.012066,-20.298893,-19.32836,-7.871811,-10.105913,-13.563284,-16.251617,-15.744755,-23.292503,-14.956379,-25.088802,-19.234385,-21.320198,-23.495165,-17.695131,-23.705153,-37.245113,-19.136972,-24.733782,-26.10279,-17.59308
-15.845083,-17.77984,-12.171457,-9.522179,-14.6003,-9.578207,-16.426842,-19.401377,-20.538511,-14.527405,-18.45318,-16.521955,-12.004599,-16.661983,-24.863785,-13.847206,-22.928125,-17.129776,-18.98938,-18.274961,-22.26788,-2.3045578,-6.712963,-12.826456,-19.350018,-17.656643,-15.213764,-15.1789665,-24.745764,-19.42553,-18.724117,-25.692413,-18.986568,-17.40955,-26.982616,-21.970676,-22.550564,-16.083588,-16.985785
-19.606663,-13.779257,-19.967789,-9.795568,-13.402094,-12.942364,-13.836048,-28.396828,-19.628397,-17.221214,-25.07293,-28.153902,-14.229809,-24.27577,-26.465414,-17.39835,-23.674635,-24.937756,-18.787025,-23.55774,-24.332731,-4.9663773,-8.497536,-11.636637,-19.366058,-13.610191,-14.672918,-21.893414,-16.925549,-12.936972,-20.704716,-27.986544,-23.867197,-14.042496,-25.180174,-23.11528,-24.205135,-15.494062,-20.893814
-25.113941,-13.244717,-18.79258,-12.341948,-9.099119,-12.193729,-16.274624,-20.845203,-24.264605,-15.943125,-29.302692,-18.749046,-23.277222,-29.090046,-25.083057,-23.552101,-24.173244,-35.11594,-21.092083,-28.828657,-26.358418,-13.88372,-8.657539,-12.151232,-15.735533,-4.302353,-13.056496,-17.04256,-11.475082,-13.589001,-18.089117,-23.093685,-24.711893,-15.335939,-20.756565,-24.086084,-19.041714,-18.270048,-20.720066
-29.450933,-19.512383,-18.872898,-20.624872,-4.525097,-10.970993,-15.951725,-15.312685,-19.516888,-23.199314,-25.255579,-21.92813,-29.028769,-25.293356,-28.36086,-25.77944,-33.954926,-18.214348,-20.221079,-21.352274,-25.017445,-22.444279,-6.588751,-7.4944725,-14.015097,-6.5366936,-15.732713,-18.786308,-16.713682,-22.681858,-16.980759,-15.20281,-21.757826,-25.49736,-17.47284,-27.888853,-22.207897,-14.156345,-15.728031
-22.679577,-9.826378,-15.261421,-13.489265,-6.0249786,-9.979771,-11.126551,-8.321699,-13.448647,-17.134432,-20.019238,-20.339466,-19.649715,-20.362104,-24.768658,-24.589874,-28.815638,-12.383095,-15.044479,-15.611805,-22.53891,-15.431471,-6.0480843,-5.833584,-14.692902,-10.859459,-14.156998,-14.152962,-15.255505,-18.160027,-17.678623,-13.708868,-20.235594,-20.606033,-21.615555,-29.631203,-25.53032,-11.182999,-13.81241
-20.54902,-12.355614,-17.97218,-11.234854,-7.8201427,-13.7890415,-11.834179,-8.154989,-16.913637,-10.314611,-19.141743,-26.72044,-18.66955,-18.740726,-26.847635,-22.436737,-25.516449,-16.898037,-14.822844,-18.068226,-13.510967,-11.520744,-13.3077965,-12.985245,-17.829226,-14.169897,-17.349655,-21.203133,-25.01231,-17.40992,-17.678972,-20.875526,-23.340885,-20.004116,-16.390064,-18.417423,-17.640377,-14.994682,-16.312553
