-20.315392,-17.700823,-20.172024,-18.293234,-19.740108,-18.033964,-17.925936,-17.863775,-22.704926,-20.9538,-22.32701,-16.78943,-20.52163,-23.73078,-19.054161,-18.901237,-21.855558,-22.750126,-19.539421,-18.401854,-20.222454,-19.613205,-18.163652,-25.857986,-19.486826,-20.468536,-18.19333,-20.451788,-16.740494,-21.016674,-21.03556,-18.05384,-21.831297,-21.325832,-18.733274,-18.881647,-20.11818,-16.826698,-10.23292,-5.2985153,-1.7881775,-4.136429,-14.110998,-20.663414,-16.76348,-15.054165,-18.245214,-11.386715,-1.9082413,0.0,-0.6401787,-0.75307465,-0.7842407,-0.68619156,-0.62662506,-0.5650673,-0.5379524,-0.92243195,-0.81175995,-0.7781372,-0.8059349,-0.7607193,-0.8006325,-0.6481247,-0.69451904,-0.594471,-0.79916,-0.8584976,-0.5532913,-0.7149124,-1.0584946,-0.49224472,-0.5950165,-0.7762871,-0.55153656,-0.7273407,-0.7933731,-0.54888535,-0.86517715,-0.5468178,-0.12320709,-0.18132019,-5.840191,-13.866571,-15.519478,-15.050013,-15.44519,-14.596813,-13.294636,-14.638628,-16.30798,-13.628916,-14.306713,-14.561966,-15.140158,-14.812672,-15.525778,-15.162306,-13.646521,-14.284431,-14.959812,-15.242971,-17.12949,-18.081673,-15.365145,-15.2327175,-15.26786,-16.823631,-14.773203,-16.321373,-16.25821,-16.448812,-17.216208,-15.983215,-15.389538,-16.414991,-17.322235,-16.257656,-15.029541,-15.526035,-16.719534,-15.072094,-16.91161,-16.39506,-16.251244,-15.995537,-17.58671,-17.786392,-14.597683,-16.777956,-18.04928,-15.20969,-17.064064,-17.38303,-16.807377,-17.621645,-16.650364,-16.563421,-16.566994,-18.380005,-16.932684,-15.556093,-16.187334,-16.886736,-17.463062,-22.283195,-15.523701,-17.366686,-19.17588,-17.243385,-17.509184,-16.29643,-18.163517,-19.204247,-17.444729,-17.701641,-16.677036,-16.61784,-18.303528,-18.312891,-17.559124,-16.859976,-17.552973,-17.187017,-17.632917,-20.799337,-16.534815,-16.52049,-17.270342,-20.222315,-21.18092,-17.571693,-17.900246,-16.90414,-18.952381,-17.805733,-17.740704,-20.138016,-18.485832,-20.785017,-20.675133,-18.515825,-17.981236
-22.010277,-20.258053,-23.007895,-20.986639,-22.311186,-20.798368,-20.752909,-20.701542,-24.54321,-23.278492,-23.824389,-19.169228,-23.207207,-26.227642,-21.83758,-21.649166,-24.70197,-25.605434,-22.203371,-21.10046,-23.029642,-22.412296,-20.501852,-25.244473,-22.04676,-23.253208,-20.85394,-22.451668,-19.188574,-23.379627,-23.38177,-20.863974,-24.027416,-23.989038,-21.549713,-21.571938,-22.962315,-18.854038,-12.801968,-8.109131,-4.34173,-6.2163696,-16.866762,-23.371967,-19.33785,-17.751495,-21.048603,-12.722794,-3.6558723,-2.801239,-3.5082455,-3.6211777,-3.6509457,-3.5525398,-3.494522,-3.4315453,-3.3978977,-3.7886639,-3.6797848,-3.6450882,-3.6724205,-3.6283512,-3.6682358,-3.5138016,-3.5610828,-3.458809,-3.6625881,-3.7188263,-3.4112206,-3.5820732,-3.9202118,-3.357977,-3.4633408,-3.6424522,-3.4173775,-3.595749,-3.660675,-3.41391,-3.73073,-3.4068222,-2.9914627,-2.5737686,-7.0753365,-16.713654,-18.346928,-17.867762,-18.270231,-17.448442,-16.126883,-17.481499,-19.08876,-16.380997,-17.051422,-17.361887,-17.920818,-17.563995,-18.220217,-17.886896,-16.384048,-17.119898,-17.826225,-18.08477,-19.987066,-20.764908,-18.188105,-18.050385,-17.99004,-19.654991,-17.533228,-18.996426,-19.034859,-19.206322,-19.90306,-18.694382,-18.215857,-19.281715,-20.160105,-19.118717,-17.879564,-18.38206,-19.53953,-17.832304,-19.617073,-19.188982,-19.098228,-18.8581,-20.156418,-20.348888,-17.324158,-19.60689,-20.825865,-17.960491,-19.640818,-19.814587,-19.412304,-20.399265,-19.517185,-19.430838,-19.435684,-21.005455,-19.461716,-18.338089,-18.994408,-19.69503,-20.195023,-23.008297,-18.083591,-19.860285,-21.912655,-20.072668,-20.282349,-19.077412,-21.030794,-21.897621,-20.310253,-20.545664,-19.488403,-19.428932,-21.159002,-21.096077,-20.375603,-19.665909,-20.41487,-20.041578,-20.243305,-22.800072,-19.309544,-19.359293,-20.11179,-22.980684,-23.87929,-20.199947,-20.583885,-19.607313,-21.679485,-20.670673,-20.485561,-22.853117,-21.332651,-23.248352,-23.280575,-21.362726,-20.781342
-24.967373,-28.556581,-40.921913,-31.712608,-30.800285,-33.741444,-37.63397,-38.871704,-27.99743,-29.270376,-26.200108,-25.597775,-33.74743,-33.786907,-35.643974,-33.964333,-44.283375,-47.376152,-32.269875,-31.954472,-38.240215,-37.091167,-26.596281,-24.531063,-30.38182,-37.123108,-30.851837,-26.568748,-26.236706,-29.669388,-29.538303,-36.285603,-29.160904,-34.040222,-37.461617,-32.222954,-42.125282,-23.09729,-21.262545,-23.566265,-12.591129,-10.71447,-29.46902,-34.482555,-27.87362,-28.573727,-36.001404,-14.691774,-6.7873993,-17.6149,-37.640358,-37.95711,-33.42506,-32.656105,-36.786205,-32.761402,-26.985989,-32.690475,-37.590668,-33.943157,-33.019188,-35.84366,-35.792404,-31.58511,-33.05332,-30.001118,-29.403618,-27.497204,-26.115576,-34.38522,-28.470575,-31.500633,-39.354107,-32.434032,-31.714516,-40.212242,-34.849697,-30.6668,-31.632076,-27.023365,-38.30441,-9.109974,-8.814766,-36.426437,-35.27749,-33.888897,-34.9564,-38.176434,-33.589767,-36.427967,-32.764313,-28.84585,-29.254086,-32.09217,-31.590569,-30.001213,-28.971336,-29.447289,-28.346096,-34.981457,-47.040577,-36.856544,-42.55168,-31.251156,-34.673843,-34.06478,-29.479658,-37.014652,-30.300175,-29.299349,-32.51347,-31.875252,-30.473026,-29.875023,-35.030003,-49.091778,-38.34481,-43.28877,-38.22103,-40.387463,-35.75497,-30.606508,-30.646261,-33.56001,-38.79164,-43.958466,-28.626234,-28.718807,-28.940714,-36.695366,-34.301414,-30.378654,-28.210684,-26.703537,-28.408707,-33.923313,-49.529785,-50.9516,-60.52294,-30.3433,-27.397957,-32.073456,-34.196915,-34.983604,-31.979507,-23.804312,-26.418056,-27.38323,-33.850224,-37.198887,-33.60156,-32.762856,-52.148373,-32.622833,-48.175636,-39.68888,-35.001743,-34.92172,-42.982624,-34.89083,-36.29076,-34.7895,-45.07705,-41.578743,-29.327806,-26.92101,-32.69953,-37.67633,-38.82777,-35.682854,-34.72741,-29.586672,-31.079445,-30.57717,-33.314983,-47.832245,-32.69341,-34.141586,-40.99375,-30.449345,-32.285213,-41.039524,-35.52327
-32.566284,-29.658497,-29.917988,-27.03357,-36.09337,-29.27655,-28.180828,-32.897125,-27.699465,-26.131863,-35.014885,-26.512691,-34.99098,-37.973656,-38.883923,-39.376003,-38.01494,-35.20035,-34.70281,-41.02326,-30.802141,-35.76734,-27.414892,-26.614391,-31.066883,-34.1362,-29.613201,-27.633999,-29.356533,-36.527283,-28.440372,-31.134338,-34.1417,-33.661583,-35.921913,-27.50885,-27.612267,-25.321533,-30.223114,-34.339912,-16.557537,-13.586346,-24.29417,-30.560453,-36.147884,-35.357723,-30.66203,-14.47097,-11.59733,-15.719593,-33.2617,-29.87574,-27.336487,-28.362984,-27.76036,-24.372923,-25.018993,-36.4802,-38.553783,-34.64177,-33.243942,-34.99737,-35.262306,-32.422436,-32.565582,-32.21123,-23.45168,-24.197468,-27.149675,-27.957388,-27.119715,-34.937115,-33.343594,-29.077885,-27.187153,-39.226677,-28.891151,-29.007555,-34.831924,-28.993248,-31.171467,-11.295494,-11.24202,-29.692696,-36.953342,-33.2678,-41.478863,-43.225048,-38.09904,-36.813877,-37.040947,-40.125664,-30.87291,-27.417305,-32.13592,-31.76316,-30.687128,-25.569746,-27.884285,-45.85621,-31.318394,-27.502728,-27.163414,-29.35841,-35.2226,-30.493526,-27.588469,-30.23444,-27.859655,-28.023712,-30.022186,-31.267405,-30.445042,-39.931057,-29.709335,-37.241264,-33.544106,-36.66855,-49.482338,-48.195305,-36.176376,-31.668943,-37.60967,-33.25699,-27.98142,-25.891434,-26.79587,-37.174526,-30.009792,-35.50816,-39.01429,-33.693703,-35.154884,-28.05517,-31.755968,-32.103313,-36.88192,-40.370575,-33.967102,-25.420895,-27.778553,-34.70083,-27.954985,-35.78865,-30.116068,-24.452202,-28.485796,-26.925465,-25.019215,-26.369473,-29.872314,-32.993835,-27.596134,-28.193523,-30.00791,-31.572014,-43.744556,-33.483494,-31.382889,-30.531168,-30.798988,-29.935831,-34.573826,-49.749737,-28.47066,-37.399456,-28.341824,-28.834698,-28.142782,-26.730385,-32.835484,-31.606049,-26.556683,-35.583145,-33.758953,-33.86325,-34.125755,-34.34235,-49.205097,-30.810354,-26.845043,-28.605463,-24.723797
-33.84502,-31.552483,-29.768543,-32.65951,-29.204794,-27.047367,-28.884514,-36.893772,-32.055187,-28.009623,-29.657677,-29.104548,-35.770504,-37.460487,-34.796375,-39.284496,-37.84692,-37.14028,-35.183968,-37.274494,-34.193874,-33.90322,-27.571732,-26.808159,-30.21745,-28.532175,-32.879997,-33.749374,-35.856792,-36.33269,-28.766539,-29.809645,-37.962627,-35.05224,-35.381504,-31.37856,-26.803497,-29.119247,-44.0485,-41.52775,-21.398947,-17.02784,-22.776842,-29.563148,-31.884127,-34.569843,-26.288527,-22.960228,-16.717148,-25.786629,-25.60981,-29.059612,-37.05242,-35.710735,-36.196342,-27.843908,-31.680986,-34.722294,-42.923714,-38.854065,-40.148857,-33.226532,-32.430046,-39.49565,-37.351418,-32.087242,-25.959816,-30.440928,-35.39132,-31.858946,-28.056965,-30.470533,-31.290886,-32.35057,-30.645828,-26.17037,-26.646118,-31.300411,-39.0688,-29.294977,-26.829636,-16.02925,-16.249454,-29.618692,-37.27143,-39.11946,-56.023857,-46.36964,-43.013935,-42.82918,-42.13909,-54.386494,-38.711704,-35.0022,-35.719185,-38.96611,-39.26986,-28.612835,-30.192844,-38.82983,-28.762018,-29.75824,-27.952042,-26.29334,-28.515717,-35.343246,-29.173304,-35.86751,-30.753191,-31.67592,-32.783546,-36.48126,-31.46416,-29.067158,-30.325926,-35.58996,-30.317179,-30.204088,-33.572052,-34.528652,-31.11854,-32.425007,-35.25159,-35.102135,-26.867363,-29.982517,-30.084301,-32.71362,-34.16365,-29.667019,-33.414673,-36.188965,-31.681862,-36.969822,-47.899426,-41.80151,-36.637917,-37.586426,-28.414398,-25.580437,-30.548037,-32.574066,-30.757982,-34.034023,-33.70805,-32.13211,-32.33994,-28.515896,-26.932796,-27.986914,-27.013168,-26.862745,-29.667143,-33.786873,-32.66951,-30.572159,-36.886383,-37.08727,-39.82921,-35.390465,-47.15514,-32.75657,-33.9676,-42.347076,-29.314917,-27.276173,-28.137194,-34.746006,-28.951687,-25.57622,-32.069565,-31.128775,-32.153297,-37.129272,-34.5628,-35.42635,-43.6463,-33.348648,-33.77662,-29.80574,-32.768784,-30.393873,-29.511017
-31.125025,-30.29475,-31.791046,-34.248726,-29.119144,-27.982872,-30.218044,-37.85385,-30.264465,-29.336075,-31.86762,-30.445684,-36.289677,-34.57077,-31.293976,-35.672134,-40.13351,-39.59748,-36.229206,-37.477413,-34.659985,-34.74165,-27.620403,-24.734768,-30.694279,-29.317379,-30.239706,-33.972366,-36.69376,-36.09742,-30.224129,-30.399702,-36.807583,-35.445824,-34.998753,-33.95069,-28.256216,-29.968502,-47.341805,-43.614532,-22.335686,-18.37453,-24.375313,-30.00507,-29.44674,-27.667679,-25.013107,-21.839336,-17.26019,-24.278671,-26.587173,-30.194986,-38.710987,-38.3358,-34.52537,-30.232128,-32.96422,-33.677555,-32.52071,-34.830345,-39.915085,-32.735634,-34.69373,-35.251194,-36.314705,-32.602657,-27.039324,-32.35595,-34.785522,-33.414566,-27.84798,-30.144367,-30.588762,-30.09112,-28.653313,-25.555382,-28.050293,-32.829285,-33.709908,-29.013699,-29.271084,-16.97724,-17.215775,-31.987156,-39.721386,-37.442986,-42.121315,-40.89473,-43.619358,-44.18051,-41.446182,-44.017445,-38.881943,-36.458435,-33.49196,-39.154747,-34.733128,-28.138205,-28.80357,-32.3816,-29.002804,-31.08824,-28.60682,-27.479948,-29.176682,-29.957224,-29.663795,-35.80796,-30.096077,-28.841599,-31.460054,-34.761337,-32.44228,-29.569038,-30.462236,-35.902714,-30.820786,-29.731697,-29.603271,-29.09042,-31.01312,-33.66687,-34.90367,-33.229412,-25.802292,-29.08398,-29.972092,-31.736217,-32.221073,-28.283113,-34.486958,-38.2895,-32.428963,-35.645958,-44.373283,-43.316216,-37.03643,-33.070606,-27.810764,-27.16774,-32.230656,-33.659515,-31.41949,-35.71411,-33.54892,-31.513853,-31.25291,-28.904701,-29.285639,-30.371902,-28.922459,-26.651608,-30.784096,-34.39831,-32.29067,-29.996647,-37.182743,-36.009754,-37.64452,-37.822323,-39.128773,-33.684685,-35.160484,-38.20659,-28.25241,-26.820477,-29.850475,-34.552376,-29.591932,-25.544752,-31.2891,-30.514603,-32.024677,-36.044735,-35.714596,-36.63249,-42.53949,-33.098717,-31.40643,-30.230423,-34.508587,-32.46971,-32.26442
-28.898779,-28.84948,-37.48402,-36.576096,-28.890873,-29.40691,-32.539646,-38.917847,-28.415703,-31.527832,-40.30405,-32.599552,-36.78967,-32.293476,-28.809494,-33.132626,-48.73958,-50.550327,-37.78999,-37.607227,-34.91861,-35.940598,-27.458515,-22.825653,-31.185614,-30.481735,-28.013935,-33.638077,-37.1596,-35.605885,-32.97988,-31.09965,-35.372875,-35.717873,-34.356117,-45.725372,-31.080872,-30.838123,-47.1647,-47.125572,-23.243923,-20.430918,-27.810333,-30.44377,-27.388916,-24.449581,-23.638466,-20.102549,-17.469103,-22.151363,-28.208572,-32.053562,-39.63731,-45.2667,-32.50013,-38.449936,-34.23611,-32.454796,-28.99426,-32.12113,-39.00985,-32.00451,-43.64676,-32.421135,-34.92005,-33.133583,-28.523857,-35.61345,-33.414608,-36.03121,-27.35422,-29.617443,-29.659805,-28.034927,-26.72488,-24.761196,-30.785858,-35.618217,-30.701967,-28.458994,-45.18903,-17.922173,-18.157217,-42.141747,-52.057865,-35.59257,-38.415073,-37.876602,-43.9467,-45.76568,-40.296844,-40.367176,-38.245735,-37.84704,-31.443464,-38.636845,-31.787806,-27.291525,-27.258575,-29.234509,-29.168573,-33.24937,-29.340738,-29.568233,-30.103254,-26.936726,-30.077347,-35.207104,-29.089233,-26.529335,-29.94624,-32.917446,-33.813496,-30.226395,-30.39987,-36.156563,-31.414537,-29.063026,-26.983044,-26.116806,-30.747463,-35.71709,-34.32936,-31.402561,-24.555433,-27.826405,-29.48613,-30.59184,-30.298096,-26.838583,-36.322464,-43.95942,-33.480003,-33.74887,-40.720737,-43.98585,-37.382378,-30.289127,-27.005993,-30.421711,-35.523636,-35.44355,-32.03976,-39.52897,-32.994022,-30.201067,-29.865196,-29.159676,-38.01075,-39.872066,-34.112858,-26.26741,-32.39878,-34.650757,-31.553871,-29.170242,-37.482845,-34.638996,-35.389572,-45.457092,-35.39961,-34.807457,-37.162975,-35.532722,-26.973871,-26.182074,-33.688557,-33.788162,-30.298767,-25.315388,-30.271362,-29.642084,-31.354996,-34.733406,-37.519066,-38.519234,-40.684326,-32.608543,-29.397263,-30.64157,-37.23416,-38.15626,-62.979874
-27.07235,-27.321817,-31.090061,-28.027798,-45.23594,-37.419136,-31.96827,-27.236279,-27.55502,-37.574913,-38.98346,-37.283497,-40.287254,-30.841112,-25.938343,-32.25634,-46.299805,-43.7938,-35.80212,-34.10488,-32.28067,-29.747005,-25.118725,-21.720505,-25.97233,-29.712439,-30.075659,-39.299866,-43.33592,-42.79939,-39.252216,-32.747444,-43.424217,-42.85237,-37.98236,-37.791077,-33.226753,-30.234543,-41.204685,-46.65439,-23.760963,-20.700508,-27.570108,-31.14618,-26.046074,-26.88667,-26.963436,-21.593342,-16.72466,-20.159191,-31.706583,-36.588184,-31.588163,-30.477055,-25.734116,-27.771524,-29.186026,-29.46917,-25.189049,-26.598001,-31.715893,-30.833895,-31.628244,-30.471031,-32.103424,-27.891024,-27.25562,-39.482044,-39.118412,-28.383312,-27.02425,-24.082073,-26.851732,-32.55345,-26.4964,-36.24641,-28.920788,-34.90046,-31.89184,-32.138905,-26.606335,-16.08101,-17.604282,-31.725819,-36.49661,-34.26993,-32.310684,-51.813416,-34.377415,-35.371387,-36.289673,-40.44239,-35.98434,-33.76954,-29.132504,-29.862494,-35.479717,-27.35296,-35.148945,-24.40384,-33.22296,-35.592613,-24.01707,-23.980778,-26.18887,-31.74973,-35.32628,-33.88669,-25.939182,-32.24785,-31.867134,-53.844666,-46.18122,-36.93587,-36.401024,-29.520815,-40.04014,-34.24244,-32.451614,-27.217905,-26.680824,-28.440292,-30.029413,-28.794724,-25.878613,-26.05545,-35.5403,-32.458313,-34.68009,-27.054878,-25.38189,-28.844706,-29.136705,-36.495815,-31.930931,-34.93991,-40.61456,-33.994347,-30.590525,-41.37721,-35.432514,-35.88087,-27.263142,-31.495377,-35.787056,-24.952805,-23.858936,-30.881989,-42.166527,-40.32075,-33.606945,-28.947546,-28.452106,-30.056223,-28.031864,-30.952229,-34.456944,-31.719809,-29.325867,-28.927246,-28.753426,-35.31654,-40.638985,-37.077988,-25.734917,-28.33207,-41.986835,-35.709843,-44.473022,-27.068169,-24.647156,-33.07229,-28.983078,-26.03883,-34.392944,-56.64743,-37.847202,-29.617289,-41.342457,-33.38104,-35.05533,-41.846905,-40.12331
-30.43188,-36.32991,-28.266157,-26.647228,-32.81005,-35.255486,-29.180952,-31.721832,-32.28017,-34.20486,-44.249813,-40.156,-45.615097,-30.840452,-30.14138,-35.591434,-36.06483,-35.925323,-42.390568,-37.94698,-37.422,-33.64945,-33.275925,-26.147682,-31.652271,-38.5336,-36.289963,-41.616913,-37.781597,-36.15027,-33.023487,-36.98128,-37.278255,-38.0805,-37.747993,-41.927155,-41.266224,-33.907913,-39.285908,-54.787266,-26.888262,-21.987488,-27.700615,-29.39143,-27.149467,-34.244053,-35.991726,-27.638573,-23.5565,-28.019432,-34.251694,-45.847527,-34.49116,-30.402758,-26.585957,-26.49282,-32.673412,-39.130154,-30.743977,-29.723347,-32.18486,-37.980057,-35.93761,-32.206573,-41.80191,-30.205246,-27.737408,-29.260624,-31.660934,-35.478046,-39.720306,-27.13997,-30.000532,-39.032745,-30.422539,-30.792831,-28.229752,-29.404387,-28.221989,-26.666796,-24.286201,-19.211433,-20.277662,-36.47616,-38.99837,-47.301586,-33.854202,-29.483364,-27.969488,-32.85852,-32.97232,-29.594341,-32.427547,-32.416615,-40.161514,-30.620132,-28.53793,-25.253756,-24.585728,-25.860523,-40.483383,-36.797565,-28.109798,-23.436956,-29.630276,-43.170067,-38.067234,-30.272495,-26.872238,-29.923393,-32.34963,-36.79619,-40.043358,-41.998024,-40.679924,-33.11686,-32.510056,-36.286304,-35.888138,-39.939026,-29.635015,-30.996498,-32.529457,-32.366943,-36.75245,-31.045963,-37.771805,-39.298935,-40.11705,-36.00147,-27.362755,-25.00547,-29.212841,-36.549652,-31.972013,-37.289734,-39.906548,-33.734886,-37.997307,-36.475506,-33.396503,-29.41884,-27.221363,-32.584724,-39.09203,-27.891865,-28.508821,-37.108994,-43.093033,-36.240753,-39.328186,-36.684776,-36.582382,-40.000587,-34.80725,-41.711147,-43.511787,-35.305122,-38.502827,-28.769285,-32.580894,-37.999504,-38.578323,-36.744038,-28.546398,-33.49153,-38.169266,-45.222305,-37.165993,-32.41513,-30.905867,-33.338856,-29.428474,-25.901546,-27.309208,-31.292082,-31.557058,-28.705982,-28.930511,-34.160725,-38.424847,-38.79478,-44.12215
-31.712135,-35.007404,-28.04707,-26.627308,-32.42272,-37.000984,-28.719536,-29.869907,-31.171421,-33.35397,-40.852882,-37.572243,-34.973404,-31.811537,-31.759785,-36.087917,-34.941803,-37.31822,-37.6401,-32.594234,-32.261356,-35.9835,-32.33703,-27.423471,-34.465076,-35.106987,-35.61437,-41.32217,-35.934006,-34.018257,-33.15473,-38.31992,-37.08408,-37.732468,-37.442444,-37.476025,-40.92795,-34.321484,-37.785805,-52.01432,-27.564848,-22.625668,-28.674492,-30.534088,-27.699408,-32.53887,-36.148598,-29.658247,-25.637386,-31.25557,-36.511326,-43.49193,-36.663933,-32.2782,-27.922676,-27.82161,-34.892483,-39.294,-32.984352,-31.878586,-33.132477,-39.444668,-34.64516,-31.38234,-35.95969,-32.466328,-29.234926,-29.458364,-30.768764,-37.475132,-37.840565,-27.168732,-29.145367,-36.19461,-30.387959,-32.069214,-29.15595,-29.109642,-28.953,-26.269836,-26.204182,-21.022085,-21.057495,-33.64648,-40.56671,-44.03116,-34.74147,-28.662292,-24.947592,-29.315876,-29.70557,-28.480593,-31.019375,-31.657091,-34.64901,-30.5497,-27.82456,-25.149893,-25.3774,-26.031185,-32.942566,-35.48358,-28.241817,-24.569345,-30.352411,-39.938553,-39.163,-31.626963,-28.222458,-29.43336,-32.330433,-37.77389,-41.457462,-40.391167,-41.79088,-32.915398,-33.847317,-35.57318,-34.440807,-39.772038,-31.262333,-32.597958,-33.719944,-32.491795,-39.322006,-32.65789,-35.849453,-39.261826,-37.623894,-38.035843,-29.029522,-25.456127,-30.312008,-37.590874,-32.855656,-33.569874,-36.75725,-33.63338,-35.002613,-34.98508,-33.912796,-30.188332,-26.938278,-34.779785,-36.54573,-27.103968,-29.974045,-35.14281,-35.772377,-32.250565,-35.162052,-37.92697,-38.448242,-36.822468,-37.589363,-43.771194,-39.831097,-35.049763,-34.079216,-29.912977,-34.260975,-38.718742,-40.313156,-38.004723,-29.47005,-30.552603,-34.318172,-36.023136,-35.2227,-34.615677,-33.228664,-34.704735,-29.990128,-27.81951,-27.178043,-29.16216,-32.73227,-28.695206,-28.379654,-33.813683,-34.53722,-36.83013,-40.416107
