-18.451927,-19.6587,-19.521631,-19.800728,-17.773987,-18.60727,-18.970308,-16.97894,-15.34157,-17.359285,-18.219376,-16.591843,-15.560713,-16.495827,-16.942825,-17.272327,-16.136288,-19.66504,-24.098808,-21.023937,-18.449642,-18.245165,-17.857122,-17.425325,-18.262577,-17.254446,-19.19395,-18.034985,-16.233788,-21.432806,-16.521961,-19.308907,-18.261301,-19.203953,-18.785372,-21.350573,-18.551294,-20.45232,-21.337906,-18.516659,-19.294418,-19.04538,-18.770203,-18.467278,-17.763939,-16.406708,-19.595358,-17.193193,-19.238636,-23.488092,-18.806974,-20.516388,-21.459938,-20.29031,-15.807783,-19.584396,-2.4406242,-3.5451164,-3.4243622,-3.073677,-2.5752106,-16.551746,-16.40942,-15.965073,-14.944881,-18.667965,-18.186043,-17.312569,-18.112473,-18.755184,-17.631342,-16.521683
-23.568419,-31.013153,-29.024994,-24.261497,-32.965137,-26.166782,-32.25972,-27.635696,-31.168118,-25.459938,-26.52749,-36.39846,-30.64196,-27.063196,-31.088945,-28.214441,-31.026817,-37.305553,-30.708979,-31.753021,-26.569712,-26.058784,-30.049469,-35.015236,-31.517986,-30.380116,-27.846687,-25.642412,-35.31273,-34.451157,-31.79758,-29.287176,-30.352676,-33.557194,-30.741064,-29.987864,-27.240929,-31.346287,-30.447693,-23.629604,-30.225283,-21.623642,-22.279366,-23.684263,-30.221598,-29.392864,-30.323383,-25.839659,-29.166965,-30.61957,-24.78208,-32.47972,-35.776897,-27.973274,-29.090565,-25.379528,-20.645391,-31.58837,-29.602081,-31.301006,-14.008507,-27.603683,-22.665043,-24.781507,-27.292526,-26.093853,-28.98354,-29.172825,-32.071167,-29.690271,-33.14084,-21.81117
-26.934546,-33.69695,-28.458675,-31.566162,-33.415337,-26.33627,-28.285913,-29.340479,-34.979725,-29.550407,-30.96775,-35.430096,-30.861977,-26.525496,-32.2519,-27.446575,-30.724295,-39.190243,-29.867496,-30.038576,-28.03861,-29.246925,-29.295368,-36.308517,-39.334618,-33.393036,-27.548183,-30.545765,-37.45046,-32.63497,-30.531258,-27.308668,-30.520187,-35.233482,-26.815739,-32.28122,-30.737854,-26.790813,-29.206913,-27.383587,-31.856894,-21.565735,-30.509165,-30.714308,-34.32749,-30.247871,-34.265423,-30.92464,-31.73391,-30.245468,-31.66071,-26.573467,-34.87227,-35.327446,-31.53199,-30.917126,-25.193256,-23.674477,-31.2047,-28.824131,-21.085777,-31.503878,-27.097881,-29.37593,-28.680187,-25.552246,-29.236643,-31.384983,-33.679783,-26.266367,-27.48051,-27.475346
-28.328295,-27.507504,-31.096264,-31.340382,-33.384598,-31.647896,-25.492508,-31.427246,-30.476065,-27.632145,-40.678505,-34.682438,-31.32817,-28.547491,-27.7273,-26.101141,-30.202171,-31.915054,-28.367558,-32.40409,-33.40464,-34.303486,-29.755507,-35.24835,-41.446587,-34.125504,-23.614145,-30.935574,-28.64016,-29.830467,-25.791904,-26.481592,-33.202187,-28.247957,-23.884874,-36.024685,-32.316753,-33.12643,-27.149307,-29.195644,-31.875565,-24.818304,-29.616102,-33.278156,-36.54921,-33.410355,-30.533804,-33.169643,-33.30193,-29.502678,-33.967815,-24.919422,-28.63004,-34.262547,-33.44821,-28.30283,-26.125328,-23.588478,-31.86972,-25.68401,-18.528528,-32.006382,-29.859097,-29.567026,-27.608612,-28.901058,-28.790596,-32.84875,-31.068762,-23.378887,-28.689596,-26.725056
-32.375183,-26.698421,-29.926344,-30.327599,-25.498085,-32.274155,-31.773235,-26.912573,-24.690617,-31.694397,-31.136063,-34.481667,-23.440819,-31.006886,-32.148174,-24.711983,-36.393208,-33.428913,-32.57793,-29.117014,-31.719725,-33.79229,-23.30518,-27.49556,-34.779778,-31.733385,-22.11727,-27.625183,-27.531422,-33.90645,-25.495707,-30.95349,-27.101822,-24.788973,-26.4066,-37.74974,-27.111217,-41.00827,-26.015137,-29.302803,-33.180954,-26.51775,-24.889019,-25.307318,-31.56834,-36.586018,-28.19243,-37.950436,-33.0516,-30.121517,-31.33785,-29.04269,-30.500435,-31.119747,-32.75055,-31.147953,-26.961834,-25.604,-25.396688,-26.286663,-17.510414,-31.417551,-31.818714,-30.5004,-32.50783,-32.741837,-32.09272,-32.74209,-37.212917,-29.147287,-34.200478,-27.932379
-31.680529,-29.632048,-29.371895,-29.338667,-23.737675,-28.898302,-29.385977,-26.246258,-27.613644,-27.451612,-23.634306,-35.544903,-24.503899,-30.264187,-27.89967,-26.25585,-32.25688,-33.19629,-28.62787,-26.741177,-29.335247,-32.93492,-26.264606,-28.296352,-27.486938,-31.883776,-26.468348,-25.357216,-24.689577,-29.744926,-22.793427,-22.428417,-28.14074,-24.310709,-36.58684,-31.37408,-25.39867,-36.713062,-26.4497,-37.534954,-34.804325,-30.76846,-29.597115,-21.438549,-30.03407,-29.603985,-22.416111,-34.542538,-28.408218,-30.349203,-30.88588,-30.443888,-27.713451,-33.071007,-25.125547,-37.2245,-24.522968,-28.017853,-28.751942,-28.403149,-23.438372,-26.642357,-30.808964,-35.071617,-24.61108,-28.031649,-30.579912,-27.765434,-29.654709,-33.70539,-26.016941,-28.021957
-30.470774,-30.739471,-32.880936,-26.406118,-23.31031,-25.925365,-32.09374,-26.805218,-27.482872,-26.890167,-22.749569,-30.538616,-31.057423,-24.523384,-21.619959,-27.974274,-26.19138,-29.064974,-30.73192,-20.95241,-30.073498,-33.28986,-31.870937,-28.616701,-26.700373,-25.28768,-29.975706,-30.571491,-24.222992,-26.773987,-19.562956,-23.2356,-24.347397,-26.189035,-34.1213,-23.677635,-26.383682,-29.982124,-29.528215,-40.41033,-33.117306,-25.266037,-21.539375,-22.485392,-23.682423,-22.855947,-24.104336,-26.991295,-23.354992,-29.217289,-23.767784,-30.508686,-29.151424,-29.43377,-25.365196,-29.993843,-23.45956,-31.436037,-26.554451,-25.885015,-30.466856,-21.5817,-32.312523,-26.797726,-21.66815,-21.626413,-29.74545,-28.72292,-29.168053,-30.211487,-25.51513,-33.617405
-32.31663,-32.348488,-31.636793,-22.544056,-34.219967,-25.873405,-28.867567,-29.585968,-22.944628,-30.499825,-26.36352,-28.986984,-25.109846,-24.591745,-25.460407,-28.066332,-29.631662,-26.407547,-27.963848,-22.783014,-31.980154,-33.95812,-28.857224,-27.436584,-26.99218,-23.729301,-30.137909,-25.799128,-25.983526,-28.431677,-24.860624,-22.70171,-25.513334,-28.295536,-32.99625,-23.66249,-28.339231,-27.453476,-23.62189,-32.04528,-33.032578,-27.97565,-20.23627,-25.464664,-26.368008,-25.316124,-32.34951,-25.017965,-24.449339,-27.45628,-22.68861,-31.127483,-27.620365,-29.995705,-32.39245,-29.549524,-30.791267,-27.891542,-26.3036,-24.531118,-25.578796,-23.462612,-26.026897,-21.756323,-23.178728,-24.174614,-27.324577,-24.585464,-29.55642,-28.882248,-31.761375,-26.446175
-36.62397,-27.648127,-25.005766,-22.377718,-30.102848,-22.34591,-28.20507,-26.727629,-24.327785,-28.425068,-33.04055,-28.245832,-25.225164,-25.805706,-32.734436,-25.934866,-31.76635,-29.612822,-26.346905,-24.345852,-28.356659,-33.089222,-28.380127,-31.757385,-29.608795,-27.726372,-30.888706,-23.424976,-27.613775,-27.954416,-19.407745,-24.635695,-22.307325,-29.725761,-29.565195,-25.35234,-28.108269,-30.208626,-24.729176,-25.199167,-25.584436,-30.549782,-27.784233,-29.976254,-27.371475,-25.810314,-26.968843,-29.150997,-30.057045,-29.53547,-27.602009,-24.109192,-31.84066,-29.896961,-34.800804,-32.808792,-27.508228,-26.25862,-25.39962,-28.655874,-18.490755,-22.511728,-17.83649,-25.529259,-22.289532,-29.171263,-25.293854,-27.023567,-27.92256,-31.539257,-31.907974,-24.025154
-29.485746,-27.294577,-29.061077,-30.34385,-27.44857,-30.128174,-26.769009,-29.36192,-28.335083,-25.84472,-36.999107,-23.288548,-27.610746,-29.015833,-34.33582,-35.40994,-28.033138,-30.193926,-27.438856,-25.751503,-35.456688,-37.915592,-36.226105,-35.66942,-30.67211,-29.688335,-30.586403,-29.67766,-30.004656,-29.610512,-27.676159,-32.98095,-26.841934,-27.141857,-36.402355,-32.705063,-29.820036,-30.326736,-31.957731,-24.598495,-24.951921,-31.010891,-29.968937,-32.374794,-28.672312,-29.984203,-31.392324,-43.199017,-33.10256,-39.105446,-32.403103,-22.496479,-33.521877,-28.96515,-28.384167,-28.510672,-32.269463,-31.271154,-20.420414,-26.133648,-17.929476,-26.753431,-21.075298,-23.505896,-27.39317,-30.466635,-33.11558,-26.60148,-27.588871,-35.75082,-32.893215,-24.270172
