-9.602726,-5.553814,-17.07377,-20.336792,-11.081082,-13.933661,-11.6498375,-12.879713,-9.241251,-7.876747,-13.063904,-12.59898,-16.259895,-8.342532,-17.74045,-15.24439,-15.335948,-15.014268,-14.973279,-12.583038,-11.692553,-11.941498,-6.777314,-5.985424,-10.742334,-13.547558,-12.811251,-14.630922,-13.325338,-12.605195,-14.9824705,-5.9773054,-7.452368,-9.560184,-18.339216,-6.523942,-12.627543,-7.693573,-16.227892,-8.389658,-8.882043,-6.993368,-11.441296,-8.359932,-12.756886,-7.676465,-11.325659,-11.435331
-9.439693,-5.548891,-13.575487,-10.444656,-5.685272,-13.780205,-10.9575405,-13.623621,-11.738773,-7.012656,-12.192496,-10.099721,-16.636932,-4.030472,-10.935961,-10.563678,-16.964603,-6.849615,-15.787495,-9.538946,-9.796743,-13.859407,-7.3067245,-7.217039,-7.6369534,-10.903333,-10.179266,-11.183397,-15.306916,-8.341545,-13.963348,-12.638809,-15.860754,-18.450586,-17.748802,-12.356792,-6.360607,-12.694208,-10.552221,-8.713957,-16.792831,-11.1537285,-10.988933,-17.16206,-16.634073,-6.0458775,-13.972815,-7.544898
-10.700033,-14.97189,-10.502335,-11.60322,-9.754247,-16.634048,-14.499136,-14.451854,-22.819674,-7.348997,-14.862425,-11.725211,-10.949919,-9.900883,-12.77621,-8.61574,-17.539032,-6.107317,-14.787012,-12.297526,-15.058076,-9.892001,-10.682344,-8.379335,-10.09988,-14.408924,-17.319992,-9.595829,-11.574648,-6.888054,-13.396658,-10.565108,-16.398039,-19.380705,-22.119318,-5.997245,-10.6426735,-13.878184,-13.24763,-10.42046,-14.252986,-8.056895,-12.288076,-19.698387,-19.0097,-7.4011784,-10.367448,-8.150141
-9.968668,-13.462591,-12.849867,-14.269028,-16.918713,-7.60505,-12.948957,-10.735022,-23.709133,-11.324695,-11.425655,-11.784335,-14.407205,-7.151058,-11.577549,-9.783793,-14.9524,-8.639931,-14.382938,-14.381563,-10.417749,-8.627111,-13.416217,-11.478433,-15.654129,-11.264214,-13.345172,-13.766603,-12.940427,-10.462384,-12.604942,-13.04594,-13.899328,-8.894233,-13.964278,-8.885106,-9.29169,-14.217342,-7.382124,-11.904026,-10.530777,-6.434902,-12.327066,-18.077318,-20.895906,-14.5742,-11.845199,-8.400501
-13.757704,-14.612661,-14.371958,-7.6025887,-18.681257,-6.1213465,-5.431712,-10.49483,-19.653917,-6.59192,-6.0964394,-9.065475,-12.433389,-10.284279,-13.067742,-14.572494,-13.891534,-14.434349,-15.354408,-7.9191675,-10.333125,-10.271613,-16.016073,-7.11211,-14.993722,-13.34898,-14.976757,-19.834154,-13.3406315,-17.017946,-10.496994,-7.756653,-16.655144,-7.3660364,-13.218529,-18.921068,-11.146048,-12.966541,-3.6863136,-11.30785,-18.333845,-7.397744,-11.060572,-11.696741,-13.931349,-15.6013775,-15.527001,-13.897452
-17.663006,-11.029826,-12.671864,-6.410907,-15.601301,-12.4516325,-5.238059,-10.080459,-13.538269,-8.083324,-7.632366,-12.008644,-15.443039,-11.97434,-13.545425,-14.132956,-10.319187,-13.64554,-8.606909,-10.537089,-7.004917,-12.404188,-11.851814,-9.025468,-13.359442,-15.180146,-19.185102,-18.568615,-17.744658,-11.790722,-8.991398,-5.2343493,-14.909045,-12.793108,-7.355956,-19.2134,-9.440393,-10.580731,-11.124308,-9.5164,-13.862578,-7.1231146,-7.966117,-6.2627783,-8.9513235,-14.021879,-14.848595,-9.087103
-19.917854,-11.974112,-9.406025,-9.409638,-6.1905537,-7.225275,-9.892031,-11.233494,-10.910948,-10.477852,-9.639937,-10.419519,-18.379059,-13.466981,-9.055823,-8.96501,-14.715107,-7.8793983,-10.222966,-10.102013,-9.002479,-9.355857,-14.421448,-13.505146,-16.902878,-15.263816,-8.156566,-12.777259,-9.129938,-12.533451,-9.243751,-6.3492746,-8.4820175,-7.7745514,-9.462561,-12.585329,-4.588608,-7.701935,-12.530819,-10.786752,-14.752605,-7.78327,-8.151919,-4.5390215,-14.001727,-9.753546,-10.837319,-5.9185343
-18.660751,-10.76621,-11.269011,-13.546053,-6.821869,-6.2174816,-12.960813,-21.088081,-14.381508,-13.111732,-11.353078,-15.525944,-15.424432,-16.763367,-11.070872,-17.39503,-20.513878,-13.270581,-12.121685,-11.745064,-10.722459,-14.795248,-15.026301,-12.933659,-10.169543,-8.954916,-5.282818,-8.80662,-11.089283,-11.534021,-11.802973,-12.937084,-15.146214,-10.532658,-9.6192,-12.5976715,-9.883422,-6.689233,-7.401025,-14.210455,-9.895963,-6.360626,-6.8627205,-10.457065,-13.185566,-12.567167,-4.7701244,-10.007776
-16.384298,-11.410195,-8.079786,-13.517864,-11.149195,-12.513383,-8.017092,-8.576054,-14.243651,-9.687219,-13.313349,-6.2618666,-11.747978,-9.708976,-11.232374,-9.806145,-15.2310295,-11.567082,-14.68759,-7.972558,-16.516092,-12.174802,-10.633088,-8.50809,-9.664626,-12.371637,-5.8345118,-3.7617912,-8.982962,-11.70071,-12.536798,-12.5203705,-11.48328,-7.5509014,-10.493129,-12.2811985,-9.968157,-10.335389,-8.690407,-16.533356,-9.126769,-6.518963,-9.976118,-21.80131,-9.679424,-12.361954,-9.4111185,-9.410672
-18.249596,-18.097107,-9.854322,-20.789303,-22.872463,-12.948189,-6.292238,-6.016897,-16.221151,-6.3284483,-17.760422,-6.688011,-6.1228333,-12.888746,-14.544416,-10.740034,-9.814888,-11.740384,-6.664111,-7.914283,-11.519688,-10.014232,-14.424192,-11.580473,-10.509592,-19.287142,-12.3917,-5.8262606,-9.859854,-18.085976,-14.526371,-13.667534,-6.8057947,-9.714469,-9.632404,-15.135183,-10.336854,-13.654877,-15.725973,-9.1644,-11.490622,-7.665555,-12.395826,-16.571186,-9.363742,-13.13921,-21.185932,-10.100582
