-1.9073486e-06,-9.87081,-5.5665836
-2.0171356,-22.938568,-14.090122
-5.629898,-25.65915,-20.854748
-8.211203,-26.310871,-20.0404
-11.937892,-20.699492,-17.842693
-15.771166,-22.922684,-18.437069
-18.15148,-23.855576,-19.877705
-17.108921,-27.239851,-18.984283
-14.495937,-19.577503,-20.810076
-16.058163,-21.615486,-23.76533
-17.368004,-23.798693,-23.446653
-19.266565,-25.082476,-23.94927
-20.635853,-25.179684,-19.574673
-26.920668,-22.614403,-19.250896
-28.186377,-23.214132,-18.79147
-24.600248,-20.973377,-18.148064
-25.414566,-21.463703,-17.863127
-22.552101,-20.169151,-15.1669
-23.96038,-21.710102,-23.641064
-30.048193,-29.003677,-21.20543
-29.34915,-28.42778,-19.241266
-22.13361,-24.850378,-24.489157
-19.55601,-32.48135,-24.19231
-19.497566,-30.883785,-24.32075
-20.508226,-28.196817,-23.820778
-21.0269,-24.500372,-26.292238
-23.825857,-22.14657,-27.281311
-33.24222,-23.38829,-27.901749
-30.17213,-25.65831,-28.720728
-27.239275,-35.962555,-30.142302
-25.414904,-30.645374,-21.243086
-28.567064,-20.859447,-18.021595
-35.581074,-22.351912,-17.111338
-36.075127,-26.279434,-20.924309
-32.119404,-26.323502,-25.830235
-32.128742,-26.744776,-24.540306
-33.861202,-29.820148,-20.220894
-32.679726,-29.855011,-19.076614
-29.46367,-23.003117,-23.208647
-27.91994,-23.879656,-23.84976
-31.170324,-31.355747,-25.619164
-36.575657,-24.801535,-26.105812
-36.30392,-22.026396,-36.060745
-29.417309,-23.61243,-28.762722
-28.050964,-22.912865,-27.358944
-30.62289,-23.482122,-26.402685
-31.17459,-29.783619,-21.591879
-34.929153,-32.63611,-23.908562
-32.45725,-27.656296,-34.269173
-32.195843,-25.06348,-25.73348
-35.053986,-26.852009,-18.533255
-38.80098,-27.687214,-22.145716
-39.515068,-29.319351,-24.580566
-34.12367,-23.981886,-24.166689
-30.119839,-22.30634,-24.114302
-31.547188,-25.198835,-30.262186
-38.146,-27.460085,-20.417019
-29.816689,-28.460491,-21.262712
-26.890942,-33.03849,-24.233093
-27.3806,-23.297598,-22.529564
-30.736958,-20.006384,-23.874483
-31.809422,-18.195492,-27.264
-30.146288,-22.14059,-26.662163
-28.132502,-30.076138,-30.56676
-28.04086,-26.79758,-26.482777
-31.492538,-22.790035,-20.386427
-35.265945,-24.677471,-20.746977
-32.79095,-19.223251,-25.144743
-28.840633,-21.430376,-31.11584
-28.376234,-26.24859,-21.778444
-28.782349,-27.581173,-20.052616
-33.25785,-22.136301,-21.213346
-39.47586,-24.39053,-21.484112
-43.404453,-21.626501,-19.11197
-41.95542,-25.264793,-23.506405
-38.333748,-32.37011,-23.646587
-40.027626,-33.554996,-22.637096
-28.993137,-31.74614,-24.150866
-24.565176,-33.050423,-33.985962
-23.164864,-23.85043,-25.231295
-25.588844,-20.84476,-21.671234
-28.902262,-23.822334,-24.865831
-30.677368,-20.704418,-29.855232
-27.75465,-20.043036,-28.185312
-28.763254,-24.484755,-25.998693
-35.732376,-23.07563,-22.403196
-35.640205,-25.79166,-17.408554
-30.492188,-23.374287,-15.807201
-30.252094,-24.080755,-21.288012
-31.962532,-21.942238,-27.36795
-32.78796,-20.89198,-26.661907
-30.289421,-26.734638,-25.08751
-27.215046,-20.679535,-23.45139
-31.273823,-21.009684,-20.540504
-25.13706,-27.239937,-21.08757
-22.82433,-31.507137,-25.861664
-23.806612,-31.78622,-21.324766
-28.772032,-27.737453,-21.599018
-29.30766,-22.071184,-20.568813
-26.296478,-19.482365,-19.766432
-30.350584,-30.141071,-22.308498
-37.629707,-29.190777,-22.893406
-35.838737,-29.61441,-22.287115
-30.629814,-29.84798,-21.18267
-28.781446,-23.231615,-20.453838
-33.013573,-22.467438,-24.228682
-29.712276,-22.603794,-20.193144
-27.286982,-24.428892,-22.341284
-30.628819,-22.460094,-25.737177
-30.29162,-27.07192,-22.875154
-31.948185,-29.886349,-22.571308
-27.7387,-25.376364,-23.99953
-25.31403,-23.718279,-24.195892
-24.387493,-25.167698,-26.17249
-26.437328,-27.073318,-25.963415
-30.51104,-25.009892,-29.732874
-23.926012,-23.58606,-25.483484
-25.217173,-25.234371,-26.398695
-33.812393,-27.842278,-21.510506
-32.549454,-20.94728,-25.393616
-32.116158,-26.328789,-24.624674
-29.650944,-23.089403,-25.124975
-30.658218,-22.998621,-20.78968
-27.622023,-21.842264,-20.212887
-26.344585,-22.523762,-20.635279
-28.521826,-25.850662,-22.500584
-33.88543,-27.138529,-19.266933
-27.615746,-25.579834,-23.321493
-28.592875,-28.315615,-25.636835
-32.940666,-23.667393,-25.167585
-39.407974,-22.301043,-24.71401
-35.641426,-21.942589,-23.329735
-38.403202,-26.99955,-24.550901
-30.267078,-31.892189,-18.816408
-26.928,-25.088507,-21.568542
-30.299026,-23.334194,-28.21739
-30.740026,-22.06008,-23.971617
-29.432074,-24.19718,-18.4473
-28.422762,-22.88454,-22.172155
-30.809883,-26.036972,-21.106384
-33.780647,-27.775688,-25.762228
-38.73964,-27.066257,-22.377502
-39.128944,-22.879208,-19.90806
-33.581585,-24.855312,-23.216774
-32.184807,-22.294441,-22.787394
-27.6064,-24.33022,-22.561733
-30.899002,-25.565659,-22.930727
-24.937649,-26.41959,-22.627998
-28.372509,-25.050278,-24.412872
-35.254055,-23.27414,-23.363781
-35.10476,-28.751228,-20.409554
-33.21371,-26.508005,-19.85682
-29.390072,-19.428795,-21.128082
-34.736633,-18.649738,-24.309505
-31.61888,-23.57338,-22.759922
-29.78308,-23.879063,-19.377453
-30.560696,-33.732273,-18.693888
-28.677769,-27.06688,-19.881231
-30.56068,-23.65714,-28.56613
-32.279015,-25.651777,-22.784891
-31.934265,-26.482204,-23.540955
-28.260132,-23.338696,-22.481882
-27.63433,-24.627039,-19.522171
-29.89666,-25.461329,-21.08067
-25.52634,-30.271294,-21.985832
-27.461231,-26.405966,-22.6436
-30.319067,-25.032112,-21.061735
-32.76093,-26.923851,-18.372107
-29.956913,-25.712885,-19.885952
-38.63308,-23.466782,-21.836405
-33.31628,-29.89784,-22.094437
-34.17601,-26.04456,-19.290398
-27.36376,-25.867334,-17.613396
-23.03452,-27.133839,-20.496883
-29.455807,-22.729074,-20.660645
-29.953697,-24.1038,-21.055454
-28.345713,-23.039204,-18.818514
-26.318512,-21.144123,-23.739557
-30.338287,-20.391832,-21.511887
-25.684439,-22.182537,-21.205034
-30.421757,-28.470795,-25.99072
-30.08878,-26.366013,-25.956171
-27.816565,-25.757565,-18.967768
-27.338581,-21.783314,-19.744976
-32.000473,-22.346964,-20.620398
-29.342419,-25.311552,-21.431448
-29.556177,-23.746105,-24.484505
-31.557814,-22.210957,-25.674765
-33.233665,-23.54739,-23.570877
-30.307262,-21.649216,-21.217937
-29.546371,-21.539923,-25.343546
-35.63339,-24.392609,-21.37504
-33.624756,-24.790623,-20.815556
-31.184134,-22.549282,-22.28751
-28.988083,-24.225605,-24.160067
-25.354303,-24.444355,-21.249287
-26.712124,-21.86089,-19.157864
-29.303905,-23.1227,-20.629637
-28.619717,-24.502243,-21.617905
-27.734993,-27.413584,-20.81409
-27.087572,-25.283245,-25.143204
-29.580082,-25.439,-22.359165
-29.412666,-26.70097,-22.853123
-26.642702,-20.184072,-21.717028
-30.10849,-22.355198,-23.015732
-27.550611,-25.723715,-20.4182
-30.441174,-24.932106,-19.242994
-32.03279,-23.219368,-18.418997
-27.800669,-24.321705,-19.627695
-26.268227,-21.173264,-22.538008
-27.89264,-20.05296,-21.735443
-29.714338,-22.22013,-20.364428
-30.673191,-20.992062,-20.628376
-29.31575,-22.890896,-20.49983
-26.210497,-19.923513,-19.852287
-29.914356,-23.00563,-20.712383
-37.40525,-25.481499,-21.97223
-37.88293,-23.88088,-20.889465
-32.844494,-22.162859,-19.439081
-31.506573,-20.695826,-18.665937
-30.037342,-20.664843,-18.515621
-30.84517,-21.095123,-21.246187
-30.148857,-20.878515,-21.666216
-30.84348,-18.588293,-20.328201
-35.189682,-21.193726,-22.378267
-31.565945,-23.20907,-19.991669
-25.561007,-24.365713,-17.674185
-25.932714,-23.053776,-21.79042
-31.269798,-23.130602,-20.76236
-25.910683,-22.822914,-19.153215
-23.725979,-22.226183,-19.124142
-26.762552,-21.541994,-19.780943
-23.639952,-22.296406,-19.919294
-23.816614,-21.820553,-23.951607
-29.102158,-21.942295,-18.880987
-26.558897,-24.66389,-18.384409
-28.419039,-23.244898,-18.486948
-29.799116,-25.0916,-20.627842
-24.49306,-23.295696,-19.993513
-26.601528,-23.39483,-21.01811
-29.250572,-22.269928,-20.29741
-29.803951,-19.52387,-20.496397
-28.842934,-21.336855,-20.23037
-28.927904,-23.894619,-22.362225
-32.48609,-24.698261,-22.62285
-36.187996,-31.393349,-30.732067
-44.27528,-42.23224,-40.625473
-69.11607,-62.539692,-57.390385
