-5.0183716,-5.048624,-4.1586056,-5.1950207,-5.52792,-4.6088085,-4.3853874,-5.941162,-8.54653,-15.089624,-8.110523,-4.6688595,-6.374565,-1.6666107,0.0,-3.5340366,-3.344017,-3.2261658,-6.8115177,-3.782219,-7.989975,-7.259079,-3.0182686,-4.392212,-6.820717,-1.6835747,-2.2291603,-6.861223,-7.527174,-9.682852,-3.7472038,-4.7850914,-1.8918419,-4.6942844,-4.385145,-10.268749,-4.345047,-1.2270813,-1.9144745,-8.396067,-11.866089,-3.1231365,-11.697115,-8.256277,-7.0672016,-4.655361,-4.066887,-7.6221085,-4.4922523
-12.599319,-20.761757,-15.475643,-10.651632,-19.341183,-9.285894,-10.964127,-9.227348,-11.806198,-12.017216,-5.043083,-23.193314,-10.512751,-3.9164104,-4.9570847,-9.845968,-11.709633,-10.080553,-16.918938,-13.131033,-8.882828,-13.083019,-11.336006,-10.485794,-4.8075256,-8.068529,-9.853834,-13.34491,-15.289806,-17.528877,-16.562077,-10.710093,-8.012346,-8.407225,-7.3725853,-10.7692375,-6.3794823,-6.7790775,-8.770039,-12.195076,-12.0257435,-9.3265915,-10.839695,-15.1828575,-12.403238,-3.6739845,-6.105074,-2.6195908,-4.7975483
-18.3821,-22.661942,-17.18599,-8.151983,-21.363865,-12.229473,-10.9994545,-18.388817,-16.202188,-11.558107,-5.650917,-22.911943,-21.02847,-10.435207,-19.980797,-11.15793,-18.210712,-19.804482,-17.582268,-14.177967,-16.230793,-17.620684,-17.52086,-15.627668,-10.138409,-13.66444,-16.280859,-13.388594,-19.207333,-15.097593,-19.931038,-18.068066,-12.808462,-15.532845,-12.901287,-17.358515,-14.106831,-13.517195,-16.044634,-13.909782,-6.0431404,-10.880058,-8.842766,-24.377743,-8.409843,-14.5000515,-6.613674,-4.923359,-13.142477
-17.187826,-24.879784,-18.284441,-9.985233,-22.861115,-11.918407,-12.533155,-16.084137,-11.967714,-7.6422806,-11.724663,-24.379597,-18.429667,-8.664173,-21.447582,-16.126402,-18.327044,-16.352854,-14.992941,-14.537193,-11.80764,-10.160168,-17.467863,-9.487068,-15.791864,-17.258692,-21.195166,-13.94713,-14.541346,-9.179535,-24.42368,-17.538937,-18.041725,-14.414591,-16.884407,-15.861866,-17.705389,-15.26717,-23.990757,-10.5825615,-8.561928,-14.928854,-6.985279,-27.56675,-13.758076,-11.905407,-11.509214,-8.904875,-10.226952
-20.43758,-28.012808,-25.718857,-12.59164,-24.497696,-15.855186,-11.386547,-19.424559,-14.293352,-6.9129677,-15.328781,-29.41027,-12.724182,-8.49102,-17.541914,-21.477829,-15.749239,-17.211826,-8.703682,-18.638832,-9.639454,-12.271389,-19.400246,-8.163143,-12.590088,-22.919046,-19.097366,-21.681194,-6.7252483,-11.220692,-26.780758,-14.967728,-17.828676,-14.633785,-24.53523,-10.665422,-13.010834,-16.972013,-24.925907,-6.588148,-16.073196,-15.183466,-10.172956,-26.734241,-14.3592,-8.898062,-22.682402,-21.681335,-11.85742
-23.63153,-25.22458,-27.915472,-14.43195,-22.746914,-14.096527,-17.975616,-21.664982,-19.608158,-16.783104,-13.021175,-24.029842,-11.282116,-11.763863,-19.693068,-18.632963,-12.312283,-19.329224,-9.972809,-20.611351,-16.148842,-13.361462,-19.800083,-11.477612,-17.243893,-22.198849,-19.6486,-19.003439,-6.5799847,-19.182644,-23.562317,-19.336208,-23.543743,-14.1373005,-25.129175,-15.354774,-14.19792,-22.319296,-23.872725,-11.223549,-20.677464,-17.053509,-17.956215,-15.353771,-13.229698,-12.637634,-19.198551,-21.764603,-14.352272
-30.060934,-28.219067,-22.502794,-17.201618,-19.902199,-18.136124,-16.999836,-24.54744,-20.793678,-16.602852,-17.94153,-22.675121,-11.346796,-17.454788,-12.502256,-18.981157,-11.684195,-20.393435,-15.606115,-16.862614,-24.950191,-17.708868,-19.89692,-15.606955,-21.27372,-21.766376,-24.132935,-21.058464,-14.260458,-18.305382,-26.882893,-17.127798,-32.20581,-17.23798,-20.142996,-18.329155,-14.172512,-30.137026,-18.62634,-15.41395,-22.010569,-19.424915,-21.913525,-10.991789,-12.141823,-18.097435,-17.917404,-16.607786,-20.305096
-29.557802,-34.71112,-19.938385,-19.917137,-22.438263,-27.020267,-15.949467,-20.509274,-24.586643,-18.909145,-16.84148,-26.15105,-15.804749,-21.065897,-11.211935,-24.437702,-12.270151,-24.117836,-21.305576,-16.232872,-20.970913,-25.665451,-19.93304,-19.351952,-16.858093,-23.412909,-33.923286,-18.344906,-25.011778,-19.871475,-26.423382,-16.853334,-30.839115,-27.868767,-19.515892,-14.60943,-14.3368225,-30.268888,-25.577417,-13.850143,-14.711697,-19.663555,-22.618896,-14.573988,-13.627075,-16.958475,-14.828665,-15.108578,-22.888477
-28.792393,-27.128977,-22.126144,-25.42638,-26.164455,-21.68042,-13.921965,-24.843851,-24.818007,-32.131042,-13.858713,-28.419777,-22.523235,-29.679483,-15.666225,-30.054558,-14.637142,-15.001108,-22.406776,-16.311443,-18.379477,-24.716183,-17.945667,-20.865623,-20.803696,-22.833492,-28.418207,-20.824047,-18.656483,-16.845531,-27.443863,-28.885523,-26.137661,-24.149464,-21.009804,-12.746672,-22.572123,-27.647509,-22.466343,-17.455534,-11.512602,-18.847713,-22.751797,-12.936287,-19.716232,-21.229912,-15.382166,-14.809584,-19.87446
-22.049664,-27.806309,-21.89846,-20.389984,-30.425735,-22.292511,-15.616985,-29.52392,-21.275015,-24.798649,-23.372711,-27.039003,-28.50651,-25.020489,-23.56575,-35.081646,-21.938255,-18.818205,-21.143942,-19.916641,-22.182178,-30.708286,-27.858892,-23.482853,-22.068243,-21.45397,-24.649082,-24.984615,-23.178638,-21.416603,-27.230968,-27.80082,-23.412415,-17.336214,-20.801592,-22.27198,-22.654884,-31.299664,-17.684074,-21.620327,-15.365627,-19.523642,-24.949493,-12.430786,-21.604866,-23.291494,-29.370247,-26.829546,-19.750677
-19.639824,-27.39661,-24.936077,-20.855415,-28.742134,-21.018688,-16.037693,-28.257967,-23.364477,-20.879467,-17.185833,-26.449165,-23.75267,-17.022032,-19.436916,-31.096653,-21.8085,-25.02918,-20.034922,-22.210213,-23.116089,-24.469673,-33.36232,-22.573225,-18.940424,-22.558908,-19.719036,-21.309471,-33.501286,-22.85743,-27.431986,-21.397984,-22.649628,-20.134317,-19.305717,-18.571476,-18.147373,-24.714777,-16.348013,-25.332436,-15.809746,-16.178463,-21.8617,-13.848204,-25.196808,-18.806648,-24.715782,-23.263947,-17.43834
-22.318197,-28.493042,-32.705967,-26.328773,-24.520288,-32.011368,-23.75272,-32.625137,-21.059383,-29.070066,-15.987877,-30.718428,-25.96207,-18.429493,-22.720778,-25.374243,-21.660715,-31.129782,-20.882166,-22.26259,-22.550503,-19.389812,-27.575636,-21.520294,-26.591808,-28.381826,-19.678272,-23.265686,-26.085377,-21.518845,-30.699862,-26.345434,-25.825289,-27.870975,-26.20868,-19.816473,-17.227863,-30.335165,-19.223953,-27.943604,-11.425884,-16.646229,-21.970678,-15.984674,-16.864384,-17.238235,-19.944372,-27.669113,-18.823689
-28.930233,-31.70025,-26.245823,-21.236843,-25.299763,-23.923489,-21.667133,-36.732548,-21.794872,-26.096634,-21.585697,-23.355774,-29.869883,-20.108913,-17.36577,-24.480637,-19.04701,-32.183502,-22.333277,-22.417812,-23.257353,-21.634867,-22.221344,-24.408325,-29.110025,-27.129644,-22.754456,-24.072521,-20.291557,-29.854252,-26.188408,-25.61533,-29.316673,-22.300491,-25.174717,-21.16882,-20.654308,-34.86437,-17.823732,-16.611988,-9.574955,-20.9287,-23.880981,-15.801956,-15.614412,-18.581678,-19.326279,-27.134968,-19.20102
-31.231136,-27.916056,-27.957933,-25.299465,-24.137066,-23.937475,-21.548063,-25.01937,-29.798477,-28.163237,-25.417204,-25.703049,-24.213345,-24.072876,-22.00413,-24.975248,-19.346502,-25.16783,-19.775246,-29.55597,-23.481352,-23.069496,-22.02829,-21.381525,-27.893524,-32.128284,-22.373745,-21.119465,-17.366476,-29.837332,-31.88276,-25.029144,-32.335663,-26.560154,-26.985435,-20.357693,-19.883465,-31.593401,-17.638851,-10.325563,-15.224537,-18.01717,-24.632092,-15.914141,-13.140646,-16.062069,-22.45808,-17.637505,-21.584442
-25.03104,-27.659336,-28.350445,-29.001745,-26.379978,-22.518028,-21.450966,-19.817698,-33.43155,-26.395638,-20.981722,-30.839304,-20.271854,-20.828257,-23.74694,-21.18437,-18.196175,-22.176292,-22.149693,-34.021,-20.50778,-24.08013,-21.989819,-22.650982,-21.818352,-26.29447,-21.386326,-22.108295,-17.760103,-23.17885,-27.169552,-27.763916,-23.270756,-21.74684,-25.760029,-20.061,-22.553509,-27.704103,-19.999428,-10.869465,-18.00741,-21.470245,-19.95269,-20.997465,-17.473042,-13.884569,-23.816269,-18.129616,-31.800787
-26.42806,-25.459473,-30.608168,-30.274763,-33.176945,-26.989868,-26.076984,-21.922905,-21.442066,-23.500977,-27.48349,-25.340607,-20.20895,-18.22467,-23.554304,-16.070084,-21.861834,-25.631998,-22.104584,-27.307768,-22.13041,-24.16597,-29.021832,-24.785948,-20.714134,-25.35781,-25.059427,-26.945446,-26.508816,-20.652512,-26.608696,-31.775944,-21.118992,-14.472204,-20.079517,-20.659332,-19.505442,-27.583624,-21.673523,-19.796268,-20.750893,-23.228767,-19.94838,-25.671612,-17.961563,-16.110153,-23.122574,-19.510483,-28.574835
-31.561749,-32.199425,-31.379448,-27.046757,-29.691063,-21.829657,-24.437283,-17.774754,-19.93629,-24.640066,-24.624733,-30.289692,-25.70275,-18.965305,-24.545048,-17.164576,-20.376724,-31.012594,-20.861977,-28.383718,-27.726738,-19.566341,-27.283384,-26.964056,-21.716385,-24.603424,-24.63379,-26.913029,-27.92008,-18.621727,-29.820955,-21.945133,-23.915974,-15.603571,-20.263332,-19.667305,-24.785252,-22.692799,-22.522644,-19.208607,-19.67834,-21.893833,-15.578455,-20.614655,-16.790133,-19.778248,-20.98431,-23.162903,-25.18242
-33.335804,-30.501081,-28.74705,-30.523434,-23.720722,-21.82401,-23.513853,-13.847387,-22.396278,-19.84667,-22.78339,-28.207502,-28.373165,-18.510754,-27.141071,-18.287594,-20.238949,-22.218452,-23.243916,-27.329206,-22.20986,-19.861816,-27.942543,-23.101767,-26.978518,-21.765507,-19.48956,-25.647251,-22.12181,-18.25173,-23.770481,-18.798338,-20.632599,-20.873344,-17.49554,-25.04237,-19.11621,-21.570333,-22.428665,-15.503572,-14.73226,-20.748407,-14.11042,-16.93467,-14.749792,-17.75277,-20.397106,-25.633545,-22.673178
