-13.511101,-21.291636,-19.131851,-21.615704,-20.658674,-20.74735,-15.864944,-18.946583,-16.294401,-10.2829685,-17.213982,-24.867691,-18.710035,-16.393951,-12.631641,-14.0262375,-15.181595,-18.14492,-23.848516,-14.287998,-21.676525,-19.155306,-15.093294,-22.475327,-19.355606,-18.471302,-15.4249,-16.160503,-17.039017,-20.297798,-10.7034,-15.746948,-16.006168,-13.797977,-18.993488,-16.056938,-13.472862,-22.383896,-13.296867,-15.384504,-14.193815,-14.280842,-4.2684555,-1.3819733,-2.8804245,-3.576624,-3.149397,-2.19693,-21.421465,-15.5411625,-15.160809,-10.960543,-22.424192,-14.455128,-13.439102,-15.604172,-19.230942,-19.87004,-18.615612
-12.42894,-25.928019,-11.016077,-16.966747,-17.80009,-18.436657,-12.565651,-21.73795,-20.308918,-14.433008,-8.63155,-14.966713,-15.306246,-18.55925,-15.964673,-15.9988575,-20.22529,-12.1147,-22.733383,-13.393187,-11.72533,-18.276848,-12.767168,-18.36133,-20.95903,-14.440666,-19.979076,-22.6133,-12.307039,-17.408682,-12.97723,-13.684679,-16.480553,-10.821297,-16.027342,-17.642921,-14.175926,-27.112238,-19.02686,-14.462486,-20.089468,-17.36589,-9.831442,-16.471775,-16.689999,-19.003132,-18.87277,-7.3836823,-24.395123,-16.830753,-15.960737,-14.486439,-23.946243,-18.692453,-16.174133,-13.943178,-21.103104,-16.18859,-20.173908
-12.646854,-13.546852,-7.6512833,-15.76614,-9.131948,-12.743212,-11.823254,-15.383324,-14.110184,-14.348839,-8.751823,-12.473413,-16.25229,-21.923645,-14.399624,-12.681873,-16.44811,-9.7286,-21.028347,-12.047808,-8.11668,-10.253277,-10.497843,-8.866055,-24.277866,-15.947895,-14.346474,-19.992802,-15.302214,-17.94384,-12.503811,-14.059246,-8.617083,-8.594788,-14.203783,-18.755962,-15.54237,-22.419563,-24.971033,-22.218605,-16.991238,-16.34644,-13.41769,-8.8521385,-14.5112095,-15.746187,-20.656218,-8.385426,-12.073881,-17.388634,-13.704674,-15.383938,-16.94835,-16.47937,-11.507141,-12.569523,-19.376064,-19.148922,-25.086908
-9.954237,-7.0599384,-3.9163532,-13.643604,-0.25426292,-5.2250786,-3.101696,-2.0346336,-3.869728,-5.0563736,-11.491035,-6.95043,-14.402201,-8.911549,-5.223238,-11.858238,-7.3594856,-10.515743,-14.636633,-12.154312,-11.72488,-4.7160263,-11.3438835,-4.408413,-15.029165,-17.552908,-16.357859,-14.925444,-10.549833,-21.257385,-12.04372,-11.493975,-8.315426,-3.6173115,-10.722185,-16.055716,-8.763531,-15.329773,-10.872223,-16.562462,-12.434475,-14.015663,-7.2430496,-10.6302395,-11.82505,-15.467564,-22.381474,-6.540552,-2.891533,-24.999874,-13.467346,-12.268749,-8.086111,-12.30755,-8.245367,-13.1444645,-12.543482,-14.345688,-24.235867
-13.478802,-10.345234,-7.2793884,-13.425274,-2.517048,-2.1427612,-3.2403202,0.0,-2.1804733,-2.9354172,-7.169716,-7.279297,-15.229891,-6.939926,-4.7390404,-13.251066,-5.2484627,-9.889019,-11.579124,-10.480749,-13.787146,-5.3664265,-8.002237,-10.019028,-14.165451,-8.443836,-18.657995,-11.630806,-8.404413,-23.823053,-9.887697,-12.275042,-4.2113895,-0.23545837,-10.832645,-14.580574,-11.37854,-8.482197,-5.858116,-14.835024,-11.03924,-14.173389,-7.6842995,-7.19351,-10.341631,-13.207581,-17.83676,-10.537529,-5.413563,-24.69374,-8.817379,-15.06551,-6.8593235,-11.270945,-8.278896,-9.913181,-10.810953,-16.322628,-18.711685
-7.993761,-15.283476,-8.417498,-3.9981728,-14.228371,-4.7305927,-8.604149,-9.69833,-10.860336,-11.759304,-6.585552,-10.891018,-15.677597,-11.195425,-7.9081573,-15.149477,-12.528818,-16.313103,-16.33144,-6.060156,-16.851797,-7.0731506,-9.037363,-16.136555,-14.590746,-6.740528,-15.42255,-12.134319,-5.0899887,-28.252882,-9.48061,-12.878649,-7.1198616,-6.6830845,-11.839567,-18.81282,-14.670931,-10.9324875,-9.015917,-9.794273,-13.94191,-20.589138,-10.007853,-8.160011,-10.399311,-11.731113,-17.23433,-13.173838,-12.388248,-18.874765,-16.143711,-17.851288,-9.070824,-7.670931,-5.556471,-5.388712,-10.202816,-13.4116955,-15.03046
-6.249714,-14.615908,-7.439411,-4.6242847,-17.353424,-9.331957,-12.127596,-10.618206,-11.262001,-16.15375,-8.581196,-9.683281,-14.014568,-7.5990353,-8.293503,-11.215393,-10.129032,-16.192171,-18.331722,-6.019745,-15.776686,-9.924599,-12.41091,-11.36577,-7.045187,-5.714361,-13.288712,-10.083405,-5.210552,-16.322468,-7.8971615,-13.268982,-4.166458,-11.625301,-12.798241,-11.816776,-10.027315,-17.475399,-14.203444,-9.20723,-10.230389,-10.091803,-10.1453705,-13.206558,-0.7958851,-1.188591,-5.9809647,-4.15209,-11.532867,-12.738163,-13.218754,-15.466871,-8.307707,-9.116322,-6.640581,-4.5496387,-13.621418,-12.271416,-13.420513
-7.5924835,-4.1042976,-7.3295593,-5.656666,-11.966709,-18.048508,-13.762028,-12.490866,-9.1825485,-9.833805,-9.733225,-10.944477,-9.428707,-8.679836,-6.6198177,-2.4346275,-2.3697033,-3.3150482,-10.294825,-4.4381256,-11.565935,-8.585129,-13.979713,-6.036175,-6.526699,-6.7723083,-2.3525925,-2.2049522,-3.1418877,-4.0880737,-6.223606,-6.140663,-5.6610527,-10.318905,-2.0820293,-1.5916252,-4.8341103,-13.566998,-4.267914,-2.2136307,-2.3292618,-1.3109589,-3.6533031,-8.873547,-1.1881485,-0.41082954,-3.626007,-3.2254467,-3.830204,-2.327423,-8.564976,-8.055098,-10.708267,-6.7875996,-9.475084,-9.079271,-13.887474,-1.8595142,-13.022837
-9.788116,-1.9471855,-7.462202,-4.8745975,-9.125368,-15.479267,-14.172115,-13.216869,-14.401836,-7.0470047,-9.064909,-8.037548,-11.008858,-9.259268,-7.0414104,-1.9528465,-2.4185638,-1.5350761,-6.6483364,-5.38591,-8.28746,-10.757595,-10.998299,-5.351776,-8.261637,-12.2494755,-0.8268852,-1.9073639,-4.061777,-2.3699627,-2.701538,-1.8593597,-3.4277725,-13.699993,-1.3374958,-1.9400024,-4.876568,-9.3108425,-1.4752636,-1.8944244,-2.8280716,-2.234684,-6.234646,-4.595497,-13.74939,-9.416843,-8.969309,-7.1007214,-3.9321823,-0.17368507,-3.6022568,-2.4860249,-7.7672844,-8.16592,-9.976578,-10.889456,-12.2907715,-0.7523098,-12.131939
-17.578981,-10.833372,-16.504816,-13.885073,-20.171036,-14.870762,-15.436167,-12.783344,-14.919331,-11.686146,-16.888231,-16.364552,-13.800953,-9.397633,-14.542915,-18.006413,-13.6043625,-10.237013,-8.621031,-19.368183,-11.895172,-14.983755,-19.821348,-14.840597,-14.024452,-7.2001286,-14.998362,-12.458084,-17.546957,-14.3269825,-11.957676,-9.365686,-10.1172905,-20.181995,-15.221512,-14.529987,-14.770172,-3.6072311,-7.5706024,-15.101601,-17.553617,-15.336611,-18.814348,-14.591566,-18.75322,-18.77401,-23.0081,-17.313213,-13.136623,-13.364431,-4.6235886,-7.5036182,-11.377855,-14.567472,-15.107271,-13.026472,-19.384472,-14.680429,-10.236116
