-18.026356,-16.394096,-31.432228,-20.526867,-12.970093,-10.508298,-20.897675,-18.434345,-20.088623,-24.98267,-19.223242,-20.809649,-28.140778,-19.914421,-16.284283,-12.22114,-20.673021,-26.41452,-17.178474,-15.818524,-17.77846,-16.979446,-17.021349,-16.816254,-19.503843,-27.095444,-17.965052,-14.444496,-25.801903,-21.646528,-18.632437,-23.902506,-23.476109,-16.738115,-20.242128,-16.709969,-14.438225,-39.897736,-16.97142,-19.39592,-20.622114,-15.977562,-20.90569,-22.098175,-14.414403,-11.636342,-14.597877,-15.059244,-13.373352,-14.829313,-18.690271,-35.93409,-20.82746,-17.738277,-25.820255,-16.649652,-12.575052,-21.257536,-18.002983,-15.667755,-15.902148,-13.203847,-22.075481,-21.407103,-19.370255,-18.332642,-18.04856,-15.106728,-15.004059,-21.09364,-22.580801,-19.234348,-18.691929,-17.564548,-16.704317,-21.495037,-15.1592655,-18.605928,-26.721828,-19.494232,-17.59388,-20.90785,-17.952995,-19.564281,-28.482693,-29.122395,-17.841383,-16.144436,-17.023394,-16.02647,-33.97155,-21.285135,-26.69767,-18.563324,-15.464261,-11.966381,-11.445636,-10.666809,-13.794162,-19.506283,-15.384903,-11.841701,-17.625145,-22.529911,-20.99924,-20.219116,-27.110327,-27.05809,-28.31748,-24.020678,-21.25186,-17.181227,-15.005052,-18.437475,-29.128504,-21.216934,-23.547483,-17.800924,-13.833405,-15.010194,-17.209484,-13.939083,-18.731348,-15.117336,-14.44755,-16.301142,-23.77473,-24.730244,-18.063828,-17.802298,-17.223738,-16.585155,-13.543691,-11.00767,-10.947784,-9.447762,-12.3126545,-11.75722,-10.06925,-13.480724,-21.86599,-23.325188,-36.9262,-18.594053,-16.867702,-15.1508875,-22.315477,-21.112621,-15.80275,-12.326847,-12.518335,-14.0273,-13.78042,-12.599935,-13.390348,-29.671993,-19.504635,-26.673164,-16.1364,-17.252964,-14.486417,-24.278954,-20.579182,-12.069754,-10.5177,-14.903549,-23.47925,-24.121105,-18.53787,-11.633217,-10.877883,-30.6015,-15.666199,-23.021816,-33.100563,-15.625571,-11.773871,-23.803558,-16.807116,-21.504425,-20.587128,-18.276701,-20.183857,-19.437305,-17.451578,-16.01747
-18.550198,-15.340809,-21.560038,-22.804052,-13.425547,-11.681173,-16.953297,-16.025928,-21.308079,-27.669792,-17.900736,-17.516771,-24.689648,-20.71886,-17.137959,-14.76247,-19.561977,-24.49651,-17.946457,-17.566334,-19.229874,-17.375908,-16.904215,-15.323021,-20.133043,-29.288933,-18.623926,-14.686536,-19.132248,-18.106236,-21.098495,-21.816109,-21.674618,-17.578144,-21.361456,-16.628387,-13.942759,-22.187063,-19.067106,-20.742067,-19.584145,-14.981636,-22.262186,-21.594036,-13.298295,-11.04263,-15.885406,-14.562024,-14.041713,-14.033057,-15.306985,-22.400671,-22.39029,-18.590782,-26.575998,-16.084696,-15.354057,-17.605692,-18.773247,-17.846066,-16.616554,-14.449926,-23.589663,-20.524473,-18.740894,-19.848322,-17.12582,-16.022888,-17.210876,-20.739632,-20.495207,-17.828754,-20.052963,-20.107147,-16.740522,-16.087788,-13.801722,-15.26851,-22.029125,-18.446363,-17.53208,-22.25904,-19.544622,-22.365664,-26.120544,-27.761683,-19.771387,-17.191704,-19.377449,-14.743166,-17.36567,-17.413593,-19.641184,-15.560128,-16.718231,-10.311693,-11.489077,-12.280778,-15.316327,-22.125729,-17.00131,-13.734977,-20.278223,-20.403488,-19.217813,-17.903563,-19.495478,-24.796019,-25.966305,-23.593172,-22.665928,-19.988674,-17.241447,-20.343315,-24.645979,-22.725195,-26.294527,-17.296946,-13.366461,-16.856522,-17.586502,-14.23356,-19.073977,-17.195215,-17.018959,-18.2766,-20.019146,-19.961779,-15.564636,-15.590773,-17.30687,-18.529604,-16.177937,-12.45052,-13.589252,-10.861136,-11.697839,-13.50321,-11.225242,-15.117649,-21.731043,-21.12529,-19.207613,-17.871294,-17.485817,-16.8576,-19.701912,-22.389885,-15.526804,-12.001998,-13.536069,-15.832021,-12.832803,-14.605516,-15.192244,-17.942965,-18.054823,-21.471165,-17.900894,-19.574757,-16.488663,-22.212952,-21.763325,-14.423428,-13.254894,-16.721485,-25.429636,-25.861837,-21.23335,-13.630994,-12.509444,-18.08114,-15.755449,-21.82263,-23.508999,-17.705694,-12.26332,-19.459583,-18.878239,-18.263548,-17.254637,-17.798923,-22.696115,-20.211304,-17.160341,-16.010025
-19.048508,-14.299931,-18.499481,-28.455654,-13.830099,-13.287284,-14.669693,-14.256371,-23.013342,-38.246,-16.685493,-15.422152,-22.545692,-21.642172,-18.143408,-22.85272,-18.482174,-22.951654,-18.81052,-20.698467,-21.484182,-17.702328,-16.641005,-14.0059595,-20.782928,-34.406765,-19.318163,-14.819533,-16.346298,-15.935502,-28.327425,-20.189882,-20.188894,-18.56058,-22.857576,-16.401426,-13.327773,-18.927269,-23.645123,-22.734928,-18.553738,-13.980291,-24.279787,-20.971655,-12.2151165,-10.34539,-17.741783,-13.945541,-14.750288,-13.176501,-13.183893,-19.2033,-24.947329,-19.594248,-27.420464,-15.41118,-28.943878,-15.402443,-19.64098,-22.874752,-17.395866,-16.213383,-26.010952,-19.603874,-18.01464,-22.273708,-16.176222,-17.136257,-22.40879,-20.249329,-18.86936,-16.56316,-22.081476,-28.21361,-16.638092,-13.489136,-12.565057,-13.159765,-19.568335,-17.409182,-17.325554,-24.263935,-22.184809,-37.188393,-24.370653,-26.523094,-23.5863,-18.546099,-25.595861,-13.552224,-14.116996,-15.149359,-16.80917,-13.562221,-18.499157,-8.903986,-11.394527,-14.986976,-17.759506,-31.360685,-19.714792,-17.400919,-30.125599,-18.758598,-17.742516,-16.173779,-16.604525,-23.089699,-24.22112,-23.037134,-24.824936,-35.217426,-22.623434,-24.059498,-22.231215,-25.130358,-38.5785,-16.674698,-12.776007,-20.340912,-17.8877,-14.430511,-19.331196,-21.68298,-25.512733,-22.285095,-17.786606,-17.48505,-13.757351,-13.90702,-17.256039,-22.404879,-25.671232,-14.682711,-23.21477,-13.0184,-10.98337,-16.629173,-12.796224,-17.893099,-21.449894,-19.446781,-15.94775,-17.071024,-18.119328,-19.853024,-17.848644,-24.22298,-15.108686,-11.538366,-14.834343,-19.163164,-11.865447,-18.748426,-18.513226,-14.798335,-16.763054,-18.90939,-21.09016,-25.544964,-20.616438,-20.596336,-23.39312,-20.638805,-25.20604,-20.10056,-29.33004,-28.970032,-32.009937,-17.738586,-15.268583,-14.91059,-15.711432,-20.685051,-20.464762,-22.20471,-12.714041,-17.076683,-23.332336,-16.185663,-15.147447,-17.199114,-30.431381,-21.085054,-16.727886,-15.860633
-18.930521,-13.982713,-17.366837,-16.537127,-25.026762,-16.232944,-18.925777,-10.3608265,-13.599418,-16.172482,-12.877215,-15.38407,-19.583956,-14.029581,-12.748316,-17.178675,-13.519249,-14.299414,-38.222816,-15.914496,-16.774654,-23.711544,-20.742847,-14.293972,-19.539635,-49.25619,-23.400803,-18.156227,-18.166435,-12.0175295,-11.226933,-12.4023905,-16.668728,-29.796926,-21.389318,-17.325027,-13.694445,-16.383282,-20.255215,-20.660084,-14.942206,-9.326036,-13.366235,-12.918895,-17.678879,-13.721812,-9.158,-12.286933,-27.951733,-18.978409,-10.814202,-15.361039,-18.272919,-13.86761,-11.324714,-11.452687,-16.81511,-14.208979,-12.025477,-12.391539,-12.51757,-18.651531,-27.996408,-20.665188,-16.21357,-18.5817,-20.537947,-27.525974,-20.335052,-14.898555,-11.636147,-13.839832,-19.719934,-15.476083,-12.003324,-21.723272,-15.718317,-13.880312,-14.722516,-25.087702,-19.980947,-24.74975,-17.363226,-17.464481,-27.046202,-16.834106,-15.095545,-11.466605,-11.927862,-14.475443,-16.606987,-13.775994,-21.373632,-10.056937,-6.1829147,-8.12047,-12.173847,-14.543545,-15.067731,-31.106789,-20.231613,-21.911505,-17.042408,-12.495087,-10.941438,-12.811378,-16.240185,-22.424313,-28.0431,-18.277826,-16.015842,-14.395474,-20.325663,-26.712402,-41.503098,-18.37825,-20.029066,-12.101586,-11.5146,-19.430313,-13.825518,-24.214231,-20.542095,-21.985975,-35.7834,-18.255814,-18.874744,-24.673079,-13.487603,-23.474302,-21.449936,-28.291035,-22.20804,-21.27823,-16.012981,-18.573994,-15.812291,-20.667786,-16.202328,-15.576792,-18.827255,-19.66478,-13.70751,-10.756295,-11.557123,-16.931883,-14.553932,-18.96999,-23.4899,-16.446457,-18.379322,-11.691313,-15.357985,-20.952675,-15.952804,-15.8486,-16.467768,-28.131338,-35.426285,-16.725166,-19.996908,-11.669849,-14.19527,-26.96504,-18.16595,-16.328835,-17.329037,-17.460606,-17.20705,-26.559896,-29.255884,-20.881357,-21.651947,-14.794654,-14.836518,-15.306154,-12.566723,-13.180272,-13.616795,-10.9777155,-11.52831,-18.945017,-24.610285,-20.544716,-29.943535,-24.957663
-21.792336,-20.60867,-30.91551,-21.801445,-15.523335,-13.581856,-15.070489,-15.252695,-15.083438,-19.895592,-16.917072,-25.654682,-18.984627,-11.977104,-14.655066,-22.980448,-14.128731,-18.295547,-20.35465,-15.8275385,-17.492594,-22.231499,-20.266968,-23.101896,-17.647112,-26.82209,-21.021973,-27.978737,-23.490868,-14.60754,-14.19804,-16.929785,-18.956127,-23.324299,-21.441563,-29.737564,-22.090662,-20.627508,-22.074213,-24.674583,-18.805798,-10.614697,-10.635078,-23.065517,-17.005524,-14.494705,-15.588795,-19.152065,-18.918945,-15.442863,-14.042912,-26.230534,-34.521847,-17.49092,-11.687587,-13.880577,-27.179667,-22.76676,-15.373535,-19.640932,-16.429424,-29.7573,-38.30342,-22.520231,-18.716648,-20.753466,-23.564528,-25.56162,-21.815947,-16.344585,-20.913517,-14.342848,-17.840832,-17.946714,-12.042501,-16.765171,-21.740328,-23.339445,-22.06862,-26.36321,-18.611465,-18.3166,-14.90131,-14.166405,-18.363605,-13.291908,-8.227833,-9.466553,-18.262667,-26.456179,-23.7019,-20.272608,-15.301339,-9.940527,-9.432647,-19.230446,-18.50438,-14.98552,-16.477104,-19.014225,-19.717197,-21.024937,-29.209738,-13.978207,-14.551381,-24.442822,-18.574503,-23.784502,-24.630453,-17.732277,-11.7277775,-11.204378,-15.80939,-31.231617,-21.880098,-15.523636,-12.957131,-14.280404,-16.823553,-17.108465,-18.3099,-17.422592,-17.152092,-21.138542,-19.819511,-15.630015,-17.95665,-33.579243,-15.558965,-14.046992,-15.717739,-20.432087,-31.46822,-25.111895,-19.27043,-23.921974,-20.197426,-24.802597,-18.823988,-16.29945,-20.784428,-27.27847,-25.363968,-16.143616,-16.157433,-15.521714,-16.802794,-16.969776,-23.001877,-19.256886,-20.377186,-18.410273,-13.199297,-13.871664,-15.324976,-22.385218,-15.483166,-16.337614,-15.311523,-14.268449,-13.965205,-12.310731,-11.15794,-14.347866,-18.682306,-21.365986,-18.451416,-15.56641,-17.36444,-21.792519,-22.911043,-23.7065,-27.409664,-20.809437,-21.63708,-15.970439,-22.902763,-17.84473,-16.4729,-17.093811,-20.849699,-18.130116,-18.383919,-19.429482,-27.480284,-24.745518
-22.87984,-20.54604,-27.24459,-20.091623,-14.345665,-12.664308,-16.477459,-17.207285,-16.748589,-18.778963,-16.444954,-25.351383,-15.827082,-12.704237,-16.301323,-17.599443,-14.541592,-20.799736,-22.736921,-16.928974,-16.731628,-18.852436,-20.180185,-21.07914,-15.768393,-15.832271,-16.573837,-19.695953,-18.666069,-16.778114,-16.289179,-19.379055,-21.553331,-23.895117,-21.513674,-23.579554,-24.991995,-22.16204,-22.320759,-20.270142,-20.934713,-11.823721,-10.73942,-19.891655,-17.992996,-15.399914,-18.396828,-21.050234,-16.299446,-12.981774,-13.711376,-24.857721,-34.304855,-18.177656,-14.128569,-13.55175,-22.040234,-18.570454,-14.497087,-18.248783,-18.58072,-24.204073,-22.993328,-19.478228,-21.239439,-21.90897,-23.612715,-26.60112,-23.32905,-17.705433,-18.341648,-14.54778,-17.556858,-15.163501,-11.405235,-18.05632,-19.077253,-20.260513,-20.350666,-22.894196,-17.873268,-16.96649,-16.763462,-13.947856,-19.328928,-12.499969,-8.047945,-10.395676,-20.801146,-24.530945,-23.792484,-21.836222,-16.560984,-11.707102,-11.382629,-19.988647,-21.108574,-17.056763,-18.582466,-20.321484,-19.616985,-18.827114,-19.053196,-14.410712,-16.11488,-20.262997,-16.71009,-20.834919,-25.762312,-18.23096,-12.808895,-12.166642,-15.899884,-20.29636,-20.52169,-16.793976,-13.479412,-16.284153,-19.384935,-19.221807,-20.77174,-15.983891,-15.167393,-20.72104,-17.849941,-17.6427,-16.495655,-18.300358,-15.776373,-14.704548,-13.623199,-17.470278,-24.764826,-24.164705,-20.512785,-21.411615,-22.176249,-20.588333,-19.8743,-17.463037,-23.346344,-21.539364,-20.858965,-17.42559,-17.880772,-16.602709,-18.28002,-17.984634,-24.746384,-17.943909,-15.865731,-18.74201,-12.919482,-11.403208,-15.756169,-22.530554,-15.858621,-14.307744,-15.719911,-15.729571,-15.571617,-14.452152,-11.842482,-14.470799,-20.5202,-23.58143,-20.351402,-16.261951,-19.740816,-20.067892,-19.624054,-22.440514,-26.952105,-20.8993,-20.71822,-15.889712,-19.993656,-18.393959,-18.953169,-19.759052,-22.848526,-18.853626,-20.268835,-17.652506,-19.88841,-23.950953
-24.347422,-19.838026,-24.060598,-18.251043,-13.062016,-11.554415,-19.285828,-21.1657,-20.170855,-17.375326,-15.550857,-23.857458,-13.44739,-13.681576,-19.586193,-14.565761,-14.87813,-30.545614,-36.82478,-18.661345,-15.701393,-16.399265,-19.867437,-18.862206,-13.987515,-12.29037,-13.808018,-16.251,-15.747644,-22.996328,-21.732277,-27.56964,-40.592598,-24.650679,-21.385176,-20.218218,-33.307068,-24.642506,-22.358418,-17.46696,-26.317598,-13.741597,-10.716327,-17.175354,-19.478378,-16.626495,-31.380022,-23.976162,-14.168779,-10.909615,-12.995847,-22.672573,-30.702938,-18.771933,-26.084108,-12.875452,-18.911179,-15.698188,-13.289087,-16.46912,-24.106895,-20.980358,-19.305931,-17.116983,-33.67204,-23.609406,-23.328587,-28.263554,-26.1647,-20.043623,-15.877149,-14.582766,-17.04495,-12.89379,-10.500835,-20.508352,-16.763332,-17.62253,-18.388512,-20.389523,-16.902328,-15.54798,-21.614769,-13.529688,-20.929636,-11.506342,-7.704899,-11.797908,-28.139141,-21.959333,-23.184,-23.839172,-18.936533,-15.7966385,-15.839938,-19.101093,-29.31674,-23.030153,-24.611307,-22.906431,-19.289068,-16.865532,-15.46344,-14.738016,-18.81297,-17.208351,-14.87769,-18.515203,-27.709385,-18.748793,-14.642709,-13.679825,-15.881871,-16.743927,-19.11222,-19.120987,-14.153111,-21.352583,-28.449558,-26.069212,-29.194712,-14.504945,-13.3373375,-20.048603,-16.05193,-23.589598,-14.962055,-14.618265,-15.761451,-15.643227,-11.743494,-15.192582,-21.47255,-22.88143,-22.313587,-19.183819,-26.437714,-17.830523,-21.28064,-19.30397,-39.39884,-18.411642,-17.748936,-18.980797,-20.93543,-18.347734,-20.898605,-19.588001,-28.764805,-16.4357,-13.059676,-18.459846,-12.416578,-9.338939,-16.166367,-22.054834,-16.19145,-12.473844,-16.229568,-18.677448,-19.235949,-21.011526,-12.761127,-14.537746,-24.906294,-29.0253,-24.995419,-17.173502,-29.956478,-18.396189,-17.22001,-20.963766,-25.955214,-20.422613,-19.273487,-15.552267,-17.33406,-18.662733,-29.526165,-29.416256,-24.772537,-19.784435,-25.479233,-15.923447,-16.591978,-22.911182
-29.032352,-20.58576,-13.531072,-18.520218,-14.616884,-17.184275,-14.539253,-15.449295,-16.196495,-12.286824,-13.111372,-13.113439,-11.937159,-11.514219,-13.790143,-14.019368,-14.476722,-18.283396,-25.174261,-24.026104,-27.499895,-15.634078,-29.966093,-19.977055,-17.767672,-9.964752,-11.829042,-23.409157,-14.136464,-17.026619,-17.05814,-23.619238,-16.884554,-12.11313,-10.147559,-12.892198,-29.310875,-19.23063,-17.868656,-15.102875,-16.098629,-18.41602,-11.984214,-15.730095,-29.081104,-23.817362,-15.07255,-12.920739,-12.49457,-16.463165,-14.845037,-13.647808,-12.81963,-10.545635,-10.781225,-9.742636,-14.333107,-18.959084,-10.268233,-9.968422,-15.597191,-13.536938,-10.589922,-10.412823,-13.383615,-18.29823,-19.133368,-18.764832,-19.45985,-13.304376,-10.716045,-15.314662,-22.47121,-16.136456,-12.72354,-8.418896,-10.859412,-24.263906,-15.006323,-19.752905,-18.061623,-14.91404,-18.38382,-14.592052,-15.1789255,-10.168555,-12.551105,-16.9119,-13.545059,-17.276455,-28.544418,-21.114822,-13.829618,-18.409172,-18.404001,-33.276802,-16.92582,-17.636475,-21.500278,-22.834682,-38.369263,-23.011118,-16.655718,-23.285774,-22.229033,-16.657326,-13.509652,-28.497498,-23.837727,-17.336515,-21.556684,-16.496338,-22.597767,-15.046997,-18.43686,-21.615772,-24.510578,-15.985679,-20.945745,-18.254463,-16.595142,-19.454218,-14.8975935,-11.833251,-12.600191,-18.564156,-15.435898,-15.937366,-21.947214,-19.185068,-12.284749,-15.924141,-14.714536,-16.768274,-16.264694,-14.894278,-15.454922,-15.779693,-23.235725,-18.341051,-14.997572,-15.160129,-16.52457,-15.912267,-23.19808,-14.732074,-12.706539,-20.051577,-20.268627,-9.979725,-7.072586,-13.967396,-14.404286,-9.878747,-14.371188,-24.68888,-19.19471,-21.809937,-14.634059,-15.9445915,-24.058668,-20.415133,-23.558027,-14.0012245,-22.096596,-17.314524,-14.888979,-17.889263,-26.2851,-20.958565,-15.339276,-19.914005,-14.401795,-21.518831,-15.853188,-11.4267435,-19.572897,-14.086017,-14.151763,-17.135944,-15.392786,-16.100035,-18.549475,-20.945518,-16.15316,-17.449919
-28.616236,-19.589409,-15.7334385,-15.869929,-13.328484,-13.832687,-13.824198,-14.460315,-18.648296,-18.3807,-26.472008,-16.620754,-22.655981,-12.757276,-14.799184,-19.465235,-16.675407,-17.736595,-22.140814,-20.075846,-16.178337,-16.372616,-18.38086,-19.743076,-18.6796,-19.958097,-13.238998,-13.3322115,-16.481709,-19.487682,-12.189811,-14.801244,-10.89847,-10.384024,-14.84255,-10.27274,-11.795585,-13.237298,-20.385199,-17.520363,-19.275558,-23.283361,-16.556757,-19.805145,-24.787962,-24.115078,-18.870237,-12.865034,-20.501274,-19.644985,-17.164257,-25.699322,-11.626833,-11.6095,-13.508844,-15.695507,-15.56781,-21.170044,-15.895512,-13.971111,-15.303904,-20.830212,-12.981239,-16.90336,-13.253011,-18.105835,-17.886168,-16.193695,-17.350117,-11.812244,-18.025768,-23.050686,-19.113455,-18.620787,-15.708076,-12.689413,-11.831653,-13.720003,-16.378223,-31.80312,-14.352869,-14.524464,-23.635458,-18.298073,-28.039604,-16.371458,-15.813375,-17.265549,-12.203379,-11.749055,-14.896583,-14.257277,-13.261708,-23.210064,-17.491745,-14.374233,-11.681649,-11.275838,-13.930644,-21.471092,-25.131805,-24.896965,-19.039953,-27.61557,-27.701572,-13.313445,-13.353739,-23.486958,-32.058144,-22.056679,-18.353905,-14.706887,-13.985795,-19.434572,-19.213253,-15.238275,-17.539478,-26.379976,-20.982462,-22.560268,-16.113937,-18.771627,-21.19522,-14.345359,-15.328265,-25.106264,-24.042646,-22.539558,-30.825989,-19.584959,-16.538095,-24.137447,-19.521152,-20.323448,-21.824804,-17.87262,-20.564985,-19.603651,-26.667772,-22.27501,-17.689007,-18.913246,-25.176285,-22.531645,-25.093122,-15.187108,-11.114922,-20.424545,-17.025013,-9.307543,-9.685281,-13.385763,-13.611917,-18.74593,-15.954571,-12.695348,-14.694365,-20.720829,-16.884079,-12.468159,-13.901669,-13.320587,-12.49898,-13.677733,-20.07864,-18.516323,-22.894913,-17.860786,-21.612637,-24.085014,-17.286617,-11.22671,-10.959036,-15.180584,-17.329567,-16.388294,-12.2094345,-13.291569,-20.924112,-14.609112,-14.423563,-25.486307,-19.536072,-24.986933,-22.56586,-25.140646
-26.9635,-20.509739,-16.687027,-17.162842,-14.528677,-14.161856,-14.472033,-16.24582,-19.826988,-19.427418,-31.44778,-15.331039,-16.534916,-13.947325,-16.73729,-16.047787,-15.785675,-18.451645,-21.860596,-15.128501,-14.254145,-17.683105,-19.633081,-20.310982,-19.604664,-19.926023,-13.815716,-14.3943615,-15.4045105,-15.298323,-11.128976,-13.044012,-10.755164,-10.234754,-15.48969,-10.896552,-11.033245,-11.467698,-18.183838,-18.91896,-20.894506,-22.275421,-17.373747,-21.998075,-24.451378,-22.698235,-20.984402,-12.881374,-13.804636,-15.013732,-16.029335,-17.808342,-11.891752,-13.523645,-14.924679,-15.417272,-13.705339,-22.473652,-18.4306,-16.434925,-14.3661,-16.366837,-13.973257,-18.75716,-14.250603,-18.415398,-17.121834,-14.28251,-13.912355,-11.93899,-19.231075,-24.309942,-19.897888,-18.409857,-16.783466,-15.283485,-13.562997,-15.235129,-17.01753,-17.814747,-14.109579,-14.144277,-15.591522,-18.3675,-31.85337,-18.890072,-16.94269,-19.320478,-13.206065,-12.386233,-12.243321,-11.418646,-13.395657,-24.447218,-17.615715,-13.604821,-12.967469,-11.528441,-13.758764,-20.78712,-23.36202,-18.72523,-16.984928,-21.816072,-23.157108,-12.791478,-12.395414,-22.007631,-27.005562,-24.576586,-19.341434,-16.050446,-14.003867,-20.683485,-15.946656,-12.127012,-14.527137,-21.632744,-20.257172,-19.570116,-15.018478,-17.635826,-18.85519,-13.045205,-14.87366,-23.1073,-21.793282,-21.587988,-32.378593,-20.130634,-16.117489,-26.270563,-19.703781,-22.62898,-19.596956,-17.053656,-19.903381,-21.214016,-28.236814,-22.88636,-18.166063,-16.094032,-22.5434,-22.411602,-24.048624,-14.07848,-10.795342,-16.383987,-16.183432,-10.492979,-11.549187,-15.425757,-14.633731,-21.076706,-16.471024,-10.849579,-11.677921,-20.46131,-17.63502,-13.554373,-12.882315,-11.687162,-11.755487,-14.329498,-21.926582,-19.798332,-22.590538,-16.123566,-16.775616,-23.519545,-16.496916,-11.1991,-11.704784,-15.361044,-18.07878,-16.286383,-12.11169,-15.222805,-18.68158,-13.952026,-14.614628,-22.595682,-19.67992,-25.502028,-24.237541,-23.030626
