-3.9743614,-18.36586,-20.926779,-14.642256
-6.2475758,-21.184322,-21.84518,-13.884171
-9.519207,-21.874367,-22.841953,-14.272596
-9.721209,-21.617008,-25.522202,-18.803562
-13.472015,-23.540085,-21.64567,-15.903129
-17.251621,-23.412798,-27.261261,-14.500015
-20.642967,-23.380165,-31.085367,-14.336676
-20.23754,-27.245338,-30.01295,-17.494694
-17.958307,-18.716225,-22.482079,-21.259537
-16.862638,-22.042545,-21.01572,-18.18304
-15.995332,-29.334538,-24.425697,-18.913904
-14.989244,-29.048698,-22.92682,-19.403347
-14.501139,-33.191727,-22.346071,-24.551018
-15.786732,-31.335354,-20.881681,-22.30463
-18.475264,-22.311235,-25.071531,-18.089348
-22.76742,-23.633991,-28.371204,-20.149313
-22.17457,-34.69274,-27.997335,-19.714886
-22.798527,-27.759672,-28.426685,-15.649469
-29.550568,-29.918152,-23.02636,-15.411957
-27.797377,-30.210274,-27.382465,-14.102699
-23.102161,-27.61206,-29.048471,-26.594028
-21.750393,-25.905193,-23.72161,-24.448883
-23.558094,-25.153198,-23.960962,-22.460497
-21.723633,-26.177444,-24.711859,-19.23362
-19.963282,-26.395369,-32.84735,-11.869242
-20.192223,-27.79399,-28.641459,-12.967806
-21.013172,-27.79036,-27.40953,-14.274153
-23.302898,-27.375414,-34.655647,-13.263746
-25.715536,-25.341257,-25.640577,-8.040171
-28.142805,-24.739237,-23.598133,-7.7414913
-25.296669,-25.323711,-16.759867,-8.049749
-27.346802,-25.92222,-20.04587,-7.8379517
-27.62389,-23.063726,-25.800941,-8.092958
-19.840395,-26.83821,-26.260315,-7.1483097
-18.982576,-27.284014,-22.900774,-7.9305153
-22.766674,-20.231335,-26.479342,-9.3337
-19.624748,-18.298103,-24.202148,-8.692667
-16.162174,-18.67218,-16.382172,-6.885235
-16.87385,-23.719692,-17.425024,-10.417349
-15.733582,-20.403069,-19.368088,-10.213953
-16.124409,-19.39291,-17.30782,-7.782976
-12.889858,-19.752745,-17.14504,-11.000101
-12.350977,-20.982628,-21.606438,-11.071707
-14.094221,-26.494236,-17.265581,-10.796566
-11.746368,-29.223698,-21.352434,-14.886972
-11.609295,-29.991774,-20.467632,-16.165411
-13.568886,-28.056295,-17.886316,-15.146517
-13.432522,-24.348156,-16.671902,-15.010172
-11.81498,-23.97355,-18.611095,-21.486454
-13.227076,-22.07548,-24.492247,-17.354134
-13.144066,-21.017904,-27.805872,-13.898645
-12.601187,-23.569351,-18.896107,-14.139273
-17.839859,-26.050854,-16.929338,-8.674444
-21.226612,-23.54018,-18.955477,-1.9497585
-21.09056,-25.252748,-22.020105,-1.4867592
-12.201851,-21.57812,-23.627026,-4.482855
-12.65634,-24.568916,-16.0079,-12.5044365
-18.038654,-21.187304,-17.322266,-13.114714
-14.05652,-16.515072,-24.151104,-16.618149
-15.289747,-16.309849,-17.015726,-16.206047
-19.96037,-12.915546,-11.789808,-18.012184
-23.251747,-14.769276,-10.333006,-19.899067
-29.50772,-16.338497,-8.113165,-16.98553
-30.327589,-17.975441,-7.1099873,-14.40506
-25.647573,-7.8145027,-13.159023,-17.16252
-29.013508,-7.0266724,-11.1235485,-13.440264
-22.851562,-9.306936,-6.507969,-9.821363
-24.564741,-8.538816,-7.8940086,-14.797924
-18.995201,-5.0925922,-8.746586,-8.864897
-17.654495,-9.616196,-8.43898,-6.0332108
-18.155012,-9.738897,-8.227356,-7.594141
-22.31003,-8.2699795,-2.0566292,-14.317257
-23.372498,-14.168444,0.0,-20.10231
-25.438293,-11.823023,-3.8079262,-14.857023
-24.454746,-17.614628,-7.9532757,-11.547625
-29.334837,-19.151478,-9.777071,-8.660128
-26.475185,-20.84165,-7.1606827,-12.040651
-25.003029,-18.272877,-9.413809,-15.671511
-19.911041,-14.123688,-15.491579,-12.979017
-17.337448,-14.899593,-11.800377,-11.854073
-20.555706,-13.780529,-8.533834,-21.93726
-23.139067,-18.323475,-6.048933,-18.974625
-28.12857,-22.66245,-4.546095,-17.186169
-21.992662,-22.653797,-6.2579937,-17.283205
-20.97195,-23.964153,-6.537184,-21.598557
-16.68305,-30.73507,-11.956223,-23.009129
-13.223921,-26.161469,-19.797085,-19.19093
-10.890615,-18.217545,-16.635859,-13.168608
-13.84215,-17.4995,-11.711979,-14.769917
-18.41381,-18.949316,-13.550213,-15.630989
-12.567738,-13.637499,-16.100601,-24.375782
-11.263187,-13.4115925,-15.460827,-20.776567
-14.65999,-17.488136,-16.069271,-20.655418
-12.05611,-15.50881,-14.636528,-16.676674
-10.937838,-10.741444,-14.179323,-19.179054
-14.170652,-6.0719624,-12.391027,-11.242706
-14.520876,-4.0697346,-10.545824,-10.458176
-10.311949,-4.374258,-13.557365,-18.57402
-11.678701,-6.621191,-14.924967,-17.462934
-15.016378,-11.792595,-20.904394,-18.899284
-12.307121,-16.368134,-16.714458,-16.517487
-14.623056,-15.441111,-12.2425785,-20.026798
-20.347357,-19.818638,-15.599512,-17.416927
-25.055965,-19.2425,-14.9978485,-16.383581
-21.760704,-24.535692,-14.732178,-18.223719
-15.239151,-23.83439,-13.044306,-19.589104
-13.570936,-23.02559,-20.09003,-24.43929
-15.150763,-20.884144,-22.00169,-19.837193
-13.72728,-15.238487,-13.726339,-20.361752
-13.348976,-19.984093,-13.21541,-15.733744
-13.368294,-19.521008,-20.798302,-15.395596
-13.930775,-12.109816,-13.023771,-16.75504
-16.420265,-15.618586,-10.200636,-18.232626
-20.158789,-17.65879,-7.6437206,-21.012403
-25.522842,-18.67741,-12.766054,-20.068623
-19.445889,-15.441774,-13.915367,-24.363455
