-30.463654,-31.816896,-25.786404,-20.603027,-27.62266,-27.87702,-25.592775,-23.089796,-21.88136,-26.24324,-26.20657,-29.47512,-23.415482,-23.31984,-25.092821,-20.831417,-20.501205,-7.250805,-2.4645424,-2.489153,-2.477768,-2.46566,-2.453062,-2.4302483,-2.4397354,-2.4397354,-1.7398186,-22.37634,-27.982134,-26.101284,-25.372143,-37.05843,-31.263992,-28.916573,-33.014668,-26.367653,-23.851595,-30.488985,-33.16161,-24.914356,-26.058502,-21.271765,-27.024525,-25.1082,-25.77549,-27.651407,-26.330418,-25.604322,-20.191307,-29.560478
-33.240242,-30.27336,-24.540997,-22.612328,-22.776638,-26.080626,-26.353065,-17.023338,-31.693283,-20.147802,-21.904041,-26.52209,-23.041876,-23.133907,-27.737856,-24.483473,-26.817064,-21.475876,-41.291203,-45.767994,-45.63761,-45.534245,-45.466568,-46.342285,-80.0,-80.0,-18.226658,-25.541653,-27.199955,-30.892405,-28.946442,-26.400707,-29.548841,-27.515755,-30.773596,-27.48109,-26.913544,-29.28452,-26.643291,-31.110321,-31.848274,-23.212902,-24.4884,-27.776016,-28.568365,-23.578472,-21.16668,-27.734272,-22.50963,-25.135168
-35.525364,-31.024353,-26.589668,-18.985947,-22.465446,-26.075686,-30.566057,-17.140564,-25.970116,-19.763155,-23.818033,-26.329111,-26.625076,-22.399551,-27.444717,-34.543034,-26.04449,-29.664818,-48.28085,-50.623184,-50.561028,-50.510124,-50.47525,-47.663773,-80.0,-80.0,-22.7761,-25.973518,-24.913452,-27.423315,-24.671234,-24.355118,-28.769629,-25.528603,-25.69789,-26.864178,-33.078217,-24.96969,-24.21637,-36.32756,-25.598173,-24.22102,-23.8334,-25.138426,-26.249638,-25.009766,-23.111122,-25.81623,-31.054113,-25.92744
-32.148422,-27.571823,-24.821936,-21.571209,-27.202585,-19.542963,-27.10241,-23.087234,-27.626526,-27.522694,-21.432354,-25.583603,-30.155788,-27.332748,-20.949364,-28.878712,-29.918694,-26.585705,-45.718155,-52.829712,-52.80667,-52.80085,-52.803757,-47.81198,-80.0,-80.0,-26.001232,-27.724693,-28.794882,-20.34689,-28.400375,-24.93872,-31.018242,-21.469646,-27.841442,-30.412544,-26.89965,-24.722069,-26.366323,-35.217785,-23.421711,-23.750929,-21.285423,-30.004303,-23.591972,-25.506569,-23.163126,-29.071304,-28.129568,-27.766895
-27.860003,-26.78016,-21.562,-27.802258,-31.202967,-22.02515,-28.932367,-23.294952,-24.200216,-25.047955,-27.592615,-25.425175,-25.356367,-30.348911,-21.498337,-29.190672,-28.218882,-31.349392,-52.40104,-55.686638,-55.52002,-55.401382,-55.334732,-48.01035,-80.0,-80.0,-28.185339,-27.906008,-24.651503,-23.56863,-30.465988,-25.7491,-29.279491,-27.465078,-25.956833,-24.859375,-23.851696,-27.698755,-30.820663,-27.978117,-29.90203,-30.128723,-22.201609,-27.164108,-28.030529,-25.499159,-21.18294,-21.170486,-23.876495,-28.465532
-25.877905,-28.723297,-27.221693,-27.587528,-32.296024,-24.679897,-26.206587,-26.943901,-23.80069,-24.660381,-32.090935,-19.915876,-27.153042,-28.920218,-30.667269,-32.47351,-29.650627,-33.302017,-48.311867,-56.417564,-56.344498,-56.272263,-56.218224,-48.151215,-80.0,-80.0,-29.483898,-23.102947,-27.594934,-30.410238,-24.427227,-31.620193,-28.860506,-29.520683,-24.534449,-25.965637,-29.024315,-32.37884,-36.331383,-28.39451,-29.784342,-30.246231,-23.280296,-22.616535,-23.775108,-26.459246,-24.648623,-23.843513,-22.70237,-24.943836
-28.407,-23.711533,-26.616817,-28.788649,-36.93354,-22.90296,-25.602188,-31.871786,-27.42823,-26.74044,-22.243027,-20.398441,-32.81086,-28.280922,-26.798029,-29.191023,-31.692875,-29.57704,-49.381462,-57.544617,-57.489,-57.44152,-57.39787,-48.081352,-80.0,-80.0,-30.208494,-22.154528,-26.204727,-32.20944,-25.772572,-29.773527,-24.88173,-29.093344,-25.321619,-27.562902,-24.698996,-29.51889,-39.613087,-28.088102,-24.646421,-26.060215,-21.568232,-20.09541,-23.920609,-26.136734,-17.778187,-27.5117,-18.887554,-22.223415
-33.27357,-25.651384,-28.52555,-27.760494,-27.092043,-26.845322,-26.306465,-23.184326,-28.076738,-29.141663,-21.42632,-23.986855,-28.860144,-22.547022,-26.170702,-28.095993,-32.166218,-30.66673,-47.98461,-59.553795,-59.39733,-59.295303,-59.234314,-48.57606,-80.0,-80.0,-31.697172,-25.95354,-30.417353,-27.4425,-24.268211,-28.541626,-31.834335,-26.851614,-25.264408,-23.045408,-23.595943,-30.030157,-32.63057,-30.773577,-20.066431,-31.339659,-20.16224,-24.107222,-25.46957,-32.56772,-19.115845,-28.5005,-20.827461,-22.086271
-37.375988,-32.7875,-29.426022,-24.93551,-25.936495,-30.564789,-27.767385,-21.322748,-22.440016,-24.283493,-23.750378,-26.230743,-24.655075,-24.903795,-24.995506,-28.753815,-18.4948,-32.303413,-46.626144,-58.71927,-58.678406,-58.6405,-58.62524,-48.06065,-80.0,-80.0,-32.363483,-23.231857,-30.643574,-20.57948,-21.453234,-24.750141,-20.810358,-27.008175,-22.787024,-21.753569,-26.717148,-26.076916,-32.548206,-30.232613,-23.443676,-23.594704,-22.245033,-24.1133,-24.651958,-34.094753,-23.900051,-28.901907,-26.462927,-26.684124
-35.842674,-27.122353,-27.788317,-22.07692,-21.89301,-30.147184,-25.650146,-32.976948,-24.188858,-28.371075,-32.722706,-25.943607,-26.390678,-21.669598,-26.409805,-24.443884,-19.301311,-29.559116,-47.133633,-60.894295,-60.761642,-60.648785,-60.575317,-48.99282,-80.0,-80.0,-33.336933,-23.849983,-31.13449,-23.087158,-26.83781,-26.933538,-20.494518,-25.56802,-26.903383,-27.860708,-25.407099,-24.260078,-28.97189,-25.337587,-21.885803,-22.10491,-21.834835,-27.504745,-24.52807,-28.950268,-26.8168,-28.329697,-23.898834,-25.417154
