-19.124937,-16.775888,-19.496965,-15.083096,-23.832176,0.0,-13.598061,-16.369755,-15.584427,-17.783249,-18.96991,-20.196526,-15.73789,-17.247093,-14.101215,-16.960793,-16.170517
-23.997671,-24.254604,-29.77042,-28.296192,-27.588802,-3.733986,-26.623947,-36.846535,-23.795238,-34.68635,-39.0755,-37.771416,-23.735456,-31.508205,-30.332571,-38.131298,-26.016582
-28.335289,-27.623585,-41.122433,-31.616901,-34.413116,-15.330973,-31.037155,-33.417755,-32.13285,-34.2473,-42.04963,-37.887844,-28.06487,-30.969309,-30.475323,-37.603363,-31.33363
-33.39631,-26.967485,-41.39575,-32.021645,-38.030987,-12.407507,-36.61351,-31.627502,-36.17732,-34.965046,-44.964294,-36.779366,-36.932774,-32.573277,-31.323414,-33.52213,-29.794678
-38.552475,-29.38438,-40.2967,-36.213543,-35.88788,-13.586237,-32.35364,-27.191113,-36.831253,-34.688797,-36.543777,-36.342564,-31.317177,-35.04245,-31.766302,-29.973919,-32.186825
-36.26291,-40.60302,-35.28193,-39.311783,-32.971504,-20.9581,-30.597286,-29.222666,-35.792892,-34.123013,-32.402313,-32.828926,-35.080162,-39.56434,-36.275723,-30.31642,-30.270477
-33.95694,-41.812695,-35.18434,-33.02494,-32.712337,-16.85347,-29.11105,-30.944027,-29.710028,-32.184017,-34.82173,-33.98785,-35.167103,-31.526886,-37.927513,-37.042233,-31.773224
-34.989166,-35.95385,-31.434587,-31.39668,-28.047384,-17.726208,-26.522097,-38.231342,-30.740946,-33.926937,-33.383087,-37.433933,-38.457737,-32.240772,-38.628773,-41.71774,-35.648712
-31.965107,-28.634678,-34.341484,-35.45582,-24.54289,-22.034893,-27.400137,-32.497437,-32.353626,-32.610256,-30.48183,-31.956738,-33.210873,-35.124664,-30.414415,-41.28256,-33.859467
-35.961285,-27.538624,-39.986435,-34.231903,-29.284657,-19.979471,-32.275543,-30.53275,-36.34825,-35.1723,-29.69535,-30.308918,-32.504234,-38.958843,-28.91205,-40.163723,-35.395515
-36.852516,-27.194149,-36.03993,-32.41424,-38.610165,-21.332483,-32.80741,-34.0426,-31.994526,-31.265467,-29.927002,-31.987549,-30.542187,-39.653736,-28.311674,-34.935856,-33.940487
-35.74877,-25.009193,-32.65404,-40.041523,-33.73477,-27.393175,-30.333447,-40.748646,-30.22165,-31.182804,-31.528294,-29.26717,-42.622337,-36.23507,-34.513115,-32.39643,-30.20379
-37.62075,-29.534197,-29.268429,-39.955067,-28.784588,-22.926727,-24.274452,-34.932793,-31.022118,-30.659468,-33.08259,-30.569738,-46.95159,-31.506783,-32.31866,-33.242054,-32.00481
-38.950413,-32.426144,-27.810566,-38.280388,-24.620682,-24.151604,-26.87399,-31.97829,-35.31876,-34.837204,-32.86976,-30.862574,-39.227615,-29.15371,-27.313713,-39.324482,-30.489307
