-10.547592,-16.70611,-20.65102,-18.697096,-21.41307,-22.852644,-25.095654,-24.285294,-23.591621,-21.424053,-6.047291,0.0,-18.653475,-19.253906,-18.421513,-11.972221
-17.708752,-25.465216,-34.340446,-26.398785,-25.583454,-24.26281,-29.684172,-29.24651,-26.585129,-23.93564,-10.024366,-27.308643,-29.35329,-32.946373,-32.381676,-21.760431
-22.552422,-23.440554,-27.294935,-27.854496,-26.532795,-28.470573,-37.506893,-29.118715,-28.548882,-29.60889,-14.965004,-31.449553,-31.63043,-34.65714,-29.34717,-32.352085
-23.245857,-29.691618,-27.676731,-28.651743,-29.497364,-28.297607,-31.633053,-27.035452,-27.96854,-32.01724,-16.128374,-25.339981,-32.96776,-40.31044,-33.71564,-24.240274
-26.665428,-31.109997,-31.289822,-30.788033,-25.921774,-33.670288,-30.684917,-26.68272,-30.903008,-27.905342,-19.261642,-38.49266,-37.548904,-40.57892,-34.689247,-27.026752
-26.796246,-35.052376,-31.556953,-31.711758,-23.348997,-37.9472,-27.839468,-26.238087,-26.53011,-25.024008,-19.493658,-32.0744,-33.0297,-32.832726,-29.103584,-29.142576
-27.08495,-29.097973,-25.579601,-26.363575,-21.464952,-30.81765,-25.519104,-29.316881,-26.193892,-28.218403,-21.220644,-29.584333,-32.36258,-29.899773,-30.876747,-29.530432
-32.18722,-28.404385,-24.65217,-25.384031,-22.926193,-28.088032,-29.45161,-34.93292,-27.255625,-30.095308,-25.159325,-33.991905,-35.767365,-33.38818,-31.351952,-34.165623
-36.300045,-27.330864,-28.188246,-25.191273,-21.537241,-31.872833,-32.066257,-33.96286,-31.250256,-28.373083,-24.047653,-38.51907,-31.61884,-27.283192,-37.52305,-28.136238
-36.882782,-27.1583,-33.850555,-25.06792,-21.709864,-32.605045,-33.985004,-30.857359,-31.225525,-28.87831,-25.023876,-36.666794,-39.937794,-29.238869,-37.457806,-29.823004
-38.861443,-32.26069,-30.433073,-29.504982,-24.120663,-31.833107,-29.277311,-33.828926,-28.05179,-28.375652,-27.014881,-33.418587,-32.96471,-32.902264,-34.145348,-35.30134
-45.900146,-32.55067,-31.407026,-26.851475,-29.24001,-32.797466,-26.026678,-29.186377,-25.556526,-35.927097,-29.966589,-33.902084,-30.994837,-28.750721,-32.53355,-36.72985
-48.32421,-31.420507,-37.036957,-30.179588,-28.507418,-33.126987,-24.384827,-25.145203,-27.643784,-36.247032,-27.496613,-38.352287,-32.4824,-27.04166,-30.074505,-29.257431
-40.248974,-33.92584,-37.563076,-27.212105,-29.572472,-44.716618,-26.604324,-27.614946,-34.874725,-35.49002,-28.216774,-40.3308,-33.274944,-26.747755,-31.296719,-27.37403
-35.026276,-32.39318,-33.41997,-25.730686,-36.09767,-34.842766,-30.470114,-36.93459,-40.272552,-30.760126,-28.577429,-36.035095,-38.441128,-23.221865,-29.719936,-27.705397
-36.802284,-33.510647,-27.922573,-30.113485,-36.92162,-32.75588,-26.32271,-38.34955,-33.47777,-28.16682,-30.022795,-33.259895,-34.247528,-27.644472,-28.769884,-28.925741
