-25.886097,-25.300941,-18.124512,-21.182999,-26.417273,-27.966442,-27.360455,-20.199036,-19.119535,-24.374037,-20.265484,-26.964186,-24.449028,-16.136375,-21.449272,-23.0421,-21.535036,-22.162022,-18.823492,-20.21341,-16.615698,-15.323727,-15.634632,-23.617033,-21.01001,-18.698494,-17.439632,-14.555946,-18.151484,-10.642876,-22.80989,-11.358898,-18.483469,-16.80292,-14.021404,-15.799301,-16.694223,-18.83243,-13.913977,-33.04932,-17.23938
-23.608133,-31.968569,-24.176191,-28.309574,-20.054039,-27.846703,-30.102665,-13.937555,-24.276365,-23.83506,-22.829153,-25.231115,-22.002808,-14.557455,-21.573355,-19.491259,-18.404469,-22.601013,-18.70399,-27.210812,-29.405346,-12.67235,-25.428516,-18.05539,-17.806591,-18.175713,-19.523594,-23.074442,-16.52717,-11.752083,-15.647152,-19.875973,-16.798124,-15.045116,-15.919628,-21.726677,-23.754581,-19.97202,-19.643124,-26.340858,-18.019451
-24.024698,-28.063005,-28.505547,-28.30033,-23.254745,-28.341127,-32.72581,-15.80175,-30.619385,-22.528038,-15.978672,-21.124283,-20.035397,-17.085756,-18.847012,-17.68074,-21.451162,-22.36267,-20.579803,-23.510098,-22.383457,-12.882999,-24.367628,-23.527052,-17.701271,-18.903448,-18.113884,-20.465118,-17.472471,-21.028313,-20.213472,-20.717672,-15.054176,-19.18985,-21.88976,-28.511793,-22.436157,-19.680855,-19.610237,-30.787605,-18.315159
-27.407568,-30.531126,-26.731842,-22.148323,-29.105463,-30.620392,-29.35055,-22.52996,-31.679762,-20.523487,-14.476006,-16.39742,-22.202389,-21.376528,-23.325275,-14.485554,-16.421398,-17.410883,-27.05629,-19.188503,-22.594315,-19.850067,-18.073353,-27.133392,-23.331057,-21.201622,-16.072777,-18.285643,-19.177298,-23.306875,-26.03815,-22.03664,-14.3383045,-18.054998,-24.14984,-19.542982,-26.120651,-18.273727,-14.550941,-26.122883,-16.964716
-25.229355,-25.099455,-27.995577,-27.51033,-26.958033,-29.399162,-25.712154,-23.6834,-24.876827,-25.425781,-17.444118,-18.290016,-26.480854,-22.710358,-25.063906,-13.16927,-15.916443,-17.994808,-24.754784,-18.870451,-21.520313,-20.02751,-13.890755,-16.692297,-21.312876,-17.296164,-16.626945,-18.692276,-12.429142,-22.757483,-21.442581,-22.395912,-18.768188,-20.731766,-18.055536,-15.059097,-25.835466,-16.38943,-14.542534,-20.285622,-21.825222
-23.543106,-23.138872,-22.014565,-28.648067,-21.900677,-23.34946,-22.034662,-20.9223,-22.153675,-29.958704,-18.760647,-26.309141,-19.360588,-14.405483,-21.082396,-15.943268,-17.32078,-15.312256,-18.955494,-17.846327,-14.459768,-7.397703,-12.027374,-10.274223,-12.3561325,-12.468437,-14.779741,-9.556114,-8.803814,-8.268688,-9.65696,-9.307903,-9.20932,-12.4212265,-11.541203,-11.744913,-20.3554,-17.78101,-16.096699,-19.499054,-24.202063
-22.698639,-29.23792,-20.274334,-26.583225,-22.368141,-20.054838,-24.972351,-23.491577,-22.152504,-28.717993,-16.4636,-27.120918,-18.935844,-10.828323,-15.35257,-17.311207,-11.513393,-12.652218,-15.53447,-15.191469,-6.2709274,-3.186779,-7.006588,-4.8657074,-7.2661285,-8.306995,-9.661966,-4.8142242,-3.6315117,-2.5892124,-5.1177635,-4.787155,-3.55097,-8.235664,-9.138554,-8.421627,-13.209869,-13.536903,-14.296289,-18.125729,-15.554123
-24.313871,-27.757956,-26.363247,-25.48687,-31.356192,-24.250212,-27.892956,-29.127441,-26.380585,-20.545748,-19.084988,-23.186775,-13.360178,-13.585472,-16.399677,-13.595095,-16.777437,-17.60896,-19.079483,-12.146118,-14.260429,-10.544834,-12.480051,-12.671783,-16.745071,-15.56572,-15.4363785,-13.033836,-12.457396,-9.687906,-11.472088,-9.56081,-10.192266,-17.877827,-15.889709,-15.926977,-16.610338,-15.573811,-19.542246,-23.831709,-17.529175
-24.990932,-25.662,-16.063545,-21.046669,-19.150978,-27.19016,-26.572308,-26.581059,-19.641762,-16.475653,-13.500519,-10.507301,-13.131821,-20.671753,-17.561365,-8.806967,-15.592983,-9.646076,-13.203424,-5.4006996,-17.715067,-15.190729,-12.838158,-11.936569,-16.094166,-16.352337,-8.515448,-12.838718,-12.837803,-25.484125,-17.557808,-6.9413776,-11.075071,-12.640997,-9.695847,-12.510485,-18.137983,-7.654051,-12.847012,-22.057354,-12.206751
-22.396667,-17.041021,-11.029129,-21.866058,-13.178068,-29.183765,-22.219532,-18.106781,-24.08876,-22.216076,-13.177515,-8.938164,-9.824539,-20.812332,-18.523079,-12.663048,-16.279629,-10.622063,-9.846638,-5.3964195,-18.841482,-23.928347,-15.141346,-7.510027,-12.378954,-16.406599,-4.8852787,-10.906719,-11.080433,-14.170958,-27.199492,-8.14974,-9.9637375,-6.344021,-3.2264519,-7.9268856,-15.340712,-7.268223,-7.599806,-22.766163,-7.8017426
-17.762594,-16.812292,-14.77626,-25.659744,-16.825012,-31.302477,-25.647423,-15.278627,-17.906624,-29.489365,-13.393747,-9.900488,-9.147457,-15.035574,-14.565521,-18.937147,-16.271694,-8.553822,-12.941483,-9.145674,-11.385023,-13.389345,-14.02656,-8.499815,-10.337151,-16.17775,-9.631191,-5.6178093,-7.0251846,-12.652546,-11.831678,-6.389122,-10.615656,-7.002674,-4.855747,-6.1789627,-10.359549,-2.6551323,-8.8514595,-26.18974,-9.642862
-15.734806,-19.33068,-20.778263,-31.117516,-22.48827,-27.766376,-23.198463,-20.531292,-19.693892,-28.80795,-14.058323,-10.847122,-14.193916,-11.156603,-15.021957,-22.540144,-14.134003,-8.15555,-12.769608,-16.005882,-10.165665,-11.755842,-11.848436,-12.099564,-11.329798,-13.941685,-12.488388,-6.863201,-8.532736,-10.254341,-9.736248,-15.67128,-10.914822,-5.4371223,-8.33456,-6.974148,-4.822563,-8.109373,-20.158484,-27.296675,-12.163044
-16.14905,-19.87534,-16.852526,-26.933891,-22.10849,-29.217747,-24.258574,-18.449135,-20.746666,-20.61312,-14.533932,-12.0922165,-13.256218,-10.933434,-20.95991,-14.493261,-17.83545,-15.174162,-16.446812,-16.548927,-16.71785,-15.147539,-16.70712,-10.730759,-12.969658,-19.529299,-17.276543,-12.602371,-14.739389,-12.923595,-9.526655,-10.95636,-13.339184,-8.360287,-13.277458,-9.950556,-6.277252,-12.222944,-15.688641,-18.662739,-13.465584
-20.056707,-14.908728,-16.699669,-21.990685,-18.444218,-29.472439,-20.357729,-13.346249,-12.479736,-14.000917,-6.808487,-7.416216,-15.849598,-13.994686,-17.181063,-9.947912,-21.36987,-18.24658,-15.31641,-19.462877,-14.442852,-18.648037,-16.994244,-10.179516,-22.518612,-14.968111,-19.439417,-12.433113,-18.346092,-17.870201,-10.476629,-13.129662,-14.822643,-9.420647,-13.694853,-14.75383,-5.5558395,-12.573349,-17.464691,-20.85133,-8.610197
-18.50617,-13.717518,-14.69803,-26.668655,-13.837942,-29.641785,-22.5765,-12.454409,-12.696392,-14.770832,-6.0994835,-4.758625,-15.317289,-6.581007,-11.728292,-9.574451,-17.488066,-16.419231,-8.987867,-17.233353,-14.784153,-15.833384,-9.306171,-11.096664,-12.714964,-14.6643505,-13.921152,-11.848547,-15.55706,-15.198153,-16.124231,-14.958521,-11.173101,-12.879032,-17.126953,-15.255575,-6.896782,-13.95668,-20.328814,-20.424171,-10.5298195
-15.770971,-18.613647,-14.242245,-19.620657,-16.187012,-30.805332,-23.244705,-18.582958,-8.337797,-15.050041,-13.653032,-13.651062,-6.927349,-6.607033,-11.7145195,-6.36747,-12.738598,-11.998465,-4.435789,-13.879303,-16.617825,-8.9495125,-5.0560417,-11.431719,-7.701914,-3.9407005,-13.829571,-12.907736,-18.470596,-14.128929,-11.759258,-14.4965,-11.466789,-11.325018,-20.31746,-12.786154,-8.970936,-15.267046,-19.132458,-15.616198,-19.673409
-15.530779,-13.569149,-11.014866,-16.595505,-16.334745,-24.64788,-16.866972,-20.78832,-7.1508408,-18.035591,-17.999063,-17.609457,-9.794971,-6.945324,-11.390499,-6.8692055,-10.316448,-10.97753,-6.683754,-7.8281918,-10.748713,-12.669075,-7.2640057,-12.483065,-14.045465,-4.083664,-10.048109,-15.181629,-20.05835,-20.058096,-13.462727,-16.285591,-20.049011,-14.881561,-18.151478,-12.173573,-13.346745,-22.873129,-17.269276,-12.732527,-23.615051
-14.329346,-9.6684,-7.3909836,-19.187893,-10.9418545,-19.612507,-19.147547,-12.296068,-8.605377,-10.074421,-11.541462,-13.131943,-13.921135,-10.06468,-2.5427856,-9.720085,-4.627434,-10.720463,-9.630756,-11.929918,-8.192085,-13.223682,-12.910233,-16.03101,-15.355999,-13.183882,-9.532345,-11.487274,-19.178587,-25.264074,-11.130039,-20.30959,-20.455149,-16.829319,-14.068947,-11.241478,-20.795063,-18.405903,-13.866287,-16.055637,-16.980324
-10.768753,-10.960583,-5.063389,-21.95769,-10.023291,-17.050863,-21.232431,-9.969048,-13.993956,-3.9594707,-11.369764,-13.75404,-13.336197,-13.323509,-5.748991,-16.017897,-3.1418,-13.810623,-19.50539,-12.8855095,-9.799309,-14.1116295,-23.153893,-12.432423,-18.621286,-24.716976,-18.906544,-12.050135,-16.78529,-14.656778,-8.65184,-17.271683,-22.744047,-17.033978,-14.403851,-11.539827,-13.7182865,-18.22355,-12.021105,-12.129683,-9.267485
-6.432558,-6.778141,-5.253977,-5.279316,-4.0173225,-3.854908,-2.0466824,-13.116211,-17.652832,-2.560093,-14.059547,-15.718571,-10.48493,-10.368816,-10.699013,-12.206997,-7.4733677,-5.493225,-11.3246,-16.186306,-13.530077,-15.60376,-14.811363,-15.512606,-15.451914,-17.310965,-14.073475,-13.317261,-14.085295,-10.390295,-11.964933,-21.007565,-21.894444,-23.746712,-15.922361,-13.7724495,-11.597132,-25.408329,-10.501123,-6.363367,-6.7344246
-7.3196564,-4.466835,-9.858763,-0.3975792,-4.2156277,0.0,-1.7139664,-17.048977,-14.479561,-9.422253,-12.027325,-17.972973,-7.604969,-11.984476,-10.874725,-11.256359,-11.695686,-8.779377,-12.748377,-13.2169,-12.789516,-14.121801,-13.001101,-19.44819,-17.578506,-19.024456,-17.897724,-21.897444,-15.50514,-20.527916,-26.928425,-24.301119,-20.22541,-18.74223,-19.99509,-19.61354,-17.806913,-26.516468,-8.317286,-3.6512012,-11.665749
