-23.668652,-22.721388,-23.363104,-24.13235,-24.23571,-19.54869,-20.971802,-26.50759,-24.293776,-22.677877,-23.676722,-23.734097,-20.55934,-20.75528,-21.953232,-24.677753,-21.533897,-22.362843,-21.817032,-24.745056,-7.1710167,-0.47193527,-0.3654213,-0.89951706,-0.86756897,-0.73270035,-0.8671036,-0.74058914,-0.68468857,-0.7825966,-0.5268936,-0.46195602,-0.8152504,-0.6319771,-0.65304565,-0.72989655,-0.73932266,-0.49661636,0.0,-2.900814,-18.350262,-25.275059,-23.406734,-21.923153,-24.285032,-26.701584,-25.421371,-24.605227,-23.135881,-24.751213,-23.954178,-26.078049,-24.168823,-20.562408,-21.961208,-24.6432,-22.745235,-24.893444,-23.743034,-23.496523,-23.194105,-26.334906,-23.949726,-24.448597,-25.802208,-20.679218,-21.355877,-22.963184,-23.126856,-20.31067,-19.86481,-21.670214,-25.67682,-23.075645,-23.52695,-26.029436,-24.91328,-20.764275,-21.682463,-23.065636,-23.399942,-25.1903,-25.275993,-23.002712,-24.424662,-23.394659,-21.703087,-22.78032,-23.986378,-21.813723,-23.180809,-19.984482,-22.964317,-23.47977,-25.354248,-30.262493,-25.689548,-21.31872,-20.085644,-25.88036,-21.03933,-22.143711,-24.528257,-25.178019,-25.098995,-23.052418,-25.484808,-23.27852,-24.890005,-33.819115,-30.058353,-25.0466,-27.630157,-22.308865,-24.18618,-24.894087,-23.890308,-22.984112,-26.406637,-23.377449,-21.113602,-22.392405,-24.308716,-22.439577,-21.939411,-21.564219,-21.520187,-20.671005,-22.389267,-23.013897,-24.722668,-27.190586,-21.796463,-22.857178
-25.501228,-25.515265,-26.218369,-26.938534,-26.71556,-22.194954,-23.763042,-28.90959,-26.759096,-25.537926,-26.526222,-26.433762,-23.183823,-23.325773,-23.848812,-26.719975,-24.289185,-25.197079,-24.681892,-26.914482,-8.641548,-3.0544071,-3.2317429,-3.7630386,-3.735466,-3.601181,-3.7353115,-3.6093616,-3.5534515,-3.6510391,-3.3911629,-3.324955,-3.680809,-3.4999561,-3.5210342,-3.5968742,-3.6073914,-3.3635178,-2.7871056,-4.8233337,-18.43357,-27.419098,-25.611675,-24.614231,-26.192526,-29.442848,-28.216736,-27.38634,-25.770473,-27.170195,-26.520996,-28.897615,-26.612923,-23.296497,-24.813717,-27.08453,-25.382381,-27.664715,-26.610886,-26.36402,-26.021294,-28.731396,-26.487528,-27.259693,-28.01352,-23.29911,-24.127277,-25.781807,-25.667046,-22.535854,-22.575642,-24.453995,-27.661165,-25.731236,-26.319868,-28.310797,-26.768837,-23.628904,-24.060091,-25.550077,-26.138464,-28.054567,-28.133383,-25.689953,-26.772194,-26.075798,-24.566896,-25.313606,-26.055834,-24.569794,-25.965433,-22.51939,-25.292248,-26.124153,-27.438877,-32.931107,-28.357891,-23.930176,-22.487041,-27.993183,-23.676348,-24.857887,-27.376457,-27.929047,-27.665287,-25.892328,-28.109383,-25.545494,-26.630686,-33.617496,-31.602932,-26.718868,-28.793045,-25.004831,-26.941608,-27.639406,-26.381067,-25.657967,-28.843477,-25.20362,-23.825113,-25.233524,-26.970783,-25.203634,-24.72494,-24.331697,-24.297155,-23.329071,-24.979181,-25.784473,-27.223743,-28.050695,-24.253218,-25.410511
-28.934204,-39.883556,-47.974884,-42.079395,-34.089,-31.91066,-37.98251,-35.52903,-33.980427,-49.17656,-46.74926,-37.314335,-32.50489,-31.80666,-27.523907,-31.03351,-36.873398,-42.90202,-51.756508,-31.891981,-10.945787,-11.707285,-32.29047,-29.579285,-37.03556,-41.03405,-38.73321,-47.821823,-47.27659,-40.66045,-29.866169,-28.73458,-31.592127,-37.178806,-37.260944,-33.953693,-37.746334,-33.542816,-16.783245,-8.607368,-18.382936,-32.25409,-30.798203,-35.28409,-29.915377,-41.528404,-42.67128,-41.078217,-35.270004,-33.942207,-34.950493,-45.075253,-33.62211,-35.14799,-45.768585,-34.066856,-34.92828,-40.89982,-59.703205,-58.129433,-42.924896,-35.302586,-34.53295,-42.7528,-33.23881,-32.5416,-37.36803,-41.877434,-33.742764,-27.84699,-33.747196,-38.27875,-31.708796,-35.628212,-40.633377,-33.991116,-30.288164,-50.45889,-30.470497,-32.972836,-38.132965,-54.525993,-50.62745,-36.26895,-32.939102,-36.514362,-50.62606,-33.302475,-30.501675,-37.18372,-39.83293,-30.528496,-31.308447,-35.80429,-31.960585,-43.0953,-38.516373,-33.032124,-29.101173,-32.66022,-33.219933,-36.120705,-47.31765,-40.35549,-36.08747,-44.371937,-37.432026,-31.127766,-29.738705,-33.27049,-34.108364,-29.603895,-30.37833,-35.79333,-39.53118,-39.86321,-33.872673,-35.93471,-35.782635,-28.612907,-35.015064,-43.897938,-36.99851,-38.13253,-38.63885,-37.40308,-37.79068,-33.275547,-33.742752,-38.98905,-34.83039,-29.067062,-31.38755,-33.656986
-32.04928,-34.572483,-37.43914,-38.90541,-35.378902,-35.6441,-48.177822,-34.882137,-34.32409,-43.69439,-61.637337,-47.760773,-32.122643,-26.829214,-29.19656,-40.341816,-36.282406,-43.788216,-45.16326,-34.36207,-14.461287,-13.353155,-24.681057,-32.879707,-43.264065,-38.27022,-33.61718,-35.218758,-36.6795,-38.879715,-33.347122,-35.841602,-30.510433,-34.713234,-30.276976,-31.054436,-38.1142,-35.197903,-16.224499,-13.24054,-20.44873,-32.41625,-24.682484,-23.636162,-27.73432,-40.051826,-40.695145,-41.47874,-31.801151,-37.42533,-31.334414,-29.465847,-30.148226,-43.481113,-33.23861,-30.804583,-37.41379,-45.490643,-41.932,-41.144,-43.510563,-34.9201,-30.652205,-29.93283,-32.896053,-45.058136,-36.54497,-40.18147,-29.280203,-25.603844,-30.934658,-41.9438,-29.21855,-32.36004,-40.138626,-58.30047,-32.345013,-27.492178,-25.522697,-28.665482,-41.617813,-34.332043,-35.14948,-33.980938,-32.78067,-39.769566,-41.49854,-36.74651,-29.968525,-30.347801,-32.256245,-33.067326,-38.930923,-40.428307,-30.692858,-29.486683,-31.567757,-29.73361,-35.146175,-44.863556,-39.37753,-39.374928,-65.362625,-39.609047,-36.886616,-41.011787,-36.624737,-33.338108,-35.148582,-36.312744,-27.667961,-31.462118,-30.072704,-35.187363,-32.62695,-31.586836,-43.23334,-29.363914,-27.91166,-29.377861,-36.847294,-46.00524,-38.46461,-40.54588,-33.61152,-51.809204,-41.028053,-31.786722,-31.812407,-36.62664,-36.040264,-28.937181,-33.317142,-27.577333
-37.701775,-39.779327,-31.957302,-33.57362,-49.862682,-35.435722,-36.162933,-38.705147,-34.867104,-45.886543,-42.836624,-42.948303,-33.58666,-34.427044,-40.269794,-39.633865,-42.654385,-35.350594,-36.696087,-33.410965,-19.192274,-19.605495,-31.03276,-35.31123,-39.954273,-38.629284,-31.36801,-34.914482,-38.83084,-38.361217,-35.34056,-30.959679,-27.79065,-27.713707,-31.210575,-30.822372,-40.60331,-39.179035,-21.77491,-16.59141,-24.087313,-34.42944,-27.825119,-26.766424,-31.88136,-41.035286,-38.16976,-34.845688,-32.704193,-37.608917,-38.28505,-31.576618,-31.629536,-33.768593,-31.19301,-31.785814,-43.21685,-41.866848,-38.462276,-31.569653,-31.238642,-36.83968,-38.713303,-31.780094,-41.222363,-35.681393,-32.892838,-39.934002,-31.750912,-31.055408,-35.803936,-36.21702,-28.21521,-32.48848,-41.71357,-38.199097,-38.066708,-33.07175,-28.435915,-35.074913,-33.770123,-29.824078,-31.63078,-44.997044,-37.959553,-38.713444,-43.935898,-44.098793,-37.889957,-33.458332,-40.08868,-41.089417,-36.91738,-32.940956,-29.515942,-33.329166,-35.341084,-35.776337,-39.479935,-39.040817,-35.563778,-40.55122,-47.30452,-44.03969,-46.59417,-46.010433,-40.339157,-40.959824,-37.941143,-30.341337,-29.234747,-38.169144,-35.800804,-41.949615,-31.241331,-29.02364,-31.701038,-33.578133,-33.12551,-42.41111,-38.364857,-41.921265,-37.342766,-32.36937,-32.73138,-35.332844,-38.03924,-32.185146,-30.839344,-31.563631,-28.25794,-30.420094,-33.607315,-28.86216
-36.44459,-36.734497,-32.462975,-33.200153,-41.16777,-36.32351,-33.94419,-36.015366,-32.181473,-35.295883,-42.02272,-39.861713,-34.21618,-37.19375,-42.011086,-39.117393,-39.116905,-32.700356,-34.827015,-33.36374,-19.887785,-21.191517,-33.621582,-36.42728,-36.998795,-36.54697,-31.91156,-34.487835,-37.568077,-38.12577,-36.79934,-32.345543,-28.2005,-27.763142,-33.252213,-30.753445,-34.06398,-37.485996,-22.789639,-17.369871,-23.7056,-33.503452,-30.377264,-28.939386,-33.984135,-43.430138,-36.488358,-35.90941,-33.347282,-35.39745,-39.731388,-33.661076,-33.56053,-36.15133,-32.219868,-33.045017,-36.498924,-40.05074,-37.446293,-29.04139,-29.019087,-37.29276,-39.601517,-33.530785,-35.901657,-32.506104,-32.4592,-36.15255,-31.772192,-33.41248,-34.00939,-32.7757,-28.23629,-31.042751,-39.975285,-34.989464,-38.005062,-34.938015,-30.551846,-34.160778,-32.851883,-29.953043,-32.873104,-40.3928,-38.96387,-38.323006,-37.927834,-40.119232,-35.742123,-33.388897,-39.48611,-37.111427,-35.435158,-34.636166,-30.849344,-32.23748,-33.707634,-34.732483,-35.33283,-32.692455,-34.300888,-43.09174,-42.00466,-42.748142,-46.66768,-48.344078,-38.186504,-39.77113,-37.89381,-30.26746,-29.857897,-37.331764,-37.36159,-38.046856,-30.848667,-29.576841,-32.843773,-36.099865,-35.655937,-37.524918,-35.26443,-39.102272,-34.656048,-32.50262,-34.5528,-34.70652,-38.401775,-32.634815,-31.473288,-33.223442,-28.143265,-31.22338,-33.428524,-28.309263
-34.85318,-34.305706,-33.092796,-32.628696,-37.55105,-37.56418,-32.009598,-33.756947,-29.97852,-31.7655,-41.046703,-37.528694,-34.869404,-45.454975,-42.31664,-38.342907,-36.49422,-30.555151,-33.08018,-33.110355,-20.380836,-23.331253,-41.57905,-38.005806,-34.711807,-34.631065,-32.554028,-33.794952,-36.112713,-37.641632,-39.388744,-35.10971,-28.62875,-27.71001,-38.882996,-30.456064,-30.881683,-35.704777,-23.739218,-18.152176,-22.919275,-32.302063,-42.84075,-34.966545,-39.070328,-53.571743,-34.82963,-37.737392,-34.054493,-33.41763,-41.296436,-39.323925,-38.32356,-49.76955,-33.854046,-35.12622,-33.26571,-38.318268,-36.26334,-26.953033,-27.084257,-37.628876,-39.814938,-37.275406,-32.821857,-30.147362,-31.809847,-33.561443,-31.485016,-39.739037,-32.139297,-30.316055,-28.069872,-29.50481,-38.23022,-32.62172,-37.39355,-38.254715,-36.20053,-32.750725,-31.772514,-29.987724,-35.13732,-37.3118,-39.953606,-37.682533,-34.82447,-37.344223,-33.540302,-32.96116,-38.167534,-34.311905,-33.899273,-38.759907,-33.297462,-30.846893,-31.967812,-33.258266,-32.589043,-29.559324,-32.931778,-59.588013,-39.058918,-41.195484,-45.581066,-54.791218,-36.170555,-38.08013,-37.508556,-30.048037,-30.494137,-35.952763,-39.57637,-35.310726,-30.21177,-30.243374,-34.9248,-45.937447,-44.320133,-34.247845,-32.885735,-36.873978,-32.467926,-32.57077,-39.01789,-33.903877,-38.759716,-33.037994,-32.24133,-37.107597,-27.883644,-32.197655,-32.98801,-27.452452
-30.903927,-35.1037,-39.740364,-40.17761,-35.410336,-33.3942,-29.981878,-29.994717,-30.198498,-29.898565,-29.031332,-32.535915,-36.863403,-49.20996,-38.14123,-35.252403,-36.3994,-27.969463,-31.08613,-31.530272,-20.858776,-22.41454,-39.320473,-37.154545,-32.948936,-32.871346,-49.281204,-32.587437,-31.340538,-36.37121,-37.149815,-37.450092,-31.467245,-36.967247,-27.281187,-33.557587,-33.246155,-31.111391,-22.84762,-17.254477,-28.105394,-30.32745,-34.96868,-42.243683,-42.269993,-34.53283,-35.12616,-36.74724,-32.0862,-31.6512,-43.179424,-36.300636,-35.738293,-34.32047,-35.70471,-39.02514,-37.682995,-32.258564,-33.942116,-27.965843,-24.578476,-32.071056,-34.143845,-34.370544,-31.173351,-29.840233,-30.781275,-32.11607,-27.262554,-29.381413,-37.757748,-30.860228,-33.92918,-30.779247,-26.810024,-29.105833,-35.77913,-43.584373,-42.475494,-29.783361,-32.184704,-33.88438,-31.822163,-33.043385,-32.457912,-32.91963,-33.90495,-40.792618,-34.249535,-27.896107,-25.8698,-26.380249,-34.262928,-49.16765,-39.75515,-31.184772,-34.390705,-37.41857,-32.984173,-27.922312,-33.072823,-37.96233,-35.612118,-46.833206,-38.69496,-35.95125,-31.119188,-32.073765,-33.190296,-37.345753,-38.094913,-37.55983,-32.089584,-29.924887,-38.622383,-30.705357,-36.802097,-35.02921,-38.79828,-30.593376,-28.09196,-33.194572,-29.188824,-30.69349,-36.254704,-42.0558,-41.082977,-34.23919,-31.29973,-30.493,-32.984257,-31.497023,-27.358837,-26.25073
-32.52321,-35.186394,-45.076675,-40.42839,-35.3595,-31.463648,-33.783867,-37.363167,-32.79889,-31.886618,-27.7817,-34.850094,-35.640106,-34.776436,-31.402956,-32.82584,-34.41736,-34.11017,-33.99164,-34.999237,-23.809097,-24.536158,-49.059654,-39.235554,-38.781025,-38.066547,-36.265507,-38.812325,-37.230125,-42.306442,-40.477516,-34.092987,-31.955221,-30.15104,-28.609856,-35.430058,-41.17749,-38.15906,-22.607477,-19.396454,-24.100597,-32.297626,-35.78534,-43.715282,-36.012283,-38.364056,-38.757008,-39.19982,-33.38725,-33.307953,-31.468008,-30.671333,-34.101376,-44.345722,-35.440643,-33.969826,-39.203766,-33.572113,-35.6063,-32.06009,-28.428463,-30.392971,-35.663174,-30.965591,-35.24098,-33.71715,-40.750366,-31.89334,-30.305115,-37.214813,-37.37461,-33.20856,-35.439697,-30.80549,-30.727848,-36.66111,-36.944645,-40.437214,-41.6672,-33.288734,-28.471039,-29.032146,-38.14451,-32.9276,-30.554745,-35.890144,-47.04447,-37.853897,-38.01141,-33.400307,-27.694157,-30.55779,-33.798393,-43.563034,-44.400585,-36.92503,-34.804638,-37.254078,-35.814045,-34.967056,-35.3825,-38.322903,-35.515743,-37.5667,-38.926308,-40.66111,-33.004837,-34.08332,-38.81412,-39.91594,-36.47352,-38.630276,-31.968473,-28.384815,-28.828045,-29.92154,-34.621357,-37.41848,-36.326946,-37.68595,-32.79902,-30.47992,-32.207375,-35.97051,-39.136406,-47.60234,-43.662685,-38.743435,-40.675285,-37.80454,-43.03987,-38.638443,-32.76067,-31.81967
-33.34742,-34.992638,-41.91339,-37.871784,-36.487537,-32.785995,-35.629444,-36.031487,-32.74957,-31.669538,-28.467625,-33.588852,-34.052105,-31.923641,-30.932604,-33.368767,-35.476486,-36.561344,-33.616756,-34.173725,-23.662401,-23.894432,-34.846603,-35.39894,-36.100998,-35.970875,-36.486176,-40.904987,-39.85733,-40.918793,-39.46568,-36.09561,-32.645844,-31.347652,-28.988136,-34.9053,-42.537594,-35.302246,-24.0015,-20.660635,-24.829384,-34.588215,-37.352325,-39.19721,-37.23851,-37.31484,-35.429955,-31.823526,-32.58586,-32.62424,-29.50917,-31.159388,-36.026203,-39.790985,-33.582478,-34.809105,-38.708652,-34.238132,-36.2393,-34.22676,-30.494524,-31.929302,-37.90269,-31.40599,-29.716255,-31.855225,-41.736145,-33.261585,-32.47512,-38.100178,-35.311657,-32.545643,-36.36544,-30.406628,-32.039333,-39.396046,-39.192997,-38.22609,-41.43975,-35.74964,-28.570429,-27.863857,-35.57533,-33.85304,-31.088848,-37.776783,-44.62752,-34.258705,-32.454487,-31.053658,-29.747202,-33.11217,-33.68434,-38.34948,-37.27811,-33.791435,-31.563782,-32.19037,-35.462368,-36.87763,-36.851414,-36.5305,-36.6721,-36.634518,-34.020836,-35.292576,-34.84799,-36.39326,-36.892326,-34.403683,-32.17108,-36.621304,-33.716854,-28.841156,-28.600449,-31.427937,-36.34401,-39.628456,-38.294586,-39.55615,-34.552124,-32.383457,-33.9549,-38.532593,-41.25922,-44.786045,-43.328712,-40.468475,-39.804367,-37.997257,-46.447357,-40.462944,-34.71163,-33.642235
