-26.200665,-21.166302,-22.795914,-15.439053,-18.089693,-16.468414,-18.261591,-21.915169,-20.627007,-17.86989,-21.158146,-23.145288,-19.751442,-19.860691,-16.069628,-16.226646,-20.582432,-19.132072,-20.222929,-20.017517,-18.81291,-24.711548,-12.541868,-20.788038,-17.53289,-19.886345,-13.860418,-23.418451,-19.743135,-20.628906,-16.034218,-21.799742,-19.080505,-17.614931,-17.761768,-18.623161,-15.496495,-16.316479,-16.456985,-16.084496,-16.718147,-22.550917,-16.308044,-16.565182,-16.96393,-18.420149,-19.148182,-14.899078,-22.689535,-14.825203,-19.666426,-16.33537,-13.376461,-14.081371,-16.48992,-18.137367,-18.157124,-15.176929,-21.244415,-22.256271,-19.572292,-20.262442,-17.385937,-20.568527,-17.86193,-15.530223,-20.487656,-30.104628,-16.534239,-21.2546,-19.943432,-18.686394,-15.471267,-17.617048,-15.383128,-20.29638,-18.177376,-19.896973,-15.68275,-17.939436,-16.690718,-18.705639,-21.702724,-25.064436,-21.343388,-17.147392,-14.9397745,-19.584938,-16.356009,-20.588753,-18.36829,-19.797962,-15.9303,-16.880669,-23.901695,-15.401486,-16.297272
-24.98423,-21.110615,-18.357643,-20.194715,-21.141588,-17.272758,-24.69796,-20.974697,-24.225338,-24.516674,-27.4406,-29.372757,-17.78209,-21.048567,-22.512268,-23.044928,-27.309334,-19.02841,-18.38612,-26.925886,-26.330658,-29.16064,-22.378765,-15.647879,-17.103886,-24.243069,-14.6266365,-31.261679,-25.021996,-22.773834,-22.369179,-28.320133,-24.569717,-25.561228,-22.503325,-18.456669,-26.20467,-23.61262,-25.808662,-18.506508,-23.081669,-24.175005,-19.193066,-30.381477,-21.815464,-23.349483,-25.039644,-21.857056,-28.879463,-19.33464,-25.112183,-18.137573,-23.10584,-30.337261,-24.78802,-21.28136,-18.700731,-19.69064,-23.426151,-21.877146,-22.553595,-19.752295,-24.72409,-28.242363,-20.2015,-16.230677,-25.551468,-20.467417,-17.329165,-19.222946,-21.786814,-27.644812,-15.66583,-25.14658,-24.809685,-24.735134,-28.13799,-24.71408,-21.249434,-15.756662,-20.381699,-23.649378,-17.538918,-29.802843,-22.748526,-19.336786,-19.4833,-20.72777,-26.893555,-24.001486,-29.065294,-21.661,-18.742992,-18.6088,-25.650215,-19.767853,-18.33649
-25.235283,-16.324486,-20.887798,-19.619247,-29.353384,-23.707325,-19.665426,-25.14504,-26.572687,-23.682512,-26.462246,-21.001999,-23.438719,-21.429848,-25.875515,-17.636143,-22.12236,-20.03519,-23.782118,-22.128893,-31.938057,-22.80232,-24.98257,-19.450249,-17.673342,-22.240505,-23.954248,-24.303879,-20.484623,-24.08472,-20.086096,-22.593851,-25.262665,-25.03645,-24.28597,-17.95945,-25.094711,-26.373201,-25.457108,-17.041521,-26.83516,-28.127163,-23.649881,-26.044075,-24.460249,-19.175465,-30.691164,-24.271118,-27.393333,-25.52021,-22.752556,-25.874683,-18.710245,-30.14637,-20.771748,-20.789309,-22.79177,-17.084843,-21.405117,-17.21806,-25.880325,-23.687931,-32.62617,-26.773346,-19.733982,-21.174599,-26.960102,-19.08178,-18.942451,-19.455204,-24.641493,-23.58045,-24.540836,-20.172306,-25.017042,-19.593662,-24.443666,-27.760052,-24.602085,-18.051533,-23.84306,-26.423767,-21.215631,-30.026463,-20.78676,-22.84795,-20.82505,-20.009045,-29.304762,-21.30074,-28.80378,-22.397701,-20.583677,-18.204044,-23.956364,-22.336416,-25.01962
-29.307869,-16.642473,-21.202396,-17.827024,-27.910896,-23.976038,-19.752472,-27.184494,-31.226559,-27.933308,-27.115782,-20.691257,-21.512356,-18.933662,-29.903667,-22.342484,-26.137619,-20.191612,-26.666986,-22.71972,-28.742079,-21.83788,-19.410412,-18.235195,-20.560905,-24.369856,-28.53337,-19.55998,-19.161266,-26.314922,-24.865595,-26.41793,-20.895924,-23.512203,-23.470121,-19.226446,-21.952091,-22.585634,-19.21909,-16.734577,-26.49317,-22.831703,-24.13744,-24.545166,-23.924948,-20.769878,-23.513336,-24.102842,-23.127888,-26.446476,-24.08001,-17.555202,-14.288206,-21.341196,-22.86232,-22.866707,-18.967829,-17.471722,-17.515766,-19.00997,-19.008286,-23.338167,-24.440426,-24.620296,-25.032034,-20.378181,-27.93813,-24.955433,-19.989233,-23.251637,-28.118908,-22.949903,-30.267315,-17.294704,-17.728321,-14.995742,-26.104118,-27.954405,-25.995407,-21.493095,-25.743027,-22.707869,-18.584145,-26.26903,-19.474323,-30.638317,-23.66698,-25.24125,-23.598522,-25.335262,-23.184715,-20.385044,-23.67749,-16.74069,-23.190594,-23.314552,-21.205324
-29.52613,-22.22312,-21.594116,-19.056173,-24.66434,-20.770508,-17.671291,-24.453896,-21.797714,-26.83891,-21.234808,-25.112003,-19.94236,-19.475685,-24.337816,-21.481857,-26.387741,-23.19833,-26.744913,-21.75718,-19.993689,-21.165346,-26.18656,-20.26316,-17.280365,-23.731842,-22.515358,-16.261553,-22.425201,-28.65237,-19.838818,-27.937365,-20.6005,-31.843576,-26.045094,-17.061806,-22.862625,-20.44852,-15.356097,-19.951231,-23.473917,-21.17796,-21.102169,-27.917213,-19.847088,-17.39709,-26.078472,-22.41655,-23.971241,-22.986687,-24.843351,-18.287912,-18.359947,-17.223267,-23.39622,-22.701176,-20.896662,-19.049229,-21.18267,-23.614244,-22.437006,-20.772726,-26.339073,-23.443615,-21.190357,-19.94864,-22.537893,-32.682983,-20.941586,-23.550346,-27.109228,-18.723263,-30.159546,-19.627115,-14.817698,-18.780401,-26.171062,-25.861025,-21.29739,-21.522213,-20.92374,-25.193016,-22.868608,-26.969933,-21.050875,-26.001932,-18.812752,-26.354427,-23.964426,-22.344074,-23.40277,-24.635895,-21.81168,-18.97694,-25.247303,-21.362972,-24.018456
-28.182737,-28.68967,-31.253824,-22.644653,-22.855345,-21.333622,-19.64101,-24.24932,-23.020527,-23.603539,-17.942041,-24.015568,-22.880407,-20.696648,-21.464588,-21.198862,-28.150795,-22.325716,-20.084152,-21.025145,-17.78817,-19.781433,-26.542114,-27.507349,-19.107775,-20.702946,-18.81974,-22.92134,-21.57818,-28.976511,-18.083443,-21.899736,-25.250275,-28.55781,-26.9848,-19.276764,-31.730688,-24.475225,-20.77386,-18.310335,-22.03067,-24.012678,-19.771255,-26.609423,-24.204811,-16.060883,-27.13912,-20.38631,-17.615612,-30.683271,-30.68597,-20.521835,-17.394882,-20.679674,-26.994095,-25.078255,-22.037777,-23.165125,-24.194605,-25.273098,-20.366318,-23.62081,-27.160004,-22.343277,-20.667473,-27.176647,-22.303982,-20.417543,-21.05458,-22.295986,-20.531788,-18.914654,-21.667654,-24.530617,-18.058758,-27.297894,-21.254501,-22.44691,-17.443253,-21.64721,-20.202492,-21.340107,-21.576473,-26.388378,-23.867073,-24.428955,-15.768785,-26.378803,-23.067276,-23.707542,-20.717518,-20.760052,-26.953957,-25.24137,-23.69421,-20.757061,-29.297304
-30.023888,-31.569841,-25.017614,-27.718147,-17.234152,-22.07468,-24.954262,-22.695074,-27.730673,-24.476267,-19.120758,-24.899052,-23.820236,-17.804718,-21.505363,-22.878826,-23.096407,-20.576551,-17.158993,-23.057278,-17.32304,-20.42132,-24.766027,-26.844776,-22.256699,-26.744286,-20.758198,-22.811428,-22.536236,-24.12393,-21.923622,-23.474577,-23.712221,-25.74803,-20.267548,-21.913513,-22.826628,-24.854246,-23.93045,-21.183802,-29.703829,-25.694614,-19.625736,-26.029957,-23.466568,-18.986984,-26.622849,-25.106274,-15.562596,-25.196156,-33.20318,-18.512297,-16.878195,-22.707024,-36.497276,-23.243105,-25.583216,-18.027473,-25.620699,-27.591309,-19.857395,-23.345524,-20.944016,-25.681347,-24.248337,-28.815323,-23.864082,-20.009369,-20.232525,-19.092127,-18.121542,-20.3689,-15.264681,-27.687256,-24.642792,-21.077332,-24.439148,-22.678705,-12.21813,-21.640846,-23.018288,-18.028843,-26.506714,-23.611858,-24.874392,-27.30819,-20.242685,-26.700432,-19.607342,-24.780376,-18.546385,-20.245699,-29.132854,-21.649227,-24.132492,-25.399538,-27.676666
-36.402702,-27.32455,-21.141926,-25.482986,-18.221447,-20.868523,-30.689692,-20.814697,-25.656422,-27.260414,-21.042318,-25.091356,-18.924656,-22.906488,-23.717226,-22.102335,-21.620934,-21.659767,-18.442112,-21.630386,-23.249332,-18.44012,-22.639227,-23.421432,-20.456059,-22.75495,-23.903637,-24.343773,-23.53815,-19.55719,-17.866726,-22.713428,-23.82051,-26.494488,-22.012554,-19.124912,-20.248188,-20.801352,-22.443573,-16.890188,-34.930878,-18.763094,-22.80098,-22.862747,-22.91239,-21.337887,-20.49986,-29.70902,-19.78222,-21.44376,-31.5773,-22.698431,-20.763119,-20.820087,-28.688997,-22.75744,-26.312532,-16.116947,-26.386732,-24.063736,-25.040783,-26.370186,-18.214508,-22.99921,-24.376163,-24.857464,-27.885561,-25.179398,-25.711159,-27.322079,-22.005161,-19.031755,-15.82355,-26.110003,-15.906501,-21.898794,-26.41178,-22.911667,-17.367573,-21.163681,-24.432987,-19.259699,-30.343384,-23.279533,-22.874456,-25.826303,-18.547644,-28.691046,-21.23584,-27.12874,-18.82964,-20.380217,-24.210861,-19.904037,-22.068617,-29.464039,-28.170212
-26.765055,-22.02185,-26.022907,-18.758476,-17.22918,-18.392416,-29.99676,-21.735672,-25.676176,-24.174307,-19.163681,-22.399496,-21.74526,-27.886692,-19.16051,-30.670776,-18.686584,-19.163675,-23.3546,-24.071325,-27.350573,-19.047592,-23.093288,-19.713108,-23.164112,-22.093082,-18.343111,-21.751312,-19.48608,-24.378239,-18.327759,-24.53187,-32.550404,-21.504543,-19.75619,-18.245062,-19.66858,-24.521952,-19.52363,-17.598522,-31.11707,-18.12291,-20.273079,-17.584658,-22.24746,-18.337858,-18.598969,-25.039318,-22.01634,-26.143269,-21.732327,-25.205921,-29.627707,-23.499722,-24.05001,-27.005787,-27.277256,-21.405499,-25.839216,-18.123344,-23.106543,-23.334278,-24.981384,-17.316875,-25.628548,-20.40432,-26.896593,-24.9893,-31.039726,-25.942312,-18.099733,-19.145042,-21.234924,-28.457998,-15.283923,-19.13833,-26.352503,-21.528727,-25.83064,-16.707836,-17.716728,-20.170849,-28.05063,-25.163975,-25.702942,-21.38498,-20.240788,-24.764671,-18.978287,-22.059853,-23.410648,-20.328909,-16.421848,-19.853958,-22.673239,-25.098106,-28.464735
-23.339962,-20.086445,-22.754223,-23.44278,-16.33836,-16.59613,-23.808607,-22.237959,-25.904312,-28.961042,-24.88084,-21.799656,-21.332243,-23.984112,-26.542122,-23.341282,-26.634312,-22.649231,-25.408417,-16.60307,-25.83504,-26.783398,-21.769773,-22.287607,-24.878386,-34.131104,-22.720282,-19.712345,-18.542595,-31.874414,-16.874516,-21.82716,-28.052301,-21.386597,-22.776447,-20.463234,-23.61679,-19.86503,-18.473465,-20.900969,-24.274319,-22.847641,-22.692366,-19.290268,-21.839157,-23.715952,-18.434278,-21.74628,-16.115822,-26.937588,-24.395498,-27.09604,-28.53879,-17.475273,-20.303123,-25.66196,-23.783642,-23.278467,-30.605001,-18.698984,-23.647154,-16.197355,-26.008911,-19.309391,-27.83142,-15.2052965,-26.575409,-25.580929,-31.458647,-31.24429,-19.898697,-19.030922,-23.461782,-31.880539,-21.26642,-19.314827,-24.78537,-29.886116,-27.387287,-22.47352,-18.7286,-21.72882,-24.452219,-22.874613,-22.250713,-24.575588,-27.94632,-24.747616,-23.849895,-21.767262,-32.77972,-26.670158,-16.120762,-20.34729,-33.66207,-23.78283,-24.31183
