-9.8991585,-8.331434,-8.305084,-8.040188,-10.882594,-8.771971,-10.732269,-5.207958,-6.8867674,-7.0317116,-9.901389,-7.9009504,-5.804907,-13.857988,-7.9575577,-9.068926,-7.3440876,-8.785349,-8.467764,-5.874653,-6.5562077,-9.009256,-7.9577713,-9.783404,-8.702735,-10.353233,-8.51985,-6.81083,-11.685533,-12.521281,-10.684935,-11.61932,-9.263357,-7.432143,-3.8985958,-5.2893505,-6.342802,-9.312883,-9.298592,-9.145202,-9.936723,-7.4137344,-7.238187,-10.011863,-9.059918,-5.9277687,-8.416163,-11.248787,-11.599293,-6.8044987,-12.631279,-7.3179455,-7.002055,-11.234825,-10.544386,-6.0553684,-8.760443,-4.5969296,-3.0896187,-13.003277,-13.124991,-7.0598125,-7.0575047,-7.7711697,-9.678828,-11.456047,-10.719842,-6.625041,-8.922376,-5.7577953,-11.128367,-10.062212,-6.7425194,-12.730981,-9.930494,-8.122892,-16.314335,-11.815452,-11.918033,-11.067761,-12.565978,-4.9112606,-8.168867,-13.012526,-13.947486,-7.6827993,-6.0668535,-13.372843,-8.332328,-8.874616,-9.456284,-6.824457,-7.387188,-8.5574465,-8.06072,-12.216286,-5.136133,-9.528318,-5.5776215,-11.182848,-9.054321,-13.086221,-7.8821545,-7.1877136,-14.523209,-12.062078,-9.8209505,-10.541467,-6.3207884,-9.237617,-10.910509,-10.019531,-8.249222,-5.971504
-15.905661,-13.037619,-11.309444,-18.314161,-17.15712,-20.062817,-14.701267,-21.116684,-23.195292,-12.553064,-13.738408,-15.323519,-19.020437,-14.73065,-17.933622,-11.711952,-19.475386,-13.386512,-13.864672,-15.58622,-12.402508,-18.927633,-12.976866,-11.764682,-15.423518,-18.267624,-15.085596,-20.692904,-16.902367,-13.323562,-19.410528,-10.905764,-14.941501,-14.724101,-11.08875,-18.514877,-10.318926,-9.438257,-17.100136,-13.202702,-11.191296,-13.687505,-13.1077175,-16.922115,-10.699642,-8.508305,-19.012503,-18.942368,-19.185291,-15.068741,-15.977154,-16.89378,-15.853098,-15.037888,-16.738018,-8.558547,-15.890625,-18.8294,-7.744749,-16.473877,-12.064022,-10.584509,-16.441998,-13.239349,-13.25501,-17.275715,-14.1357975,-17.413475,-11.289949,-14.323055,-19.510927,-18.700037,-15.758966,-18.280035,-17.816006,-9.792534,-12.50502,-22.874216,-17.134449,-15.458605,-24.498407,-12.991262,-12.518564,-16.04809,-17.022747,-11.776979,-17.944815,-11.036215,-14.828661,-15.470939,-13.7162695,-16.705559,-14.075207,-11.470034,-11.82669,-12.988729,-16.479588,-14.808014,-10.333338,-9.835618,-19.399313,-16.023962,-13.91113,-9.679736,-13.579674,-20.00668,-10.438564,-6.7176933,-15.015982,-15.2544155,-19.643612,-15.489563,-16.524454,-7.878084
-17.749287,-15.832163,-9.525118,-20.782217,-15.500175,-20.683958,-13.593592,-18.79608,-24.790981,-15.727844,-12.0163,-13.013004,-21.767437,-17.014257,-13.264164,-11.780481,-17.286331,-14.163359,-19.39564,-19.144615,-12.144874,-17.768387,-19.467144,-11.969736,-13.693861,-15.841006,-15.242108,-15.341454,-12.104987,-14.386597,-15.877874,-7.254899,-13.801263,-18.739033,-15.367916,-18.496737,-10.996526,-14.44893,-13.653914,-11.517598,-14.343472,-9.729317,-15.69347,-11.038719,-10.257737,-9.990638,-12.5304165,-17.427206,-13.3576355,-13.979651,-14.543534,-15.520359,-18.02673,-22.70188,-12.466706,-13.68288,-18.216442,-21.277218,-9.769494,-13.183858,-10.962145,-12.349272,-13.656983,-16.206753,-10.053737,-15.204999,-13.568951,-19.377388,-14.211224,-14.898501,-20.344921,-11.076411,-15.493645,-12.693169,-13.622545,-17.644571,-9.51013,-20.501764,-15.263672,-16.204748,-19.807335,-18.987839,-14.188819,-22.0204,-30.581585,-14.329761,-20.339024,-9.939384,-15.487311,-19.99102,-12.185728,-20.850985,-14.612543,-9.351104,-15.803856,-14.08712,-16.767836,-15.0082245,-12.274248,-11.473659,-19.123407,-16.791416,-11.947154,-12.458427,-14.342415,-21.656538,-13.439123,-9.058313,-15.9381485,-21.139242,-18.354994,-10.96527,-19.206429,-6.2500124
-17.539421,-12.89733,-12.209042,-22.057018,-13.696797,-15.645493,-13.506259,-14.781086,-17.257374,-17.608784,-15.533634,-13.189709,-22.79405,-24.183697,-12.663438,-14.166482,-22.313868,-14.57599,-14.551592,-18.205536,-15.239487,-11.772486,-16.178734,-20.827034,-13.384014,-13.857182,-17.485693,-13.907485,-11.275329,-11.03482,-12.459892,-11.11837,-15.344969,-12.425587,-19.201939,-16.27061,-10.599149,-13.815081,-17.656933,-13.475014,-12.15202,-10.8691435,-20.087177,-6.024,-10.850495,-12.702277,-11.765769,-16.534193,-10.351061,-13.690748,-12.35749,-23.176514,-12.51677,-21.025541,-10.04279,-12.658468,-21.705538,-21.443575,-11.29364,-8.571949,-14.741216,-11.0966625,-14.493131,-9.7313175,-9.472416,-18.725964,-14.622018,-18.440971,-17.022467,-12.937845,-13.166925,-13.463536,-14.169291,-13.782653,-12.347612,-16.783482,-11.467585,-20.335672,-14.043411,-13.783481,-17.183825,-17.652239,-14.969212,-16.556332,-21.905401,-14.15659,-19.510895,-12.42769,-9.730648,-19.280807,-11.34105,-14.500552,-15.540457,-16.450808,-17.204792,-20.072817,-12.955657,-19.697718,-12.341415,-11.260557,-16.135733,-21.111773,-9.909311,-10.447071,-16.348186,-16.621098,-15.1908245,-14.966892,-10.895964,-13.04962,-20.632956,-12.851496,-7.6912527,-8.62484
-22.101814,-12.630809,-17.73191,-16.632729,-12.237544,-10.822159,-18.01342,-13.804522,-18.562153,-17.730988,-16.067554,-13.869619,-22.771183,-17.527157,-16.542027,-15.566043,-10.159174,-15.134617,-12.871621,-12.134778,-15.428865,-9.681308,-15.079737,-21.767044,-8.809859,-12.801218,-12.834438,-17.279907,-11.912621,-12.385187,-17.975948,-13.468717,-15.207014,-11.864879,-17.504484,-17.416977,-13.720574,-13.087933,-20.343657,-14.350369,-16.873795,-18.369223,-19.040762,-9.72689,-17.567081,-23.948444,-13.081929,-23.318388,-15.044752,-18.37654,-11.378991,-18.153912,-15.285507,-11.651535,-16.481812,-16.894215,-21.50641,-17.704834,-12.660726,-13.376432,-11.052549,-12.953961,-17.802322,-12.366969,-16.62157,-18.902622,-12.681543,-18.943138,-15.851134,-12.495825,-8.513565,-18.339722,-10.321032,-17.395554,-14.534001,-12.056508,-14.28714,-20.786661,-12.406947,-12.081229,-14.905439,-16.649883,-14.117735,-14.773436,-14.842343,-12.749892,-18.33324,-10.428779,-10.542335,-14.906499,-11.47643,-10.81014,-14.747265,-27.232073,-16.191242,-21.74648,-10.205453,-20.103582,-14.092548,-11.145716,-11.020079,-18.726187,-20.296787,-13.858718,-19.934345,-11.843641,-11.955882,-13.5985985,-10.746753,-13.731169,-20.011917,-9.776515,-7.939393,-16.390596
-22.437672,-11.702192,-17.692984,-15.3969555,-7.7711096,-12.967727,-17.164362,-18.114588,-18.529644,-11.556013,-22.66075,-16.173302,-12.203327,-13.159462,-11.186619,-16.444035,-7.866026,-14.718629,-15.097336,-11.0002985,-14.71545,-13.931709,-16.837473,-15.984575,-9.545018,-20.460022,-12.709523,-15.645288,-13.444549,-12.537537,-15.38356,-15.093706,-12.310425,-15.435193,-15.6966,-17.703194,-16.20209,-13.142061,-16.043615,-16.01606,-16.968657,-18.896172,-17.576843,-17.18128,-16.968765,-18.559864,-19.303375,-15.259725,-13.517522,-17.533283,-16.126524,-15.008567,-14.8773,-11.109558,-14.825754,-14.326874,-14.716314,-17.200745,-16.1203,-9.718815,-13.823828,-12.774316,-18.088184,-12.652883,-12.910601,-16.886614,-10.792454,-11.971168,-16.036615,-14.966796,-6.838648,-24.88377,-10.867633,-16.079977,-13.70759,-10.722058,-14.877001,-18.593006,-9.834554,-11.524027,-13.675951,-16.853909,-10.957024,-11.984813,-17.274174,-12.594483,-15.826153,-13.566963,-14.285912,-16.85984,-15.684696,-12.428714,-11.297759,-24.856426,-10.468966,-19.413456,-15.037016,-18.620844,-12.324823,-17.247993,-10.582146,-20.12484,-22.173002,-14.0181465,-21.274996,-9.1655445,-13.30995,-13.504261,-12.812262,-19.193398,-17.788109,-14.500554,-15.73521,-12.289618
-22.307297,-13.860857,-20.975023,-16.30012,-11.304171,-14.636819,-10.642223,-20.718048,-12.36771,-13.251739,-26.005053,-15.693144,-8.7489195,-8.721949,-13.637935,-20.684885,-12.340304,-15.801215,-16.433348,-14.004786,-9.374836,-10.828331,-13.252169,-15.41016,-19.983063,-13.160149,-16.7398,-13.493392,-12.563185,-8.965197,-10.674423,-15.045737,-13.207755,-12.388411,-15.235292,-9.412983,-10.224657,-9.650896,-16.03059,-18.975561,-18.23811,-16.633717,-11.492954,-17.764711,-21.441917,-13.956087,-22.74496,-12.462354,-11.478789,-17.258718,-14.628626,-18.775984,-17.96442,-12.743954,-10.682061,-15.960484,-17.683184,-22.039873,-12.385566,-6.523368,-10.913508,-12.343792,-20.195854,-7.272336,-10.575602,-15.344861,-13.002773,-12.180236,-17.360186,-15.273952,-8.926672,-26.029882,-16.31289,-17.654324,-16.527065,-13.109754,-11.202878,-16.381975,-16.887852,-19.52851,-17.486437,-15.8537655,-10.814541,-13.930105,-22.87838,-14.22927,-12.306207,-16.355259,-12.47994,-18.775654,-18.996782,-13.538746,-13.083486,-19.232023,-13.06718,-13.306714,-12.122112,-24.894745,-16.563002,-14.152582,-11.2730465,-24.925522,-22.054867,-16.294903,-12.923027,-13.801677,-14.339312,-17.568506,-10.036867,-12.183186,-18.208939,-20.16523,-17.165316,-16.480501
-22.259699,-16.508242,-20.653759,-23.127392,-15.187742,-17.258108,-14.081211,-20.218414,-15.068751,-14.998869,-14.198317,-13.697709,-11.598778,-11.355713,-11.791985,-15.880409,-13.968617,-16.228966,-16.048077,-12.954947,-10.21547,-7.2157955,-13.368958,-15.131767,-29.718348,-11.536706,-19.7124,-17.587467,-12.563136,-12.956573,-11.89842,-19.5994,-14.739534,-11.856407,-13.75878,-7.5785513,-13.629291,-13.840586,-13.46682,-18.166048,-18.996616,-11.430506,-11.31471,-15.082614,-17.711498,-18.149021,-20.623413,-14.554337,-17.820312,-13.994997,-16.589981,-12.619594,-12.756911,-14.32443,-19.490131,-18.515314,-21.027592,-15.872696,-12.941911,-10.779831,-11.901162,-13.472498,-26.224852,-7.803028,-18.839878,-15.44273,-14.597897,-16.91742,-19.920933,-17.469645,-14.755462,-16.476568,-19.785416,-17.158339,-16.339085,-15.0075245,-16.15181,-13.427368,-15.890016,-18.917198,-16.125538,-16.521347,-10.603151,-16.735771,-14.620798,-12.375705,-9.866907,-15.429439,-10.9498625,-13.314811,-18.604591,-15.631916,-12.673818,-19.745867,-17.019682,-12.208309,-14.197748,-21.36949,-12.994977,-11.552689,-17.21876,-20.755415,-23.026337,-14.861029,-14.296122,-21.908592,-9.449617,-14.755199,-12.237162,-11.351673,-15.09309,-17.118343,-13.230336,-21.17967
-20.856188,-15.771967,-14.947934,-11.875541,-17.405607,-17.815502,-20.878359,-12.347155,-11.255678,-12.428274,-10.884041,-12.609898,-13.4840975,-12.693226,-13.434455,-11.631464,-18.950754,-9.259615,-15.921037,-11.764857,-15.167155,-11.798156,-12.793964,-14.598072,-17.447767,-16.97169,-16.84636,-15.25379,-12.149283,-13.199128,-19.447067,-17.367628,-17.853676,-8.317375,-14.036794,-10.248129,-12.954342,-17.760403,-10.221709,-22.43156,-14.853165,-12.796822,-14.479085,-13.35657,-20.214771,-13.687362,-16.436756,-18.590252,-17.212917,-9.108124,-15.012456,-10.841913,-8.267208,-16.654982,-18.066774,-20.189125,-11.198796,-11.19756,-8.46298,-16.790524,-20.41449,-12.010127,-16.015661,-15.496365,-16.643187,-11.007703,-11.304964,-11.560357,-17.028225,-17.675312,-11.327121,-13.607107,-8.022326,-18.495527,-14.202601,-15.563276,-9.77084,-11.70903,-16.315945,-13.260284,-12.356471,-12.359151,-14.378452,-20.543201,-9.704011,-16.556746,-10.379184,-13.729292,-15.178956,-12.900665,-11.697553,-16.906586,-10.724703,-14.573544,-15.903074,-11.941511,-10.992554,-22.388538,-10.620649,-15.885189,-12.244558,-13.827195,-16.751167,-8.961405,-13.970051,-14.845978,-10.13129,-13.441626,-11.835384,-12.701425,-16.511799,-15.465232,-10.138562,-18.180075
-22.645033,-17.496077,-8.199968,-9.547457,-14.366571,-21.77861,-19.101093,-8.789135,-14.139037,-13.29767,-14.923679,-19.9503,-11.347478,-14.543555,-16.39748,-13.110497,-19.095587,-12.579934,-11.713953,-18.467014,-18.494608,-11.512753,-10.591087,-12.334203,-15.149096,-16.60456,-16.453451,-16.550774,-15.266079,-12.316584,-14.126575,-16.365345,-25.624567,-13.394867,-19.479511,-14.20769,-15.568774,-16.119848,-13.130274,-19.24479,-16.754818,-17.870983,-12.820831,-11.41909,-17.178986,-12.671358,-14.059612,-18.294275,-15.626801,-12.251957,-17.767221,-20.207186,-12.753641,-16.079382,-12.034362,-19.180376,-15.4268055,-13.356282,-8.805048,-16.85036,-23.65331,-13.822155,-14.072405,-10.703839,-17.950369,-12.624501,-10.527184,-15.757167,-13.181172,-18.659178,-15.756704,-13.199523,-8.9307785,-16.8871,-15.104857,-18.737656,-12.365436,-8.553231,-18.047268,-14.446209,-16.602142,-13.24535,-14.833191,-13.578659,-11.917798,-17.811178,-11.965468,-18.85694,-12.920696,-15.12119,-15.530522,-18.19734,-12.107166,-15.654715,-15.649222,-12.456774,-12.352546,-22.450663,-13.032021,-14.655544,-11.831658,-9.187755,-16.108768,-10.440287,-13.516636,-14.543401,-10.409612,-10.0447235,-16.548914,-13.619445,-13.695905,-16.550953,-9.50791,-14.368271
