-15.58926,-16.021244,-13.327356,-17.16188,-13.786722,-13.511215,-13.2994995,-16.23917,-14.686359,-15.374157,-14.712873,-13.226961,-14.177881,-16.42137,-15.831959,-16.468357,-12.873264,-16.394844,-18.75584,-8.895851,-14.148788,-12.742044,-27.848515,-18.560287,-25.460083,-23.90515,-26.814375,-20.015701,-21.064983,-23.340685,-22.108362,-17.645597,-20.59618,-16.666065,-14.669128,-22.36246,-20.454134,-18.047565,-16.041094,-14.114075,-21.048588,-15.418369,-18.988937,-14.245752,-13.716162,-14.276649,-15.855864,-17.115614,-15.642782
-22.351217,-20.91188,-27.897264,-19.54281,-33.73838,-25.483597,-31.078829,-19.573507,-25.590061,-23.39832,-23.497087,-24.671185,-25.148191,-23.837025,-21.813627,-23.96313,-25.956276,-12.188499,-11.094564,-6.44046,-3.8315125,-7.5752983,-27.27704,-9.705166,-18.05252,-23.367502,-27.378828,-22.823586,-28.945797,-32.690933,-25.201008,-23.975548,-23.440687,-19.902264,-13.973536,-22.301981,-18.051554,-22.855082,-19.486797,-13.150351,-15.402401,-17.28654,-17.556423,-19.374844,-27.862106,-24.161335,-24.839157,-19.853107,-14.444342
-29.517485,-17.872257,-29.358728,-19.12867,-27.807869,-26.844673,-29.352821,-24.724579,-34.226913,-22.330374,-23.4379,-22.028225,-28.012066,-27.1843,-27.997154,-29.450523,-26.682974,-14.586748,-7.442831,-18.25367,-3.3327293,-9.362684,-21.200535,-9.859001,-23.966314,-23.748589,-27.749119,-27.464695,-26.243393,-26.886417,-22.183266,-26.650028,-27.041653,-23.515211,-18.325146,-21.517643,-28.71399,-29.785448,-25.966415,-19.785225,-16.94852,-19.575214,-22.204098,-18.442883,-23.497353,-22.513596,-29.969175,-13.696011,-16.77812
-33.82506,-23.368038,-25.42509,-22.34207,-23.98681,-22.733246,-24.647926,-32.196186,-32.3741,-22.829962,-29.940342,-25.564354,-20.906748,-27.546928,-33.46005,-26.004791,-24.015436,-24.51709,-7.8676376,-19.351828,-8.991388,-15.1108,-14.761021,-17.792435,-19.162395,-24.133343,-28.122921,-23.106037,-25.357754,-23.138885,-27.320488,-24.540462,-33.571804,-28.162529,-26.203537,-25.53564,-29.013712,-23.139412,-24.34148,-21.224567,-20.575594,-31.324865,-28.01061,-18.597313,-23.773037,-27.9802,-29.237549,-13.943964,-20.991667
-30.28641,-27.99694,-26.068733,-22.18991,-28.254372,-27.363186,-21.888062,-30.708864,-24.300331,-27.236893,-31.5752,-27.63532,-23.700665,-30.840101,-27.995478,-23.084301,-27.487507,-25.34061,-8.83149,-11.764862,-19.732409,-19.022572,-14.440079,-19.044691,-14.061323,-27.834137,-25.013144,-27.990904,-24.611221,-24.971342,-36.910366,-26.268326,-34.256016,-28.028154,-24.720686,-25.141655,-18.35822,-25.454918,-27.777903,-23.676643,-24.187645,-21.482288,-25.969671,-20.890335,-19.295218,-24.668926,-23.23315,-13.23185,-16.089407
-27.615479,-23.459385,-29.477047,-21.725258,-26.253384,-33.220104,-24.60854,-27.151548,-23.328995,-24.80266,-27.699398,-21.293926,-23.077202,-32.758038,-31.242937,-28.981104,-27.264675,-20.926966,-11.152756,-10.471153,-14.371052,-23.269104,-20.03827,-21.248722,-15.649879,-27.101723,-26.959429,-28.721989,-26.170994,-25.559528,-30.215345,-24.409561,-32.051796,-29.062809,-24.991228,-29.480816,-20.026709,-23.794666,-24.058117,-15.455801,-24.212757,-24.340137,-27.495682,-20.529545,-18.545454,-25.313404,-24.679451,-9.195349,-12.276901
-25.189045,-20.702991,-27.590906,-19.438671,-22.54134,-22.78682,-21.447369,-28.707972,-27.22875,-22.468914,-35.447117,-20.91798,-25.694223,-22.880306,-35.012047,-26.480019,-25.120846,-21.053545,-15.005444,-15.284929,-14.479599,-19.184055,-17.866592,-20.600086,-16.802097,-34.819145,-25.135921,-26.489223,-26.973696,-25.295052,-27.965748,-27.320992,-33.970894,-29.783062,-26.126722,-29.821226,-21.619785,-20.7297,-26.246462,-14.556746,-24.423067,-20.175472,-20.853344,-23.481241,-23.593464,-21.629356,-20.823689,-7.69261,-16.053116
-24.021996,-21.200768,-27.651218,-26.86105,-31.40384,-22.832893,-22.502018,-30.910648,-27.575409,-20.602238,-41.324013,-23.236555,-31.513643,-23.818783,-30.995548,-26.516079,-26.66519,-17.287645,-14.497208,-15.317192,-18.057468,-22.54138,-25.651157,-19.04454,-11.914389,-29.984743,-33.240665,-28.255081,-29.15498,-31.425222,-29.070093,-27.025143,-31.68446,-34.48558,-26.436232,-30.593246,-18.737719,-23.792458,-24.898067,-19.639301,-21.50493,-17.715986,-20.313385,-23.160965,-27.243326,-19.245218,-24.762936,-12.533632,-18.562109
-20.67503,-24.059021,-23.156271,-23.609058,-28.0252,-25.447044,-31.619007,-26.780624,-31.82233,-23.320623,-34.088478,-27.505964,-25.151493,-27.661558,-29.236563,-32.02276,-29.33601,-17.909262,-13.272406,-11.45038,-12.217924,-14.738094,-15.882893,-15.865131,-11.433136,-26.999128,-29.57288,-32.769253,-25.448837,-24.55818,-25.430628,-28.181786,-28.921816,-28.243305,-28.02563,-36.370014,-22.704845,-25.450077,-23.377758,-18.62732,-20.224712,-20.194605,-22.738564,-21.801888,-29.288609,-19.771782,-27.338337,-18.969229,-20.462294
-22.1247,-22.942387,-28.722288,-24.043068,-31.048992,-22.596169,-27.296299,-25.391811,-25.472174,-30.509382,-27.08478,-30.937735,-24.631779,-28.55018,-29.666792,-28.209644,-23.959015,-22.096342,-16.62465,-17.104261,-16.038267,-11.288116,-11.581205,-22.88033,-14.298193,-28.097109,-31.370705,-27.293787,-25.245352,-26.312595,-28.649288,-24.598179,-27.918568,-23.985336,-27.940464,-30.27481,-25.385103,-20.679466,-26.046017,-18.645576,-15.439354,-20.324032,-18.995548,-24.377337,-27.120024,-21.700008,-30.374289,-24.120773,-16.22274
