-32.800293,-24.720093,-19.87003,-25.538538,-23.446308,-32.03496,-26.287415,-25.001125,-26.978193,-21.838968,-27.429613,-18.940968,-24.915342,-20.71787,-28.13435,-23.815178,-28.656502,-28.964663,-29.034328,-20.191124,-26.332321,-29.351599,-25.671024,-27.984642,-17.377464,-21.717655,-22.592693,-20.297588,-29.365183,-25.324402,-24.70015,-23.107227,-25.612179,-21.477495,-20.96618,-23.14798,-25.448532,-21.791473,-22.84864,-22.233524,-31.421093,-24.366005,-24.358295,-27.525753,-32.018932,-19.593231,-24.072575,-18.998867,-23.769539,-22.893929,-28.157452,-24.397211,-25.387402,-28.886131,-22.630543,-23.74602,-25.917023,-23.625732,-24.567049,-23.77226,-21.809048,-22.225075,-27.425484,-25.88821,-21.13875,-22.497711,-25.27258,-24.985527,-31.97645,-29.371511,-18.70312,-23.743057,-19.561836,-27.61383,-25.470627,-21.103565,-24.241446,-18.988321,-34.135227,-18.089432,-18.04477,-24.396198,-20.728031,-26.900589,-22.458733,-24.140259,-28.96429,-26.923843,-20.623724,-22.901453,-24.27903,-29.089888,-26.721266,-24.826056,-23.1307,-28.693047,-21.31816,-23.120087,-26.241058,-24.5051,-32.02362,-24.847918,-26.806017,-27.461697,-23.721031,-21.863487,-25.9272,-24.603416,-26.353745,-19.759289,-19.806904,-31.03757,-23.966206,-25.297535,-21.236498,-21.53925,-20.928293,-25.541039,-19.568905,-17.849554,-27.336777,-16.292847,-20.658348,-24.643051,-24.545534,-23.397038,-24.129128,-23.551361,-19.5997,-19.728464,-9.28207,-4.40539,-4.0553246,-2.4874763,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.6374054,-1.8382702,-24.82041,-23.337868,-22.923641,-31.501303,-20.013498,-21.671642,-21.118134,-27.643616,-24.023354,-17.122808,-24.144001,-23.321152,-24.724972,-26.76532,-25.37216,-22.278076,-22.493128,-19.961773,-25.161325,-23.391119,-18.670753,-23.664576,-22.684185,-22.876719,-23.20626,-24.279594,-26.607025,-29.446316,-24.31958,-20.604391,-32.789284,-22.259594,-26.83187,-26.045258,-23.6837,-21.15239,-24.070187,-30.681686,-22.51569,-21.667366,-22.055931,-26.684978,-30.196806
-34.14803,-27.03793,-20.264816,-21.360855,-24.106228,-25.884634,-26.159832,-34.6619,-27.143314,-20.917572,-25.717558,-21.236294,-25.754204,-22.275171,-23.11273,-24.082367,-22.863436,-26.629427,-28.453007,-29.675297,-26.34901,-25.23739,-25.037804,-23.15997,-25.637657,-19.21478,-25.037497,-31.343777,-22.130545,-24.294165,-24.789886,-26.867363,-25.769686,-23.343653,-24.636751,-26.586765,-28.868856,-21.411932,-26.592943,-24.780472,-22.065178,-25.378609,-25.14796,-32.48432,-39.19679,-25.360432,-24.079578,-24.46352,-20.919409,-24.818369,-26.850582,-28.384056,-28.55238,-22.22821,-22.918552,-22.698076,-18.205948,-26.248043,-30.332422,-29.702797,-27.284298,-24.763735,-29.384548,-29.363487,-21.406517,-23.532377,-22.897324,-27.384136,-27.902737,-23.432407,-28.185305,-25.470123,-22.021896,-27.51078,-25.232334,-22.439089,-27.044704,-18.680347,-34.84002,-30.076433,-23.540329,-26.692097,-27.920855,-26.137901,-32.380886,-25.388226,-24.32166,-27.257065,-26.677456,-22.12212,-24.875572,-29.197247,-24.746353,-19.564411,-21.309185,-25.613182,-24.061031,-24.924894,-27.486456,-21.726938,-29.652363,-26.088127,-26.867249,-33.162666,-23.784698,-25.029266,-25.465305,-26.507385,-25.259975,-25.976238,-20.986237,-32.001236,-22.578154,-27.680218,-27.090916,-31.732456,-27.319214,-19.18753,-27.66482,-21.42775,-32.376194,-21.184196,-26.343977,-22.404465,-25.9049,-26.058815,-30.633907,-27.232792,-19.887535,-25.231878,-22.155796,-26.388803,-27.60171,-21.40886,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-9.99803,-22.8813,-25.470999,-24.178787,-31.761932,-21.108437,-25.842657,-26.70398,-25.239754,-25.747341,-26.486893,-23.580528,-19.803644,-25.825012,-24.24795,-29.096897,-28.403616,-21.80616,-25.135252,-24.587477,-23.359922,-23.867832,-30.087791,-21.433678,-27.518719,-28.937902,-23.386272,-33.47345,-28.611935,-24.282652,-27.806286,-33.658966,-31.266495,-31.114674,-32.82513,-25.868868,-27.390165,-20.432545,-22.687841,-24.631516,-24.676157,-23.105688,-31.40735,-27.201752
-34.983505,-25.315907,-19.76021,-21.0414,-20.44196,-19.146637,-30.61215,-35.47712,-23.691105,-26.131678,-27.25596,-26.628983,-30.485275,-21.084846,-26.203838,-28.087265,-20.162485,-26.28275,-22.57901,-30.8735,-29.237017,-28.200546,-20.315834,-27.253368,-29.865732,-20.813759,-25.509192,-26.89542,-19.640099,-23.858715,-21.314808,-31.609386,-27.10197,-25.029423,-28.431503,-27.760868,-27.439735,-27.225533,-22.4446,-26.875877,-20.15716,-23.21659,-20.568375,-30.673628,-35.554466,-31.57952,-22.488407,-21.63527,-25.896847,-30.302261,-29.76461,-26.452776,-21.703793,-26.231762,-27.427603,-21.710857,-20.14942,-28.14486,-25.390999,-25.2447,-30.031282,-28.121641,-26.052193,-26.806238,-23.457912,-22.426071,-26.154007,-36.02406,-25.8381,-27.367802,-21.863892,-28.868454,-28.961977,-31.338495,-30.639507,-24.27539,-25.823698,-20.450567,-30.828335,-24.579906,-28.567627,-37.475864,-31.074858,-30.811964,-26.46091,-24.0398,-29.60186,-26.594921,-25.70424,-28.04805,-22.707336,-28.155169,-25.604557,-21.40089,-25.874954,-22.690102,-27.784533,-24.090614,-23.483011,-19.524975,-26.516888,-26.709995,-23.469948,-32.33348,-27.468098,-27.041403,-28.955576,-22.209427,-33.374565,-22.422699,-24.299032,-24.075428,-22.1276,-27.150528,-29.228832,-26.498383,-25.89003,-18.303253,-32.278324,-27.023281,-28.724522,-19.744621,-29.243715,-22.485264,-28.176245,-31.682383,-26.196907,-27.33028,-22.882793,-17.024408,-20.049286,-20.588482,-24.557789,-27.018347,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.238468,-26.155386,-22.875534,-26.177101,-30.176712,-24.536741,-26.018536,-21.90089,-27.080006,-24.898766,-27.588331,-28.369263,-23.098047,-26.121601,-25.531483,-25.364166,-24.285011,-22.971977,-26.926727,-24.710035,-17.41831,-28.839537,-23.155794,-25.707321,-27.207138,-28.64468,-31.49436,-23.051151,-28.926811,-26.847828,-34.22621,-24.861141,-28.079496,-23.913216,-30.904274,-23.68204,-26.645653,-22.499203,-21.906725,-24.065742,-29.02161,-26.097628,-28.389431,-28.608469
-29.879627,-26.444344,-21.06378,-25.921528,-24.67801,-19.586266,-29.365944,-30.389076,-27.71621,-27.710854,-32.110035,-22.15969,-28.095806,-22.088444,-27.74739,-25.130356,-26.13948,-27.866804,-23.436665,-25.781734,-25.80123,-27.38805,-20.379099,-20.345652,-26.08476,-22.720806,-23.481525,-26.598969,-20.914034,-21.928013,-19.282122,-27.014952,-22.941723,-26.934559,-32.11478,-26.52644,-23.789133,-32.64079,-24.560436,-25.40171,-25.41705,-24.590298,-19.982456,-32.828667,-32.369736,-27.802082,-27.476002,-24.890026,-23.233994,-33.281544,-27.838982,-23.572487,-21.323599,-27.590597,-26.839035,-21.214994,-30.3284,-21.372501,-23.663816,-25.54433,-26.808569,-27.139896,-25.153309,-23.113392,-23.912619,-26.447002,-21.833557,-27.335331,-32.02378,-32.579487,-19.694828,-32.468018,-27.608223,-31.737091,-24.297901,-22.88604,-23.40255,-23.103996,-28.696976,-23.885742,-23.542152,-32.175995,-31.364069,-25.693636,-22.616226,-23.556763,-26.228653,-19.606781,-21.260065,-28.437962,-27.229233,-30.770454,-25.476574,-24.12085,-27.298174,-25.741924,-27.977852,-23.797155,-26.400446,-21.9039,-28.079348,-22.53131,-27.91056,-25.157646,-30.5412,-24.268238,-27.35397,-23.122496,-26.37075,-22.388126,-28.634634,-24.664255,-24.632626,-27.150928,-29.759085,-22.200537,-23.864983,-24.844791,-25.570663,-27.623184,-23.965002,-24.81163,-29.180908,-25.650349,-24.285294,-33.89987,-26.364641,-24.524641,-25.95311,-12.333712,-3.6067886,-3.3817043,-27.10716,-29.32506,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.165287,-26.636446,-24.629757,-24.501217,-32.461155,-24.585438,-28.546892,-20.725485,-32.12298,-21.257294,-23.384956,-23.218792,-30.903954,-30.411495,-28.52236,-30.302206,-26.391163,-26.533895,-29.870401,-27.461136,-20.18674,-24.708916,-22.844828,-27.506632,-29.319794,-23.020885,-34.958813,-20.221527,-32.36167,-25.335709,-23.438347,-21.201958,-26.244379,-24.024952,-29.01961,-24.599115,-24.898422,-23.289368,-25.953917,-18.998522,-28.325644,-22.402311,-25.44112,-27.81525
-32.58132,-27.137999,-26.661537,-22.697624,-32.71927,-27.138683,-25.280191,-30.39948,-27.394918,-23.500832,-26.543613,-22.973743,-26.408367,-21.67736,-27.776585,-23.801023,-24.79115,-25.027887,-20.601809,-25.741901,-24.495205,-26.139797,-21.599897,-22.763824,-20.700874,-22.714912,-19.716228,-27.892553,-24.292221,-27.091305,-24.82602,-26.436436,-22.589886,-25.921043,-33.75707,-24.106174,-26.852074,-27.550917,-32.77337,-22.900652,-34.155643,-26.031605,-25.661629,-25.124546,-23.960928,-20.256573,-24.837051,-29.15083,-23.803894,-26.922468,-29.715017,-25.992065,-25.671492,-28.470951,-32.073433,-24.709503,-33.70788,-24.692387,-29.236048,-20.224422,-25.6424,-32.26962,-26.208199,-27.094181,-28.02671,-22.544853,-23.543573,-25.1775,-30.220058,-26.674555,-27.083458,-32.17817,-26.244528,-28.258734,-22.327225,-21.708683,-23.910955,-21.972406,-27.679981,-28.121305,-21.329039,-30.112923,-27.564322,-24.687258,-21.02768,-22.25776,-24.456438,-20.869322,-23.46878,-22.113008,-24.508896,-22.121357,-28.216026,-26.09282,-20.067726,-32.651005,-23.435177,-21.117529,-27.138086,-29.697767,-35.920006,-22.473421,-22.70523,-23.002071,-27.639349,-25.06041,-27.189898,-22.292704,-25.817932,-24.785748,-27.672323,-32.968903,-25.811678,-34.053978,-28.8773,-22.436222,-20.26681,-24.230724,-23.445457,-25.757599,-25.483776,-26.113428,-24.715881,-28.335213,-25.748333,-32.450806,-21.137482,-26.390596,-31.34785,-9.768719,0.0,-0.18194962,-21.766766,-30.896816,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-17.935307,-25.644686,-28.37737,-27.877224,-32.77036,-24.666218,-25.949917,-25.15025,-21.507685,-29.498528,-22.93143,-23.05632,-22.844212,-20.823019,-25.15711,-29.992447,-28.359608,-24.679783,-32.44764,-23.503115,-29.782925,-25.13591,-23.440506,-26.989822,-26.944952,-22.234642,-38.197968,-20.215778,-29.622805,-30.154104,-22.549496,-25.024376,-28.785885,-22.737854,-30.480967,-25.606113,-20.536787,-23.651325,-24.168041,-22.289318,-24.8688,-27.11351,-25.767033,-26.490015
-28.90066,-28.83074,-25.836061,-23.709148,-27.188332,-26.468853,-22.306198,-28.250332,-28.182228,-27.535387,-24.140957,-24.524452,-26.665306,-29.097649,-28.736809,-30.283234,-28.191536,-25.524715,-20.342165,-26.120998,-28.044985,-25.964554,-29.367905,-26.388813,-20.82312,-21.859953,-21.162252,-27.328852,-31.27507,-22.972061,-21.927608,-32.22251,-22.362946,-32.374966,-29.479534,-27.293991,-24.228233,-29.31712,-30.326359,-19.159222,-31.351408,-33.306637,-25.373081,-26.6913,-20.204472,-23.753204,-23.98964,-27.293531,-27.630535,-30.645912,-24.224096,-31.289522,-27.810282,-28.665632,-36.47332,-27.307034,-30.375877,-31.343054,-30.351284,-20.786665,-21.72552,-30.882113,-27.764006,-28.014244,-31.183811,-21.469269,-31.361204,-29.799639,-25.949692,-23.879986,-31.265999,-34.279877,-21.302074,-30.362299,-25.302536,-22.526312,-29.782093,-21.58228,-27.547485,-32.045177,-21.336798,-27.669437,-25.826065,-31.12318,-19.766266,-27.671854,-20.405743,-28.813667,-26.290615,-21.343243,-26.139622,-22.905754,-35.448116,-26.072624,-19.34286,-36.271404,-22.562557,-22.294369,-24.412758,-24.536634,-27.258537,-27.920265,-22.762056,-23.92566,-24.307426,-27.79247,-23.408346,-25.980082,-26.873047,-25.26379,-28.951794,-33.326218,-24.729092,-30.245125,-29.23462,-24.541712,-26.259756,-22.794281,-30.199642,-28.561787,-28.028826,-25.337368,-27.882956,-29.575638,-28.0951,-25.457958,-21.968666,-23.99575,-34.444366,-10.957542,-8.716785,-9.606972,-22.248646,-30.768505,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.069473,-28.681112,-28.332348,-24.607286,-30.288273,-22.820007,-27.744211,-26.660936,-25.33519,-28.716068,-29.210266,-28.23876,-25.055943,-20.340565,-23.235046,-30.069857,-26.430893,-26.878689,-26.450592,-20.68785,-28.40549,-24.551062,-29.473103,-25.070267,-21.169296,-22.241451,-32.58154,-21.05096,-25.964298,-23.54556,-25.198278,-30.149364,-24.859425,-20.776104,-30.581263,-25.643126,-22.413769,-24.565865,-21.750214,-23.81017,-24.418922,-25.351248,-28.590698,-24.4186
-27.363312,-29.432917,-25.807812,-26.02668,-29.527737,-24.814425,-21.136442,-22.02091,-25.859344,-26.308336,-28.737692,-26.31873,-23.818256,-27.890793,-28.54197,-28.621,-34.148743,-25.981922,-29.489838,-23.319216,-27.84497,-30.695734,-32.239475,-27.834616,-26.592049,-25.35534,-25.416235,-30.218746,-25.240746,-23.26434,-18.701511,-38.55747,-21.104162,-33.00486,-25.881498,-27.426338,-25.42302,-24.102034,-24.381685,-19.135832,-26.25955,-27.129364,-20.043545,-21.36075,-21.419731,-31.064793,-30.093164,-23.75135,-25.209322,-23.563969,-25.06685,-27.051899,-27.20929,-28.812548,-23.34597,-34.788296,-21.320742,-23.160805,-24.401669,-26.41869,-22.572517,-33.16266,-27.261232,-27.782585,-29.199286,-26.451904,-29.613573,-31.05372,-20.32024,-23.997261,-33.784214,-30.973963,-25.253174,-33.3123,-26.646599,-23.574957,-23.526474,-24.972668,-24.360172,-31.490974,-24.955593,-30.836372,-29.123226,-22.097904,-25.000298,-28.347982,-22.678541,-27.314701,-22.244759,-21.588415,-25.226631,-26.73471,-26.286541,-25.720161,-26.522007,-36.657784,-26.190351,-20.879759,-27.340374,-20.38068,-27.494164,-22.866623,-32.02383,-22.799564,-22.05133,-24.23788,-23.208565,-26.5379,-23.55384,-27.98304,-24.924587,-24.318428,-23.274664,-28.175545,-24.874924,-28.607475,-26.463608,-22.284445,-24.975424,-25.333796,-30.540909,-23.963596,-27.12972,-19.814617,-29.179811,-26.344654,-28.324682,-25.670086,-27.02655,-15.852959,-30.752758,-24.484776,-27.97181,-32.604538,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.984095,-29.23833,-31.521927,-23.48796,-21.220795,-27.82214,-27.313984,-27.089462,-25.472939,-27.541195,-30.6247,-27.109482,-32.114517,-23.262701,-23.586073,-26.040817,-24.07896,-20.15107,-24.543983,-21.580967,-29.565788,-21.96772,-25.370611,-29.330965,-19.891472,-26.20623,-22.588974,-25.004925,-29.571562,-23.463387,-24.191538,-34.07058,-27.513176,-22.243387,-26.296894,-20.034557,-21.212296,-28.525831,-21.918587,-20.306322,-23.393122,-25.441654,-28.109089,-28.055408
-30.210173,-24.787794,-27.973381,-24.828323,-33.411102,-24.771116,-20.517216,-24.340183,-25.712906,-27.12849,-27.7888,-30.530556,-21.474379,-28.416656,-30.223682,-26.65818,-28.893948,-27.833967,-28.564629,-26.863949,-25.174603,-29.832878,-29.841974,-33.46297,-23.32951,-27.66418,-31.935944,-22.991074,-31.299166,-22.833004,-23.110115,-37.904747,-26.94766,-27.877823,-29.87598,-29.451214,-24.199528,-20.732792,-25.651611,-25.054047,-27.5635,-21.594746,-21.522358,-19.477276,-24.837093,-33.19116,-28.059853,-26.338654,-28.999079,-21.569534,-27.436989,-29.262787,-27.600243,-36.257614,-25.490322,-27.080036,-25.013578,-20.228422,-23.06395,-24.310541,-27.702377,-24.503536,-22.108809,-27.110619,-24.537256,-25.899101,-25.282806,-28.228506,-24.80077,-24.276104,-36.49198,-27.989819,-26.923397,-30.63438,-28.418804,-21.491524,-24.43214,-32.25844,-22.144928,-27.682888,-28.984749,-33.437317,-30.653227,-20.488735,-23.953142,-28.874662,-25.964455,-32.511105,-26.7504,-24.020763,-27.166515,-22.429783,-23.983093,-32.156433,-27.079702,-26.350803,-23.547804,-24.498396,-24.856434,-21.420788,-30.193043,-20.819134,-30.501137,-32.616337,-25.26227,-23.630463,-21.23526,-24.644196,-19.36004,-26.8252,-20.564823,-21.78957,-19.60331,-24.533512,-21.60986,-24.178051,-25.38511,-26.165289,-23.958496,-28.751736,-27.169964,-24.81453,-30.96669,-19.6633,-27.253542,-26.004953,-29.794044,-30.177216,-25.396782,-18.175056,-27.225033,-27.023136,-32.35524,-35.494217,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.785007,-31.265596,-28.990864,-22.525288,-20.91278,-28.435623,-25.383474,-25.1311,-21.621614,-23.554115,-26.512508,-24.618534,-34.08831,-22.829988,-25.962444,-24.037146,-23.442703,-19.170689,-29.432589,-29.07809,-34.221466,-27.274473,-29.059399,-25.476997,-23.13951,-27.235092,-22.73278,-25.964258,-30.085705,-31.37443,-26.261066,-34.512512,-31.875355,-25.221804,-22.34962,-22.966352,-25.115349,-26.629097,-21.919538,-20.058372,-30.591799,-20.266682,-26.795876,-26.424612
-27.460972,-22.63649,-29.24457,-32.24991,-36.097637,-24.802322,-20.728579,-27.049335,-25.857498,-21.569054,-27.264906,-35.19481,-27.809984,-25.387463,-21.937414,-22.189873,-29.507803,-24.618261,-22.310516,-27.245743,-26.343338,-26.17887,-31.613735,-25.7676,-22.959496,-29.789019,-28.462227,-23.026264,-24.404707,-19.883575,-20.815462,-27.293274,-21.112436,-24.350096,-30.466972,-36.91155,-21.85028,-25.263878,-24.250751,-25.6844,-28.018343,-18.989977,-25.299158,-22.306572,-25.170132,-27.563076,-21.77346,-28.801174,-24.450718,-22.463867,-20.54583,-23.355864,-25.617773,-32.480766,-27.88517,-25.430492,-21.83187,-23.262213,-21.727236,-26.956367,-28.636065,-22.769281,-20.596695,-23.459682,-28.227413,-28.097527,-25.482712,-24.529593,-27.252058,-29.411263,-28.530775,-26.90045,-20.242804,-28.742533,-26.741402,-21.437092,-26.13344,-29.472355,-25.857597,-23.033043,-29.137554,-34.36637,-29.350424,-22.097256,-23.218683,-29.325481,-27.100624,-31.95995,-25.914986,-28.256796,-27.211391,-24.881493,-26.823896,-29.929886,-25.136404,-21.272854,-18.701828,-32.53825,-26.749908,-23.67938,-19.864336,-25.101301,-23.872248,-21.603634,-23.40052,-27.267365,-21.202991,-21.956177,-18.57463,-21.606194,-22.97705,-25.839249,-20.104069,-26.513924,-24.115679,-23.428944,-25.9967,-22.270844,-26.715809,-27.638859,-25.275131,-21.690855,-30.88112,-21.445822,-24.086285,-21.476513,-27.69386,-21.98121,-24.929369,-18.901905,-23.477386,-27.03489,-33.915028,-35.57423,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.463394,-26.289745,-23.502579,-26.59754,-24.930061,-25.350445,-28.712784,-24.953056,-24.596054,-22.399048,-23.69349,-23.393997,-22.632456,-25.09938,-23.770409,-21.860542,-24.890535,-26.729197,-27.090273,-30.53361,-29.448278,-24.641277,-26.347084,-22.6777,-24.924625,-26.468466,-23.712324,-25.04897,-31.792603,-34.221455,-27.09813,-36.152546,-30.542553,-23.387197,-26.822304,-24.197681,-31.83834,-22.789686,-24.248486,-21.278316,-21.367823,-21.046646,-27.818367,-26.415815
-28.00285,-22.740654,-23.634775,-24.927116,-32.87225,-36.285034,-19.519194,-24.283384,-24.752964,-20.92215,-22.219048,-34.92841,-29.384007,-21.475847,-25.079308,-24.35516,-28.580713,-23.62357,-27.069777,-21.177963,-34.773235,-21.754417,-31.692741,-26.808245,-21.92324,-26.7677,-31.55384,-25.547491,-20.143478,-26.272337,-30.734518,-29.162922,-20.570663,-25.448723,-23.802158,-25.496475,-28.52995,-24.90561,-26.762783,-28.916912,-26.45017,-21.568523,-27.820808,-28.682358,-30.100725,-24.792063,-26.64749,-29.165922,-22.936707,-29.391058,-23.207058,-24.365356,-32.274998,-31.387566,-25.228485,-24.693432,-22.284855,-24.065506,-25.70908,-30.535149,-23.516087,-36.083687,-24.393444,-27.006922,-30.417553,-24.974113,-25.293774,-21.819204,-27.510843,-29.24564,-22.459816,-28.35197,-21.602116,-21.026772,-22.150063,-27.326338,-30.468796,-24.53428,-23.346815,-28.703554,-23.887823,-33.946377,-34.917595,-19.46059,-28.90413,-31.042126,-25.952482,-31.487463,-30.84006,-23.45385,-31.607632,-21.260437,-27.342644,-26.247433,-25.432644,-23.39624,-22.553848,-30.726334,-35.16861,-25.860888,-23.77468,-26.188856,-24.779758,-21.619236,-29.02718,-29.43892,-25.533024,-26.248184,-24.021883,-29.805119,-29.852425,-24.459467,-31.323074,-27.790855,-27.500288,-19.823315,-31.191113,-19.147095,-30.034296,-28.829292,-21.37412,-27.87312,-25.81666,-21.17649,-22.326548,-24.095377,-27.04435,-23.272072,-29.362255,-23.44405,-26.022068,-25.121338,-43.315647,-37.971905,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.316269,-21.858908,-26.354269,-27.310564,-25.218452,-25.19854,-32.100494,-26.21422,-31.630611,-26.290573,-23.909513,-25.68081,-22.051723,-27.24486,-24.266739,-26.958858,-25.493225,-28.84967,-26.393147,-26.204617,-21.349619,-22.952934,-24.852528,-27.66675,-25.22779,-23.068056,-28.01999,-25.942669,-30.745018,-28.683483,-27.630146,-34.15679,-30.725897,-28.688961,-31.779207,-30.255943,-25.647007,-30.7235,-30.274517,-23.963253,-24.816479,-28.814713,-33.650856,-34.062885
