-21.398777,-20.969778,-19.804646,-18.724874,-21.184807,-20.998827,-27.586403,-21.508938,-20.677107,-21.325905,-19.498154,-21.91681,-19.782578,-19.32159,-25.95375,-17.120182,-31.238882,-25.539404,-17.845251,-30.617544,-19.451557,-27.955498,-25.443327,-22.161926,-24.011076,-22.664982,-21.162045,-21.504913,-17.446476,-18.548147,-20.76422,-21.646015,-21.083424,-18.453175,-22.641819,-18.291172,-19.480536,-23.405996,-18.922138,-22.730917,-26.120033,-21.788113,-19.584728,-27.929104,-21.63575,-21.741732,-22.55443,-17.28149,-24.182865,-21.178305,-20.203043,-23.62627,-22.453863,-23.38039,-23.101578,-15.13965,-19.985094,-21.30141,-20.335207,-23.129883,-19.513527,-24.071133,-22.775616,-19.830666,-21.891378,-23.58043,-23.35192,-17.427444,-24.129732,-22.385855,-22.820183,-21.971947,-24.71761,-24.290491,-23.324734,-17.80326,-24.233278,-18.165018,-26.843996,-22.186985,-20.735323,-23.789444,-23.263008,-23.339197,-18.4714,-20.182926,-1.8451557,-0.3697014,-0.51667976,-0.41341782,-0.3189125,-0.15338516,-0.18792915,-0.27717972,-0.47841454,-0.36507225,0.0,-20.638062,-23.054548,-21.085907,-25.384693,-21.310104,-20.173264,-24.956724,-17.190866,-23.545237,-14.685026,-20.683544,-23.231388,-23.320404,-31.310547,-14.364542,-23.851881,-27.989832,-20.69904,-15.938488,-19.8835,-24.618729,-19.798298,-23.140789,-22.621021,-20.43058,-21.216213,-20.649097,-20.965689,-21.158833,-18.829594,-23.403862,-23.836742,-21.117771,-22.861925,-23.664286,-24.086102,-22.820398,-16.649832,-18.603354,-18.912514,-24.861069,-20.43206,-17.508192,-17.207811,-12.3936,-13.082214,-12.834244,-21.070927,-25.296139,-22.972145,-22.606117,-25.435802
-24.979942,-22.792057,-18.735027,-21.487028,-24.94286,-21.351336,-22.427933,-20.236076,-23.878838,-25.16776,-19.41594,-22.046358,-26.099588,-23.001783,-24.972643,-23.138613,-23.264767,-25.53026,-23.967506,-24.52957,-19.890097,-25.394966,-23.834057,-21.618847,-31.231453,-24.96097,-22.766582,-24.811834,-16.590778,-16.870064,-21.759422,-27.856249,-18.182789,-25.400755,-21.151482,-22.963577,-24.884502,-20.893167,-21.69708,-29.725727,-21.976713,-24.253984,-25.208574,-25.683796,-23.104237,-22.660181,-22.149712,-20.175533,-25.662598,-20.265223,-18.765629,-34.03163,-19.320206,-21.644588,-21.440033,-20.51823,-23.487595,-19.658344,-25.808487,-26.053488,-20.461365,-28.250961,-21.876852,-25.114853,-21.973177,-24.341795,-23.911142,-18.043951,-20.644318,-20.430662,-21.057829,-18.270733,-26.926485,-29.157627,-21.346622,-19.569141,-22.769588,-24.697401,-19.733164,-19.2389,-19.693913,-21.983019,-22.151218,-24.579601,-21.144999,-24.609985,-8.274504,-28.690228,-35.10701,-32.64386,-28.048958,-27.414928,-24.491646,-27.23914,-25.516808,-40.24404,-23.975555,-19.09452,-21.505322,-24.431416,-22.950243,-31.57879,-27.654259,-25.704445,-28.056215,-17.548563,-22.9143,-20.565384,-19.685898,-24.274216,-25.915329,-16.59782,-26.73349,-26.39009,-24.140272,-14.739452,-19.561213,-22.25894,-21.363316,-31.881096,-19.839447,-25.04242,-23.296446,-22.626947,-27.919855,-23.758196,-21.663895,-21.08355,-17.742537,-22.921844,-17.586544,-22.524458,-25.894104,-20.309956,-25.588665,-18.054642,-23.96857,-22.055546,-22.41233,-21.99638,-18.957706,-15.304731,-23.338762,-16.556236,-20.851173,-26.558416,-20.864204,-24.059986,-32.25942
-27.121536,-22.5596,-19.974804,-23.396894,-18.739273,-23.684797,-21.12899,-20.97331,-29.540728,-27.145912,-26.116417,-19.708866,-26.296227,-27.730682,-27.342161,-26.728807,-20.996635,-30.166231,-22.232662,-23.31308,-22.41545,-23.341852,-24.374294,-25.618587,-28.989658,-27.843868,-25.145931,-24.30364,-25.634502,-23.936459,-21.971527,-24.051044,-20.956234,-23.528448,-18.549122,-17.034283,-24.01435,-19.584562,-22.2988,-28.052452,-24.438812,-19.08979,-20.647724,-25.714846,-22.799984,-19.834213,-22.862465,-20.387268,-20.516552,-25.665539,-20.795952,-27.906996,-19.479809,-19.75616,-17.500559,-23.091139,-31.443363,-24.699215,-25.5991,-23.00344,-27.800972,-29.223928,-18.018833,-28.847769,-19.939896,-19.718534,-24.985329,-18.495888,-19.258335,-23.243717,-22.838346,-21.091019,-30.68674,-24.735048,-22.291895,-17.800499,-27.571308,-27.571983,-21.92274,-18.45921,-19.334633,-30.333921,-22.2506,-29.776815,-19.62886,-27.617466,-14.48624,-30.90704,-34.855663,-29.987125,-28.105576,-34.692158,-25.981113,-28.059055,-25.938644,-34.439774,-23.855602,-18.232132,-22.281796,-34.5474,-20.94887,-24.997498,-23.395878,-18.443642,-27.867182,-17.295338,-24.968052,-18.436165,-20.68586,-21.320026,-27.206104,-18.418407,-28.4451,-24.224834,-23.144176,-20.611673,-28.578669,-22.738264,-19.291521,-24.481041,-24.29146,-33.38603,-22.171223,-24.56245,-29.998043,-22.01839,-24.026447,-19.95992,-21.996664,-23.062435,-18.424427,-20.22948,-27.731853,-19.225473,-22.889439,-19.02536,-21.014856,-20.592545,-24.773033,-24.37424,-17.915682,-18.789047,-23.887413,-18.44741,-23.454962,-24.520126,-28.435844,-19.23846,-27.227528
-22.212105,-27.01546,-19.182894,-17.602993,-22.021046,-20.863232,-26.059414,-24.274063,-23.594646,-22.927942,-27.028748,-24.420912,-19.077637,-29.652342,-28.532162,-22.832542,-25.00481,-31.729656,-20.97371,-24.196318,-22.507915,-22.686213,-21.511297,-26.025045,-30.265537,-25.95476,-23.176716,-22.073101,-16.954926,-26.220327,-22.097692,-16.217876,-21.966228,-21.32563,-24.105274,-20.733446,-18.506767,-16.639503,-16.640518,-20.99654,-29.873772,-17.860134,-20.973486,-24.481236,-21.293201,-20.96051,-25.9306,-20.27023,-20.406157,-28.016747,-22.509748,-21.955158,-23.694492,-17.460754,-18.38397,-21.8331,-23.022816,-28.13335,-18.454525,-23.078096,-30.619106,-22.897717,-18.165688,-27.459846,-24.125809,-23.06893,-29.406971,-19.304764,-26.480175,-21.10836,-21.809065,-22.67429,-26.130127,-22.119793,-23.98397,-19.770222,-26.894241,-24.29586,-23.514399,-24.18086,-23.16692,-27.561043,-23.217468,-25.721346,-23.970242,-29.841885,-18.094254,-35.70628,-32.565155,-30.87545,-32.0987,-36.07516,-26.431099,-33.1345,-27.650942,-33.868477,-24.737904,-17.949059,-27.391935,-28.432663,-23.729334,-19.343985,-21.600754,-17.10062,-27.7547,-21.364433,-21.066181,-20.578018,-21.909649,-17.215422,-27.34924,-22.034258,-27.80815,-18.847368,-21.537441,-24.911167,-20.952118,-18.69403,-18.713028,-18.347649,-21.395523,-27.176638,-24.891811,-23.110966,-20.646683,-25.223644,-21.000412,-22.808424,-20.260633,-23.98996,-19.695377,-17.769478,-22.963053,-19.14738,-17.732727,-22.958036,-21.448666,-18.2538,-28.197142,-23.10241,-21.914371,-22.254002,-21.918121,-20.36968,-21.977049,-22.79839,-25.400555,-19.137856,-24.428234
-24.384666,-30.095999,-23.271042,-23.162695,-29.754545,-18.013132,-25.14842,-21.89284,-25.980303,-20.693962,-25.234695,-22.276375,-18.818443,-21.541988,-22.765968,-17.101166,-24.960518,-23.979996,-21.089542,-25.078331,-21.579002,-30.348131,-14.835384,-25.571697,-25.70538,-21.75879,-25.405762,-20.051025,-13.629553,-28.740458,-26.40094,-18.65606,-19.50244,-21.978981,-26.751585,-21.65724,-20.25459,-19.384388,-14.914616,-25.464148,-32.097397,-20.705717,-22.143337,-21.676678,-23.93106,-21.433214,-27.1963,-19.154076,-23.87007,-21.919043,-20.466454,-20.977615,-30.24059,-20.0195,-25.0892,-25.738892,-18.228779,-28.601849,-17.695744,-26.473974,-27.189331,-24.216393,-22.735481,-26.094303,-26.129333,-31.59025,-27.25189,-23.91959,-25.655806,-25.198912,-21.221853,-29.411037,-28.574451,-23.735142,-30.733694,-19.826244,-23.825594,-19.793106,-20.37733,-23.391634,-24.3485,-23.889763,-21.662188,-23.62785,-24.242357,-26.382233,-15.414844,-39.2108,-39.062912,-31.679289,-34.772346,-34.4672,-31.363726,-34.892433,-28.866114,-28.916212,-26.307768,-27.370667,-19.575563,-25.18875,-18.951313,-22.192566,-20.636574,-21.204105,-23.207664,-23.998032,-25.637074,-29.021685,-18.094614,-20.081158,-25.256544,-25.776419,-22.146366,-23.183805,-20.609737,-23.87041,-21.339558,-17.137161,-21.134542,-21.174112,-24.78033,-25.176655,-29.758228,-20.232647,-17.61847,-32.7821,-18.584589,-25.266811,-22.533375,-22.517185,-19.785355,-23.93084,-22.849419,-20.774342,-20.083862,-21.585997,-23.016369,-19.54919,-24.882988,-18.636015,-22.698025,-21.036491,-30.556177,-18.810595,-19.428377,-22.166576,-23.172764,-24.33562,-28.080387
-31.415592,-27.723331,-26.00328,-25.64101,-24.661926,-19.817846,-22.152094,-20.645378,-27.68995,-23.170277,-24.41742,-21.154806,-22.383272,-22.745068,-18.934513,-18.317223,-23.478363,-24.955786,-18.367075,-20.545742,-22.12385,-35.608696,-17.346243,-29.24656,-19.520782,-23.301628,-24.91571,-19.484015,-18.365406,-33.448532,-19.180952,-19.653423,-19.260073,-32.480072,-25.966951,-21.5224,-21.864029,-23.377716,-20.360077,-28.049051,-26.235859,-20.091063,-23.404171,-20.137253,-21.882673,-21.466343,-27.01933,-20.59947,-21.896667,-23.326855,-19.252834,-23.51338,-24.28913,-23.18628,-22.831455,-21.155815,-22.963112,-21.999996,-22.108135,-23.842117,-20.388933,-26.191656,-20.149544,-21.804876,-25.386784,-25.474895,-19.896347,-21.627714,-24.383827,-18.98232,-27.08792,-25.160479,-34.210655,-26.557365,-26.073978,-23.328259,-23.3978,-21.880709,-24.29114,-26.2108,-19.930862,-21.652786,-22.29793,-20.013447,-22.462004,-22.631927,-18.24493,-30.834167,-37.902435,-31.703352,-37.449314,-29.378168,-31.10234,-37.357246,-26.8743,-24.697783,-30.342539,-21.343388,-15.658514,-19.531616,-17.239109,-27.638329,-18.215788,-25.704914,-21.033411,-23.63639,-21.599186,-23.247618,-20.086266,-26.133228,-24.117813,-26.186127,-28.049812,-31.930279,-26.593422,-21.622475,-20.149734,-19.789343,-27.91847,-28.376322,-21.80363,-20.827526,-20.082216,-22.24176,-17.777004,-28.469679,-18.514091,-22.140951,-21.687595,-21.07072,-23.320755,-22.04118,-21.055,-22.448814,-24.082472,-20.835526,-19.693344,-22.163704,-24.074818,-17.335697,-21.985657,-20.618835,-27.868034,-16.90052,-24.126297,-21.284035,-27.690578,-28.834034,-33.984093
-36.401897,-24.158232,-24.507114,-21.857729,-19.808548,-27.370604,-17.411383,-19.421787,-28.006376,-24.687363,-22.389526,-26.041946,-22.816809,-32.548462,-19.96717,-24.892353,-23.33455,-25.23505,-19.490187,-22.074343,-22.400251,-25.57336,-20.647844,-28.117552,-21.263474,-25.008965,-18.760986,-18.780325,-19.381195,-23.48782,-19.949314,-19.803654,-23.890514,-27.492678,-19.16706,-25.752626,-24.676775,-20.066387,-21.972809,-24.747688,-22.61538,-19.719284,-20.785091,-23.015701,-22.515724,-17.678879,-20.983917,-25.27406,-16.899658,-31.067492,-26.020086,-21.323421,-18.7836,-22.309875,-17.936857,-24.581318,-20.526257,-21.225384,-19.928032,-19.485687,-22.824604,-28.285921,-21.272821,-24.712795,-29.661144,-22.506601,-15.788626,-21.241093,-21.426313,-16.853539,-17.614227,-24.655396,-29.741625,-23.730892,-18.91335,-22.806007,-28.000387,-19.607262,-22.909016,-24.475494,-21.629051,-20.781788,-19.83465,-20.047974,-25.011446,-27.709736,-25.646772,-29.26465,-28.15916,-30.103622,-35.694424,-30.233929,-34.901855,-31.7177,-30.073275,-28.123438,-28.50319,-21.818424,-20.191547,-17.460201,-21.059574,-24.955416,-20.827827,-17.428965,-21.427258,-22.155426,-20.8956,-25.631737,-24.305,-28.392544,-20.643707,-22.61856,-25.88549,-23.984554,-27.20991,-21.343405,-16.560894,-20.207031,-28.901627,-23.990417,-20.906813,-21.191498,-17.922697,-22.368256,-15.535343,-24.32067,-26.009705,-21.181973,-17.7053,-21.79586,-24.819887,-25.65014,-17.369545,-20.583982,-24.088821,-21.94414,-17.724651,-24.405197,-33.620296,-20.970963,-27.95683,-20.510384,-19.462597,-19.980925,-17.972698,-18.936466,-26.843016,-25.549238,-30.02808
-30.697828,-26.289228,-24.671455,-23.544437,-21.880125,-31.038952,-23.556967,-20.076267,-27.985226,-20.407837,-20.844585,-26.34348,-30.270899,-40.592064,-21.954708,-25.204315,-24.603579,-24.595234,-24.267403,-23.161814,-19.691685,-19.230911,-27.253277,-24.374294,-21.635624,-25.36715,-18.978706,-20.584312,-20.943918,-17.760164,-19.052677,-21.113934,-30.041965,-25.641766,-21.510593,-23.250738,-21.79943,-19.002304,-16.868477,-24.871965,-22.000156,-22.56778,-20.743282,-25.754934,-22.351437,-15.335402,-17.421732,-29.30084,-21.993282,-24.11446,-23.824045,-21.902435,-17.87958,-25.568138,-21.429493,-28.318361,-26.74762,-25.392853,-23.380184,-24.159779,-24.837677,-24.316303,-21.458424,-21.701878,-23.003693,-21.193527,-20.58075,-19.671515,-25.758444,-19.81703,-16.811756,-27.324465,-26.68056,-21.699785,-19.789143,-22.937435,-26.965744,-20.269688,-24.01682,-21.803713,-26.018208,-21.648691,-25.583576,-27.432487,-23.193611,-29.07687,-24.525528,-36.449234,-26.821795,-33.11342,-33.86819,-37.10893,-38.891216,-31.730753,-34.097385,-30.097553,-34.876938,-22.961535,-21.528887,-21.960278,-21.223536,-29.087162,-24.486523,-18.802092,-22.184368,-22.961912,-22.3149,-25.879961,-25.216751,-23.990776,-19.175318,-19.365713,-20.53425,-18.407234,-24.628183,-21.039616,-21.55864,-20.56763,-22.79564,-25.55949,-24.921965,-23.93354,-24.154236,-17.973427,-19.659725,-24.356028,-22.444748,-22.884254,-20.379616,-24.1563,-25.174488,-31.800673,-23.8509,-26.294235,-22.627909,-27.839308,-21.829987,-25.691235,-29.99286,-22.935177,-22.917797,-23.357712,-23.260092,-23.31466,-18.044586,-19.982914,-23.422213,-31.76587,-28.05325
-26.558907,-21.047722,-24.512281,-22.774408,-22.79856,-28.135963,-21.918633,-23.436016,-29.893015,-20.414597,-18.168636,-22.9538,-32.381367,-25.251652,-21.452755,-21.361069,-20.553825,-26.54927,-20.459343,-20.669992,-19.230478,-19.133993,-23.141256,-28.469532,-21.64075,-19.827423,-22.040318,-18.412928,-24.870415,-16.556774,-17.948402,-18.298544,-27.827438,-20.958569,-22.443253,-22.016508,-21.106699,-23.223503,-19.86358,-17.632513,-19.078812,-21.810509,-17.470934,-21.239143,-20.230194,-17.257751,-17.450808,-19.212648,-17.723644,-24.245327,-25.068281,-24.491224,-21.580332,-19.612858,-22.432823,-25.588928,-18.768114,-25.782257,-24.795788,-20.367304,-26.355125,-23.74537,-24.884754,-22.55059,-23.429035,-22.361675,-23.327242,-19.292065,-24.213701,-20.3479,-24.35903,-23.858864,-23.81778,-25.371574,-22.254316,-18.296005,-27.679064,-24.582642,-25.36025,-24.849752,-25.865505,-25.274155,-22.693213,-23.869942,-25.20206,-24.53657,-24.5223,-39.229523,-31.532253,-34.013283,-29.49193,-32.840515,-29.711008,-29.001554,-34.178036,-26.402245,-28.824936,-17.955675,-23.301365,-21.466057,-26.599438,-29.439503,-25.410358,-20.209892,-16.831432,-22.766802,-23.858742,-19.055155,-24.279484,-22.46662,-20.841272,-21.444994,-21.03437,-20.566895,-24.926264,-26.575335,-21.51965,-21.683517,-21.093758,-20.036297,-26.588652,-19.947227,-22.53939,-24.834679,-23.918903,-27.688644,-20.457857,-28.003223,-22.141796,-22.320087,-28.72468,-27.658516,-27.09636,-20.997381,-26.816006,-25.094238,-22.566757,-27.067629,-25.046726,-24.62697,-24.751541,-22.894459,-19.820929,-19.116,-22.94485,-19.724419,-23.811596,-21.470724,-20.825207
-25.313498,-20.9648,-19.870056,-25.664383,-22.477613,-29.261719,-24.97607,-22.835758,-31.876678,-22.481178,-20.012669,-28.2504,-26.967506,-22.454193,-24.247414,-25.076965,-21.905668,-25.974724,-25.300938,-20.481833,-21.114044,-24.04374,-19.354515,-26.373528,-23.662083,-25.929907,-20.860085,-18.672874,-23.556038,-22.973299,-26.42427,-23.747992,-26.562458,-20.075893,-21.586094,-21.802677,-22.019644,-21.854162,-23.957386,-18.950394,-18.019043,-27.663673,-20.579662,-26.856638,-22.58969,-21.059298,-16.941486,-17.992764,-18.520859,-25.609549,-20.723413,-20.99714,-27.75324,-17.021372,-21.184273,-20.580173,-17.628265,-27.343348,-19.847725,-22.917816,-21.02259,-18.715345,-21.07544,-24.528158,-32.58494,-19.567245,-23.054016,-23.005041,-22.849031,-24.663826,-34.53595,-28.867933,-21.672375,-25.10928,-17.106724,-16.094833,-23.482426,-20.594833,-21.663027,-21.966423,-26.022808,-26.977993,-21.493391,-30.09921,-28.55764,-21.748108,-24.72557,-34.471966,-35.973965,-33.84359,-33.648106,-28.97396,-27.556473,-32.168777,-27.323458,-29.28405,-27.193392,-17.334076,-24.614172,-20.291897,-24.444551,-24.072636,-31.236456,-19.934502,-22.400633,-22.793127,-25.1996,-20.720726,-24.350641,-26.213873,-26.55372,-34.925266,-19.117573,-31.057308,-24.170164,-25.14635,-26.143648,-21.926544,-25.643406,-21.991993,-23.70593,-21.403866,-26.986774,-36.841595,-24.868156,-24.603775,-20.887955,-28.920893,-18.134438,-27.319798,-30.542261,-22.33934,-20.448841,-18.248697,-34.13241,-21.65642,-23.40342,-22.5941,-25.506063,-28.103834,-21.18371,-21.274122,-19.250103,-18.406841,-21.319962,-22.28097,-20.374489,-20.516998,-20.189213
