-27.111113,-29.47591,-26.9987,-23.386257,-22.641376,-23.835938,-22.237759,-23.332062,-29.464603,-20.409847,-23.736269,-23.53407,-21.556019,-22.605034,-23.067472,-27.790953,-29.266798,-28.28856,-26.721016,-21.925423,-24.472118,-23.695404,-25.659946,-25.999855,-20.191355,-26.346708,-24.382206,-31.640942,-24.791122,-22.62552,-25.072214,-28.136389,-22.868332,-26.972548,-26.474909,-28.211517,-24.96796,-22.864145,-24.26806,-28.01059,-26.50758,-24.764456,-23.855495,-28.18084,-26.60334,-32.02769,-24.45329,-4.651932,-3.1071835,-3.087181,-2.3831367
-26.657753,-32.562614,-26.507618,-23.066416,-24.017887,-22.890152,-20.891628,-25.857855,-22.972075,-24.023222,-23.006464,-27.704735,-21.249146,-27.394989,-30.026978,-26.791553,-24.091076,-23.371876,-23.661274,-22.178623,-24.854977,-22.1877,-23.864826,-27.521217,-24.44664,-29.483826,-24.001373,-26.434433,-28.095457,-26.796505,-26.378632,-23.591953,-23.222366,-28.369064,-20.51824,-28.80661,-18.36002,-23.049461,-21.211273,-24.792858,-25.477207,-26.538662,-25.20859,-20.656277,-26.88921,-22.840816,-31.267885,-19.375244,-46.710396,-46.975403,-18.480246
-29.36324,-26.122805,-20.748768,-19.938915,-26.956669,-21.32029,-22.140118,-25.56751,-19.718176,-21.521717,-24.323467,-26.305996,-23.502743,-31.577116,-25.776096,-22.75151,-26.502491,-23.876884,-25.897696,-22.213535,-25.347116,-24.0462,-23.729967,-26.459291,-27.49661,-31.167812,-19.07095,-25.504608,-28.941746,-25.733782,-25.258263,-26.31086,-25.224371,-35.129,-21.129217,-32.340897,-16.964499,-25.033625,-23.405392,-25.964848,-26.805012,-26.220844,-24.031322,-17.684322,-25.179995,-22.929995,-29.614944,-23.82929,-47.92096,-47.27678,-22.982353
-25.927322,-24.2527,-18.063269,-24.950605,-28.58452,-25.07735,-25.892029,-22.38289,-24.809822,-19.665066,-29.00081,-30.74546,-25.319357,-30.417994,-23.860197,-23.659668,-28.048763,-28.309542,-22.9402,-23.313477,-30.459114,-21.289196,-27.61694,-26.440033,-34.742928,-32.551697,-20.990126,-23.449276,-29.17518,-21.869514,-20.35145,-27.911236,-27.642128,-29.20018,-24.123613,-21.568638,-20.860723,-27.712254,-25.058025,-30.914778,-21.39604,-29.046762,-23.89066,-19.032078,-27.9447,-31.583113,-25.113058,-27.90176,-49.674683,-49.645096,-25.64014
-25.111935,-21.721449,-22.052116,-23.57439,-29.56982,-29.272406,-26.724216,-24.436863,-25.812878,-22.018715,-24.63045,-28.220654,-20.928127,-27.691658,-22.920021,-21.960047,-27.158705,-29.791225,-25.351225,-29.823483,-31.171104,-22.109177,-25.762953,-21.554405,-31.060457,-27.771393,-22.560505,-27.152435,-24.494873,-23.043457,-23.809734,-33.941216,-29.125898,-21.116646,-22.391228,-22.844948,-26.058113,-22.322556,-29.105373,-28.485989,-19.502403,-29.423965,-26.16903,-19.295233,-21.05288,-28.795164,-26.241774,-32.64699,-53.85854,-54.553303,-27.543211
-27.133873,-22.564613,-21.96384,-21.722,-29.03847,-28.349201,-31.699324,-30.658333,-23.208,-20.291237,-24.229504,-28.629328,-23.429316,-26.500893,-25.693853,-26.241785,-23.693941,-29.275269,-30.842812,-30.2359,-30.539211,-23.886694,-26.80476,-25.502275,-30.99296,-24.54557,-25.417835,-25.975983,-21.012867,-21.59767,-26.70485,-25.782373,-24.064558,-22.07713,-23.91349,-32.757977,-30.289421,-22.00998,-24.95336,-29.07457,-23.397503,-25.666733,-27.050835,-22.045498,-17.884233,-24.258806,-28.296898,-33.956345,-55.940598,-56.51277,-29.41556
-26.800365,-20.273071,-30.20468,-22.19728,-22.320751,-29.81458,-29.566807,-26.993603,-21.719841,-20.000711,-25.250198,-24.07492,-30.165905,-28.234331,-24.093365,-26.437492,-21.450802,-23.902008,-25.403475,-24.136677,-25.431656,-21.737534,-24.653708,-27.873207,-30.810678,-21.12804,-27.185732,-27.326035,-21.003109,-21.557465,-22.385614,-23.309343,-22.017733,-26.282845,-27.88734,-28.982307,-27.682093,-24.767548,-24.51226,-27.343939,-22.477179,-19.855528,-20.884125,-28.569378,-18.658918,-26.536005,-23.049807,-30.563269,-53.978294,-54.279144,-31.228153
-28.391697,-22.568018,-31.125244,-27.069096,-25.439861,-25.62139,-20.609413,-27.730484,-21.65228,-25.085478,-26.062069,-22.739452,-25.691465,-25.88293,-22.721727,-25.30213,-22.173933,-28.118572,-22.03921,-26.608524,-26.613535,-26.883753,-23.6001,-27.523537,-25.536047,-25.204123,-23.754938,-24.90746,-24.019575,-24.424992,-25.517612,-22.797485,-22.679668,-24.577658,-28.4352,-23.93806,-27.816103,-25.963333,-29.472631,-24.650658,-24.802876,-21.05453,-20.227486,-24.832636,-23.90317,-29.329887,-25.596579,-26.135399,-42.554787,-42.836872,-33.93584
-34.85117,-26.765617,-27.86813,-27.857445,-21.830563,-20.725637,-16.989466,-27.159576,-22.045822,-27.047882,-25.169743,-28.044685,-21.822613,-19.302315,-22.785652,-27.419788,-24.546455,-27.936049,-22.90997,-25.27252,-20.610958,-30.674236,-24.722553,-27.199997,-29.455732,-26.052958,-23.55955,-24.392378,-31.39621,-22.047176,-30.975464,-25.180813,-19.666742,-24.745237,-22.640541,-22.436096,-28.396763,-26.735432,-20.076046,-25.689068,-24.388538,-25.38157,-21.902706,-22.220757,-23.8537,-19.777218,-26.632547,-26.656069,-36.761112,-36.75017,-31.13309
-39.69191,-22.394062,-26.614124,-35.26651,-21.055573,-21.237293,-20.97832,-24.551321,-24.787186,-30.368237,-29.429386,-32.133705,-19.690014,-21.412766,-25.414696,-22.976562,-25.926338,-29.31198,-22.413742,-26.408058,-19.313549,-28.866957,-28.028011,-29.93481,-29.236704,-23.756361,-31.634277,-24.424355,-35.418205,-21.06852,-36.08034,-28.704279,-20.133823,-22.746914,-24.697681,-23.73042,-28.289143,-25.688637,-19.719645,-29.185963,-27.880507,-26.019053,-35.22371,-31.511879,-23.76719,-20.165417,-30.30414,-21.453323,-46.648617,-45.866676,-33.17493
-35.665867,-21.653896,-23.378918,-28.800499,-20.918083,-26.794792,-29.75777,-22.45318,-23.270306,-25.637714,-29.089642,-27.469532,-20.481773,-21.443104,-25.580343,-24.801208,-22.468243,-28.851593,-24.43722,-25.712671,-20.15932,-28.033386,-25.746605,-23.662876,-24.168919,-22.435719,-28.873852,-22.232029,-20.530518,-24.766706,-28.075754,-31.288687,-27.867237,-26.443455,-23.237259,-19.11058,-33.606052,-27.263256,-26.188427,-43.727825,-26.909481,-28.580317,-29.820444,-28.95965,-21.740967,-22.119808,-26.153587,-22.416504,-53.058136,-53.682697,-34.822056
-28.944202,-21.007118,-24.39026,-25.668358,-24.484173,-25.436954,-31.45379,-27.793396,-22.706371,-22.9711,-23.929089,-26.496597,-24.594522,-28.955296,-29.518997,-23.654789,-25.233181,-27.225107,-26.87963,-28.678404,-27.97234,-22.767141,-21.634388,-21.816183,-26.82296,-20.29302,-26.467934,-20.65268,-17.055443,-27.702255,-27.68514,-30.877327,-28.503178,-23.47906,-26.296312,-22.22421,-32.13337,-24.408794,-28.499254,-41.8804,-29.235971,-26.753433,-27.43238,-28.362854,-22.343248,-29.471846,-25.498878,-30.736032,-56.105476,-56.28068,-35.654106
