-80.0,-80.0,-80.0,-27.55507,-23.599003,-23.260273,-22.262875,-27.397621,-27.11268,-27.601349,-26.569054,-29.93601,-25.982517,-22.552309,-18.602833,-31.505629,-31.966963,-26.561087,-19.634792,-23.297333,-22.212193,-26.835106,-29.009672,-27.80457,-27.173492,-28.345188,-28.88654,-19.343616,-24.398502,-33.437206,-20.56481,-22.91437,-21.444626,-21.00966,-27.818947,-21.525932,-32.4908,-31.037579,-22.718334,-19.77506,-21.479803,-20.765484,-29.636806,-25.565258,-32.741898,-25.882513,-22.342487,-20.597649,-19.818357,-20.453987,-23.589743,-19.323727,-19.619526,-24.304604,-22.733397,-21.222845,-19.822723,-24.451918,-24.802784,-27.794174,-25.677874,-26.316912,-18.099365,-23.546247,-23.15532,-25.88768,-25.744442,-23.387924,-24.922981,-29.236202,-34.061035
-80.0,-80.0,-80.0,-29.310244,-25.939207,-27.949799,-24.604412,-26.56003,-30.67608,-25.925703,-34.671783,-32.389572,-23.039648,-29.13913,-19.726067,-31.863466,-27.425749,-27.242834,-21.689503,-17.87631,-16.44698,-24.600092,-21.563244,-22.716667,-28.41495,-29.857433,-28.416729,-18.70802,-25.736794,-24.688168,-25.782974,-28.120459,-20.506638,-24.902905,-28.685852,-20.406841,-27.445961,-23.208858,-22.310062,-25.62619,-22.51308,-24.494646,-25.43031,-26.899313,-35.140392,-28.824942,-25.009466,-23.670929,-24.50468,-23.465075,-26.972935,-20.395367,-26.265383,-26.092615,-18.873995,-18.120289,-18.658442,-20.959106,-28.359154,-26.917053,-20.792465,-30.619967,-25.039146,-28.517235,-23.730543,-23.767673,-25.983425,-23.24011,-32.162323,-30.297703,-21.18957
-80.0,-80.0,-80.0,-33.663284,-25.789991,-27.363523,-21.572853,-29.640789,-27.27174,-28.991394,-27.818386,-42.094273,-27.084864,-33.604633,-25.072086,-33.49385,-24.755981,-19.75315,-25.312729,-19.289618,-16.6868,-24.307219,-22.224129,-22.312107,-30.642315,-23.056278,-26.49199,-27.558002,-25.109999,-28.407774,-27.682251,-35.80776,-21.26395,-27.999258,-25.002834,-21.850323,-23.303722,-22.310553,-26.756018,-28.61502,-24.795149,-32.496845,-26.381657,-28.350426,-27.999243,-28.32883,-26.403284,-24.578186,-27.295364,-30.720747,-31.12487,-24.452065,-25.80713,-25.007313,-19.76965,-18.445269,-26.763874,-22.416058,-29.833817,-20.33482,-19.601757,-23.98782,-26.619629,-23.689327,-19.59068,-23.576086,-26.827068,-27.236792,-26.826553,-29.703411,-18.183485
-80.0,-80.0,-80.0,-37.12599,-22.3989,-24.742886,-22.900526,-22.787045,-28.443504,-30.680645,-22.826752,-37.31251,-26.18272,-29.48941,-23.369865,-31.1298,-27.083204,-18.48204,-23.354923,-23.449574,-18.096075,-23.20368,-19.408903,-23.496916,-29.76344,-22.732243,-24.40878,-29.68593,-26.170126,-27.143522,-24.426521,-25.341011,-22.553158,-25.69909,-22.545683,-25.338089,-24.48276,-22.543232,-27.285301,-22.019894,-26.04237,-26.633865,-28.697208,-27.50603,-20.680153,-28.298595,-25.796722,-23.371063,-26.014854,-28.768318,-24.1559,-30.205067,-17.235092,-27.985294,-22.610115,-16.55053,-23.295446,-25.736885,-26.317432,-23.312445,-17.293476,-18.948915,-29.485243,-20.006273,-20.478754,-22.1417,-19.791702,-28.263672,-23.620186,-32.917793,-22.224905
-80.0,-80.0,-80.0,-41.77632,-25.750797,-19.635498,-26.238642,-23.817215,-25.094318,-29.335396,-23.35161,-31.213194,-21.40435,-24.275743,-28.066254,-25.176094,-23.47401,-18.153015,-27.00375,-23.817118,-24.379204,-24.426067,-17.669886,-23.948887,-21.359291,-24.466331,-22.8032,-27.724485,-26.72285,-23.556612,-24.888634,-21.820538,-28.768578,-24.39529,-20.930037,-21.902939,-31.24152,-30.220531,-29.935694,-20.138365,-24.47884,-22.985964,-36.412155,-24.69411,-20.711771,-25.111288,-21.17176,-29.11008,-25.702911,-23.93824,-26.620531,-25.719614,-15.581318,-20.060303,-20.674423,-20.284052,-25.427715,-29.460846,-23.584686,-22.190754,-20.609848,-20.298853,-20.653645,-24.818192,-21.556808,-20.847725,-23.492735,-26.137592,-23.601171,-21.35596,-25.430101
-80.0,-80.0,-80.0,-44.97061,-26.822414,-19.476852,-33.34224,-30.761293,-22.98161,-23.462742,-29.814392,-26.035572,-23.340464,-25.014536,-23.419731,-26.968521,-21.177387,-16.053522,-31.632225,-19.967487,-20.121223,-21.57272,-20.452724,-21.900522,-21.421082,-27.094763,-28.740004,-33.502712,-28.338497,-24.33698,-24.581562,-23.790703,-32.686237,-25.306355,-18.331245,-22.247818,-27.29426,-25.17977,-28.16301,-26.671934,-25.266329,-25.249607,-31.210304,-31.263226,-27.016113,-29.058348,-24.526266,-25.43061,-23.687954,-27.703772,-31.4151,-22.543234,-22.26322,-16.798502,-22.304688,-23.585339,-26.821089,-29.355392,-25.05501,-26.013216,-24.200747,-20.031813,-20.536129,-27.496498,-25.598957,-25.371843,-25.25102,-27.427647,-30.934464,-22.215483,-24.126133
-80.0,-80.0,-80.0,-39.743797,-19.360239,-20.398926,-26.55747,-24.187504,-23.13734,-21.36681,-25.863544,-30.356415,-26.572388,-25.404667,-24.201538,-27.319414,-25.453053,-21.68236,-22.584852,-22.683193,-19.998701,-21.551037,-26.859444,-21.91886,-31.65872,-27.08665,-27.38677,-23.334064,-27.91452,-18.705853,-21.244347,-25.471249,-21.96481,-21.94649,-24.021748,-25.387836,-22.598974,-22.353115,-27.300852,-27.428905,-28.459492,-28.77541,-26.411253,-28.681559,-25.011086,-26.739624,-28.428787,-23.510971,-27.300373,-22.658028,-26.739265,-21.089413,-22.56557,-20.950115,-27.097801,-20.371925,-29.133604,-26.062082,-22.586588,-31.337269,-25.93793,-18.262608,-22.914062,-25.369984,-26.376919,-22.17274,-20.812263,-26.65049,-28.796726,-29.999514,-20.569782
-80.0,-80.0,-80.0,-37.08529,-20.434292,-20.725239,-26.137932,-22.733078,-30.6534,-23.671894,-25.06932,-33.438736,-26.542557,-25.416119,-22.8709,-27.796963,-32.783737,-23.94375,-23.77031,-21.288788,-21.840057,-25.68189,-22.72494,-22.445366,-28.499517,-26.222372,-24.94188,-24.72628,-29.89733,-21.31871,-22.930988,-20.863482,-25.951164,-18.623528,-24.682777,-25.29723,-28.89093,-30.804916,-21.346043,-33.891556,-30.153328,-35.030148,-24.940414,-24.941795,-23.630287,-29.638308,-26.587645,-19.984509,-32.266045,-21.918144,-26.51719,-29.24319,-22.663965,-20.310112,-25.542711,-22.079884,-20.952835,-25.175316,-23.05576,-30.783037,-30.261538,-26.798708,-29.457382,-24.169804,-21.436056,-19.525785,-19.024492,-24.016033,-29.7216,-29.868742,-27.322384
-80.0,-80.0,-80.0,-35.400375,-23.803047,-18.30088,-24.957115,-26.088564,-26.40775,-23.51989,-23.242918,-33.93591,-28.643513,-24.923145,-23.609009,-25.660015,-29.288897,-24.979736,-20.686575,-24.860403,-21.911121,-23.623096,-19.972105,-21.439428,-21.015833,-21.7787,-23.351315,-26.26429,-28.938822,-22.447195,-26.255613,-19.792227,-22.496773,-21.432772,-31.422998,-20.622978,-25.834307,-23.597649,-21.026882,-31.283802,-31.146034,-28.15535,-31.58342,-22.395792,-23.704746,-23.297806,-28.221193,-24.531393,-27.657452,-22.101889,-23.582762,-23.848335,-26.79417,-19.391909,-24.306576,-24.437859,-17.733013,-24.203362,-24.477486,-26.802788,-33.33002,-27.230347,-36.27768,-29.112217,-23.477474,-21.664509,-16.442438,-26.301586,-25.292765,-25.559471,-24.778267
-80.0,-80.0,-80.0,-36.799725,-20.300098,-19.373333,-18.728724,-25.496788,-25.3502,-21.438309,-22.00783,-29.008102,-28.398224,-24.707554,-27.998491,-22.717777,-24.733194,-22.602837,-20.972198,-22.766535,-18.78704,-17.01088,-22.903385,-24.864979,-16.415865,-23.45832,-26.567486,-24.53075,-28.069523,-23.873074,-20.952347,-22.145103,-20.731195,-22.332615,-27.880484,-24.072927,-18.900574,-19.813591,-24.460003,-32.56882,-23.050308,-30.528791,-29.952194,-20.890427,-16.800846,-20.365244,-21.431513,-25.296738,-26.657562,-22.779617,-24.216042,-22.168165,-21.515968,-23.957184,-24.164762,-22.942331,-22.117004,-24.439995,-27.548706,-19.577991,-25.228973,-24.490795,-23.946465,-20.043049,-18.717943,-18.986647,-15.065865,-29.97608,-31.741838,-30.37436,-25.728848
