-8.241388,-9.835825,-6.972145,-10.985504,-9.984489,-10.129444,-24.03384,-9.23489,-10.172733,-10.779066,-17.831144,-19.536829,-11.930534,-15.661068,-16.28674,-15.85857,-15.332699,-17.619715,-17.388144,-16.155264,-17.377335,-17.310137,-17.765211,-10.02286,-11.550194,-13.173656,-18.165909,-13.610397,-16.975716,-15.303717,-8.583902
-4.805645,-0.80854416,-4.204281,0.0,-4.407387,-4.704445,-21.560835,-7.0822716,-1.5788841,-8.055931,-12.489647,-13.642277,-8.957045,-12.741644,-15.08037,-11.9526615,-17.779161,-17.184557,-17.112114,-18.003359,-15.400763,-15.935766,-8.533001,-1.9470291,-2.7105484,-1.350502,-4.2998505,-6.2793465,-18.219263,-11.744404,-8.710804
-5.7146645,-1.8443832,-3.4811745,-1.9089775,-8.592014,-2.5634308,-23.277224,-14.68553,-6.303837,-14.542704,-13.031303,-12.821503,-10.994684,-9.4563675,-14.189405,-9.063133,-16.628174,-16.591362,-22.565199,-16.364588,-15.793745,-13.011335,-14.346506,-3.4201088,-1.8482437,-1.820179,-2.7251015,-5.631565,-10.776867,-6.7814293,-4.6090508
-10.712751,-10.269434,-4.910637,-12.729507,-16.343002,-10.257736,-23.173576,-16.852655,-13.580675,-13.100218,-11.747093,-10.825743,-16.739037,-13.082397,-20.928902,-11.920334,-11.770679,-16.528156,-14.398029,-10.4441185,-12.060785,-10.832573,-23.97967,-9.703613,-10.925957,-10.650784,-11.183176,-4.9044533,-8.049032,-4.171917,-4.5165825
-16.734348,-15.717611,-7.8081913,-18.102074,-10.924515,-7.967045,-24.882538,-9.332266,-11.444878,-15.07497,-13.325541,-7.6147556,-21.34601,-16.595753,-13.656189,-11.756983,-13.387901,-13.470354,-12.008528,-12.998577,-7.980913,-14.827862,-17.759869,-10.787693,-12.689373,-13.104637,-13.781912,-8.799919,-9.52429,-10.675091,-8.950455
-14.831303,-14.186155,-12.761421,-14.507095,-4.45364,-5.55225,-20.89054,-5.22274,-13.41991,-10.998335,-16.740477,-5.5938606,-15.595116,-12.855303,-10.492899,-11.706356,-11.77091,-13.606825,-10.22406,-11.81057,-10.445648,-15.391809,-14.102205,-11.510563,-9.44644,-13.369972,-14.453154,-8.346664,-14.021112,-16.509129,-9.711725
-16.328375,-14.022076,-12.182268,-10.581211,-4.8940773,-10.3416,-22.289755,-6.6194344,-14.076733,-11.468197,-12.176317,-7.659485,-7.749523,-5.557308,-9.192278,-9.765396,-7.509388,-13.540676,-6.3202133,-12.6570015,-12.801643,-16.508953,-13.345951,-18.420368,-16.097738,-15.614054,-16.31484,-17.850286,-9.216457,-10.671026,-9.485844
-18.773188,-18.065407,-18.278584,-13.005775,-12.507256,-12.025047,-27.8176,-12.977602,-8.716406,-6.771841,-4.5654373,-3.573391,-3.789791,-5.0456085,-2.953308,-4.5228233,-1.5760956,-14.135826,-2.6853905,-6.021763,-8.628321,-13.939201,-11.694567,-12.088005,-15.919445,-17.410763,-16.081182,-17.848434,-10.90847,-9.801167,-15.675312
-19.937479,-16.793034,-17.77656,-15.985931,-15.739445,-11.149401,-25.127525,-18.277275,-10.12537,-7.378668,-5.517956,-6.626169,-11.941137,-11.544804,-4.781334,-7.551424,-5.348606,-10.172329,-7.2177715,-8.3859005,-6.6786995,-10.409523,-10.48608,-10.958042,-16.372986,-13.86517,-12.731987,-13.848568,-17.386791,-16.509281,-21.093563
-20.899067,-12.662794,-17.056765,-21.895672,-12.397184,-13.66873,-25.488232,-20.483717,-13.265858,-11.970661,-17.406359,-14.814634,-22.796465,-9.307453,-13.79146,-11.363361,-12.088295,-8.950102,-12.870121,-18.26532,-11.51059,-11.5056305,-9.517321,-16.016752,-17.339987,-18.636164,-18.706009,-19.212862,-24.28851,-12.653606,-24.497404
-20.06522,-14.561726,-15.892017,-15.704603,-16.06244,-14.667524,-24.819588,-13.724855,-10.886662,-13.870871,-18.755077,-19.739689,-19.753567,-9.864113,-13.734955,-11.519627,-19.767874,-11.523502,-11.713539,-7.025015,-17.928308,-13.3791065,-8.577724,-18.94066,-10.844585,-15.723467,-16.923546,-19.866697,-13.258413,-14.752045,-13.836576
-23.145233,-18.36858,-12.958214,-16.458654,-21.83033,-15.924252,-32.12844,-12.544149,-11.763832,-12.398861,-12.432978,-14.307831,-14.558516,-12.906546,-11.519669,-11.264519,-11.207411,-9.480696,-11.676237,-7.954834,-11.942732,-9.6679535,-10.400372,-21.0704,-13.844845,-20.018854,-18.390667,-16.240406,-14.277943,-17.047615,-11.734571
-24.054508,-16.719414,-12.740185,-20.518673,-18.654375,-20.433842,-26.408806,-14.950556,-20.911974,-16.54063,-12.188538,-16.865086,-13.241941,-11.567856,-13.478142,-12.598484,-10.33441,-9.575636,-14.415871,-14.318928,-9.547222,-12.633484,-15.711893,-18.21447,-20.245916,-21.812262,-20.646816,-18.512932,-16.306492,-19.220413,-18.46383
-27.43776,-24.858679,-12.847151,-16.055529,-18.335058,-20.963287,-20.949,-12.40004,-17.676527,-17.552254,-12.114204,-19.014648,-14.006424,-14.162182,-14.769251,-13.753542,-18.89906,-10.411913,-19.007103,-16.554802,-11.528254,-12.802036,-20.291307,-14.575731,-18.648556,-23.016554,-14.715662,-18.397638,-17.341133,-19.022032,-23.742546
-20.179438,-15.250217,-16.357246,-18.3802,-14.314825,-22.147964,-24.279955,-14.278107,-13.334667,-8.639744,-10.775948,-15.211063,-14.735128,-12.967905,-9.558666,-20.185394,-16.752224,-13.228497,-16.837029,-9.273403,-11.7924,-8.97241,-13.751947,-13.884987,-16.056507,-21.659254,-12.320084,-25.955393,-16.369219,-16.904243,-13.649742
