-32.228374,-28.594967,-23.785637,-26.91573,-22.651089,-19.83105,-24.639011,-18.106836,-28.414562,-19.20547,-15.7478695,-23.336878,-15.08968,-18.631838,-25.689125,-30.356562,-29.576185,-25.89809,-22.41109,-23.012787,-25.367771,-20.795109,-21.995642,-20.947142,-23.813555,-20.360176,-23.334032,-16.765234,-20.677885,-20.908127,-23.817749,-17.361904,-19.612543,-19.124811,-21.86076,-20.157513,-20.663765,-23.21708,-21.33404,-25.703999,-25.614159,-22.368252,-23.360247,-20.183159,-24.060339,-18.80842,-25.651096,-16.500809,-17.56559,-22.565968,-24.264042,-23.059864,-24.247948,-21.769371,-20.91779,-23.812515,-20.988152,-20.073578,-25.420145,-22.138119,-20.25073,-19.011532,-21.252207,-27.368692,-24.262684,-21.949615,-25.079683,-22.795311,-29.206697,-23.18253,-18.021378,-28.826715,-25.127583,-20.857727,-19.06207,-18.182707,-16.877804,-24.439228,-24.363222,-19.220238,-22.800476,-24.422924,-21.489191,-20.792124,-26.26482,-27.144194,-21.90371,-23.295954,-20.511322,-29.636433,-19.257599,-21.26235,-25.693699,-21.26123,-29.008667,-25.84937,-21.928734,-19.137474,-22.04222,-21.184738,-26.125038,-26.664013,-24.466068,-21.839281,-29.122341,-23.2262,-24.275595,-26.8758,-2.3226929,-2.6323223,-2.5773697,-2.6749039,-2.9298992,-2.9374905,-7.2752,-27.322437,-23.933407,-20.322647,-26.629307,-23.37532,-20.10481,-22.799408,-20.607183,-23.992899,-28.539131,-25.622818,-23.731983,-18.451504,-26.007877,-30.691835,-21.308512,-19.967049,-19.698175,-25.67239,-23.894833,-20.277039,-23.617228,-26.072903,-29.566292,-26.947521,-22.753654,-20.525908,-26.898487
-29.191072,-20.96335,-23.98177,-27.851057,-23.52602,-21.288366,-24.231731,-18.551088,-24.333775,-23.965605,-19.43075,-22.318882,-19.378716,-26.929466,-37.633602,-27.879082,-22.262451,-25.779882,-24.76738,-31.249865,-27.648134,-24.339142,-21.54805,-30.155273,-18.893251,-25.728508,-27.66195,-20.649052,-22.69266,-20.424032,-23.585892,-23.13115,-21.958834,-19.624405,-26.31473,-28.255892,-18.31263,-23.10539,-31.5071,-20.708376,-22.701374,-19.90728,-24.565712,-20.469395,-22.250847,-19.135548,-25.969158,-19.967861,-22.861345,-22.173847,-29.766747,-22.04095,-26.482819,-20.454102,-24.743528,-28.615831,-22.820389,-26.416712,-28.127298,-26.076431,-24.22251,-26.490585,-24.051985,-25.752426,-21.805473,-25.373714,-27.742138,-20.912148,-22.753567,-28.13045,-22.51242,-30.3043,-21.269875,-28.99088,-24.643879,-16.725689,-20.340897,-33.330715,-28.43219,-24.617214,-28.968573,-19.068245,-28.153723,-28.018883,-28.1986,-27.635174,-21.204262,-24.484165,-19.482956,-19.798523,-17.502888,-27.876123,-23.340029,-29.84139,-27.918089,-24.874,-23.803282,-20.452246,-25.24893,-27.454365,-27.226051,-33.158375,-23.742058,-31.803707,-27.309254,-23.457558,-24.319565,-25.425407,-20.949705,-29.989456,-30.45171,-29.343782,-31.074152,-31.510275,-13.078331,-28.503296,-20.814598,-19.878355,-28.08747,-20.521204,-18.428257,-26.41124,-26.5244,-32.762917,-18.970482,-29.158758,-26.28174,-19.180546,-25.640251,-28.540897,-24.37064,-20.779713,-23.36129,-23.06491,-25.916296,-21.686981,-19.508062,-23.916435,-28.786701,-26.79877,-19.990808,-24.789288,-33.466854
-30.461311,-19.86389,-25.442093,-21.375381,-24.541952,-27.56403,-24.724604,-20.378765,-21.312344,-27.531097,-30.421875,-25.856476,-29.753525,-22.724846,-28.398619,-28.114956,-21.595043,-28.78893,-21.74742,-26.091633,-26.335938,-23.520018,-31.581089,-31.16106,-21.270847,-28.017302,-28.266151,-25.17811,-27.989014,-22.244392,-26.071484,-22.288715,-23.628384,-26.775402,-29.063124,-27.715458,-20.110638,-26.479343,-25.338402,-23.6885,-21.83063,-20.264336,-25.323826,-24.277174,-18.986912,-20.178474,-24.084812,-22.349121,-20.715828,-16.794077,-33.822563,-21.94341,-22.351343,-22.36772,-25.197084,-27.749722,-21.671627,-22.966728,-32.78815,-26.414392,-27.069864,-22.243637,-28.298122,-27.859375,-22.452915,-26.824331,-25.022387,-22.911077,-20.506992,-26.090996,-23.941973,-26.507584,-23.603344,-33.064606,-25.439764,-28.070747,-28.732624,-35.28524,-25.764856,-22.588022,-25.454967,-21.863968,-26.518934,-22.061771,-22.96537,-25.427557,-21.796158,-25.248856,-28.060253,-18.867792,-22.470867,-29.433872,-28.467047,-30.544352,-28.340427,-19.406818,-21.045475,-17.776264,-28.439156,-22.215261,-22.238785,-22.127068,-25.865013,-30.938202,-29.501566,-23.50167,-25.4058,-25.302862,-24.971699,-31.94689,-27.47578,-31.031622,-30.81847,-27.539993,-18.122292,-34.04345,-20.55083,-24.51828,-27.547379,-27.551441,-24.258211,-26.160904,-26.117266,-26.226124,-20.531094,-22.713184,-23.913166,-24.359089,-22.307335,-28.39947,-19.873375,-19.222107,-27.460884,-27.82105,-22.152893,-27.92545,-21.09772,-23.111025,-28.69976,-21.452332,-22.945393,-28.646458,-35.057713
-26.10439,-27.785822,-22.87679,-20.049934,-28.261297,-35.00122,-28.780191,-29.040108,-22.609577,-31.47456,-24.02121,-30.015512,-28.14136,-21.756926,-22.69785,-24.391874,-23.33968,-21.18954,-21.289272,-25.186153,-18.873203,-18.836893,-30.0348,-24.077045,-28.506367,-26.994541,-28.442112,-26.997154,-22.405972,-24.905254,-23.524406,-27.991909,-26.833487,-17.850414,-26.79964,-27.01151,-18.232685,-23.74499,-20.956501,-22.666174,-22.380917,-23.497437,-23.004229,-24.647884,-24.875595,-24.662296,-25.262642,-24.853485,-22.617058,-18.266106,-26.155182,-24.48675,-21.791477,-24.149883,-24.929428,-23.673864,-23.735352,-22.672712,-31.989828,-23.383953,-26.665464,-21.839619,-26.189636,-28.127625,-23.75079,-25.594173,-20.83617,-22.573618,-26.197666,-22.355507,-20.175404,-26.415226,-20.588367,-24.548798,-27.462683,-26.938286,-28.44952,-26.439642,-28.179577,-25.797314,-25.45406,-25.091526,-20.71766,-22.660568,-21.68499,-20.090147,-25.769665,-21.641787,-26.497938,-22.271805,-26.613556,-25.540512,-34.494347,-31.77271,-20.475222,-20.480297,-19.268856,-24.38046,-32.52346,-22.826662,-23.609869,-20.39363,-21.809736,-28.022333,-30.120386,-18.66505,-26.896992,-31.199476,-26.178083,-31.273785,-26.399803,-29.625689,-26.05142,-27.574799,-19.676094,-26.139061,-23.305998,-21.404972,-22.438255,-27.22888,-27.267914,-32.47644,-27.593311,-28.86708,-29.207838,-20.304035,-22.993351,-28.070627,-21.742395,-23.097157,-19.392872,-20.638714,-28.631088,-24.693316,-21.586054,-26.680878,-22.47659,-29.51384,-29.977854,-25.912529,-26.750559,-27.425013,-37.18651
-28.312092,-24.843506,-26.802807,-23.883745,-26.633497,-31.508299,-25.707323,-26.659023,-23.460701,-25.473604,-24.519396,-28.806513,-26.393444,-24.834763,-17.230755,-26.421633,-22.486319,-21.614735,-19.636972,-22.479565,-18.257328,-26.908941,-27.130753,-20.648129,-28.492054,-26.879461,-29.567934,-25.99819,-24.247837,-26.57289,-24.67617,-27.193325,-31.573683,-19.921957,-30.129608,-24.028784,-21.75895,-19.78339,-22.781933,-23.49617,-21.032234,-28.425776,-20.657898,-21.70602,-29.748442,-23.641262,-24.573078,-22.8795,-22.064804,-26.321262,-25.737333,-28.869463,-20.6188,-28.64346,-29.99531,-26.336374,-21.901669,-27.311172,-21.950672,-24.798717,-26.929249,-21.339865,-27.310905,-25.567362,-21.699596,-23.380907,-24.962503,-20.73003,-22.717436,-25.838215,-23.590662,-27.498135,-22.693287,-19.676323,-26.250114,-21.74108,-19.681763,-23.395813,-26.725586,-23.308178,-22.039312,-28.250607,-19.149769,-23.099735,-23.62838,-21.613976,-32.455074,-22.32116,-19.909077,-19.797085,-27.976692,-24.206419,-26.926388,-30.872307,-23.587315,-28.028757,-23.210068,-28.653452,-27.261673,-21.22096,-30.6228,-33.16952,-18.280085,-28.941933,-26.935003,-17.023396,-20.819527,-24.833164,-30.578424,-34.735012,-30.381292,-32.358994,-30.748833,-32.539764,-19.785574,-20.276176,-24.766113,-23.216328,-20.190315,-20.398949,-23.3762,-26.321657,-27.520329,-31.509815,-29.578997,-24.364609,-25.301413,-27.206566,-21.80596,-21.43731,-19.638245,-22.764511,-25.5234,-22.378647,-23.90308,-27.341856,-24.933943,-28.127281,-25.961054,-25.271008,-26.37261,-24.271343,-32.270565
-28.607527,-21.417274,-19.271885,-26.145811,-28.071476,-25.508598,-26.837065,-26.393223,-26.727076,-23.509907,-29.212273,-24.238323,-27.15562,-29.0267,-21.364494,-21.329502,-23.053677,-19.486681,-22.12028,-28.31705,-24.090376,-29.482141,-28.453726,-25.14004,-27.081211,-24.381008,-25.403,-27.649649,-24.585594,-25.602774,-24.19598,-25.640394,-24.07729,-27.994284,-29.361889,-22.00451,-18.561834,-23.436361,-26.180595,-29.46717,-23.376812,-26.203197,-26.579147,-20.807426,-29.811121,-21.975185,-20.11126,-27.105904,-28.74694,-26.928028,-27.770103,-25.29459,-24.474491,-21.880783,-35.445442,-22.85683,-21.88392,-28.116518,-21.225468,-23.578714,-30.32513,-24.459171,-26.084358,-26.289337,-23.656828,-23.57334,-24.731728,-21.781982,-22.058762,-27.047562,-22.334723,-29.46088,-27.4685,-20.593554,-26.957567,-20.03649,-19.366663,-27.129118,-28.603537,-22.870892,-20.211906,-20.011429,-21.452276,-28.843872,-30.29792,-23.37454,-28.839277,-19.265041,-21.659187,-26.007252,-18.452646,-26.725397,-22.277061,-29.681692,-24.31314,-29.888931,-29.73222,-22.918068,-24.764729,-18.147625,-24.51386,-37.966263,-20.53635,-25.77303,-24.91461,-21.254871,-23.946697,-24.57349,-34.390434,-32.309452,-32.02179,-37.072487,-31.067831,-30.905312,-16.987833,-24.337833,-29.205154,-22.526188,-25.697565,-19.116083,-23.279892,-24.262085,-24.167976,-28.457727,-23.250126,-24.865149,-24.774384,-31.654476,-22.587034,-23.094967,-24.17657,-26.536383,-24.946115,-18.207155,-21.510841,-22.889812,-29.061722,-26.168991,-20.695839,-24.532928,-29.595455,-19.46075,-24.881714
-25.600742,-21.482004,-20.369087,-27.864584,-25.577688,-23.126242,-19.358952,-24.895416,-26.324594,-29.450289,-22.114899,-25.340229,-19.744186,-19.465122,-26.012344,-22.519035,-26.702616,-17.073725,-25.003468,-32.31636,-23.636822,-28.06361,-23.67773,-29.03659,-24.941076,-25.31972,-24.838095,-23.753693,-25.800234,-19.273405,-29.582466,-20.368977,-22.809433,-27.983906,-32.11094,-21.773745,-18.778324,-25.163052,-25.51567,-28.335396,-31.93474,-26.92109,-26.938744,-25.79645,-28.601133,-26.326834,-15.990185,-30.713745,-23.169445,-20.160654,-21.537062,-23.552116,-24.949917,-21.239565,-34.184338,-26.52699,-20.019014,-25.449331,-21.821293,-20.659939,-24.068775,-25.128801,-26.414398,-21.40644,-20.223654,-23.929289,-27.581808,-22.31031,-26.12823,-31.390772,-18.174664,-32.623585,-21.062088,-22.019909,-23.774933,-25.578434,-24.67976,-21.938736,-21.019732,-17.557892,-22.257072,-20.85639,-21.787954,-28.588503,-23.377842,-24.348318,-28.092756,-20.461246,-22.718727,-27.991888,-16.787086,-20.537592,-25.978857,-31.558527,-23.647045,-23.062878,-25.376463,-18.441025,-24.797987,-23.649857,-26.188536,-27.215046,-23.191454,-23.033741,-22.3242,-31.193071,-23.147518,-24.229061,-37.344078,-33.244396,-26.837118,-32.97184,-32.583786,-33.499065,-20.09889,-30.557085,-22.387241,-26.694853,-23.245998,-23.560883,-20.614658,-21.083029,-26.536644,-27.51163,-26.316788,-18.285767,-29.509148,-25.301674,-28.61825,-31.239027,-25.978558,-18.230423,-25.31928,-18.887444,-25.514874,-22.770012,-23.879036,-25.75666,-22.03274,-22.527895,-26.74342,-23.712532,-24.62286
-32.56522,-25.581348,-26.56736,-30.01098,-32.901325,-22.52195,-20.151834,-25.184195,-22.649633,-27.478207,-20.693893,-22.955227,-22.938574,-16.697407,-30.37356,-21.632524,-25.73314,-21.0001,-24.542568,-23.709736,-25.574211,-28.391903,-25.602188,-31.739758,-23.104134,-23.830576,-22.828094,-19.934578,-34.338615,-21.679573,-38.97369,-20.052755,-21.495075,-21.630592,-27.221819,-24.554623,-21.299423,-21.822144,-22.266407,-34.647747,-26.141205,-23.962418,-28.32447,-25.529703,-26.925472,-31.205975,-21.61777,-20.049349,-21.13002,-21.578276,-26.466476,-19.762358,-23.53365,-31.36131,-40.55373,-25.098656,-24.578075,-30.43557,-23.216991,-18.90075,-28.551962,-22.980587,-26.623245,-22.664783,-25.509886,-22.875614,-27.33968,-30.090332,-30.068428,-26.215506,-17.436522,-31.11539,-24.205997,-27.367996,-21.813807,-27.773987,-25.76213,-24.385944,-19.3763,-18.68429,-24.42419,-24.755764,-25.533434,-25.87981,-17.57947,-24.555168,-23.181406,-26.112225,-30.715397,-23.898882,-19.781094,-25.646597,-33.912228,-25.981733,-31.998257,-25.606085,-23.876686,-22.301174,-23.363197,-21.205122,-24.43367,-21.825499,-23.878513,-26.244816,-27.661081,-32.505478,-24.784214,-25.043983,-33.19396,-42.504467,-28.11912,-33.267525,-42.52813,-35.6012,-23.977669,-28.49665,-20.888823,-24.347986,-23.838799,-23.476051,-22.780369,-24.677307,-26.37976,-22.570076,-25.39671,-19.611431,-29.650755,-24.511969,-23.598856,-29.284546,-22.440655,-16.289536,-23.442448,-24.42402,-32.43812,-27.68814,-19.979725,-26.63486,-29.222198,-19.127716,-26.803223,-29.642279,-26.464525
-27.048475,-25.74494,-20.915894,-26.371084,-29.697048,-28.249825,-26.276007,-23.742287,-25.962772,-23.411613,-25.2442,-25.252216,-21.718063,-24.459997,-30.616234,-24.126865,-22.157843,-24.175184,-24.355453,-24.0922,-24.311707,-29.772625,-18.833387,-26.431602,-23.067162,-28.021233,-21.81443,-25.311302,-26.830498,-23.63482,-28.940046,-25.32306,-23.735592,-18.061424,-23.663637,-26.86005,-20.858055,-22.893429,-26.466785,-30.467798,-18.859447,-19.608635,-24.61266,-18.343006,-26.241451,-24.786854,-20.67853,-18.755835,-26.09019,-26.039606,-29.514063,-23.561283,-19.719528,-24.662619,-32.0354,-18.959728,-25.461958,-33.46569,-25.868498,-23.533394,-28.168976,-17.616364,-25.242052,-20.132627,-25.964153,-25.10328,-27.698969,-24.88246,-27.448057,-21.732862,-22.875015,-31.8774,-23.043205,-27.728756,-30.078466,-26.247957,-26.284904,-19.834919,-23.484165,-28.55816,-29.07251,-28.627756,-28.289768,-25.53458,-16.644995,-23.602802,-20.422764,-25.276627,-33.800503,-25.200525,-20.613825,-28.102156,-20.339863,-20.178885,-35.08127,-23.56998,-30.37544,-28.91974,-22.316463,-21.439209,-18.915653,-19.9084,-20.812836,-28.441025,-25.833868,-34.980915,-22.943628,-31.465933,-30.235277,-32.92782,-28.798655,-25.393105,-33.18203,-32.32842,-24.443308,-31.842413,-23.912462,-22.28468,-29.648058,-23.641914,-24.600336,-25.996523,-26.979038,-24.302692,-23.531933,-19.604675,-26.291348,-29.341541,-19.495537,-26.293226,-22.171444,-21.958992,-19.75639,-20.716143,-26.692581,-22.943184,-24.419014,-28.853428,-25.645325,-22.676369,-25.045666,-21.725273,-29.670986
-26.340174,-23.55505,-21.435808,-20.93483,-30.247444,-25.212675,-29.823538,-25.501526,-24.157223,-29.681904,-21.553154,-17.7216,-17.713924,-29.9868,-28.832897,-22.228075,-23.98311,-31.914188,-25.11301,-20.377089,-31.721437,-27.532654,-21.720135,-21.781849,-27.345932,-27.671316,-21.35869,-27.919834,-30.814562,-23.920906,-26.918535,-32.228706,-20.287495,-23.445845,-24.078056,-29.29063,-20.38672,-25.73922,-27.422367,-27.19675,-20.237312,-22.148947,-26.126312,-18.88343,-24.158,-27.067383,-19.647434,-20.260082,-23.358263,-21.139256,-32.025166,-28.2239,-21.13238,-23.211008,-27.102757,-22.288418,-21.21667,-29.180832,-21.06589,-22.19198,-25.747213,-25.527325,-29.863708,-22.439377,-29.295101,-25.098198,-22.132656,-26.291922,-24.33124,-24.884224,-26.731678,-27.956358,-22.123058,-23.451065,-35.52835,-27.338863,-26.761427,-21.337385,-27.389942,-36.18699,-25.304693,-31.72461,-30.637115,-19.764862,-24.200363,-23.637428,-23.06821,-23.592115,-28.508991,-28.140034,-27.474436,-25.11117,-22.565683,-28.555582,-27.098913,-24.864769,-29.881784,-33.172478,-23.698212,-27.993065,-26.310623,-20.228188,-24.95961,-25.297775,-28.387333,-30.6843,-22.394312,-32.422455,-33.177288,-30.250813,-33.059658,-30.313343,-31.681337,-27.209923,-19.888908,-30.418058,-24.301462,-27.538038,-27.298029,-29.162235,-22.652906,-23.001562,-18.448017,-28.735384,-23.968746,-19.490974,-27.511057,-30.25204,-18.55943,-25.985847,-17.27627,-27.614838,-21.175383,-24.35223,-28.462906,-23.23909,-21.818125,-32.542423,-23.435024,-23.299301,-24.941563,-20.120823,-31.769005
