-1.7977276,-6.8225193,-3.7514305,-8.675161,-4.2443676,-3.98213,-6.6354094,-0.50123787
-9.460739,-12.133417,-14.154926,-11.028537,-14.860827,-13.476688,-14.438026,-8.177124
-10.892848,-13.552381,-11.760706,-15.468903,-17.33962,-17.436338,-17.089727,-11.980659
-10.055121,-17.043108,-11.835065,-20.473436,-13.468313,-16.977182,-16.998545,-12.709532
-13.938574,-16.489845,-14.167767,-17.478703,-17.080544,-22.307468,-22.51372,-13.848123
-15.272718,-20.10005,-18.253727,-17.789604,-15.121271,-20.927862,-21.147627,-13.501835
-17.908194,-19.464186,-19.884167,-16.726683,-17.136995,-19.813354,-20.364965,-17.371801
-19.280924,-16.17278,-18.327461,-19.615246,-18.591053,-27.434067,-18.487732,-13.4643545
-15.97967,-15.06522,-16.378756,-19.104214,-16.752848,-22.950027,-20.546509,-16.95544
-14.939947,-21.93283,-16.525827,-13.86279,-20.859509,-26.194563,-18.416492,-21.111181
-16.12416,-17.779308,-14.15816,-14.454887,-23.13139,-19.77904,-13.023831,-15.047762
-22.959349,-14.73853,-17.950008,-19.554544,-16.199614,-20.443382,-14.217205,-11.623496
-25.96959,-12.438766,-14.26279,-15.715385,-10.771278,-22.006966,-12.783754,-14.260485
-24.376379,-11.60107,-17.596262,-11.182449,-10.865677,-19.310537,-14.937017,-23.56948
-15.190584,-16.458954,-12.344558,-14.045116,-15.746132,-15.786959,-15.723202,-17.352919
-10.528329,-16.312843,-10.48035,-16.021,-11.73951,-17.694874,-14.665966,-18.563671
-11.6707,-15.123829,-11.332382,-16.49127,-11.155954,-18.770878,-11.542176,-20.129978
-14.073524,-18.829546,-11.186717,-16.923782,-14.909426,-13.16358,-12.759517,-21.253529
-15.290892,-20.320793,-17.362997,-19.762304,-19.170244,-18.484192,-17.87732,-21.486322
-17.365635,-17.62103,-13.316467,-18.113865,-15.284311,-17.021357,-12.496792,-15.073132
-19.482323,-17.399265,-13.487817,-13.434682,-15.978177,-16.933187,-14.561518,-14.449334
-13.591641,-14.174681,-18.725248,-17.295025,-18.741173,-14.009128,-16.552616,-18.048223
-15.609167,-18.728252,-21.064814,-35.585766,-17.697346,-12.813868,-15.008095,-24.98949
-20.495668,-20.23884,-21.667368,-27.018744,-12.039347,-13.142101,-20.677746,-20.661097
-14.918846,-16.254164,-17.97725,-22.641056,-12.7659855,-17.447678,-18.897747,-15.346655
-13.913151,-9.934032,-13.513428,-20.439621,-20.15486,-20.11166,-14.388561,-16.595943
-13.86834,-13.0047245,-14.585541,-16.353458,-12.068834,-21.874844,-11.42168,-21.164368
-17.430845,-16.793303,-12.659558,-14.478151,-14.256108,-21.642328,-19.47848,-17.995949
-18.635487,-16.349302,-12.317808,-14.613836,-16.822802,-19.30426,-14.573037,-13.914693
-14.983673,-16.701351,-14.151194,-22.227285,-15.642542,-15.31026,-16.902802,-14.251175
-12.744177,-18.75329,-16.171093,-20.32043,-13.620865,-14.008025,-10.1355095,-13.768308
-16.938555,-14.10884,-17.804592,-16.826086,-19.50033,-13.936279,-12.977415,-19.109383
-24.292437,-14.53048,-18.587788,-18.956154,-16.36557,-13.3601465,-11.248143,-21.780828
-23.37862,-22.495138,-17.356512,-18.168188,-13.945089,-22.805058,-11.505598,-16.883892
-28.043383,-23.267729,-13.471222,-15.996248,-17.69344,-23.49782,-14.091215,-12.030035
-25.49904,-18.224583,-18.051044,-18.626682,-15.355501,-20.963243,-18.330223,-15.162259
-21.27552,-15.690269,-25.370884,-14.155389,-15.370016,-23.27468,-21.801027,-15.91631
-18.631105,-9.937145,-19.18099,-13.907877,-16.782387,-12.259882,-17.709362,-16.143328
