-37.54268,-27.77523,-16.11322,-22.903112,-22.65723,-17.750425,-18.043102,-21.717503,-20.738369,-21.945038,-19.415573,-22.634079,-18.810244,-22.23628,-22.452593,0.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.199823,-30.569992,-25.936968,-20.30991,-24.841202,-28.119074,-26.568829,-21.596664,-25.206491,-24.645237,-27.371674,-26.759766,-30.287529,-27.065943,-23.516611,-21.836267,-24.067451,-20.889603,-18.892622,-33.866222,-24.449848,-24.590427,-19.282959,-25.8512,-34.178215,-25.006105,-17.893093,-24.421038,-27.619755,-20.76614,-23.939356,-24.8806,-17.091797,-18.61119,-27.892054,-24.941267,-23.43409,-25.575768,-22.140049,-22.172276,-19.157063,-28.21562,-21.165554,-25.068058,-29.20343,-29.824242,-20.380531,-26.980198,-29.811008,-21.918129,-23.321432,-19.412876,-23.399792,-22.333256,-23.868,-35.371708,-28.928724,-17.743515,-25.681257,-28.088024,-27.91825,-26.050812,-22.705505,-24.378485,-24.352802,-18.783895,-17.316395,-28.342884,-24.171947,-23.036356,-20.583504,-23.368372,-32.407475,-30.207516,-21.3008,-22.376932,-24.344715
-38.84401,-23.96611,-27.315914,-30.06663,-22.850365,-27.566772,-21.93558,-21.153694,-26.457201,-26.98274,-19.374744,-27.779524,-22.648258,-23.902332,-18.416628,-9.3406315,-80.0,-80.0,-80.0,-80.0,-80.0,-22.706669,-28.903128,-30.792786,-23.491768,-23.522335,-26.70248,-18.100245,-28.233597,-22.48233,-24.708736,-26.759468,-27.689161,-25.716743,-24.624857,-26.298798,-25.87149,-24.971449,-22.558964,-24.413233,-24.940853,-25.272926,-23.49428,-27.763317,-25.06972,-27.425776,-30.900152,-20.225899,-28.878366,-26.65099,-21.178026,-23.697912,-35.207718,-22.176708,-23.615152,-27.342388,-23.008282,-26.94942,-22.35917,-22.006813,-25.102135,-26.131735,-34.943367,-20.928215,-23.049633,-23.14845,-29.815598,-19.880814,-29.872644,-29.789776,-23.514553,-21.015963,-20.883118,-22.1455,-23.768925,-24.037924,-26.96278,-24.342587,-21.473333,-24.08644,-25.097609,-25.310654,-26.869617,-19.584373,-26.218529,-31.307432,-30.768366,-17.535608,-34.76206,-20.771973,-26.471783,-23.035248,-28.998377,-31.8041,-21.754593,-22.586864,-19.940142,-30.39672
-30.194012,-26.910564,-26.059696,-28.909498,-21.309156,-24.783506,-26.829235,-20.754128,-22.876703,-24.610826,-19.386648,-25.30585,-31.737305,-24.949135,-23.596859,-15.382381,-80.0,-80.0,-80.0,-80.0,-80.0,-26.198793,-28.60579,-24.8524,-25.543535,-26.044022,-28.593203,-18.653797,-27.27137,-22.410093,-23.407675,-25.154335,-29.47345,-25.662054,-23.5979,-25.089384,-27.750565,-25.939657,-21.981846,-28.192503,-24.783878,-25.59842,-24.62217,-29.359123,-23.03141,-22.817844,-30.84166,-23.647842,-24.792433,-23.965446,-23.996073,-25.867743,-30.842316,-31.670845,-24.193335,-23.535904,-21.75931,-24.519045,-25.421299,-26.223518,-25.954834,-24.959204,-27.876125,-27.76301,-22.291529,-25.129358,-29.111483,-27.14508,-25.414274,-29.84976,-26.120518,-20.598497,-25.06674,-20.06173,-27.592505,-23.43585,-24.661322,-26.351536,-27.26332,-20.871078,-26.177465,-22.663979,-23.487568,-22.958618,-31.147324,-30.188984,-24.346985,-18.903479,-25.70432,-22.51949,-23.069675,-25.58235,-26.94764,-26.14199,-19.710627,-25.329544,-23.739319,-27.444519
-25.912836,-25.385277,-23.824577,-26.805828,-24.739044,-21.52371,-29.215462,-22.48467,-28.142235,-29.163654,-20.237799,-21.667048,-30.352894,-27.913574,-22.97755,-14.451736,-80.0,-80.0,-80.0,-80.0,-80.0,-27.230871,-19.732471,-23.880045,-23.90743,-22.078968,-23.78016,-23.467611,-31.799974,-22.505575,-20.724293,-22.828709,-26.835014,-23.342026,-26.571007,-24.269169,-20.360928,-24.156168,-21.863964,-23.883263,-30.37326,-27.227682,-29.20336,-21.941788,-22.80419,-22.2553,-24.152424,-23.57931,-24.229267,-24.874908,-22.958832,-28.500895,-26.079931,-32.13301,-27.863539,-19.714794,-22.211231,-29.408674,-29.575493,-28.296719,-21.500814,-24.128378,-30.437248,-29.618792,-23.619858,-25.95327,-29.419664,-29.1767,-29.924177,-26.918299,-25.870018,-20.23568,-22.122015,-22.74328,-25.610407,-23.424646,-22.765808,-22.798508,-27.01979,-19.681423,-30.237192,-20.21418,-24.860447,-24.326046,-27.94773,-22.73851,-26.48592,-18.44594,-20.142231,-25.110424,-23.143917,-26.62996,-21.360466,-27.923336,-22.500536,-33.871876,-28.219543,-28.138578
-27.928537,-24.005335,-28.011057,-23.953255,-26.636642,-26.060623,-28.426022,-24.138786,-30.006945,-27.313158,-26.00546,-21.55316,-27.244034,-28.539045,-25.710367,-17.40129,-80.0,-80.0,-80.0,-80.0,-80.0,-24.976135,-21.593288,-29.187756,-29.289202,-21.568542,-23.999838,-20.639254,-28.687738,-24.136179,-26.67006,-28.091515,-25.331026,-24.606274,-23.13935,-25.694555,-20.117207,-18.947231,-23.13813,-23.919228,-25.302052,-30.942116,-32.49724,-20.506548,-29.565979,-24.500114,-26.422153,-22.595993,-28.051134,-21.80022,-26.561935,-28.794085,-25.1796,-26.22682,-28.447433,-19.667866,-28.027166,-29.911255,-24.6216,-25.058704,-19.673807,-26.676384,-29.596136,-26.023378,-20.704788,-25.793646,-28.225521,-29.077082,-32.46974,-18.886768,-25.00616,-21.356041,-26.51786,-24.769035,-22.767414,-24.595406,-18.44976,-24.22498,-28.312244,-24.030401,-24.721191,-24.072958,-21.330381,-22.611855,-26.996954,-22.247766,-24.88904,-22.740442,-24.35563,-30.21655,-23.427197,-25.575935,-25.055098,-29.044113,-22.760971,-23.658833,-33.410866,-33.300434
-27.29213,-26.1036,-24.493656,-25.168537,-24.25632,-25.30332,-23.102325,-31.03216,-28.505674,-25.48361,-25.256437,-27.349783,-27.050835,-30.597666,-22.282478,-19.471703,-80.0,-80.0,-80.0,-80.0,-80.0,-25.019611,-31.770105,-21.390152,-30.210938,-22.039986,-27.898071,-23.670782,-25.528742,-28.361769,-25.280764,-27.514128,-26.471571,-27.487436,-22.009892,-24.727774,-25.541128,-24.366903,-21.358482,-22.038557,-23.9853,-29.279503,-26.201332,-20.515545,-34.176777,-25.852291,-30.194654,-22.762873,-25.80532,-19.986965,-28.061136,-24.29488,-22.612688,-24.347404,-21.83879,-23.639675,-27.89926,-27.030794,-23.42157,-25.271294,-22.809433,-27.093777,-25.26261,-22.566532,-26.54627,-27.998877,-23.942692,-21.255737,-31.450989,-19.330727,-30.738207,-24.980711,-26.962555,-26.67132,-26.397367,-26.455376,-20.988052,-20.307713,-26.29876,-24.741741,-23.796038,-27.984722,-26.18105,-22.045025,-21.835136,-22.932701,-27.460754,-21.737871,-19.740265,-24.432625,-24.627981,-24.689835,-26.535595,-26.259737,-24.249596,-23.737179,-29.094791,-31.342337
-24.695988,-26.587862,-26.550095,-23.542068,-23.269768,-22.42916,-26.346407,-25.210098,-23.610376,-29.531466,-20.853592,-24.181644,-25.141588,-28.973207,-26.924133,-21.303154,-80.0,-80.0,-80.0,-80.0,-80.0,-27.66224,-27.236235,-17.352127,-28.183336,-28.745497,-23.837593,-26.640488,-24.832499,-28.495518,-18.88561,-23.420835,-24.83398,-22.318148,-25.659906,-30.40763,-23.679771,-22.346416,-23.697086,-22.443283,-26.113401,-24.873377,-25.783241,-25.19422,-27.617664,-25.343567,-29.431166,-24.278786,-21.110584,-23.314774,-31.26889,-24.99371,-23.74259,-19.482002,-21.926056,-22.861729,-29.511566,-25.92258,-21.119106,-26.996614,-23.384918,-31.120672,-26.288603,-25.17384,-22.94378,-25.39144,-20.69455,-17.824038,-29.485882,-27.351543,-24.58439,-21.004658,-22.144264,-23.307556,-31.999954,-29.530146,-23.669209,-22.4511,-30.041813,-26.386854,-29.734758,-28.156271,-25.702423,-23.308449,-23.247116,-24.877378,-24.525322,-28.1214,-21.294727,-24.766623,-21.910173,-22.7994,-22.290665,-27.994074,-27.341446,-28.356264,-29.318012,-28.212791
-28.532902,-24.939917,-33.14686,-24.312954,-27.352446,-26.98639,-27.026367,-23.26856,-22.791805,-33.226627,-22.107399,-27.014883,-28.585253,-27.414225,-27.895323,-21.578411,-80.0,-80.0,-80.0,-80.0,-80.0,-29.202188,-25.591362,-18.46823,-29.592865,-23.08716,-28.794943,-23.20424,-26.476578,-31.58367,-19.633797,-26.916237,-24.917633,-23.378832,-26.750437,-32.420204,-25.178032,-23.130384,-24.431297,-28.347813,-26.230942,-24.503605,-29.449657,-25.126257,-23.472282,-21.244747,-30.88985,-25.571266,-23.491186,-25.461655,-24.393805,-25.144186,-31.430088,-21.785772,-27.251802,-30.310326,-30.598701,-23.394737,-23.522589,-26.410603,-28.952694,-25.963905,-23.905716,-28.045858,-20.700436,-20.595985,-23.748407,-20.509733,-30.387562,-32.16167,-23.411465,-23.183668,-27.189613,-21.867842,-31.048096,-28.551588,-24.38207,-27.71347,-30.278507,-24.695396,-30.441887,-24.064917,-30.243738,-25.162146,-25.277782,-29.191181,-22.340569,-28.974617,-30.210539,-31.89783,-22.107876,-23.491737,-26.766388,-32.209137,-24.298527,-26.43533,-28.379642,-28.939636
-25.695576,-22.432774,-25.488005,-19.863745,-24.610739,-24.118984,-25.702116,-25.008709,-23.415897,-27.148298,-22.248728,-23.448225,-33.05652,-24.299274,-21.816097,-19.42154,-80.0,-80.0,-80.0,-80.0,-80.0,-27.292011,-28.232746,-22.014765,-31.239164,-23.234066,-25.089325,-22.025604,-21.617542,-30.286156,-22.693123,-27.969566,-26.360737,-21.377129,-30.947304,-26.059803,-24.764397,-26.16313,-20.551529,-34.11534,-23.326159,-26.917465,-33.18629,-28.70765,-27.70477,-23.752302,-24.369007,-27.240261,-32.306927,-24.71741,-22.774319,-23.473835,-27.971355,-23.737804,-25.973888,-34.45765,-26.518091,-18.63256,-28.783094,-27.740995,-23.519432,-24.407213,-22.52452,-24.20569,-19.672577,-24.074749,-23.21438,-28.13958,-29.087172,-34.548088,-26.032276,-24.522038,-26.683613,-23.71799,-23.584728,-30.603575,-18.590637,-21.155424,-22.184841,-32.019585,-20.411543,-26.789658,-31.760979,-24.674427,-25.998377,-27.066563,-20.697365,-28.350985,-34.69768,-24.52617,-19.054325,-27.841347,-23.912289,-31.137798,-25.585938,-27.488722,-21.006374,-29.21048
-22.360836,-24.617731,-27.02267,-19.89405,-23.695724,-26.105232,-24.40895,-30.500937,-29.602798,-24.323957,-20.021978,-24.82788,-29.175512,-23.95677,-29.163385,-22.682623,-80.0,-80.0,-80.0,-80.0,-80.0,-25.633389,-24.80697,-24.312294,-29.183228,-25.299812,-21.969942,-28.837955,-22.709332,-31.303213,-25.310152,-25.969278,-25.77818,-23.684502,-36.5862,-22.795845,-24.048489,-28.143095,-17.541046,-37.495293,-21.072105,-23.96148,-35.824997,-27.83403,-34.508144,-23.11251,-23.37154,-32.30461,-32.18509,-28.521503,-22.709236,-22.969091,-28.807835,-28.092728,-27.479218,-28.328972,-31.682306,-25.528797,-21.461481,-25.662817,-19.516748,-27.661774,-22.552052,-26.551342,-22.81279,-27.78282,-22.84847,-30.52713,-28.452147,-27.519115,-25.61151,-27.366528,-26.88068,-22.35809,-23.199167,-32.955772,-21.574598,-26.033003,-25.161545,-37.531277,-21.355759,-23.867222,-38.95386,-25.314545,-23.407333,-31.333511,-27.630928,-29.77792,-34.88016,-28.008549,-21.314041,-31.427958,-29.309086,-24.785885,-24.604343,-32.256065,-19.162928,-30.811386
