-18.116302,-11.66543,-16.948296,-8.0382,-20.72413,-12.94967,-19.03576,-9.220828,-10.039869,-10.208546,-13.44354,-8.677704,-16.232258,-12.613537,-12.429701,-12.767822,-16.960375,-15.424508,-17.911999,-20.971523,-15.827137,-10.541966,-10.181984,-12.351115,-11.6503315,-9.968122,-14.613645,-8.478048,-13.619631,-9.920424,-11.701245,-29.186062,-13.290418,-9.4157295,-10.088343,-12.15014,-8.25784,-13.933756,-10.230513,-13.394424,-9.0147295,-15.379728,-11.522156,-13.474291,-10.629118,-14.560486,-12.6583,-10.84113,-11.643012,-15.765871,-16.466583,-12.234793,-12.027768,-16.162964,-10.166144,-13.42918,-18.262995,-9.133751,-9.289083,-12.291917,-15.497254,-6.8646374,-11.321268,-11.088007,-13.126683,-11.155255,-10.016176,-11.997314,-12.007061,-7.1700306,-9.650745,-7.6576004,-10.406573,-13.859436,-12.037172,-13.339965,-12.249865,-12.196559,-9.469233,-13.739174,-14.6645565,-15.978149,-11.287981,-17.882868,-9.93111,-13.084321,-10.613355,-8.620436,-10.481508,-10.815419,-8.290677,-14.654301,-12.891883,-10.042788,-7.45623,-12.103304,-8.3363285,-12.452362,-14.607801,-10.377463,-13.781178,-10.084265,-18.358906,-9.48913,-15.118915,-15.631093,-10.19117,-17.0282,-11.727556,-10.913704,-13.655112,-11.161377,-9.617389,-11.200197,-5.2402496,-11.932285,-9.638551,-11.63756,-8.637024,-11.458687,-12.886966,-9.699572,-18.420017,-10.910164,-11.596575,-17.54081,-13.300098
-26.677721,-16.919346,-16.234772,-15.9405365,-19.80983,-13.5532875,-17.910662,-15.240717,-16.060886,-16.034187,-13.43988,-15.915243,-20.835054,-20.203592,-13.840976,-15.741962,-13.795492,-17.147156,-19.330954,-18.039087,-15.642082,-15.611153,-17.590866,-19.827421,-19.98133,-18.858143,-16.395008,-8.490152,-15.710585,-20.895924,-16.296093,-28.028805,-13.272987,-18.226728,-18.780865,-18.422165,-18.408518,-12.598681,-14.937346,-20.641178,-13.852581,-14.690891,-18.974195,-20.122658,-18.363346,-28.42936,-21.808903,-10.311043,-16.323227,-13.633802,-16.132511,-18.719475,-25.928698,-15.937405,-13.803899,-14.858489,-17.16481,-14.624633,-10.432614,-22.426579,-15.788874,-11.793826,-19.825085,-16.672344,-16.261698,-26.30397,-15.769033,-18.171879,-18.060192,-18.708153,-19.035563,-22.454329,-12.791855,-17.726728,-12.893022,-17.4184,-14.339468,-12.377614,-15.504374,-10.607722,-17.055702,-15.958323,-19.63586,-15.876446,-20.221073,-16.595827,-18.799953,-20.961851,-17.880669,-17.887766,-13.820818,-19.690216,-16.774563,-23.741917,-18.799545,-17.48966,-15.065558,-23.050121,-13.308885,-14.633763,-20.519146,-16.639074,-18.591236,-14.922519,-22.128996,-21.606003,-18.173046,-18.893417,-13.358219,-15.764808,-21.350899,-13.821485,-18.930256,-20.439684,-10.60716,-25.136036,-18.370394,-16.52264,-14.503996,-17.227612,-22.464,-12.359758,-17.619328,-16.426006,-19.54884,-17.30704,-23.081888
-23.021957,-20.080519,-19.140503,-19.029482,-18.122597,-16.512165,-16.693962,-22.805517,-25.5618,-16.34693,-17.112047,-13.516312,-19.321108,-20.247507,-17.05272,-19.155342,-13.366208,-25.034863,-19.285473,-24.472918,-16.365675,-16.15503,-24.774881,-21.648592,-15.9842,-18.888342,-22.948404,-13.263344,-13.992868,-16.419481,-18.163944,-17.88498,-11.569057,-17.364683,-15.730218,-22.026955,-20.077768,-11.78804,-18.742117,-14.718981,-11.906337,-18.741522,-27.063028,-14.691265,-20.175272,-22.402914,-22.385324,-12.657152,-22.767567,-16.561134,-18.1693,-23.76781,-22.400858,-17.229652,-17.834011,-14.882079,-16.01572,-17.829548,-14.305283,-22.137388,-14.588387,-15.704565,-22.81291,-26.389315,-15.042265,-22.743252,-17.116339,-17.883896,-18.496548,-22.22296,-19.983639,-19.105309,-12.88792,-14.770948,-15.675486,-16.922325,-15.622875,-12.846085,-20.731384,-12.404504,-17.339264,-15.773945,-16.247025,-18.930025,-20.954165,-21.120789,-31.776852,-24.449009,-19.468616,-16.099792,-14.328081,-18.068913,-14.805136,-20.21285,-20.284807,-15.323805,-14.053307,-19.467365,-15.138452,-16.441286,-15.488685,-15.548744,-19.569687,-18.688599,-19.41566,-15.867258,-15.576545,-24.512413,-15.194398,-14.087362,-17.709557,-11.869871,-13.566755,-24.63724,-15.087251,-22.13971,-15.26768,-13.074091,-22.465189,-21.758886,-23.666706,-13.42614,-21.032095,-17.636452,-13.312861,-18.772268,-25.337976
-21.19676,-16.404709,-20.504862,-17.870735,-21.170101,-26.789816,-14.355083,-21.764406,-21.77818,-16.012594,-15.067666,-17.306067,-17.484007,-18.531094,-19.137283,-18.330664,-16.641071,-18.666464,-16.860804,-16.1182,-19.308258,-15.118999,-24.589794,-15.66598,-13.528839,-18.418674,-19.482082,-16.112885,-14.995905,-17.371614,-18.829613,-12.538153,-9.609051,-17.0098,-15.941887,-28.292452,-21.58205,-14.36516,-22.069902,-14.2116785,-16.010801,-18.769655,-18.852549,-20.462887,-27.112549,-16.000511,-15.60547,-23.603477,-17.986252,-16.072672,-16.086391,-23.935392,-20.077415,-15.868885,-19.707235,-13.390136,-14.828138,-16.271318,-18.21756,-18.878788,-18.192467,-17.757874,-21.49511,-21.76035,-18.115946,-16.378754,-15.636149,-14.415466,-22.106455,-18.270826,-13.90031,-15.791086,-12.7697935,-18.678928,-13.392536,-13.345679,-19.67416,-10.521217,-28.111164,-19.332159,-19.978458,-16.17371,-12.228226,-14.466906,-21.058628,-21.788126,-20.162107,-25.396364,-26.198555,-16.175827,-18.519896,-16.832249,-14.49226,-17.075012,-17.11523,-15.545868,-16.929897,-18.715994,-21.021523,-22.83498,-15.77679,-14.519055,-23.025452,-21.060974,-18.78541,-14.194325,-11.422962,-26.15472,-11.761121,-10.227921,-11.412729,-11.196998,-13.976091,-25.23048,-20.041016,-17.41425,-17.953218,-16.680721,-20.319468,-20.574919,-17.28319,-14.650447,-17.078363,-17.746395,-15.588136,-19.38606,-28.354555
-20.962917,-14.019062,-12.093166,-20.8302,-24.879328,-15.598079,-13.393067,-16.037634,-14.823578,-18.97964,-13.794569,-19.148735,-19.6303,-19.274593,-20.354715,-16.278444,-15.745968,-16.591635,-17.336077,-10.866287,-19.863613,-17.162693,-16.218998,-15.8639765,-11.765027,-22.843008,-21.905031,-14.216199,-16.815006,-18.100874,-16.086575,-19.355515,-14.574261,-15.287689,-19.306948,-19.461699,-13.621,-19.108315,-20.131441,-16.548971,-17.805239,-12.688821,-19.297386,-12.781871,-17.141687,-13.8101425,-16.036154,-26.362106,-11.63896,-14.6899,-15.042488,-20.5353,-18.29883,-13.560448,-25.05139,-15.227586,-19.212654,-14.405333,-22.811054,-16.971989,-17.698948,-15.400383,-18.841284,-16.07664,-23.138056,-13.853362,-18.430069,-14.595607,-28.682896,-18.605515,-15.64884,-16.95935,-11.6964855,-12.649057,-12.504139,-18.78746,-19.459896,-13.143715,-26.427113,-13.959368,-18.69067,-17.99506,-12.08814,-10.340905,-20.507978,-18.31535,-16.857567,-18.967781,-25.566746,-18.107615,-20.514381,-12.810629,-20.277431,-20.055847,-22.971413,-17.006704,-16.966051,-23.024004,-14.2402315,-24.09241,-13.806391,-16.329098,-20.382364,-25.038185,-14.301967,-18.651226,-14.53869,-23.261065,-10.905837,-11.151531,-11.736933,-18.23247,-20.436216,-21.950914,-20.793337,-17.481094,-22.240925,-15.782172,-23.214655,-22.689337,-13.986904,-19.37181,-17.977673,-16.025524,-14.959424,-13.829527,-30.471352
-21.868605,-16.058905,-12.014622,-19.431562,-28.71374,-16.325619,-14.815538,-18.581507,-15.816646,-16.8857,-16.018145,-21.718681,-17.45047,-21.59371,-20.159975,-14.854571,-16.855106,-15.593458,-19.576035,-12.747213,-19.55252,-14.077677,-14.759998,-21.552988,-15.403839,-20.3489,-22.461077,-11.499329,-18.418503,-13.950171,-12.195301,-24.978064,-17.354141,-19.309713,-15.422409,-13.62867,-14.00673,-16.0518,-17.05518,-16.108315,-16.98349,-16.37608,-22.770132,-12.618093,-14.674662,-11.885013,-17.534725,-20.656729,-14.637838,-21.033749,-21.412302,-22.066378,-18.761412,-18.438917,-22.474995,-16.169533,-23.549006,-14.42473,-23.338575,-16.371178,-22.086327,-12.711406,-20.382524,-14.820613,-25.207132,-14.13044,-21.339916,-13.881179,-21.154001,-14.647009,-14.9679785,-27.843418,-17.389353,-13.94253,-18.526585,-15.888281,-24.230328,-20.710001,-22.698334,-16.478119,-24.658253,-15.906711,-12.241428,-16.109734,-21.51635,-15.534595,-19.752743,-14.439465,-20.934011,-17.685497,-17.06802,-10.732748,-17.875292,-16.675848,-25.023888,-19.779913,-18.797665,-22.155457,-15.986132,-20.928438,-17.731586,-17.08965,-13.225493,-18.710552,-15.731355,-26.008068,-18.27527,-20.870214,-13.480543,-15.802813,-17.55392,-20.513683,-19.09285,-18.845287,-18.712954,-13.468511,-25.731798,-17.15391,-20.310022,-21.84841,-12.314039,-19.25575,-18.314762,-18.418987,-13.44132,-16.650106,-23.692404
-22.170786,-15.313097,-20.803425,-25.661915,-18.737524,-18.735044,-24.385065,-17.553047,-15.865797,-14.317031,-17.462633,-18.037025,-21.744642,-21.35309,-21.402826,-15.330245,-19.483498,-9.354224,-21.022345,-17.253706,-22.314968,-21.847176,-25.033278,-20.555561,-20.01259,-18.008919,-21.773659,-13.605425,-11.185307,-16.215487,-13.395247,-21.524216,-16.702057,-22.275345,-19.164495,-15.243084,-23.299755,-18.379038,-16.580528,-20.739538,-19.068176,-22.605858,-21.927696,-19.007149,-16.580278,-13.496662,-18.72017,-21.536535,-20.865757,-20.946173,-20.595167,-22.500725,-22.092957,-17.190367,-19.918716,-20.74472,-23.824913,-13.744314,-28.75431,-12.369718,-19.595028,-18.105942,-19.472797,-20.253994,-20.433878,-15.694723,-21.139046,-14.441724,-15.429211,-17.476418,-17.751236,-21.593878,-15.671106,-19.240246,-19.600723,-18.803457,-18.02185,-23.141495,-23.427595,-12.156435,-18.594484,-12.55124,-14.878688,-19.637035,-19.21119,-13.350554,-16.33965,-15.632145,-19.151876,-12.112627,-19.740864,-16.278595,-13.805196,-19.545105,-20.375513,-14.410363,-18.652246,-20.502422,-23.899603,-17.820892,-17.666504,-17.137741,-14.7585945,-16.55064,-18.09495,-20.164167,-19.940317,-19.40301,-19.528456,-13.499034,-19.716803,-14.833044,-20.198221,-15.617891,-19.75162,-14.938278,-16.322517,-17.849766,-18.0784,-17.327549,-14.696502,-20.04393,-19.999249,-14.602597,-11.60059,-19.482624,-15.720095
-22.099289,-13.833916,-21.580883,-24.787329,-16.153286,-21.826572,-21.0677,-16.648111,-13.11141,-16.909874,-21.90837,-17.769812,-19.462887,-25.241068,-19.06835,-23.189642,-18.027863,-13.044823,-18.396645,-15.560125,-23.454662,-23.115545,-19.178295,-23.896088,-14.200172,-17.716145,-19.829197,-18.419483,-9.717756,-24.252321,-15.083785,-26.668592,-21.05424,-18.777647,-17.735092,-17.0976,-21.15845,-28.279346,-17.094563,-16.920383,-19.555553,-21.425201,-24.983898,-22.06822,-22.149117,-16.141655,-15.932249,-25.318375,-23.341446,-20.049316,-21.726274,-20.062542,-19.464432,-23.31859,-20.940079,-21.42552,-18.084372,-16.470737,-23.567295,-15.062716,-18.816757,-20.63044,-16.594263,-16.826073,-18.99083,-14.959856,-16.77695,-18.83325,-16.147232,-23.542734,-20.319405,-19.853659,-18.91121,-19.050785,-15.825522,-23.79904,-24.104134,-24.369047,-23.805387,-13.047141,-15.369099,-12.782913,-18.592712,-20.290586,-13.34243,-16.79095,-20.892735,-17.613508,-15.309022,-14.280689,-20.329838,-14.403215,-13.752313,-16.71617,-17.863605,-16.920818,-16.512484,-19.281124,-22.775837,-16.194042,-18.922089,-15.052134,-17.191328,-16.472351,-18.558264,-23.260624,-13.012836,-17.76366,-17.029146,-18.90436,-17.054573,-12.158969,-18.782217,-18.523882,-14.339444,-21.894413,-16.618786,-24.219181,-21.566504,-19.367878,-21.511904,-20.53274,-24.95036,-17.344952,-15.407452,-13.047394,-16.970308
-19.562843,-15.755152,-20.334005,-19.645153,-19.87724,-27.071148,-17.854584,-15.6603155,-13.4401245,-18.793816,-20.457382,-15.272605,-13.753626,-15.106671,-18.659584,-27.977404,-17.635155,-18.252409,-20.505383,-16.580975,-13.443023,-25.298092,-15.575953,-18.663494,-16.395805,-14.385524,-18.321314,-21.292574,-14.501683,-18.03273,-19.026146,-22.53945,-18.08898,-18.620903,-15.55992,-16.17287,-18.905684,-24.055824,-22.454386,-15.03979,-20.206242,-17.105225,-21.54619,-24.641748,-28.644009,-20.358393,-19.22919,-20.164001,-22.26465,-15.044521,-19.746681,-21.286995,-18.977983,-17.959808,-17.677853,-13.1722145,-18.473171,-17.091896,-14.031114,-23.933563,-23.3316,-20.871769,-15.172951,-15.989758,-20.021427,-16.921093,-14.4069,-18.512486,-14.775944,-22.325462,-23.298304,-21.600758,-18.177475,-12.714796,-16.824965,-20.120438,-19.11095,-20.940437,-16.504385,-14.647437,-18.22823,-14.2706,-14.362049,-16.77642,-11.469964,-16.52951,-20.224752,-20.986538,-17.295063,-17.675232,-23.835045,-13.847735,-20.319214,-14.0525675,-14.07427,-27.688541,-20.321169,-21.22097,-20.402767,-15.972389,-19.668571,-14.972972,-19.85979,-16.575733,-14.779777,-22.275284,-13.7882805,-18.913847,-25.381851,-24.127138,-16.957727,-15.152634,-15.511231,-13.163042,-15.726783,-25.324963,-19.634739,-17.219442,-23.199146,-22.167305,-26.895565,-13.559106,-20.337742,-19.319822,-15.897066,-11.052421,-21.897287
-20.01971,-18.330929,-20.685246,-26.3243,-19.901783,-26.791458,-22.454233,-19.6156,-17.25047,-22.879225,-23.254845,-21.350418,-14.359946,-13.908768,-21.651134,-24.33251,-22.556658,-20.676329,-23.005793,-15.354026,-13.062003,-21.837574,-15.151799,-16.611755,-24.378815,-14.192268,-15.556253,-23.779415,-21.662497,-13.437207,-18.023956,-20.596153,-16.546844,-17.396217,-21.071377,-19.11375,-17.12725,-18.478222,-22.553392,-15.996439,-16.118994,-19.356316,-16.200357,-18.407887,-31.508205,-20.212603,-18.430647,-25.010185,-14.570441,-14.924756,-19.171198,-23.821589,-25.811405,-16.738882,-19.860764,-13.9727545,-16.859306,-18.775936,-12.333558,-26.289978,-17.105213,-27.312008,-14.452927,-24.028048,-18.857077,-22.113829,-23.17641,-26.438923,-15.137457,-23.073298,-24.08664,-23.151962,-20.346392,-17.21206,-17.599989,-14.385059,-19.212187,-27.261358,-19.41346,-16.02695,-26.564503,-13.25486,-20.374918,-24.36305,-17.557974,-13.053611,-24.955027,-25.723482,-16.819405,-22.907766,-15.202137,-11.085167,-17.852356,-15.709255,-20.632708,-20.11183,-19.457859,-15.174823,-23.754486,-16.705988,-22.51944,-18.985462,-27.256098,-22.815182,-21.84827,-23.821335,-19.815247,-21.235598,-18.75739,-17.706436,-18.618078,-23.306812,-16.376984,-17.172825,-18.643219,-20.124132,-17.251501,-17.528194,-20.314915,-21.970404,-22.86786,-15.795355,-18.427387,-18.917805,-20.070782,-19.662415,-20.048128
