-19.014153,-17.920322,-21.290531,-22.46524,-21.55867,-16.347551,-26.372446,-20.483156,-19.608131,-18.097696,-22.890387,-21.811857,-19.684721,-20.61436,-29.42016,-23.38263,-21.898804,-18.299152,-17.336523,-20.861393,-19.97313,-23.502142,-16.895359,-20.572777,-20.67722,-17.094204,-16.637335,-21.88768,-23.031803,-18.02848,-18.00029,-23.687632,-19.964342,-27.595459,-17.136524,-27.071814,-17.322954,-22.143742,-25.929625,-18.864094,-22.539818,-18.671535,-19.063328,-19.458553,-25.025013,-20.804205,-25.164272,-19.612415,-19.846413,-23.244167,-20.289227,-18.056288,-29.273514,-22.211025,-22.7878,-22.351957,-18.236559,-18.85315,-19.976692,-22.74418,-22.040844,-18.289057,-26.918987,-15.752384,-18.878548,-21.147459,-18.613298,-17.012848,-19.009354,-22.690987,-17.660538,-17.768356,-16.105793,-19.797756,-15.314289,-17.180668,-19.874104,-19.59307,-21.27497,-19.990421,-27.643864,-18.090866,-15.072096,-21.324673,-18.040081
-20.80181,-17.506727,-22.92698,-20.186577,-25.404047,-18.59618,-25.048313,-25.182987,-22.009426,-22.099316,-22.25793,-24.03603,-26.146328,-20.871038,-30.16167,-22.917847,-19.745623,-26.67782,-15.6266365,-27.398441,-26.393488,-27.276552,-17.91917,-26.555664,-22.294542,-25.451427,-22.877281,-23.555315,-24.376453,-23.222242,-19.521263,-29.390596,-20.707527,-23.125692,-13.851188,-24.986826,-19.31586,-19.896587,-23.172565,-19.980288,-23.575203,-20.760565,-18.803633,-31.528816,-23.594257,-23.059465,-26.674307,-21.390873,-24.748444,-19.197598,-22.22925,-28.00667,-23.4641,-22.544178,-26.894482,-22.309547,-22.33628,-25.149206,-27.577005,-22.74666,-25.879711,-20.074589,-18.09405,-29.420717,-20.132637,-29.530252,-21.982079,-27.591595,-22.673637,-18.749516,-25.012566,-25.256014,-18.798685,-26.682554,-24.913942,-28.291224,-23.777412,-26.912727,-23.279911,-20.23609,-23.702087,-21.601109,-16.121487,-20.107918,-26.364727
-18.478945,-20.520802,-19.328987,-23.516586,-22.948124,-22.905056,-17.660805,-24.980473,-20.72741,-19.135838,-21.493675,-21.223557,-22.19848,-19.240795,-22.351095,-26.414827,-25.160828,-23.093609,-15.112183,-27.257902,-19.972694,-21.094292,-18.977995,-28.347242,-26.056614,-27.948679,-19.123852,-17.58854,-27.134811,-23.402,-27.827951,-28.02183,-21.41692,-18.859394,-15.517918,-15.935696,-21.033325,-19.53012,-22.83733,-22.824446,-20.003433,-18.87767,-21.918858,-28.752642,-26.967028,-21.442127,-22.82683,-21.663359,-18.497837,-22.006107,-24.229116,-24.187014,-22.929306,-24.365616,-22.480864,-27.936018,-20.835697,-22.395428,-26.947748,-21.053234,-25.009521,-29.95023,-17.78878,-30.133926,-15.851872,-24.15281,-22.26875,-23.01473,-23.2557,-26.746134,-23.111923,-21.677921,-20.348272,-28.52167,-19.536678,-24.220291,-21.293797,-24.625525,-23.184072,-25.670033,-21.265278,-18.136028,-21.931824,-22.75,-31.148293
-14.470632,-18.693394,-18.11951,-17.168243,-17.327164,-17.681631,-10.313822,-12.714703,-15.509606,-12.063583,-12.249689,-14.850409,-16.061111,-17.444359,-15.678866,-17.372355,-17.049984,-15.883675,-19.418453,-19.194595,-20.433954,-17.65695,-19.081142,-23.664083,-19.459398,-14.748793,-18.189487,-17.997066,-21.951847,-16.973606,-19.193253,-19.41956,-18.55437,-15.106693,-17.255756,-15.25506,-19.516188,-17.82662,-17.485085,-21.11367,-22.062927,-10.091219,-18.13545,-28.032099,-21.736446,-18.321053,-23.6802,-19.211998,-17.956396,-19.130497,-14.78681,-17.239697,-14.913652,-17.453253,-19.258072,-16.131742,-19.441088,-21.314047,-16.045761,-15.264265,-12.909819,-23.880732,-17.180912,-25.800465,-9.912001,-12.162201,-19.163357,-11.519083,-14.440668,-20.059387,-16.66457,-12.098391,-14.876789,-13.251137,-15.262405,-21.481543,-17.778027,-16.091618,-20.650368,-21.211266,-21.283215,-18.577984,-25.138403,-19.197208,-16.473814
-11.998138,-8.664816,-10.588215,-8.833866,-9.716219,-9.062748,-5.584223,-5.727934,-6.963238,-6.258728,-5.7084446,-7.910883,-7.6005116,-7.8623314,-6.530918,-6.1464634,-10.241379,-11.029545,-14.42417,-11.834248,-14.688622,-11.271904,-12.789675,-17.360989,-13.487422,-8.46401,-14.938362,-14.968017,-13.434986,-12.140568,-13.065544,-15.941359,-12.489711,-10.496977,-13.587129,-8.927162,-10.018461,-9.357695,-8.252897,-12.152946,-12.071756,-5.0603046,-6.8951645,-14.548916,-10.589472,-8.48934,-14.999778,-14.94229,-17.66321,-16.574503,-4.444401,-7.7326946,-9.107943,-7.7546825,-8.645948,-8.062977,-10.474085,-18.411823,-8.429762,-6.688223,-5.369091,-14.010168,-10.960028,-12.741728,-4.0495987,-4.7087994,-9.124031,-2.6900234,-7.0959473,-8.887161,-14.829103,-2.0734158,-5.029909,-3.97151,-5.252495,-13.735306,-12.110533,-10.951332,-19.698112,-12.750414,-15.479275,-17.780712,-17.518497,-10.060785,-10.482908
-15.870089,-12.112743,-15.306629,-13.235909,-15.270376,-13.44919,-8.108273,-11.986898,-10.789883,-12.220758,-10.487938,-11.101879,-11.121054,-10.246254,-9.512613,-10.174978,-12.632029,-15.432615,-12.652389,-17.067331,-17.478111,-13.167869,-14.678633,-17.636871,-15.824874,-12.718504,-17.924774,-18.362038,-18.253632,-14.991096,-19.055126,-18.30169,-16.667425,-18.285458,-19.032982,-10.864935,-12.925791,-12.887598,-10.995081,-14.9532795,-15.342695,-12.714875,-8.980434,-15.599083,-12.968756,-10.838133,-18.030436,-19.361311,-16.108154,-21.265913,-7.937727,-11.170708,-9.963783,-11.583057,-12.168451,-12.243452,-11.602352,-23.34568,-13.612691,-11.414379,-9.231653,-17.40842,-11.828098,-14.322016,-6.971731,-9.399624,-11.23374,-4.933872,-11.5215,-11.710245,-15.252348,-5.138523,-9.240803,-7.1942844,-6.732483,-17.198996,-19.45623,-14.056538,-23.97778,-15.076449,-20.890863,-22.05988,-18.882591,-13.315453,-16.9182
-27.609766,-15.11244,-24.529366,-20.911644,-24.066307,-25.906044,-16.589207,-23.941391,-26.911669,-31.266872,-19.795395,-18.411726,-24.515745,-20.795042,-16.698528,-17.963871,-23.210941,-26.59392,-17.449932,-26.018616,-26.433666,-20.391184,-20.5147,-20.710083,-26.104174,-22.912947,-26.980434,-29.17087,-26.411955,-26.092197,-29.663885,-19.435041,-24.242783,-20.435675,-28.21378,-17.873257,-26.027147,-31.220873,-26.697468,-18.178066,-25.061375,-21.077328,-17.315416,-30.540318,-19.369219,-23.20924,-22.661629,-27.715471,-18.303896,-20.783997,-26.448763,-22.774345,-18.863281,-23.26987,-21.328909,-25.343689,-22.645962,-20.304405,-23.756,-25.047262,-19.81914,-25.271786,-20.529987,-25.323658,-21.475012,-28.364908,-18.46136,-15.992919,-17.205526,-17.12683,-12.118916,-25.621494,-17.775133,-20.276463,-22.838142,-16.383888,-24.759727,-21.13112,-21.04737,-19.907272,-25.289082,-26.352922,-19.82759,-29.138897,-27.777744
-34.410694,-22.58673,-30.456007,-24.72599,-29.896215,-22.148148,-20.108562,-25.486742,-19.214642,-30.752771,-19.19297,-21.35829,-24.451218,-23.866413,-22.351982,-21.463053,-21.597645,-24.220886,-22.675865,-25.792967,-26.197758,-16.976044,-21.649189,-26.303497,-25.396313,-27.37423,-23.270098,-27.824682,-28.885538,-27.418987,-27.445232,-23.75866,-22.935648,-24.861027,-22.782978,-29.699118,-31.17735,-26.567505,-24.742527,-21.490368,-26.113894,-26.398428,-22.548372,-24.579422,-23.003586,-23.386364,-21.14935,-22.561428,-24.305676,-20.038254,-21.536854,-26.79095,-25.583466,-22.2153,-25.350946,-25.674128,-26.020788,-27.61299,-20.534,-24.09453,-25.677103,-23.432354,-19.933577,-22.757801,-22.594025,-27.656723,-20.96323,-24.037636,-22.090603,-22.404274,-14.214383,-25.924433,-20.381481,-24.190554,-20.780788,-24.995808,-25.424503,-21.611866,-20.783129,-22.440378,-25.530357,-28.291338,-19.202425,-28.569126,-25.425398
-23.70614,-20.720112,-22.375736,-22.676195,-21.533356,-20.43732,-17.83603,-28.858997,-20.424232,-28.224964,-24.036041,-20.810131,-24.04426,-18.282469,-26.862347,-18.8355,-18.10978,-26.281752,-25.326683,-24.38025,-24.276424,-16.834236,-16.787834,-22.225021,-20.767702,-26.279774,-21.280159,-28.945501,-23.175238,-24.58248,-24.201504,-20.474312,-23.194746,-22.089397,-22.180141,-30.506966,-26.36662,-27.181082,-21.033754,-19.981873,-26.141033,-29.882105,-26.569916,-22.962954,-22.990303,-24.41101,-23.869972,-22.750546,-22.47839,-24.176926,-20.607958,-22.838396,-19.842793,-22.520235,-27.43281,-27.889236,-18.619637,-26.664635,-25.962122,-21.682669,-30.329714,-19.792519,-21.77415,-23.580074,-23.481693,-26.292452,-22.023144,-27.50425,-23.672602,-20.112915,-22.418083,-24.069378,-29.03874,-29.3543,-17.316996,-26.258331,-25.401245,-20.27486,-22.426485,-24.573359,-28.469976,-22.544006,-18.292961,-24.986435,-22.128944
-20.872568,-21.52126,-26.518328,-28.547773,-22.156595,-19.196909,-19.621277,-23.148026,-28.41508,-23.676802,-23.491959,-33.329277,-16.6099,-26.126226,-28.78937,-23.335213,-22.708118,-27.718061,-22.16205,-23.338022,-19.200272,-18.828163,-17.86483,-20.81052,-20.615807,-23.765602,-31.12486,-21.450558,-22.052656,-23.329838,-24.667635,-25.675318,-19.399288,-22.729362,-25.565266,-29.291496,-22.461163,-25.454292,-21.218765,-19.70294,-26.442284,-25.083883,-30.022474,-19.624332,-26.657621,-26.292572,-20.442387,-20.058332,-21.003286,-23.54545,-21.42361,-27.591509,-21.330456,-21.634596,-28.038343,-27.71495,-21.05651,-21.061308,-26.86989,-20.798843,-25.894947,-19.901016,-27.718323,-23.709995,-28.241993,-23.62013,-23.369024,-22.70823,-29.794373,-25.684254,-23.817066,-25.065424,-27.374365,-22.433609,-19.84253,-19.570103,-24.537825,-17.590218,-18.325613,-20.87587,-23.092943,-28.337276,-19.494669,-27.254038,-19.318102
