-6.1808414,-7.2891397,-3.189024,-3.6746922,-1.444231,-1.9301949,-2.7514935,-2.5931816,-1.7497902,-2.5454464,0.0,-1.7241745,-1.7116928,-3.1513653,-5.2847643,-4.412815
-12.095829,-16.66288,-15.621977,-23.912977,-21.02684,-19.784645,-18.020885,-20.414001,-17.031212,-16.446762,-15.369352,-15.76968,-22.230783,-15.637842,-13.959253,-18.604773
-15.4689045,-24.833052,-15.612312,-22.992891,-20.848486,-21.764511,-19.858147,-17.742035,-27.659706,-18.147861,-17.387154,-18.371798,-17.371475,-15.7259,-15.388876,-21.983355
-19.651045,-27.570873,-23.316889,-23.118744,-20.930122,-18.94582,-25.04861,-19.377464,-22.620316,-24.124016,-19.98668,-21.062498,-18.351366,-14.245545,-20.300451,-23.04292
-23.756771,-24.601566,-19.446129,-20.562237,-24.681395,-24.872377,-22.42689,-27.336048,-19.422392,-23.85956,-27.16343,-23.595491,-15.351098,-13.842087,-18.063782,-28.130848
-29.884201,-25.98788,-20.85698,-26.157036,-32.73739,-27.338556,-17.612572,-26.044771,-26.194803,-17.018574,-23.218523,-25.920528,-13.499157,-12.287428,-13.998183,-22.218706
-22.193275,-28.022758,-23.199238,-22.620697,-24.768017,-26.893648,-16.166727,-23.72398,-19.249886,-19.28825,-18.457285,-20.724455,-13.923519,-14.912617,-16.549871,-18.570955
-19.385761,-30.01305,-20.431345,-21.249252,-17.406837,-25.264069,-18.567577,-23.908936,-20.96223,-23.649775,-20.592937,-19.389587,-13.849535,-23.221043,-20.195225,-19.151394
-20.701189,-33.814987,-14.591461,-24.105652,-14.991305,-23.657904,-23.80036,-25.554264,-20.208199,-18.837063,-21.853407,-22.963167,-14.191665,-19.307707,-21.082794,-18.789593
-27.225166,-40.18459,-14.315841,-20.893942,-18.50787,-18.20721,-23.121548,-31.684017,-16.48972,-22.346233,-17.875502,-24.017323,-22.241335,-24.845984,-15.403213,-19.070923
-25.016357,-33.557648,-18.318134,-21.59357,-21.75686,-19.641562,-18.10192,-28.770508,-19.24611,-21.57893,-16.978403,-15.831194,-17.94198,-20.90027,-10.937983,-17.636377
-23.536383,-29.755268,-15.703733,-22.14557,-25.132088,-20.870531,-23.35969,-25.733698,-23.804153,-17.416067,-16.760624,-18.117828,-20.932495,-20.381195,-15.526867,-17.558558
-23.760437,-25.971247,-18.761515,-21.097065,-22.550747,-20.680162,-21.032724,-17.24723,-15.972946,-20.68087,-20.13042,-22.240417,-18.35964,-19.977968,-21.71365,-17.122421
-21.913567,-27.316305,-16.42118,-20.55268,-13.219832,-19.406935,-19.671263,-19.197443,-17.154417,-23.445694,-21.163744,-24.058468,-19.324375,-16.393707,-23.185013,-20.308474
