-29.09275,-30.362831,-29.010008,-18.251469,-18.49596,-24.524822,-20.236885,-22.151918,-22.69663,-17.55848,-19.544786,-25.37659,-22.675726,-21.133247,-20.229197,-22.44287,-26.113905,-25.682644,-24.452261,-20.13569,-21.344322,-19.138023,-22.69602,-24.340466,-19.263172,-21.232845,-27.905523,-23.426018,-21.169018,-18.599527,-20.163921,-18.34225,-21.742035,-19.117966,-19.46454,-25.349789,-19.72557,-18.2303,-19.399565,-19.411232,-18.315742,-23.317955,-22.217857,-21.236698,-24.288366,-19.614746,-21.046074,-17.86787,-20.639076,-27.160332,-21.920841,-17.394768,-21.361603,-21.184559,-19.331348,-22.30214,-21.471066,-18.706388,-17.105968,-22.553823,-21.464745,-21.9735,-20.099516,-25.062056,-19.661516,-19.573713,-20.041023,-20.84504,-21.400883,-20.910004,-23.472935,-25.254976,-21.939936,-19.14002,-16.102707,-17.552052,-17.324753,-21.64897,-23.911823,-17.974422,-21.179539,-19.291656,-21.608326,-22.109848,-23.589088,-18.214897,-19.700882,-18.868275,-17.299831,-22.45476,-22.74158,-19.391579,-20.918083,-22.010088,-18.222271,-19.141037,-24.65709,-23.513071,-22.555893,-18.56399,-19.18005,-17.609758,-22.274141,-22.200314,-19.575382,-18.465584,-19.896114,-19.100748,-22.981548,-19.43531,-17.776987,-23.06651,-23.629593,-21.58974,-20.20844,-20.592064,-23.479168,-20.307512,-21.433998,-20.399746,-25.695734,-19.120651,-21.653275,-21.071861,-21.740585,-19.492275,-16.17305,-20.295948,-19.750753,-21.450666,-19.25647,-23.10971,-25.964573,-21.177391,-21.501701,-22.406109,-20.72806,-18.740658,-20.011982,-20.781446,-18.556034,-16.247818,-18.604671,-20.398817,-21.445204,-18.206657,-18.68885,-19.522963,-22.68828,-13.847246,-6.556267,-6.580879,-6.786501,-6.8160763,-6.763195,-6.6427174,-6.5691338,-6.699909,-6.474472,-6.71146,-6.8193645,-6.618084,-6.7212505,-7.139286,-3.59548,-0.39092445,-0.68462753,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.69890213,-0.51163864,0.0
-33.03237,-36.268875,-33.812298,-23.605484,-25.343803,-24.318586,-23.908207,-27.341545,-30.925299,-26.770157,-28.372425,-33.395172,-30.110443,-25.888828,-24.227455,-27.769436,-26.68824,-32.287895,-28.241434,-28.779272,-28.566256,-34.63031,-38.824566,-32.68693,-30.873459,-30.600801,-37.509052,-34.669964,-26.842419,-21.94155,-25.409273,-25.683208,-28.227448,-25.799522,-25.766386,-23.557701,-25.329636,-28.58612,-27.972197,-22.774822,-22.599613,-23.037546,-24.583092,-25.210754,-24.171593,-29.392473,-22.159554,-18.639025,-23.740128,-37.601547,-30.571556,-23.832712,-22.240473,-31.41363,-28.984606,-25.253986,-28.436163,-28.204155,-27.253431,-28.295578,-26.29535,-32.692924,-24.626656,-24.07765,-28.86321,-32.551304,-28.02929,-23.895935,-26.645742,-26.622017,-22.919586,-23.631493,-28.366314,-27.762358,-26.214188,-22.987694,-23.233349,-24.544577,-27.092098,-25.59615,-27.42813,-24.12661,-24.57949,-27.231848,-28.060917,-30.570082,-23.650938,-24.019007,-29.69723,-29.520048,-34.29,-32.96554,-26.209259,-25.84484,-28.895645,-26.809586,-30.53814,-32.678055,-31.711943,-33.68123,-30.65618,-27.053345,-29.861269,-26.576834,-26.4526,-26.386835,-29.692188,-28.067886,-28.797438,-21.68171,-24.590141,-34.351677,-26.157843,-24.285007,-25.214844,-30.927599,-30.371498,-26.825094,-27.868979,-28.835442,-30.118034,-27.992666,-28.393425,-25.45474,-25.229208,-23.987175,-24.561855,-29.12427,-29.386026,-30.406382,-28.177084,-29.121815,-35.513435,-37.009712,-36.088028,-27.869701,-27.209118,-28.492296,-25.565601,-27.207779,-23.838099,-26.904964,-38.819427,-36.6284,-35.59839,-31.757633,-32.91738,-31.534584,-28.429415,-17.281944,-16.491348,-29.911217,-35.843266,-37.799988,-40.58423,-41.62694,-32.00858,-31.020401,-38.177605,-34.68887,-35.28907,-37.18817,-40.806797,-27.453186,-14.785011,-17.858267,-52.75218,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.799593,-9.790117
-38.79728,-33.37739,-31.827606,-26.620577,-24.492496,-31.328255,-26.718143,-26.722124,-35.076332,-36.18543,-36.17841,-33.136566,-33.444992,-27.91222,-24.423973,-25.313374,-31.3367,-32.987816,-30.703848,-29.153452,-31.66166,-38.948044,-31.730171,-25.817772,-25.201887,-29.629305,-30.386448,-29.860428,-25.731213,-21.875347,-25.53788,-27.844202,-29.907692,-29.11365,-26.203037,-24.671173,-26.661943,-24.701952,-24.904251,-27.39263,-25.219746,-26.508274,-27.382217,-26.28357,-30.985352,-35.29721,-26.148314,-22.623205,-26.355713,-30.807144,-25.152958,-22.23494,-26.2238,-29.28909,-32.228443,-26.45565,-25.167173,-27.15452,-30.253647,-27.831274,-26.61372,-28.441545,-28.508226,-26.232418,-24.696705,-29.64485,-25.46794,-26.084106,-32.29421,-30.372509,-22.958157,-25.562256,-29.612276,-24.636889,-28.342335,-24.313154,-27.479914,-26.195272,-28.255877,-27.001278,-26.44424,-28.060307,-28.899616,-26.443527,-29.113815,-34.495476,-29.753908,-32.815155,-29.335808,-29.174582,-28.563406,-29.034801,-26.133102,-27.740753,-24.63675,-25.341818,-30.039076,-26.880991,-28.509348,-25.254402,-26.35405,-30.270372,-37.642277,-31.133173,-34.4302,-33.011055,-31.937864,-26.161167,-26.937098,-24.147848,-29.345894,-28.591324,-27.09447,-31.798536,-30.309992,-30.06344,-35.071545,-33.19421,-37.670433,-34.334053,-26.992235,-29.645588,-27.85488,-25.494785,-26.352705,-22.843231,-24.131035,-33.060852,-34.611244,-29.002768,-24.87306,-25.842875,-30.32192,-31.752634,-32.578724,-27.995584,-25.792377,-27.2807,-26.999489,-26.09588,-28.461185,-27.691072,-31.621008,-28.28014,-26.249027,-24.570663,-25.12304,-29.854483,-33.52817,-24.469677,-23.347973,-34.44765,-39.833736,-41.96493,-41.185165,-39.62719,-33.043327,-33.244247,-42.794895,-31.37198,-32.08087,-42.94791,-41.696243,-29.72149,-20.162975,-22.867188,-53.41117,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-31.261854,-15.206745
-39.54473,-29.490448,-25.751293,-28.564068,-27.438671,-29.132463,-26.80762,-26.241913,-28.071787,-27.495375,-35.57359,-34.42806,-33.071785,-32.602734,-31.255222,-28.897655,-33.15633,-28.704807,-29.119986,-27.160645,-30.950617,-34.77316,-28.21416,-23.33693,-24.058395,-30.033638,-25.867872,-25.599035,-25.106922,-26.5654,-29.891527,-33.973988,-38.96947,-40.65577,-35.131012,-25.113995,-22.333971,-22.557606,-24.056263,-26.281279,-32.009743,-36.237926,-38.701714,-35.33207,-34.016277,-32.30477,-31.841036,-33.449955,-27.71238,-28.318262,-27.62397,-22.235102,-24.086147,-24.955637,-30.51521,-28.946316,-30.687366,-28.000448,-27.118294,-31.01362,-33.388374,-31.022106,-24.932787,-22.638542,-20.842524,-25.463768,-26.871082,-25.990257,-26.153297,-28.983902,-28.801353,-31.661438,-30.253202,-26.054087,-29.92124,-26.987825,-27.423084,-29.481422,-34.748596,-31.013912,-29.08808,-32.09402,-32.636707,-36.279854,-35.131878,-35.231205,-34.75233,-32.49761,-33.621952,-29.87268,-27.038116,-31.621151,-31.811512,-28.466816,-22.743011,-25.149525,-28.673134,-25.879509,-22.61536,-19.856499,-22.946854,-28.799702,-33.921616,-29.978214,-29.440937,-34.63864,-32.98523,-26.522516,-22.899994,-25.11139,-30.217134,-32.94152,-33.674927,-34.958252,-33.21542,-31.685186,-36.993256,-31.553247,-30.12875,-28.82016,-26.955627,-28.464298,-25.316803,-26.26161,-21.843369,-20.566507,-26.767208,-29.50812,-32.91981,-28.900972,-30.119448,-26.899187,-22.754663,-22.892916,-28.931013,-33.94371,-29.152065,-27.49902,-32.700962,-27.113956,-29.774258,-35.946384,-29.886019,-23.989502,-23.274893,-22.584246,-25.443417,-30.821728,-30.552242,-23.344025,-23.38619,-33.090065,-38.021404,-40.208878,-37.01289,-33.74489,-33.768833,-38.50955,-37.89097,-31.299967,-32.221123,-43.335342,-47.52534,-32.48925,-22.51802,-25.30783,-53.593483,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-32.549576,-17.64318
-33.315903,-27.407612,-25.422424,-24.144087,-24.84843,-27.421822,-29.811174,-29.326464,-24.331123,-22.103695,-25.985577,-36.19642,-35.96204,-32.07161,-29.61561,-34.876137,-30.960108,-24.27457,-22.87269,-29.213387,-33.654278,-26.290565,-27.612995,-30.756027,-30.155556,-30.604946,-28.086424,-29.979963,-28.95742,-28.904644,-27.675758,-29.561382,-34.364574,-32.643536,-24.979874,-21.568695,-24.51463,-30.310507,-33.09542,-31.398401,-31.005379,-29.596527,-30.007652,-35.69702,-34.127266,-31.905787,-36.685432,-31.743856,-32.265774,-33.769955,-30.591465,-23.846516,-25.942892,-26.951742,-27.997906,-30.55073,-30.009829,-31.25309,-27.99237,-32.793877,-34.697533,-32.18434,-27.540775,-21.626362,-21.702633,-25.068388,-27.404503,-22.323524,-22.913427,-27.715942,-25.449585,-26.632935,-29.515032,-26.78064,-29.07829,-33.065548,-29.045765,-25.311264,-27.740662,-31.295158,-28.284996,-28.816332,-31.974152,-33.243195,-32.15699,-38.604546,-41.330925,-32.57234,-34.1753,-25.86842,-23.739477,-30.274689,-42.1681,-27.975256,-22.921976,-24.355186,-24.488777,-30.610218,-27.9325,-21.570541,-25.643959,-30.16892,-32.57109,-29.030594,-28.745985,-26.008045,-25.199356,-28.759308,-28.059021,-32.409473,-33.091156,-31.485947,-37.373093,-32.432182,-35.450222,-36.25296,-33.372364,-31.300848,-25.924715,-29.53936,-31.931164,-32.79788,-24.25642,-21.385649,-25.947311,-23.173485,-25.809868,-26.93282,-31.174683,-28.197947,-28.26485,-34.6679,-23.857563,-21.31511,-28.183418,-29.204182,-29.884405,-30.554152,-36.121525,-27.574202,-26.082275,-29.76027,-29.850885,-25.359203,-28.959875,-27.965977,-34.0631,-35.050316,-35.68391,-25.53573,-23.462612,-33.995274,-38.548515,-34.432026,-36.51471,-36.378983,-36.81745,-39.85771,-39.87971,-37.847477,-33.714333,-37.694954,-47.722588,-32.854057,-23.915863,-27.075043,-53.94316,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.19182,-19.64666
-32.093163,-31.72831,-31.846004,-23.601923,-24.587523,-27.616821,-25.862627,-29.703192,-30.462551,-23.779009,-25.232956,-37.75287,-30.332153,-23.930828,-23.91596,-27.595592,-32.00524,-27.808264,-25.605108,-26.507881,-30.80238,-25.134998,-26.025967,-30.34804,-32.243675,-30.638557,-25.661701,-23.17348,-22.301638,-25.90986,-31.027355,-28.622702,-26.130213,-23.632465,-22.400509,-26.521858,-30.050684,-36.77822,-37.51375,-42.01409,-38.37366,-33.302265,-29.232246,-27.724062,-32.136036,-25.989527,-24.36705,-24.234554,-29.182865,-39.214474,-31.910965,-31.539467,-30.944717,-29.392975,-29.528296,-27.35804,-27.214878,-31.674637,-27.573153,-30.229162,-37.32011,-32.89831,-33.11851,-28.425407,-31.487103,-31.156086,-28.165865,-26.715961,-23.34301,-24.448256,-22.080822,-26.367311,-26.46326,-23.653503,-27.476242,-33.94413,-29.900095,-25.055422,-29.050323,-31.583666,-27.814331,-30.729544,-40.89484,-32.17853,-27.976364,-31.693453,-31.254198,-28.59379,-28.830177,-24.544384,-26.862158,-30.021149,-36.304783,-31.234015,-24.880997,-21.605766,-28.86296,-27.869553,-28.097404,-27.070698,-25.456137,-32.397766,-33.10958,-29.341942,-24.685389,-21.686996,-23.375929,-28.983618,-31.03092,-27.81611,-29.372097,-29.404205,-36.392033,-30.993633,-30.042238,-30.644123,-27.676292,-30.69032,-27.0241,-24.476782,-28.605932,-32.56719,-24.39519,-21.512486,-27.737562,-27.405783,-26.652603,-25.298859,-28.34686,-30.626583,-24.593044,-25.156641,-26.549576,-23.204407,-23.57522,-28.338951,-29.83548,-32.204845,-34.04009,-29.10632,-27.073292,-27.64597,-24.948547,-24.155005,-30.315168,-27.656307,-31.840944,-33.520283,-32.258842,-25.533638,-23.608437,-31.687634,-37.457954,-34.93003,-35.879642,-40.06272,-46.228962,-37.943344,-38.08281,-35.011566,-31.380447,-34.287006,-46.03511,-36.55622,-26.474884,-29.207558,-54.82157,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-36.43799,-21.622658
-31.996561,-35.235157,-35.139397,-28.590664,-28.141418,-25.415375,-29.813911,-34.6371,-27.632431,-23.313032,-27.66396,-26.794209,-24.237583,-24.475185,-24.755638,-25.481117,-25.946459,-24.463083,-23.722116,-22.42529,-29.571249,-26.042538,-23.986282,-30.311918,-31.02538,-30.191774,-22.943186,-23.892944,-19.699615,-24.465649,-30.544363,-32.034542,-28.663254,-25.481483,-23.78102,-30.866425,-28.102303,-25.980629,-26.691246,-31.515938,-38.02631,-39.490757,-32.988533,-29.152742,-24.249441,-22.364752,-26.051395,-23.549805,-23.260448,-28.283308,-31.0317,-28.530012,-31.19368,-29.675339,-26.181501,-24.54166,-27.49896,-30.474169,-28.810598,-28.240286,-37.95716,-29.045578,-26.565165,-24.290947,-25.493908,-29.025011,-32.247334,-30.727203,-24.047777,-26.260395,-26.827185,-22.572163,-19.08744,-19.772207,-26.254782,-35.80201,-33.490673,-27.087624,-30.366724,-34.662323,-32.30686,-37.39538,-30.748457,-28.16429,-29.257156,-31.172802,-26.357693,-29.077757,-27.97625,-24.043293,-22.996834,-25.98409,-31.049368,-26.65077,-23.352808,-24.462784,-28.48651,-29.895174,-27.932657,-29.802954,-29.10103,-29.591496,-38.994457,-34.438152,-24.581589,-23.154396,-30.645428,-35.78224,-28.47772,-24.087093,-27.646154,-28.953045,-30.208704,-25.802452,-30.144367,-28.757656,-26.366444,-31.19123,-23.800083,-22.596973,-30.981752,-34.189575,-30.101149,-22.838533,-21.696981,-27.264816,-21.838373,-24.059952,-25.049423,-26.001501,-26.611092,-23.222416,-27.68517,-26.971603,-27.55749,-27.362534,-24.644411,-31.777328,-31.633219,-25.166752,-24.314672,-26.060818,-26.52008,-25.885426,-30.743181,-25.06304,-24.761076,-29.290161,-30.704575,-23.873455,-26.094717,-36.466145,-35.759018,-36.143356,-36.69127,-36.120014,-34.135883,-33.98788,-40.52849,-36.003304,-32.690926,-37.414665,-40.250988,-36.68757,-27.420866,-30.080051,-54.852913,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-37.55258,-22.409199
-32.658794,-33.904064,-36.45981,-28.945341,-28.491415,-30.822025,-36.19657,-33.920204,-27.303816,-24.050735,-24.413359,-24.906763,-26.496178,-25.392544,-25.713818,-30.188175,-30.016632,-26.278095,-24.16824,-23.008492,-29.509178,-30.5174,-26.847107,-28.058163,-24.88649,-22.35067,-22.349571,-23.623205,-20.48587,-24.397236,-26.445091,-29.48269,-33.637688,-32.326042,-26.396946,-27.278458,-26.799223,-24.44667,-23.647514,-27.920624,-34.07951,-33.787228,-37.489506,-39.323288,-26.225304,-24.862747,-37.4451,-29.499645,-27.813047,-26.929203,-25.157578,-28.399986,-33.829544,-25.005882,-26.653244,-29.33,-30.595566,-31.87712,-40.537792,-29.972273,-33.12776,-30.786318,-33.0789,-26.48478,-26.296944,-32.650158,-31.16818,-33.20963,-29.501318,-26.611235,-33.71943,-25.0005,-21.256096,-26.668983,-30.761904,-36.08246,-28.19156,-26.185097,-31.469675,-32.599304,-32.8203,-32.47204,-30.981394,-32.380875,-33.56751,-28.671284,-26.008165,-25.137531,-26.741367,-27.726871,-26.065779,-29.892565,-32.834393,-29.296999,-27.709438,-41.6812,-36.941265,-32.07842,-25.380417,-24.893028,-31.503775,-31.258713,-33.1874,-29.334337,-30.353657,-27.4342,-36.31733,-37.11166,-32.04951,-28.187353,-24.696571,-27.749887,-29.33232,-25.037083,-26.955471,-31.715618,-26.013456,-26.47638,-28.441738,-25.467295,-30.531708,-27.49633,-25.300983,-27.048517,-23.366001,-25.04427,-24.97805,-22.232397,-24.629002,-28.190172,-31.77262,-30.402046,-30.55893,-30.553654,-31.831785,-30.03893,-23.53939,-28.32648,-32.36657,-29.280027,-19.90255,-19.146639,-24.849094,-27.173481,-28.835968,-31.896803,-28.005411,-27.488,-32.443527,-31.071707,-32.17272,-33.74833,-34.92468,-32.34695,-32.07378,-35.23859,-32.29775,-35.665787,-38.254513,-39.497513,-34.815365,-35.878696,-41.68399,-40.276054,-29.37944,-32.084625,-56.30911,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-39.6457,-24.373072
-29.809683,-29.287846,-27.442074,-24.43747,-28.522272,-29.701948,-30.52068,-28.898,-31.559523,-30.383913,-27.917381,-27.686863,-37.818394,-26.28975,-23.062351,-25.012772,-30.348415,-28.797173,-25.062574,-26.505306,-25.24975,-22.569525,-24.01568,-27.82147,-27.014103,-22.12405,-24.367775,-25.527529,-24.167194,-25.373796,-28.105917,-28.587818,-36.081863,-29.474222,-30.46242,-28.469074,-26.18752,-25.502714,-25.411793,-23.513103,-27.82465,-31.066694,-33.997196,-33.00341,-25.221886,-22.013212,-26.470509,-25.626627,-27.519653,-31.251308,-24.38612,-26.39497,-27.142418,-21.972683,-25.716576,-35.252323,-26.898285,-27.651258,-29.631737,-24.401377,-27.393957,-31.914467,-31.805593,-28.538849,-28.563978,-32.488064,-27.515137,-27.086372,-26.190552,-25.58163,-30.341879,-28.505043,-29.846966,-32.96633,-31.289194,-31.371452,-29.165464,-21.93623,-23.371355,-32.16685,-28.711624,-27.287897,-31.558062,-27.24408,-27.886482,-29.796314,-31.820107,-29.513134,-25.592138,-30.202723,-31.728117,-31.964645,-29.655397,-27.21776,-24.51187,-29.778172,-32.973907,-24.486282,-23.6689,-23.687208,-25.74738,-27.597948,-25.756214,-29.033407,-26.06317,-25.847742,-28.140419,-28.677977,-29.950796,-25.867811,-26.808552,-31.52752,-30.621466,-25.63343,-27.16109,-28.157288,-29.767382,-26.855225,-29.827152,-27.337866,-26.355482,-28.106434,-26.184624,-26.970135,-26.905668,-28.432606,-30.584583,-26.748621,-28.817818,-29.499542,-29.48161,-29.85635,-30.774641,-28.13321,-33.36683,-26.601933,-22.267717,-26.332075,-28.154812,-25.049034,-22.255817,-19.944221,-22.294727,-31.158966,-30.243639,-31.277918,-30.569464,-26.103294,-26.032768,-28.396355,-32.783264,-33.521748,-36.60827,-35.50665,-32.143993,-31.282919,-30.372978,-35.70705,-38.408405,-36.63601,-34.9873,-33.83349,-44.919186,-38.949318,-29.47402,-32.17315,-56.232452,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-39.720898,-24.56379
-28.653189,-23.211464,-24.618889,-27.760584,-28.036413,-24.125502,-23.58714,-27.11869,-34.849834,-33.71528,-26.8726,-27.835333,-34.199226,-30.919455,-30.954353,-30.31979,-33.503326,-31.241726,-29.1665,-29.565086,-27.94253,-25.78793,-27.477095,-27.404205,-26.416729,-26.45678,-29.593472,-28.219624,-28.410545,-28.55909,-27.021847,-28.32888,-36.548943,-29.260254,-24.843338,-24.860592,-25.352264,-25.204481,-21.812881,-21.868366,-30.617453,-35.115574,-36.48155,-37.27777,-31.29776,-23.201248,-22.261173,-26.949867,-31.353867,-30.021614,-27.146488,-29.323195,-29.196144,-25.146112,-29.72214,-32.449963,-30.215078,-30.16378,-28.060688,-22.69744,-27.832092,-33.576656,-26.982347,-30.755335,-27.365623,-25.479404,-27.237646,-27.560196,-25.094917,-31.73239,-28.481127,-28.719357,-38.035637,-39.082413,-35.864513,-27.6205,-27.11062,-25.81449,-21.514025,-23.383759,-23.885479,-30.366776,-30.62535,-24.995398,-24.836971,-27.907738,-32.265923,-30.956251,-28.62776,-30.924328,-38.31517,-33.359123,-30.12077,-25.395315,-22.845985,-28.066025,-28.100502,-27.409649,-24.08263,-23.004675,-27.262215,-28.567055,-29.310516,-33.796875,-25.77556,-29.838442,-29.04252,-27.664474,-27.43931,-23.79141,-29.100254,-32.10965,-32.030285,-25.58983,-27.44433,-29.854313,-32.28503,-29.778368,-28.163494,-29.04979,-29.06653,-27.272554,-27.58443,-27.1754,-31.511839,-37.379444,-32.82921,-34.625744,-32.009,-30.464544,-30.747421,-26.614578,-24.41575,-24.851154,-30.1135,-27.875229,-29.068775,-28.490519,-28.153215,-31.50798,-30.439024,-31.731573,-29.017174,-30.59452,-27.95298,-27.50801,-34.28498,-30.654488,-23.92093,-25.119833,-31.165226,-38.78807,-35.244926,-33.09016,-35.833996,-32.495255,-30.493126,-32.189445,-36.214874,-36.58467,-35.788357,-37.30035,-45.762554,-42.060658,-31.16307,-33.768517,-57.776417,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-41.244766,-26.254913
