-22.206955,-22.788576,-15.497015,-23.31977,-18.968548,-20.44096,-15.173613,-20.521875,-19.31316,-18.82891,-18.49966,-25.707592,-13.906839,-18.240692,-16.752447,-20.200119,-13.95149,-16.718721,-14.082052,-20.254372,-18.765522,-20.182194,-17.542194,-16.84522,-17.592117,-20.458359,-19.005524,-25.49511,-23.014044,-21.906261,-18.538073,-26.45022,-16.834541,-22.95455,-18.218708,-18.431366,-16.558466,-21.286806,-17.904545,-21.077877,-13.70466,-12.745153,-15.655176,-22.190037,-17.430054,-18.515629,-18.247715,-19.180273,-13.437864,-13.997005,-23.697948,-17.787384,-21.208494,-22.612877,-20.41468,-18.940922,-22.820992,-24.463783,-20.698322,-20.124043,-23.504171,-26.468126,-23.720404,-17.899166,-22.905903,-19.833492,-15.827158,-16.444412,-21.552166,-15.78825,-15.098677,-25.132725,-23.443058,-26.59504,-24.974514,-23.467474,-17.263645,-14.450607,-24.409317,-21.82439,-18.599083,-20.00616,-22.349037,-20.811031,-17.556538,-21.891949,-17.877323,-22.645725,-17.026407,-16.655714,-19.407795,-18.205275,-20.842707,-18.81196,-20.92449,-21.41817,-18.159952,-21.810478,-21.397644,-17.696104,-21.126472,-20.039576,-18.74929,-18.875576,-24.071716,-17.621273,-25.91253,-22.41118,-1.9073486e-06,-0.56290245,-0.7388191,-0.86421394,-0.59059525,-0.46077156,-0.7846317,-12.632162,-17.62209,-17.026932,-15.247967
-26.406979,-27.450342,-29.963818,-26.005707,-23.166801,-19.39784,-18.3647,-27.43861,-19.869816,-25.961166,-22.32964,-23.055851,-18.387564,-28.065348,-27.451412,-23.072191,-18.7038,-14.957586,-25.074923,-28.591242,-22.341627,-21.315063,-15.928409,-29.146221,-21.931995,-29.626602,-22.987244,-24.636932,-29.128082,-21.163254,-24.988188,-22.525812,-16.330034,-28.791296,-26.209734,-17.326443,-23.029444,-30.57089,-22.859913,-25.24583,-19.50636,-22.183212,-17.887608,-24.322731,-19.541183,-20.515457,-26.108355,-20.64949,-18.223215,-24.067383,-23.83478,-25.78533,-20.957668,-24.627947,-24.225069,-17.469095,-23.54177,-23.240921,-23.2056,-25.328865,-24.289787,-25.494904,-21.828136,-18.186523,-18.144032,-21.465118,-24.875364,-17.353891,-20.044895,-15.830851,-16.155416,-22.196695,-18.776978,-20.8583,-21.33163,-23.201336,-17.853855,-19.616417,-18.552628,-26.645815,-19.820553,-24.737335,-28.939636,-24.264229,-18.38324,-25.980982,-21.957,-27.940931,-19.762638,-20.984867,-17.3284,-23.653454,-24.601948,-18.570782,-22.847113,-24.000364,-17.329449,-23.43558,-21.460278,-22.845732,-23.068535,-26.691303,-24.768131,-23.683762,-20.82696,-17.44106,-23.939358,-26.329784,-16.420706,-30.411175,-30.243654,-29.079346,-32.400818,-25.809761,-35.673065,-15.015507,-18.707317,-25.513483,-23.31282
-24.33133,-24.858221,-27.71136,-21.17775,-21.274858,-20.661257,-19.08912,-19.223663,-19.443636,-23.332203,-22.250824,-28.803263,-20.858677,-30.57767,-29.477758,-23.27308,-19.3867,-20.724482,-21.186825,-26.095924,-17.666565,-23.85953,-18.342793,-24.715881,-19.095438,-24.706533,-28.542969,-24.804173,-26.671228,-24.729351,-28.711123,-16.717228,-17.54927,-28.0638,-22.748037,-20.455276,-21.883553,-30.153444,-23.981043,-26.432592,-19.630478,-33.269344,-15.7529125,-20.604607,-22.832552,-21.229263,-21.74635,-25.82248,-24.619745,-25.535019,-28.108267,-36.10106,-25.088787,-22.34066,-23.079988,-20.520844,-19.214188,-23.924955,-21.753231,-32.339622,-20.312565,-21.472849,-20.010378,-17.592964,-19.091267,-23.952385,-21.848902,-17.216358,-18.532158,-22.564842,-21.283741,-20.371056,-22.836582,-21.272377,-19.167164,-18.440155,-22.936512,-20.099422,-21.35457,-24.938314,-20.55372,-21.425308,-26.868652,-26.307823,-16.56366,-27.835625,-21.696636,-25.757442,-22.13776,-21.989283,-18.63733,-21.369656,-23.435417,-18.406818,-25.546566,-34.258812,-21.213467,-27.528427,-21.362518,-20.264673,-19.550701,-22.396374,-25.069748,-23.73383,-27.430119,-19.18332,-19.59945,-18.588163,-19.717508,-32.302074,-31.69482,-31.084192,-30.608496,-29.629368,-32.956505,-21.08725,-20.612896,-22.101936,-18.325094
-27.441917,-26.886986,-21.463036,-20.551548,-22.207743,-27.821592,-19.773859,-21.264994,-19.563328,-19.049667,-27.088274,-24.497847,-19.485767,-25.067665,-27.934204,-18.387003,-24.500713,-23.246014,-15.918631,-21.710712,-21.943787,-25.526531,-28.625038,-20.740404,-19.106663,-22.973461,-23.97744,-27.53796,-24.4024,-25.029398,-23.70172,-19.904442,-16.85559,-23.425503,-21.44719,-19.911314,-24.006487,-22.993458,-22.927029,-23.987194,-19.349262,-31.098137,-17.218332,-23.161945,-27.44209,-18.938751,-18.000317,-25.60561,-21.490967,-25.603434,-20.857742,-30.898003,-22.59689,-26.910828,-19.199678,-18.227468,-18.316721,-22.104008,-18.29444,-26.14748,-25.319855,-25.832354,-20.483818,-22.278036,-23.611128,-26.813673,-18.07611,-20.744934,-22.087704,-22.846786,-27.718765,-20.748344,-24.822187,-18.19403,-21.326487,-15.981665,-33.89308,-26.66213,-25.341532,-23.333391,-16.329426,-24.762417,-27.574741,-23.388126,-18.472164,-23.761177,-26.12962,-26.602371,-26.492393,-23.915922,-21.338936,-24.661257,-20.830505,-21.665983,-26.80982,-26.709148,-24.935987,-22.972748,-19.908215,-23.210201,-20.645798,-18.393282,-23.003345,-21.919071,-20.659164,-26.230389,-19.907833,-19.395206,-22.056915,-30.901937,-32.383896,-30.836407,-31.448553,-26.633688,-33.311695,-20.05008,-20.85616,-22.679848,-22.66327
-29.43288,-21.801245,-23.18434,-24.245993,-23.165451,-26.286484,-20.936306,-16.032547,-25.28638,-24.184563,-25.08258,-25.132076,-25.829615,-26.808102,-27.829432,-22.133165,-23.811983,-26.188587,-19.221554,-20.728638,-24.048897,-22.389977,-27.046772,-21.045063,-28.016542,-23.596167,-23.049023,-25.141376,-25.934881,-26.07991,-18.728971,-31.219173,-20.60455,-18.304686,-28.017628,-19.557087,-19.29153,-23.167772,-24.488466,-27.473347,-19.98302,-29.156918,-22.880663,-21.09964,-24.642511,-22.445902,-21.285969,-22.33263,-24.631618,-23.176165,-21.192135,-20.352966,-19.586596,-17.681898,-23.750381,-20.710934,-19.65646,-23.58165,-18.72697,-22.150698,-21.964603,-31.400873,-20.723263,-22.87623,-23.75753,-29.98015,-19.809547,-27.728989,-21.136719,-20.649784,-25.710331,-25.912981,-22.275787,-23.58643,-26.779936,-18.399345,-27.386072,-25.957748,-19.719786,-18.920002,-19.957869,-20.624525,-33.251568,-27.887104,-25.859444,-24.422451,-20.87574,-27.653946,-23.294975,-24.796246,-22.625633,-23.667269,-24.125942,-20.080238,-21.970442,-26.947472,-25.861225,-24.375935,-24.284561,-29.537788,-18.686697,-16.661737,-23.07035,-25.095703,-21.551378,-30.828127,-22.597137,-22.490639,-22.675272,-27.471373,-30.156708,-31.311068,-28.994646,-23.855543,-35.346268,-21.268093,-21.793013,-27.570665,-25.24378
-23.36484,-22.202682,-19.934814,-29.539274,-22.614971,-18.22998,-23.52802,-19.162193,-29.73886,-22.269958,-24.6688,-25.061619,-26.783106,-22.866762,-26.606747,-20.252014,-28.01099,-22.733273,-23.559391,-25.427021,-22.409607,-20.183083,-28.404688,-24.65025,-28.49393,-17.307558,-20.221592,-21.357838,-30.973372,-24.85748,-19.24694,-30.319788,-26.17905,-24.275858,-31.137533,-21.846817,-20.665726,-21.081423,-26.37757,-19.644756,-23.418308,-26.038265,-21.81839,-21.649822,-21.076473,-27.52106,-21.37136,-23.10786,-19.584076,-22.952066,-23.110567,-19.640614,-22.437078,-18.126783,-26.445763,-21.01503,-24.189163,-24.174568,-19.798195,-21.587753,-18.675049,-30.652851,-21.05729,-24.403759,-23.580755,-28.592756,-26.637022,-24.625618,-25.912071,-14.550054,-25.869545,-27.446411,-20.981785,-30.256046,-20.511372,-16.753393,-26.965355,-22.644539,-19.593689,-24.264206,-19.960508,-19.666687,-26.594795,-30.835236,-28.116936,-29.907766,-21.36525,-22.224392,-18.44196,-18.763428,-23.792664,-27.400045,-25.425203,-26.256876,-22.62196,-26.967642,-24.127842,-23.74004,-19.498444,-28.491976,-24.765577,-16.29808,-27.285234,-25.045502,-20.489079,-28.893179,-22.85926,-25.87865,-24.330503,-28.589039,-31.635426,-34.42093,-26.257862,-27.352705,-36.552723,-17.870708,-23.5052,-20.830265,-22.769005
-23.902756,-32.312737,-22.420696,-27.14285,-19.041424,-20.007715,-19.44203,-24.31526,-27.563839,-21.007986,-24.365524,-22.894867,-20.110525,-21.249401,-23.887394,-22.740662,-25.930681,-24.634186,-27.928688,-25.219814,-26.981731,-24.933762,-26.853523,-16.751108,-26.242952,-20.556,-25.956161,-22.931059,-22.75048,-19.992199,-20.283442,-24.331814,-23.367033,-28.03756,-25.032574,-20.910416,-19.126451,-20.278603,-19.53527,-19.466505,-25.019497,-27.950039,-22.602823,-23.82074,-23.359447,-26.192379,-21.61252,-26.291634,-19.2402,-25.116028,-28.88575,-22.954178,-17.53043,-22.959208,-18.264778,-24.542902,-25.023907,-20.132751,-23.152075,-22.061155,-25.788494,-25.748184,-21.76976,-21.746105,-20.792847,-19.847683,-28.64146,-18.873898,-23.43986,-15.083257,-23.827007,-21.642551,-23.400131,-25.377064,-21.245094,-16.53969,-22.869364,-18.345448,-20.953941,-27.517883,-18.901989,-25.559603,-29.356655,-29.354322,-22.287321,-25.028,-22.128263,-19.562988,-18.848015,-20.804728,-32.49771,-24.977398,-18.448248,-28.097897,-24.697937,-23.343464,-19.450045,-18.617046,-17.687378,-27.568535,-20.060894,-21.090347,-23.771282,-21.599985,-23.495337,-21.028196,-19.089466,-23.654715,-26.92335,-26.662502,-36.71154,-31.073189,-25.891497,-33.654156,-28.132257,-20.792892,-23.617224,-20.759964,-25.149652
-29.780247,-29.791798,-26.344868,-21.474665,-18.906605,-19.92365,-20.351679,-18.882168,-24.947922,-22.628586,-23.945938,-20.914452,-23.918865,-21.892262,-22.149508,-20.527729,-21.25713,-25.393915,-24.638632,-22.35857,-21.649757,-26.789778,-28.637817,-21.148842,-28.556427,-27.236454,-27.972343,-23.852541,-23.633327,-22.84969,-18.658157,-25.686914,-19.980228,-26.409767,-20.627428,-27.33553,-23.168884,-23.037527,-21.95998,-23.260277,-27.79658,-24.391779,-23.38659,-22.453096,-23.321611,-18.41344,-21.848095,-26.209114,-24.972666,-17.482285,-21.652046,-23.206856,-17.66944,-23.592152,-17.760326,-26.381615,-21.456291,-18.932339,-28.229921,-27.333525,-26.926851,-23.728842,-27.429781,-20.138102,-16.511307,-18.228394,-27.54816,-24.441315,-21.481579,-19.051088,-30.84411,-23.56211,-27.116161,-29.076675,-18.275486,-20.763668,-18.05809,-21.884853,-21.295275,-23.191483,-26.077557,-26.209238,-28.963905,-26.97897,-21.120583,-26.098925,-28.242432,-22.619423,-17.838882,-31.615091,-30.177835,-23.113201,-18.25979,-22.123148,-23.543388,-21.098625,-20.211386,-17.857456,-19.980568,-25.375189,-19.012295,-26.516155,-26.206516,-24.448067,-22.845722,-20.112093,-15.3720875,-24.069794,-28.450018,-25.767416,-39.175068,-28.170706,-26.447765,-33.123768,-28.22805,-22.760647,-22.392738,-30.701342,-25.790642
-26.191668,-16.757263,-19.470116,-21.246674,-21.591015,-23.041206,-24.111536,-21.154667,-23.1488,-21.8276,-24.39003,-25.169529,-27.463058,-17.717773,-17.567799,-20.181366,-18.212944,-26.197908,-22.211624,-22.486847,-22.389004,-22.892155,-18.255705,-22.81721,-29.142782,-32.5453,-28.20658,-17.560455,-24.47986,-28.84434,-17.317043,-28.707766,-20.36604,-18.217228,-20.965418,-28.106127,-16.958046,-22.304321,-22.522867,-23.686947,-26.081596,-21.654486,-22.136387,-21.783714,-24.367023,-18.466593,-19.660795,-26.487074,-22.617632,-16.156225,-17.548199,-21.782791,-20.311958,-26.920784,-22.78754,-20.29404,-22.777264,-21.618706,-20.629091,-23.709871,-22.625597,-17.59681,-22.437275,-19.906092,-15.088468,-24.009161,-25.504019,-22.599186,-20.735558,-22.47699,-24.385641,-27.332956,-26.416063,-18.379852,-19.414627,-17.194077,-19.555939,-18.853,-24.402704,-15.565775,-21.431211,-19.98014,-28.35288,-27.13844,-19.08655,-26.561125,-25.101162,-18.53627,-16.948164,-21.687843,-27.8956,-23.314243,-21.638409,-18.996082,-27.28127,-18.387743,-21.549725,-17.865799,-18.189308,-24.692543,-17.842155,-25.37547,-19.07108,-28.637472,-18.291811,-23.870356,-19.705433,-19.229406,-30.512184,-30.005241,-32.94634,-31.244406,-21.852737,-28.916822,-32.998295,-23.209082,-19.081562,-21.75328,-20.450851
-24.56117,-13.709673,-16.646952,-19.796345,-20.708925,-28.963726,-21.40207,-25.878986,-31.44785,-25.09539,-27.60119,-24.067513,-26.79505,-17.65113,-19.923841,-26.942364,-18.727043,-21.690258,-19.204441,-23.960634,-23.707247,-26.541943,-19.16682,-21.682697,-23.352793,-31.138966,-25.810488,-20.067894,-20.951054,-24.482458,-24.074604,-30.74657,-31.492905,-17.889572,-20.414574,-25.958487,-21.368744,-21.069185,-25.243835,-16.448633,-21.510025,-27.28871,-23.453354,-25.439728,-24.601429,-26.731197,-22.384615,-20.293205,-24.652935,-17.328508,-20.485188,-25.953892,-26.401466,-21.263153,-22.200935,-23.570103,-19.481579,-22.656267,-22.419024,-20.06914,-28.43355,-23.803722,-20.165981,-18.903463,-16.599909,-25.92181,-24.792866,-22.687592,-17.071232,-33.866257,-17.136843,-22.187939,-29.656448,-20.083448,-20.442513,-20.35909,-21.635164,-27.813036,-19.571623,-21.933668,-17.591434,-24.214884,-22.66965,-23.641497,-26.47551,-31.636217,-26.542843,-25.518135,-24.698467,-22.260708,-29.860933,-30.628778,-24.716925,-15.744122,-23.386494,-20.278744,-24.352531,-23.67932,-19.070713,-19.67189,-16.011234,-20.651787,-19.11962,-26.94288,-19.609512,-23.126503,-28.702951,-16.662983,-26.618332,-31.348309,-34.56141,-34.956356,-28.251974,-30.65631,-40.9263,-18.21229,-22.447607,-16.383644,-20.972012
