-36.624493,-18.546688,-20.987812,-17.472412,-18.782509,-23.506128,-25.456223,-32.45814,-19.420246,-27.491116,-18.444216,-28.864326,-22.26255,-19.870146,-18.397993,0.0,-1.1098576,-1.2870312,-1.4319267,-1.1548634,-1.162817,-1.7023506,-1.1930294,-1.083746,-1.1118984,-1.3868923,-0.8485794,-0.5648136,-19.042269,-19.772284,-17.617268,-25.094889,-23.094715,-22.868559,-27.091055,-20.444002,-22.378254,-17.922867,-25.299597,-20.156378,-22.45306,-33.19588,-18.535679,-18.69963,-20.15033,-22.310467,-16.944767,-16.459438,-19.93991,-19.6991,-17.400612,-21.669443,-18.327774,-14.62197,-21.778843,-16.933983,-17.488523,-18.711756,-19.152872,-17.55768,-21.207758,-21.246634,-23.898067
-30.033306,-16.17065,-29.649137,-26.264574,-19.482126,-19.427845,-28.933186,-23.555836,-19.588318,-21.519135,-32.459995,-25.970627,-23.697456,-20.307339,-16.361795,-12.848017,-28.789993,-28.57085,-24.361067,-29.743498,-27.981043,-24.391903,-35.70522,-26.404797,-28.320034,-40.40443,-23.379284,-11.179007,-26.712368,-17.846973,-22.584335,-28.669891,-23.733921,-21.204773,-27.484825,-20.83221,-18.736156,-22.843674,-22.625034,-23.89442,-23.615019,-24.63118,-20.951473,-19.342346,-22.215786,-27.880575,-19.855328,-20.585163,-17.957806,-22.03592,-17.499958,-21.07256,-20.846375,-16.043835,-18.692001,-22.772533,-22.843876,-20.966639,-21.306528,-17.881176,-20.206865,-24.21275,-21.639885
-34.151882,-21.123219,-21.500214,-28.24812,-21.791767,-18.807796,-26.873966,-26.098251,-15.712906,-18.912956,-21.926105,-26.1151,-26.211891,-19.667124,-21.953121,-19.868683,-32.709682,-30.014565,-25.721397,-36.273285,-25.762356,-23.730396,-25.12672,-25.02137,-28.742289,-36.806496,-22.522339,-17.31784,-25.869751,-19.312368,-26.16647,-28.765224,-22.429928,-22.445335,-26.638142,-19.186176,-19.363476,-19.82743,-17.627934,-20.36631,-27.715816,-23.021187,-26.014685,-18.76524,-28.953598,-26.923645,-26.25586,-21.698162,-19.709545,-20.343037,-26.73195,-19.718706,-21.460941,-23.00782,-21.954962,-19.633713,-24.970354,-23.026005,-16.629871,-20.287449,-21.445324,-24.76179,-23.378042
-32.365387,-25.331753,-17.760666,-25.416256,-26.481838,-20.06866,-20.979393,-23.491743,-16.404022,-21.870102,-20.330051,-27.42662,-23.598282,-21.189,-25.471962,-21.477169,-28.02996,-28.939707,-23.427736,-27.261307,-31.104984,-22.227457,-21.95521,-31.72814,-25.049116,-25.151543,-26.300224,-17.809904,-27.779613,-20.431118,-31.099735,-27.16146,-19.955925,-24.782501,-21.42778,-22.158789,-18.037369,-20.94579,-19.73722,-23.268925,-25.596407,-21.564726,-21.92447,-16.605785,-29.329226,-21.082296,-25.356323,-17.17775,-21.56115,-20.317108,-24.62881,-24.540562,-25.516792,-23.329037,-24.558624,-15.567486,-28.351952,-22.101059,-20.920404,-26.532757,-29.022894,-20.332859,-22.325209
-34.834393,-17.357994,-19.423496,-21.241982,-23.716026,-18.276045,-21.991062,-19.550774,-27.08732,-25.01965,-21.787006,-21.735416,-22.652132,-21.13904,-27.854126,-26.409489,-28.588774,-28.566933,-32.904922,-29.095163,-31.937386,-19.925571,-26.492695,-27.991089,-24.945732,-24.447994,-32.176727,-25.925995,-27.405222,-24.605448,-25.456812,-21.940683,-23.951523,-24.066273,-19.858059,-19.831263,-24.68016,-21.674103,-22.092276,-26.981327,-20.891727,-26.275818,-23.067217,-17.490509,-24.097479,-23.156376,-23.082588,-23.489176,-19.746582,-21.406113,-22.570234,-24.073393,-23.572792,-19.64001,-22.19399,-18.04041,-28.040207,-17.030487,-18.618612,-22.462673,-25.194656,-21.39974,-22.960361
-32.222878,-18.501379,-21.528122,-22.62299,-22.010548,-19.877747,-18.864546,-22.02856,-31.326141,-21.887291,-20.79749,-20.543892,-27.239313,-23.466848,-26.923893,-24.374195,-32.31421,-28.252243,-31.640352,-27.705986,-27.314754,-26.506714,-26.398174,-26.2386,-27.166267,-32.48222,-37.035587,-30.194893,-24.564041,-20.300049,-24.521994,-20.310131,-31.81487,-16.741425,-17.04282,-25.786806,-25.570278,-21.721743,-21.454906,-34.355923,-20.11682,-27.916698,-23.566925,-20.076225,-21.82313,-23.876879,-24.350883,-26.73116,-20.73919,-26.44063,-28.490582,-20.934443,-23.835411,-22.099754,-20.649761,-24.748846,-25.618385,-15.996946,-18.853615,-19.747267,-17.278305,-23.904469,-25.31823
-31.269772,-18.950773,-22.834972,-20.839497,-24.958717,-20.851799,-23.058245,-27.836527,-27.903725,-16.147516,-17.38448,-18.3271,-25.817299,-26.970373,-20.755177,-23.872978,-25.94882,-31.083385,-29.253868,-25.585148,-29.553738,-26.676016,-28.255217,-26.59029,-29.911802,-31.029884,-31.66098,-27.359684,-26.230742,-18.556791,-25.304783,-23.558556,-26.641693,-16.595173,-17.734158,-24.477219,-20.848637,-24.638226,-22.859945,-21.154749,-16.788225,-22.47874,-23.127932,-29.625004,-21.468922,-24.186058,-31.489912,-16.676195,-19.739716,-28.164055,-21.470654,-20.943642,-19.066761,-30.6561,-22.743515,-23.180777,-20.795858,-18.488241,-22.430386,-18.944347,-18.403656,-19.66647,-30.700674
-31.529905,-21.223907,-24.278671,-20.24852,-21.755898,-22.959444,-24.31633,-22.221436,-26.52151,-22.781672,-19.587502,-16.140495,-22.928385,-24.70629,-22.643501,-31.390076,-29.080008,-29.041477,-32.518112,-30.589466,-33.72915,-32.51586,-27.249208,-25.608738,-28.702215,-27.954998,-23.654045,-19.160318,-25.160555,-18.104248,-27.008844,-23.166925,-22.312101,-21.513733,-22.64273,-23.432028,-20.869118,-22.833242,-25.047995,-17.06375,-19.340881,-27.127924,-22.206139,-33.84513,-24.561518,-20.923708,-22.794802,-19.22501,-21.655634,-26.387894,-15.446745,-20.291885,-23.856354,-24.605907,-19.4139,-29.520176,-24.126392,-24.311115,-21.282143,-19.480717,-23.55296,-26.282133,-31.741825
-27.010921,-22.050167,-19.096214,-16.835285,-20.929218,-22.289562,-19.821606,-23.265799,-25.871239,-20.35562,-27.315649,-19.78147,-23.471092,-25.824537,-28.960176,-30.50475,-27.162367,-28.7035,-27.878654,-24.85896,-22.649256,-29.436674,-27.566242,-33.313713,-27.44223,-23.617868,-22.782785,-19.333519,-26.59492,-19.998402,-23.039448,-20.755741,-23.338703,-17.072777,-26.548138,-20.416767,-20.433376,-17.543777,-20.232174,-22.246012,-16.117683,-23.19915,-22.926533,-24.806675,-29.626883,-23.203537,-19.274485,-25.603014,-28.395319,-18.216698,-15.147935,-20.86662,-25.749454,-25.40803,-16.664726,-20.166615,-26.868467,-25.89907,-18.506979,-19.247116,-20.737837,-20.222294,-27.585463
-26.12675,-24.168154,-16.551018,-15.865562,-18.813808,-22.18653,-19.349297,-21.61512,-22.431322,-19.904198,-20.246223,-24.295753,-23.105238,-24.813042,-24.401363,-25.516285,-27.446547,-34.304016,-24.762978,-23.599289,-25.775946,-28.663683,-33.902473,-27.415306,-27.018759,-26.208817,-22.447975,-24.01554,-23.59962,-21.499825,-17.020107,-19.947542,-21.49036,-18.534557,-29.726213,-23.53207,-18.134617,-19.757278,-19.896606,-21.484005,-19.431814,-16.688847,-24.133247,-19.455458,-24.83226,-25.843348,-26.798326,-19.741055,-23.04903,-19.61481,-25.831367,-21.125431,-27.65019,-24.095251,-17.967663,-26.254232,-25.322979,-26.651709,-22.133991,-20.689396,-22.315825,-16.67239,-18.94878
