-0.65831375,-19.119528,-25.669764,-29.714497,-29.182482,-26.99223,-5.7821503,-2.71138,0.0
-7.8277245,-19.48472,-33.887547,-34.774696,-30.30316,-25.876947,-27.014078,-10.386147,-70.63547
-13.205959,-23.000751,-30.903095,-34.87148,-35.78114,-26.9674,-27.077492,-20.078037,-71.12486
-15.530134,-27.423237,-29.333782,-34.08864,-41.753426,-24.765358,-30.646605,-24.028906,-70.9179
-17.78616,-32.52463,-26.099335,-39.496956,-36.34042,-25.462297,-31.389349,-30.523003,-71.082924
-19.44926,-30.122238,-25.208881,-38.67146,-31.749504,-33.185265,-27.211975,-28.064236,-71.27937
-20.590885,-32.20391,-31.094982,-40.97415,-35.75257,-35.802856,-24.298864,-23.133347,-71.11951
-22.170248,-33.77062,-40.034565,-42.621197,-37.04814,-34.79353,-21.976557,-20.710724,-71.72084
-22.611416,-30.468567,-36.80403,-38.29673,-38.46936,-29.031168,-17.76734,-22.42338,-71.23317
-24.283403,-28.252045,-38.272438,-36.492218,-35.674995,-29.383482,-15.548983,-22.314455,-72.135124
-24.365015,-30.605303,-35.978664,-30.301813,-31.185343,-29.609833,-12.902475,-24.33237,-71.60772
-25.76694,-28.243397,-38.131638,-30.268559,-29.683352,-25.313807,-13.553949,-27.803846,-72.42365
-26.024475,-25.658327,-29.80513,-34.60146,-30.57656,-22.600021,-15.469461,-35.610394,-72.20476
-26.927753,-22.399166,-27.206606,-39.275784,-28.363062,-23.779114,-15.850983,-27.889425,-72.69586
-27.415525,-21.911991,-30.930084,-38.968285,-28.174915,-31.29898,-18.091408,-23.34496,-72.877144
-27.903675,-18.663836,-28.961761,-32.072163,-33.920734,-26.389942,-19.191256,-25.86293,-73.04131
-28.724108,-17.549068,-28.882256,-31.240538,-35.885464,-22.87909,-29.393278,-23.764877,-73.623184
-28.732807,-16.806377,-27.283209,-34.94478,-30.708504,-24.402681,-27.74076,-18.559599,-73.45479
-29.855104,-21.182756,-29.27448,-34.80235,-30.76821,-27.833838,-23.811829,-18.811626,-74.41946
-29.553501,-15.548599,-28.028648,-32.102093,-31.381113,-30.733143,-20.3097,-20.636631,-73.969284
-30.724567,-13.43512,-28.62719,-31.149921,-34.697838,-27.152998,-19.057007,-23.911528,-75.08757
-30.503242,-12.060602,-26.17998,-30.362736,-27.765514,-22.00113,-16.451797,-24.094952,-74.832695
-31.33649,-11.755714,-26.38813,-29.397652,-26.061214,-22.21321,-15.691811,-23.968948,-75.614426
-31.461214,-13.083315,-24.563965,-35.9776,-22.471249,-20.909575,-14.692799,-24.411674,-75.743095
-31.851254,-17.468761,-23.823496,-25.241302,-17.122135,-15.418402,-14.54706,-28.254368,-76.17933
-32.33558,-21.62376,-25.450893,-23.283695,-13.102434,-11.99501,-14.326645,-30.630884,-76.68718
-32.373615,-23.298342,-26.02007,-23.788616,-11.059586,-11.864666,-15.513617,-27.724901,-76.76514
-33.16438,-23.805223,-24.353436,-28.000027,-12.358891,-14.153713,-18.994228,-27.351637,-77.64759
-32.78105,-21.337502,-24.5977,-30.388763,-14.778986,-20.041126,-17.140347,-29.484661,-77.351166
-33.8646,-29.313953,-28.569822,-29.418499,-22.965889,-15.067059,-23.673094,-36.372143,-78.47747
-33.43859,-33.682453,-26.533617,-31.35581,-21.188309,-14.780533,-23.256021,-30.056181,-78.13861
-34.26847,-33.31543,-23.436728,-31.34438,-21.272913,-17.324219,-23.028015,-22.074043,-79.06353
-34.15973,-32.722507,-21.10564,-37.50737,-26.233738,-15.947874,-17.343416,-20.563187,-78.99126
-34.634117,-33.0728,-20.771385,-34.23932,-22.7123,-16.556526,-18.60226,-27.576065,-79.524765
-34.826447,-26.145863,-18.242828,-33.19792,-24.842258,-18.410635,-15.681959,-26.681293,-79.78821
-34.924374,-23.430779,-17.269562,-33.33613,-25.105202,-20.23878,-16.049904,-26.178616,-79.917145
-35.529182,-22.211243,-20.39107,-37.331055,-25.038212,-19.425304,-20.561893,-30.394245,-80.0
-35.227936,-19.648066,-22.369642,-32.5347,-29.7113,-16.226131,-23.330229,-32.00598,-80.0
-36.112118,-19.309717,-21.703005,-37.986206,-25.254606,-18.265064,-26.0594,-29.629929,-80.0
-35.59776,-24.043972,-24.826578,-34.124016,-27.556213,-21.56339,-30.300415,-28.339338,-80.0
-36.530605,-26.14088,-25.643707,-38.27676,-28.9968,-21.219069,-27.549847,-35.434128,-80.0
-36.153717,-26.257448,-24.672316,-36.539623,-33.837704,-26.993797,-23.860151,-27.486992,-80.0
-36.746513,-20.501457,-29.93074,-33.09797,-28.803902,-23.723364,-19.472475,-26.916039,-80.0
-36.769035,-21.059694,-26.347893,-40.103394,-26.927084,-23.923903,-20.1837,-30.81316,-80.0
-36.949463,-18.17012,-22.351324,-37.49358,-33.152706,-28.452976,-19.08886,-25.776419,-80.0
-37.31921,-19.863564,-22.849596,-39.237846,-33.537193,-27.187254,-17.430468,-26.827766,-80.0
-37.172745,-22.001623,-15.813417,-34.418903,-35.15982,-23.67591,-19.081047,-34.232723,-80.0
-37.89197,-19.708939,-9.123077,-38.562828,-37.589306,-26.02856,-26.025757,-31.437696,-80.0
-37.323246,-22.48222,-7.670681,-36.59603,-35.941525,-32.853962,-28.223148,-31.567547,-80.0
-38.30568,-20.432625,-15.083101,-35.032127,-36.869804,-23.767172,-24.933382,-26.37408,-80.0
-37.802483,-19.318886,-20.305529,-31.762623,-38.93187,-19.389141,-23.057785,-24.996323,-80.0
-38.471947,-18.197813,-20.205166,-31.028488,-35.29352,-29.673185,-29.383926,-33.872295,-80.0
-38.298866,-22.478,-23.707638,-31.054583,-31.934467,-25.499886,-20.819517,-30.585821,-80.0
-38.639973,-26.363708,-28.561104,-34.470135,-35.515022,-26.473186,-22.942343,-26.31521,-80.0
-38.792313,-29.362362,-30.095076,-33.58749,-33.74825,-20.892797,-20.48938,-24.750574,-80.0
-38.74447,-32.626022,-25.87559,-43.251568,-34.480213,-16.829685,-15.911482,-26.59898,-80.0
-39.315365,-34.025337,-25.986725,-37.01957,-32.27041,-17.736866,-19.794584,-24.829048,-80.0
-38.898685,-27.144268,-26.397879,-31.938969,-35.11729,-22.48694,-16.24216,-28.845144,-80.0
-39.718174,-29.633907,-22.103252,-35.41823,-34.572025,-19.840359,-16.269245,-30.61756,-80.0
-39.14191,-25.945076,-19.252253,-31.17877,-35.938347,-22.588438,-19.967937,-25.654585,-80.0
-39.97304,-29.19976,-24.096943,-33.25604,-33.916344,-26.1921,-19.24228,-30.897514,-80.0
-39.570133,-33.839485,-25.516191,-37.25765,-33.116028,-25.278046,-19.7288,-33.64055,-80.0
-40.044136,-27.943727,-23.981056,-34.908394,-34.63434,-28.66652,-25.856255,-29.013065,-80.0
-40.05969,-28.09502,-23.617598,-36.003456,-33.331627,-32.366676,-23.413054,-29.73761,-80.0
-40.1381,-33.140865,-23.347023,-32.946617,-30.841679,-20.162289,-24.62586,-30.871334,-80.0
-40.483776,-31.968895,-30.276985,-40.029205,-32.3507,-16.507244,-31.069527,-27.637735,-80.0
-40.238697,-27.46093,-32.428364,-36.558163,-31.738934,-19.279518,-21.722473,-22.155617,-80.0
-40.96075,-30.726227,-33.794357,-33.360138,-32.039978,-23.53848,-20.043753,-22.4809,-80.0
-40.284023,-28.745487,-30.424656,-35.200794,-33.066414,-25.41193,-25.317207,-25.106937,-80.0
-41.233463,-28.223457,-30.292942,-42.0103,-31.091518,-21.75975,-26.314503,-27.073473,-80.0
-40.716732,-27.85064,-29.064938,-41.285465,-30.036497,-18.082249,-24.498926,-22.326427,-80.0
-41.289825,-26.472479,-32.55386,-30.878647,-30.823019,-18.439995,-21.22118,-24.76351,-80.0
-41.103714,-30.762625,-26.286028,-29.099106,-38.562447,-20.397348,-20.577465,-21.861689,-80.0
-41.36652,-28.887955,-26.150843,-36.4245,-43.234325,-30.11942,-20.873055,-22.625456,-80.0
-41.528305,-29.390202,-30.54222,-36.04281,-38.602856,-30.630442,-19.463737,-24.656261,-80.0
-41.381035,-34.959427,-25.138311,-39.800518,-35.088547,-26.223072,-18.023666,-22.78667,-80.0
-41.95876,-27.26786,-27.172077,-36.84881,-31.289978,-22.640562,-17.571068,-27.123558,-80.0
-41.478046,-21.580988,-32.795967,-37.874535,-28.683546,-22.836231,-21.293526,-32.119247,-80.0
-42.267094,-27.463161,-33.299232,-38.022686,-28.648108,-22.06806,-28.021627,-26.955967,-80.0
-41.658558,-38.799107,-25.869036,-35.840813,-25.433495,-23.399874,-25.469398,-19.387299,-80.0
-42.431255,-30.034992,-27.295376,-34.66432,-24.826298,-26.00251,-22.349972,-18.803549,-80.0
-42.051826,-24.68885,-30.912426,-36.76784,-24.969675,-24.3881,-25.99474,-18.330177,-80.0
-42.371704,-26.224403,-39.787865,-33.058575,-27.2416,-21.677914,-26.327103,-20.4319,-80.0
-42.636833,-31.293137,-31.581497,-35.11413,-29.024609,-21.446548,-32.46759,-26.328243,-80.0
-42.254646,-27.088327,-35.724518,-34.190266,-28.830894,-19.45584,-28.237236,-20.929901,-80.0
-42.839535,-28.366062,-40.126183,-35.52108,-27.07595,-21.578493,-22.452423,-20.907255,-80.0
-42.90006,-27.273216,-39.9691,-35.257236,-32.235123,-22.253881,-26.044048,-23.787477,-80.0
