-28.838583,-22.9053,-27.08869,-19.112732,-20.10189,-22.155348,-28.201756,-27.735022,-21.292969,-21.587128,-22.806515,-18.441137,-24.60461,-28.213718,-32.97318,-21.42786,-20.252197,-23.073399,-19.286264,-19.165989,-24.98291,-19.454708,-22.27135,-17.842041,-24.236843,-18.135937,-19.304695,-25.401566,-24.027792,-22.318607,-21.342133,-18.976912,-19.224909,-26.277887,-26.611988,-23.859547,-20.61986,-29.109434,-28.29284,-22.814987,-21.838198,-23.656815,-19.662947,-22.403648,-24.985117,-21.081654,-24.565992,-24.532322,-24.500965,-23.370762,-16.993464,-20.901323,-26.580462,-27.12278,-27.36625,-18.448086,-23.18909,-27.330042,-21.950418,-19.271149,-21.874294,-18.329733,-19.872307,-20.447273,-22.220829,-24.496138,-19.758144,-18.174988,-23.649847,-21.999569,-23.205662,-23.362,-18.853203,-27.084583,-22.86323,-22.123848,-17.74894,-20.155128,-22.42849,-16.99768,-26.045033,-25.362198,-19.863756,-26.367125,-19.558239,-26.888458,-25.273764,-22.12335,-24.57409,-21.99589,-23.948235,-16.582867,-23.767853,-24.790115,-22.10024,-24.363169,-27.382523,-21.135784,-31.046886,-26.984356,-18.02103,-25.287804,-19.830925,-21.397587,-25.077637,-26.45826,-22.69355,-27.634535,-23.146757,-31.783566,-23.50896,-19.607552,-25.937613,-32.6177,-20.64743,-23.46516,-26.835331,-22.472591,-26.440073,-21.411545,-22.013985,-23.34325,-20.803886,-21.98897,-20.74354,-19.362885,-23.715416,-21.96114,-22.822498,-24.010452,-29.519993,-19.058304,-29.417662,-22.521677,-30.912409,-20.785969
-28.315844,-25.738968,-26.628815,-17.512268,-20.71634,-27.08183,-19.882631,-28.50787,-24.038162,-17.380163,-25.034124,-13.544868,-25.131386,-23.85902,-22.88267,-24.367094,-26.021648,-21.205198,-17.995792,-16.863548,-26.521603,-17.73654,-27.128307,-14.870762,-24.004417,-23.812,-23.02804,-25.09496,-25.19131,-24.149433,-23.5922,-19.873201,-17.190083,-20.87386,-24.903734,-26.594074,-21.06304,-21.081131,-28.481361,-23.303417,-24.30506,-21.524126,-21.48846,-24.542368,-20.336525,-19.0319,-25.129858,-26.161005,-23.636425,-21.129652,-19.295876,-27.513334,-21.58356,-25.382935,-24.624962,-23.648712,-23.65053,-26.832949,-15.393351,-20.473541,-21.135857,-15.421717,-21.278187,-20.609102,-24.506413,-25.715174,-24.716476,-22.631897,-26.523956,-21.64293,-25.276295,-26.179035,-24.20871,-27.716953,-26.304642,-21.660992,-15.199316,-17.738588,-19.786133,-22.523428,-26.617321,-28.533546,-18.292772,-34.142048,-18.716007,-22.699064,-27.195122,-22.17237,-20.607908,-22.926933,-24.547024,-20.298233,-25.064915,-21.666065,-25.179409,-24.41601,-25.985502,-22.775936,-23.138828,-20.915266,-17.663193,-22.013285,-18.69117,-30.296349,-25.122969,-23.11095,-20.262266,-19.034683,-18.984066,-26.892117,-25.131197,-20.839254,-23.277357,-30.334225,-22.350403,-30.91303,-23.952953,-20.031132,-20.592203,-23.246006,-22.455425,-19.709873,-23.127884,-26.88873,-25.213764,-27.974773,-21.276936,-20.612513,-30.086754,-22.714977,-25.30701,-20.028389,-25.581352,-19.591288,-21.524654,-23.600155
-29.187855,-24.15245,-25.461021,-19.073168,-18.948519,-23.571863,-14.577747,-29.69931,-21.486736,-21.797718,-23.701345,-20.399727,-27.00808,-24.096714,-19.36377,-27.40171,-24.056297,-20.366653,-23.625473,-20.796993,-23.004152,-22.498613,-23.047665,-20.508965,-14.732697,-23.787432,-23.045975,-32.340004,-26.404387,-28.432419,-17.361582,-27.149147,-19.773958,-18.605042,-30.164732,-27.841137,-18.876469,-21.56714,-37.064796,-26.085789,-25.44615,-19.697357,-22.514856,-20.50656,-21.154762,-18.056753,-26.902735,-26.57904,-26.182089,-18.653973,-35.40531,-22.885689,-19.592598,-26.20826,-22.456741,-25.975832,-26.764227,-21.228989,-17.205753,-26.531929,-28.523716,-23.07651,-24.101057,-20.307165,-28.11826,-26.101578,-20.327702,-24.268904,-25.327953,-22.082224,-33.14987,-28.927866,-27.872107,-29.01551,-22.829544,-24.742947,-17.400818,-21.96925,-25.163704,-26.669792,-27.660946,-25.587112,-23.617754,-30.063164,-19.097363,-23.300552,-25.583118,-26.518354,-21.839462,-24.594055,-19.337523,-26.111351,-27.536846,-25.401348,-28.062187,-19.631836,-25.40607,-22.944817,-22.74438,-25.511463,-21.781769,-23.381126,-21.104364,-21.219215,-21.632181,-24.203196,-22.55223,-18.469326,-24.552517,-23.429459,-21.908321,-21.880291,-32.992657,-28.347996,-24.016438,-23.901218,-26.076752,-22.4588,-21.339043,-25.540863,-26.287205,-23.748203,-23.451427,-27.027126,-25.098839,-25.21514,-18.429422,-26.66584,-24.28963,-18.48559,-29.818806,-20.734495,-22.073689,-23.591665,-17.789906,-22.135403
-29.291182,-20.332937,-22.791046,-14.127424,-18.834208,-22.036308,-15.187849,-23.324257,-25.2156,-25.023113,-30.487656,-25.910664,-31.21073,-25.543076,-19.23255,-25.292318,-22.457165,-19.652946,-22.694832,-25.758348,-22.6875,-20.667778,-18.822004,-21.10545,-13.638945,-20.596218,-20.754383,-28.469093,-27.186972,-25.88598,-17.732552,-22.451893,-18.839945,-24.907253,-29.233465,-25.9296,-18.365002,-21.087494,-33.706028,-33.390823,-23.788471,-21.98653,-28.487934,-18.761234,-22.597506,-17.179295,-29.345594,-27.566433,-22.63386,-25.051214,-26.362179,-24.331488,-20.378101,-21.785906,-21.541004,-26.751013,-23.067799,-18.478218,-24.841904,-18.27175,-27.830952,-24.07885,-23.64965,-19.892511,-24.18132,-25.803757,-16.677975,-24.039425,-23.99435,-20.714481,-32.34295,-22.44092,-20.536491,-29.790007,-21.008333,-26.848171,-19.51926,-22.018269,-25.781404,-23.517998,-22.925568,-24.811558,-27.563652,-20.043846,-17.833694,-20.614288,-30.914059,-25.481575,-20.509169,-29.198631,-19.038857,-25.465092,-21.275791,-25.545952,-21.679237,-21.272308,-23.028408,-19.204247,-32.27764,-27.85397,-23.630932,-24.670065,-23.4029,-19.425465,-15.835285,-23.471003,-19.635275,-25.470749,-22.100395,-24.186995,-22.729755,-20.123106,-25.796385,-24.9914,-27.316286,-22.387215,-23.312382,-22.232555,-23.65658,-19.861046,-28.105488,-23.442627,-24.926903,-26.941633,-18.951197,-23.17211,-21.54589,-21.708393,-24.615162,-19.219337,-22.278097,-21.57611,-25.817083,-26.979631,-18.605513,-27.458397
-29.414093,-24.704071,-26.48804,-17.576862,-25.611872,-22.317116,-19.404028,-19.987518,-24.029331,-23.615866,-25.655437,-23.427174,-28.897337,-26.637047,-24.924114,-20.816854,-19.523394,-21.12867,-24.57058,-17.769398,-24.311806,-22.503803,-20.425396,-21.347115,-19.2113,-24.8191,-18.220985,-25.577469,-24.45484,-32.734898,-23.372944,-21.75417,-22.682777,-22.279081,-22.67375,-21.64811,-20.864485,-17.532276,-24.283531,-34.549416,-28.508423,-26.263588,-25.626028,-21.042067,-31.381641,-20.155922,-19.085995,-29.903997,-19.773548,-21.427746,-25.51754,-20.977972,-28.173023,-18.602755,-24.29143,-23.624378,-22.80981,-24.67252,-22.024126,-17.79382,-22.19543,-24.737717,-20.3904,-20.39132,-26.007914,-24.714336,-16.900188,-22.660261,-24.892437,-20.131401,-33.40056,-21.236929,-22.645317,-25.39271,-23.078465,-29.543486,-23.77361,-23.082546,-24.963398,-19.404228,-24.775124,-25.97731,-28.473616,-19.786469,-16.835712,-18.712229,-28.924217,-19.933332,-23.266064,-27.246122,-20.786457,-21.310919,-22.00716,-22.996464,-18.613655,-26.8866,-23.720585,-21.642319,-28.06568,-22.63414,-26.314552,-20.035988,-24.690622,-18.665524,-19.87669,-24.869648,-17.594501,-25.8565,-27.118073,-20.867558,-30.682549,-21.328272,-25.258127,-27.439869,-28.986376,-23.62078,-22.389122,-20.62633,-24.829205,-17.857944,-29.831038,-21.508017,-27.843178,-25.45834,-22.532598,-26.829605,-28.466915,-22.059753,-23.464594,-22.49555,-20.442324,-18.1244,-32.6698,-26.859514,-26.743174,-23.071716
-27.771168,-31.202745,-27.798744,-24.421194,-22.310394,-22.558626,-18.406643,-24.610561,-24.608063,-25.10469,-21.100328,-29.903944,-27.203514,-29.672956,-23.579372,-19.420773,-15.168152,-20.890234,-34.382313,-16.237328,-26.767826,-23.867458,-23.284655,-28.114164,-22.701199,-23.711777,-18.067564,-28.828403,-32.020023,-23.440193,-24.168423,-28.320473,-19.749191,-17.910107,-23.365238,-25.483524,-16.631344,-19.834255,-23.376781,-29.690506,-26.254217,-20.671968,-22.278347,-20.531443,-25.123068,-19.863504,-17.21381,-24.81451,-27.113007,-18.752434,-23.580841,-23.55307,-23.016523,-21.082947,-18.920933,-18.012867,-26.94163,-27.296759,-21.039124,-26.072832,-22.88628,-27.171246,-19.890907,-17.972046,-23.631397,-26.799143,-17.485882,-26.353647,-20.39759,-24.45282,-32.29081,-25.538172,-22.493359,-18.763988,-18.890448,-27.818417,-22.62957,-27.846272,-27.319277,-24.791864,-29.593996,-26.039165,-23.174479,-30.07942,-21.230522,-21.175238,-25.676718,-22.839523,-21.68169,-24.402845,-20.390657,-23.65815,-23.966957,-26.015602,-21.115002,-28.056408,-27.508404,-26.589989,-27.510319,-26.717417,-32.607716,-15.041357,-18.509567,-18.928024,-21.485415,-22.376669,-17.1365,-22.276644,-25.34136,-19.523586,-27.521189,-25.3829,-23.687828,-22.639004,-22.895414,-22.046932,-24.50721,-21.996397,-22.286068,-21.153309,-22.335981,-24.052624,-22.301292,-20.309864,-27.011272,-24.90113,-22.979107,-23.276686,-21.551643,-21.965475,-17.67823,-17.93356,-23.31946,-30.87807,-23.093758,-22.798283
-24.056839,-24.227917,-20.680702,-22.68424,-22.579533,-31.324835,-15.426466,-23.131872,-22.568365,-19.75344,-18.167778,-31.71106,-26.819899,-22.708317,-22.858704,-27.735386,-17.065224,-16.691168,-32.57371,-21.348574,-19.557148,-16.904705,-22.146915,-22.893091,-24.204681,-26.449238,-19.326395,-26.041687,-21.28578,-19.261024,-17.044157,-22.480328,-20.241518,-18.658031,-19.072681,-26.470509,-20.57882,-18.539074,-23.12423,-24.924698,-24.571617,-19.285275,-20.71378,-23.004774,-18.570705,-19.554466,-19.53019,-27.293945,-30.76754,-16.251968,-15.753078,-20.25909,-17.530674,-20.694672,-20.240765,-20.064388,-27.698215,-24.707825,-28.14365,-25.50041,-22.230606,-23.336327,-16.616676,-15.956091,-28.293198,-25.34629,-20.165653,-29.533424,-20.42797,-27.966908,-19.149677,-27.413158,-18.284557,-19.146141,-20.91552,-25.00589,-19.389664,-25.128307,-25.22245,-23.537895,-25.67987,-23.038937,-23.380981,-25.098299,-18.531628,-20.41502,-27.344757,-28.717037,-22.614151,-24.4911,-28.082882,-25.885332,-19.230534,-39.98027,-21.921513,-22.516401,-27.232674,-21.516298,-26.777554,-21.877716,-27.081127,-17.157122,-16.80262,-19.655796,-26.445187,-18.569912,-22.01198,-20.3104,-20.49517,-22.094227,-22.021961,-21.20684,-27.133596,-26.700878,-24.465899,-23.860788,-19.805294,-26.852201,-20.777727,-18.949213,-18.957533,-20.015438,-22.48037,-21.623207,-28.500845,-20.799444,-24.06102,-25.306189,-21.484497,-21.532543,-15.97887,-17.455498,-19.467823,-25.536991,-20.720737,-22.402779
-25.638275,-24.914585,-20.061043,-18.406246,-25.551104,-29.880726,-18.591291,-28.22718,-21.225239,-21.646498,-17.64755,-27.111448,-22.988747,-24.328253,-25.96382,-23.087084,-27.874493,-18.758259,-30.633652,-23.948349,-21.743534,-21.476053,-20.428953,-22.406315,-22.045345,-29.229193,-23.97597,-24.551388,-20.784365,-20.68486,-19.867737,-18.82372,-19.17778,-19.905624,-17.454233,-18.71903,-19.204903,-20.122946,-27.114395,-21.06192,-28.668535,-20.761753,-28.893808,-26.591467,-21.209806,-20.727135,-19.942486,-24.717657,-22.71175,-20.603472,-19.332743,-22.759502,-16.80933,-20.060051,-25.096497,-24.398106,-27.397566,-25.667988,-26.025002,-21.210712,-26.753857,-24.275251,-15.818876,-22.242502,-22.728233,-29.743776,-30.013966,-23.265787,-31.269852,-26.692415,-18.190151,-26.348682,-25.269077,-25.565592,-24.592037,-20.468376,-21.689093,-22.989428,-23.77745,-24.417278,-22.452618,-27.889524,-28.154913,-21.527668,-19.766376,-25.480803,-24.42593,-25.967823,-23.49731,-29.648132,-21.573168,-21.4108,-21.326897,-37.36878,-23.549068,-24.680874,-19.954296,-20.09206,-21.33288,-19.36456,-24.56934,-22.770008,-19.762152,-16.789257,-28.940395,-17.979439,-29.664421,-21.787136,-22.938166,-19.104876,-25.302963,-16.38592,-26.959497,-31.394466,-28.098804,-23.994326,-24.33416,-24.52879,-19.054134,-25.296404,-22.576675,-21.21353,-27.891035,-23.376942,-23.255152,-18.168543,-23.373177,-22.174524,-27.38753,-27.231205,-26.34689,-20.4519,-22.294764,-24.001974,-23.551384,-21.493631
-25.538557,-26.07418,-19.977032,-19.591879,-30.00398,-26.140026,-24.773554,-22.358501,-16.30742,-21.167824,-19.050919,-23.878029,-22.255466,-22.957504,-20.474476,-21.050394,-26.234304,-20.243773,-18.57061,-26.12355,-28.481483,-21.189404,-17.071651,-23.768787,-21.87842,-23.693853,-28.812883,-19.370377,-19.646288,-24.80579,-22.682665,-23.42414,-19.283806,-26.221437,-16.59086,-16.039906,-18.705257,-20.195831,-23.830063,-21.92707,-27.770853,-24.122581,-26.143213,-26.153587,-24.621552,-17.588737,-19.353615,-19.360054,-18.9011,-28.049747,-30.9904,-24.409315,-19.688448,-19.399666,-25.220263,-25.229048,-26.851969,-31.402266,-25.3371,-21.183819,-23.57745,-25.037153,-18.761898,-21.926783,-23.268856,-23.354584,-22.344788,-14.906841,-22.013096,-22.620644,-21.91565,-23.81081,-23.504246,-21.048271,-17.693132,-23.938953,-24.340256,-23.430464,-26.83402,-26.07452,-21.641487,-18.498383,-19.753115,-19.005556,-17.645489,-29.489159,-25.338598,-26.636028,-24.67091,-26.924139,-17.553623,-25.228422,-25.831057,-25.168919,-32.628605,-26.802742,-19.593601,-25.263958,-16.232956,-21.057503,-19.623127,-21.664978,-24.83918,-19.481157,-23.624939,-18.071056,-25.052631,-23.291748,-21.970497,-18.296648,-22.564484,-22.404282,-28.225681,-24.86843,-26.603117,-29.392529,-26.30477,-21.172094,-20.200047,-23.336552,-26.312965,-20.52805,-31.959831,-21.021282,-22.846092,-21.70164,-25.534039,-23.737368,-22.564388,-29.201063,-26.82028,-20.572205,-23.401112,-22.402296,-18.424965,-24.022615
-25.461187,-22.301102,-21.69646,-28.578636,-25.951187,-18.3677,-24.873669,-20.55338,-18.041077,-22.897526,-22.960142,-25.829405,-24.767197,-25.913961,-27.237621,-24.360256,-26.391487,-20.60709,-19.699371,-28.705366,-25.358398,-26.530855,-18.181526,-28.44534,-22.265396,-19.512667,-34.78582,-20.659851,-16.64926,-22.879524,-21.301117,-28.398106,-25.010319,-21.485594,-26.377563,-22.43821,-22.417456,-16.065931,-21.459597,-26.974579,-25.668879,-24.58191,-22.884855,-23.768307,-26.766022,-20.456608,-18.138268,-23.359482,-21.859175,-28.830114,-28.794106,-23.089005,-25.374168,-23.381365,-27.762976,-29.469215,-24.029617,-32.756073,-26.751532,-29.386614,-18.892162,-22.254627,-20.236332,-25.804749,-20.695625,-18.954239,-18.603088,-15.250517,-22.963915,-24.023632,-25.772648,-28.130362,-21.44553,-24.577023,-19.417398,-25.138338,-25.464157,-27.09679,-23.016674,-21.99936,-27.015846,-17.800732,-22.18188,-25.180647,-19.809132,-23.75645,-24.272028,-21.300709,-23.292767,-31.31821,-17.121555,-27.8454,-26.02091,-18.178131,-29.288984,-27.787663,-22.15761,-25.83308,-20.562046,-29.207977,-20.944908,-18.735304,-24.541811,-21.77991,-21.049826,-29.817287,-28.119598,-23.028934,-23.914062,-19.068676,-21.04141,-26.188309,-27.56491,-22.685246,-27.06938,-31.27422,-23.098177,-22.78814,-23.578259,-20.57045,-27.68598,-31.997725,-31.882946,-14.049824,-19.187435,-29.483551,-27.002104,-25.450275,-18.19003,-28.584755,-21.445412,-21.162958,-25.205597,-29.03886,-22.016132,-24.258198
