-12.775861,-11.602045,-8.034309,-9.0609455,-12.190926,-11.522661,-12.635473,-13.187738,-11.289326,-7.6712074,-12.726317,-10.447536,-10.4865885,-8.321658,-9.107362,-14.799793,-9.63576,-11.36148,-9.9537945,-9.925792,-7.53553,-9.482771,-11.548265,-10.236299,-7.2150345,-7.5567894,-16.620638,-11.767736,-7.8536835,-11.072785,-13.084411,-10.292385,-11.686593,-12.370896,-6.576933,-11.25574,-10.811218,-9.377033,-6.5632896,-7.2269783,-7.852351,-9.2702675,-14.349561,-12.86292,-8.3953705,-9.299394,-15.220777,-10.166883,-12.012551,-10.445625,-6.937234,-11.557356,-8.050619,-11.494465,-19.875856,-10.059866,-11.628339,-10.291125,-8.224336,-6.8333387,-8.947643,-11.142548,-12.806224,-8.734422,-4.9697056,-9.429577,-10.583568,-7.120576,-10.7078285,-10.578337,-12.058451,-13.920374,-9.611662,-9.31957,-9.88206,-12.609266,-14.054777,-10.410921,-16.689882,-9.581825,-5.875437,-9.793264,-7.799219,-6.0761642,-8.1917925,-12.343611,-9.219867,-7.7407436,-9.856612,-9.934144,-9.150007,-15.759636,-12.424983,-10.379928,-14.454046,-7.1157236,-12.10321,-14.116692,-8.234983,-9.64439,-9.144239,-9.609777,-8.039772,-8.570128,-4.893156,-7.8251762,-8.66677,-5.7893524,-8.082157,-6.0742416,-6.885745,-9.176517,-10.607252,-9.950497,-7.5464,-9.225763,-6.904381,-8.319513,-7.2571716,-12.119608,-7.0551662,-7.565486,-9.380714,-8.886977,-7.6423626,-6.6908245,-5.4148808,-5.6354437,-10.555133,-7.3829756,-6.63408,-7.3901606,-11.027607,-10.255143,-11.92896,-11.360203,-11.512335,-9.779929,-13.498671,-8.224349,-7.606269,-10.574967,-8.466502,-7.0675898,-8.231856,-5.4061623,-11.1063595,-11.865399,-12.113791,-10.572725,-10.260158,-6.6272926,-5.570822,-6.378231,-7.5069313,-9.34448,-6.0452566,-7.78034,-11.870529,-10.880518,-6.084406,-8.902298,-5.8346844,-11.159741,-8.4034395,-7.4071608,-7.932274,-12.351349,-9.818867,-9.299256,-6.6858454,-7.1508026,-8.763887,-6.6360006,-4.858654
-16.523579,-11.768736,-9.367853,-8.545423,-16.726767,-18.940125,-21.074675,-15.35381,-15.706515,-15.436821,-19.187283,-15.467119,-13.616104,-13.577248,-14.857302,-12.012578,-10.538087,-12.444688,-11.832346,-12.757511,-11.519428,-9.704978,-12.31879,-24.810158,-21.944351,-18.082651,-17.612873,-17.999826,-18.108217,-14.439598,-9.57355,-11.623797,-13.40427,-13.9521,-11.743027,-15.735716,-16.412495,-16.947212,-16.418762,-9.200506,-9.597551,-12.74337,-13.327065,-14.347111,-11.528698,-8.475708,-11.047262,-15.29517,-18.256283,-17.486729,-12.932211,-11.825508,-16.402987,-16.112629,-18.358036,-13.014343,-8.638613,-15.1876545,-16.137417,-18.698574,-20.049076,-25.144894,-18.690313,-15.784948,-12.209978,-17.243874,-12.654373,-8.061404,-9.476745,-14.714703,-16.144207,-13.223328,-19.284794,-18.351404,-18.416262,-12.555268,-13.14469,-18.562721,-19.727043,-15.320375,-10.580823,-14.131492,-14.704472,-17.138258,-13.364369,-15.309448,-16.733364,-10.994954,-13.481328,-15.601847,-13.406626,-13.433108,-12.04738,-15.257614,-15.013323,-11.939552,-11.085376,-9.34432,-11.398304,-20.534264,-10.189308,-8.744279,-12.927137,-12.217796,-13.875759,-23.767334,-20.565805,-10.028703,-7.6227493,-12.140418,-16.782486,-13.555268,-11.632558,-11.267545,-10.558765,-10.6204195,-20.044506,-15.413243,-13.949451,-12.401423,-14.832209,-20.478432,-17.709566,-12.203594,-9.4282875,-11.147499,-16.772194,-13.263143,-12.823476,-18.029047,-22.152283,-18.08768,-12.1148815,-14.198105,-24.776737,-17.171137,-15.267578,-15.831174,-16.403276,-13.287446,-13.021603,-13.58732,-16.405985,-13.817711,-13.370773,-12.316782,-11.857128,-15.265737,-12.255972,-10.744602,-11.284757,-13.348518,-12.495077,-8.791657,-8.964399,-15.412501,-18.455568,-23.283388,-20.980276,-16.038788,-13.312015,-11.738796,-13.379084,-13.557415,-11.690188,-15.871317,-15.893555,-14.780485,-11.4075775,-10.80801,-12.2069,-12.838774,-20.611835,-13.677525,-8.104965
-25.073929,-16.391748,-12.684454,-10.066024,-18.137495,-22.424292,-17.124058,-12.938839,-14.930397,-20.130198,-14.985578,-18.264164,-15.565834,-11.130273,-15.435268,-12.69817,-16.809566,-16.945328,-18.00496,-15.378443,-16.48422,-15.137339,-13.951089,-21.829767,-27.771877,-21.563465,-15.249447,-20.843601,-15.5646715,-9.700798,-11.227462,-14.273538,-17.102356,-13.440926,-12.905176,-22.977314,-15.640532,-17.964571,-23.963377,-17.73257,-16.458738,-15.154026,-15.439155,-16.804352,-15.601296,-16.395279,-13.375395,-11.115078,-15.211996,-14.402147,-16.749285,-12.196138,-12.341557,-17.785328,-17.894209,-15.3102665,-10.137086,-11.030017,-16.074215,-20.704424,-19.509275,-24.123777,-17.865707,-18.56614,-14.843395,-13.303085,-14.179943,-12.169745,-13.482172,-17.77396,-14.353884,-11.719609,-13.827702,-14.589888,-12.985807,-14.109949,-15.2249775,-20.805292,-18.07741,-13.225069,-10.968353,-15.528738,-17.860859,-16.363276,-13.23808,-14.677636,-15.9179535,-12.185156,-18.215183,-25.547197,-17.701061,-14.999409,-17.613352,-13.445647,-16.132767,-16.48142,-17.736425,-12.442589,-14.017664,-16.14458,-9.474113,-9.170861,-9.737858,-11.272343,-17.795706,-20.101818,-18.692873,-13.130544,-13.423944,-15.475727,-17.433506,-17.763058,-16.176666,-13.568733,-13.64662,-9.98782,-14.228458,-13.688409,-16.121582,-14.847186,-16.320068,-14.662493,-13.663658,-15.432727,-16.763344,-15.8471985,-15.943502,-20.99907,-13.707201,-15.135382,-16.494144,-15.011027,-13.521238,-12.986851,-18.384562,-13.642015,-15.854483,-13.350358,-17.562445,-19.616732,-16.613312,-14.2956705,-19.280226,-17.672358,-18.32267,-16.417114,-14.537174,-20.53148,-18.99986,-19.117996,-18.430904,-14.794348,-18.176353,-15.167891,-12.5613575,-17.325472,-20.051416,-16.907665,-12.615691,-10.497227,-13.56814,-15.869074,-11.221696,-8.633451,-10.345193,-12.935304,-11.233747,-15.520695,-13.011587,-10.574212,-12.929903,-11.5878105,-16.666222,-14.432543,-12.998756
-23.818634,-15.681348,-10.339091,-8.036572,-13.390315,-16.556446,-17.8777,-12.448583,-12.222627,-17.73402,-15.125946,-19.259819,-13.582251,-11.722603,-14.877106,-11.279943,-12.01878,-12.706606,-16.028053,-14.432256,-14.771145,-20.194223,-18.54037,-24.347546,-20.497063,-18.981857,-14.712511,-16.253181,-11.502587,-11.308427,-16.440454,-14.519321,-12.474659,-10.726027,-11.689707,-17.01543,-17.670748,-17.237768,-14.2555485,-14.086599,-17.803614,-14.978615,-13.871981,-12.212123,-19.126171,-20.359297,-21.727253,-10.53113,-7.3057194,-9.862881,-17.93886,-12.460655,-12.861944,-18.060677,-22.973503,-22.836758,-15.613016,-14.68058,-20.35085,-22.980598,-19.972975,-18.673328,-13.188204,-14.826771,-16.202427,-15.231178,-17.059532,-13.980488,-15.0387535,-16.021154,-11.473164,-15.623013,-16.286621,-16.057238,-13.008839,-12.107374,-13.792789,-21.51015,-21.378548,-17.947432,-14.024897,-16.00122,-14.635616,-14.193649,-16.690514,-18.571846,-18.7169,-17.381231,-19.587332,-19.044638,-13.605026,-14.786667,-21.588177,-18.961176,-18.5688,-15.903721,-14.476648,-15.576902,-15.806709,-18.410835,-16.090006,-15.954039,-9.083223,-8.832294,-14.485729,-17.376057,-17.296326,-18.25993,-16.3152,-15.175786,-14.399737,-15.559137,-15.983568,-16.25175,-12.402384,-13.081976,-8.315625,-11.801339,-15.963612,-14.413642,-14.080288,-11.75279,-13.4565,-15.048958,-18.538912,-21.600183,-16.525015,-16.24655,-11.0376,-13.02863,-12.068941,-12.871641,-15.550341,-12.355688,-13.401197,-14.313553,-15.3812685,-10.512201,-14.749351,-24.21995,-22.553686,-11.885259,-13.209453,-14.510142,-15.878042,-17.979229,-17.00227,-17.595364,-15.978849,-21.65508,-16.755215,-14.3164835,-20.889175,-19.373526,-15.763668,-22.410732,-15.582949,-14.92761,-12.161665,-10.945664,-10.92435,-11.5448065,-11.08689,-12.855944,-18.547009,-15.70569,-10.4632845,-12.809035,-14.133263,-9.014856,-10.029111,-13.533536,-13.498186,-18.857618,-17.46307
-22.250626,-17.77684,-15.490429,-10.994448,-12.501986,-11.7675705,-14.829361,-18.196404,-13.341604,-13.374558,-19.535284,-18.964941,-17.357132,-15.116521,-15.291279,-10.806523,-9.908054,-16.733673,-14.082836,-11.73847,-13.1335335,-19.645391,-20.828838,-21.854887,-15.501589,-18.404243,-17.19805,-14.80843,-9.973562,-16.378426,-19.2452,-13.557912,-12.147119,-10.7389345,-14.70134,-11.815336,-13.427473,-15.751462,-12.000812,-11.016666,-16.757948,-15.115688,-11.467659,-13.485968,-17.32629,-19.088121,-21.861649,-12.247274,-9.788478,-9.197449,-13.421837,-18.27471,-17.936005,-15.496595,-18.113638,-18.65053,-13.923715,-11.664416,-12.745577,-15.722715,-18.87408,-15.458763,-13.609697,-9.763839,-12.402601,-14.788167,-17.030663,-20.105078,-15.104549,-16.620783,-14.786571,-14.170534,-12.835759,-9.407705,-8.722071,-13.793041,-12.021819,-16.154478,-20.130226,-14.177579,-11.730346,-11.126067,-10.641282,-13.787055,-14.701618,-19.864006,-15.020777,-18.844147,-19.766512,-14.8550625,-13.068129,-13.086206,-14.378432,-13.758243,-14.047402,-12.526334,-10.912329,-13.825442,-18.684885,-21.522243,-27.229164,-15.248557,-9.349952,-12.253891,-18.295332,-14.855393,-14.577495,-17.378824,-18.722027,-20.316734,-19.946507,-12.496801,-10.256829,-11.423698,-12.529297,-11.228999,-8.162401,-13.12163,-12.146952,-10.182211,-14.806307,-15.297329,-23.040411,-22.638327,-22.194382,-21.218534,-17.43449,-18.186827,-10.284831,-12.606218,-13.863383,-18.59695,-18.207724,-17.563564,-13.783674,-18.232582,-16.07256,-11.495947,-9.91804,-16.351875,-18.26667,-9.448142,-7.7080975,-10.351495,-13.039183,-20.979063,-19.164057,-14.389645,-16.124783,-19.404959,-17.193377,-15.710735,-18.410748,-16.477444,-13.155252,-17.80039,-15.691377,-12.643258,-13.602393,-18.345943,-12.442646,-10.989788,-17.370682,-19.186829,-20.736355,-16.479744,-13.2659235,-16.246738,-11.58543,-11.611693,-12.371857,-14.668867,-18.270416,-18.455095,-15.357627
-21.224491,-20.982841,-17.592327,-18.012272,-15.509226,-13.3903475,-17.896341,-12.859322,-8.001509,-11.661169,-18.448439,-18.098404,-15.08943,-17.38646,-17.621609,-18.502098,-15.83922,-16.502775,-17.913551,-16.234465,-18.89565,-23.009178,-23.388933,-15.387326,-15.54738,-15.69202,-18.570175,-10.713487,-9.551721,-19.389767,-21.494175,-20.367369,-27.745117,-17.107767,-13.4908905,-11.188215,-9.972422,-13.608965,-18.901188,-15.358046,-14.245882,-17.846375,-13.548571,-13.9996395,-11.537622,-17.279104,-13.873858,-14.652531,-14.579646,-13.657163,-16.865274,-19.021189,-19.292875,-21.331223,-13.611023,-10.978222,-11.547757,-11.604912,-13.356352,-16.10325,-15.386787,-12.040359,-10.514206,-11.138589,-17.43904,-15.202055,-17.20818,-17.056252,-15.216726,-19.886852,-19.298588,-15.098043,-16.308031,-12.928768,-9.225535,-10.730182,-16.365711,-13.298082,-15.887381,-15.113578,-13.957672,-15.733894,-11.277803,-12.509801,-17.233105,-12.877766,-11.8952675,-20.147362,-21.015606,-20.368504,-19.237762,-10.361433,-10.627499,-14.961424,-14.244427,-12.269192,-15.945742,-16.299984,-12.465088,-15.578793,-18.460106,-16.706106,-16.24351,-15.702425,-16.242043,-12.170158,-11.984355,-24.594824,-15.567417,-17.575605,-18.468285,-14.379851,-12.830934,-14.444441,-18.52541,-16.903376,-10.904449,-14.889095,-13.479169,-10.915573,-13.246334,-16.344542,-30.438856,-23.957548,-22.67175,-18.662,-17.8964,-13.341909,-8.232391,-12.090567,-17.095978,-22.76881,-24.207268,-18.15321,-12.807189,-16.72819,-16.789505,-12.885344,-9.216827,-15.8487,-17.005947,-11.613921,-11.2075205,-17.128548,-14.720793,-17.163902,-21.748888,-16.12121,-17.62001,-18.774246,-14.876095,-14.330568,-18.791391,-17.823965,-17.02061,-20.7458,-24.238707,-12.819001,-14.691801,-31.558338,-14.905723,-16.601944,-20.662586,-17.088457,-23.645203,-21.366543,-16.377462,-15.759319,-20.859901,-18.619764,-13.794462,-14.127275,-18.611856,-12.986682,-16.29766
-19.132273,-16.41042,-18.161093,-11.646282,-11.666132,-16.702168,-16.889982,-12.414044,-6.806692,-6.7352276,-9.503544,-12.718038,-14.866426,-19.86375,-19.138468,-20.138699,-15.669695,-12.645927,-14.126097,-21.245857,-21.92942,-15.563643,-15.063991,-14.912254,-16.802649,-13.75144,-14.17178,-11.43774,-10.823397,-13.634016,-19.198763,-14.580613,-15.836876,-22.116922,-19.439873,-18.721638,-12.879135,-11.836657,-15.209694,-21.400917,-11.965913,-10.418688,-15.061411,-13.123846,-10.98365,-9.581409,-9.902315,-13.183659,-12.067886,-14.007431,-10.176943,-13.0832405,-21.233313,-21.262669,-13.166016,-10.986447,-16.285133,-17.975063,-19.296741,-14.822143,-18.16763,-16.58707,-12.1518,-11.528114,-12.150079,-11.9986925,-17.307817,-19.468243,-19.497469,-20.945824,-16.563662,-13.584117,-14.765417,-22.126167,-12.417257,-7.220009,-12.854467,-18.765327,-21.09025,-16.855568,-11.083614,-14.310874,-14.293173,-16.325588,-12.897086,-11.075051,-14.007279,-18.00647,-18.282543,-14.656606,-13.03722,-9.122318,-13.586584,-20.097607,-22.859104,-18.228472,-18.677809,-14.874103,-13.449505,-18.677402,-19.021595,-19.568886,-15.9314,-15.249743,-18.392456,-11.134981,-11.387541,-13.642824,-10.901344,-12.435485,-20.456882,-19.328104,-19.441277,-18.248749,-13.682587,-16.461754,-9.172618,-9.758387,-16.443645,-15.529848,-13.689141,-17.768257,-25.354347,-17.978184,-18.08978,-17.048777,-11.85086,-14.373626,-9.634452,-11.1583605,-14.6100025,-14.8233795,-17.301785,-16.633083,-14.27823,-19.409416,-13.469931,-10.021919,-10.986492,-11.187817,-13.673008,-11.861826,-14.161356,-15.960385,-17.708138,-20.768051,-19.709866,-16.785881,-14.866583,-10.792071,-13.509564,-10.935257,-10.507803,-11.159409,-15.041749,-17.332914,-15.984308,-13.562913,-14.064663,-17.56374,-12.093172,-11.499756,-15.084805,-12.963413,-10.083277,-11.527045,-16.717403,-18.51213,-20.292423,-18.212673,-13.818565,-13.269037,-18.264088,-11.187851,-13.679986
-19.781517,-17.190166,-18.784534,-11.5099125,-10.656879,-15.767731,-17.654856,-19.780903,-12.242479,-14.082298,-12.052255,-16.940224,-18.414494,-20.815405,-28.640827,-15.670855,-12.811834,-13.879181,-13.840019,-28.821619,-28.629185,-13.041759,-11.786591,-15.253175,-15.541871,-12.78879,-11.491541,-14.282183,-20.038723,-17.520042,-16.564402,-11.07883,-12.553177,-18.209475,-21.075827,-21.683771,-15.465142,-14.748198,-10.721865,-14.5422325,-15.277283,-13.657993,-15.143473,-11.050918,-15.490299,-12.7441435,-14.891657,-12.404084,-13.685896,-12.5094795,-11.323335,-16.664972,-17.233778,-19.20823,-18.27102,-22.370352,-18.67939,-21.815062,-20.800074,-16.845375,-22.0856,-25.634705,-21.217094,-15.645545,-13.548728,-16.449696,-22.82631,-24.937357,-22.83556,-22.438719,-23.135027,-20.215574,-17.09505,-19.530535,-12.197425,-6.929184,-9.561564,-17.472977,-25.178307,-19.898216,-13.305912,-13.487983,-16.413485,-16.944426,-18.357979,-14.434086,-19.95036,-19.19441,-18.098621,-14.7261505,-20.928293,-14.267602,-13.363596,-18.973791,-22.101822,-15.897316,-16.290222,-18.182146,-16.849953,-13.680461,-11.602138,-11.734211,-12.145115,-19.140686,-17.153328,-14.756093,-18.996687,-13.552287,-15.190016,-17.695665,-21.856997,-21.473476,-15.266014,-17.131926,-13.117017,-11.115179,-12.203592,-10.757987,-15.791455,-13.343256,-13.15064,-18.069748,-17.596146,-14.592396,-14.650288,-18.735779,-12.10828,-10.565192,-15.6731415,-19.306026,-19.94634,-14.628286,-18.471294,-18.09011,-15.241356,-16.952873,-16.884861,-13.785814,-12.582647,-14.364144,-27.782864,-21.078888,-17.896292,-16.417997,-20.233315,-21.46532,-13.765297,-10.376684,-13.878895,-11.267283,-11.678413,-16.226213,-9.722649,-9.485984,-12.911747,-13.191035,-16.013607,-17.00991,-10.658201,-9.38751,-11.469621,-10.483713,-12.357071,-14.638109,-8.198399,-8.221461,-16.641642,-17.703314,-16.64962,-13.516038,-9.934977,-11.835877,-21.003923,-13.142318,-17.074253
-18.550127,-17.031218,-17.990128,-15.777383,-13.772764,-16.497849,-26.301737,-21.10159,-16.145887,-10.8199215,-11.065101,-13.358105,-20.21821,-17.268991,-14.066065,-14.647389,-14.690214,-14.298967,-14.620937,-13.813511,-13.228261,-7.8565845,-10.32305,-14.571204,-13.398223,-11.498052,-8.187429,-10.506573,-15.179157,-14.951422,-14.241793,-14.070917,-12.679217,-17.560987,-18.53046,-19.808413,-16.853828,-13.909182,-12.380037,-9.958113,-10.747899,-11.6495,-9.051241,-8.293203,-16.070583,-18.803555,-11.812813,-11.879614,-14.665211,-15.217065,-14.482704,-9.20236,-8.889347,-13.188644,-13.6419525,-15.105068,-13.701782,-12.965846,-12.821806,-15.976313,-20.124424,-18.907488,-16.78429,-11.849529,-12.4534855,-15.227123,-21.983812,-17.80093,-15.246729,-11.603466,-12.668386,-14.58424,-17.150475,-11.04465,-13.889347,-10.167795,-11.132785,-15.715841,-23.290464,-22.0644,-21.30991,-21.26796,-20.262396,-22.9516,-15.201842,-11.28135,-16.646008,-18.0264,-11.347854,-12.494508,-22.697182,-17.576693,-12.494057,-15.177349,-13.546633,-17.408323,-15.831157,-16.596104,-13.767882,-11.493118,-9.644893,-12.796282,-15.3072405,-14.820909,-18.834154,-16.049898,-19.666815,-14.940826,-18.179167,-19.98486,-19.747126,-18.747894,-11.142868,-15.031894,-13.608769,-10.896464,-15.167055,-10.552233,-9.253714,-11.064026,-12.042456,-7.7739286,-11.0066,-18.252487,-17.856813,-14.580645,-10.132939,-11.482869,-16.347038,-13.8484,-12.533525,-10.659409,-15.293438,-15.069052,-13.11577,-20.555882,-32.05437,-15.190062,-10.630532,-16.236826,-16.465912,-13.3446045,-16.618952,-16.725048,-11.191334,-14.794888,-15.874108,-8.872476,-7.8756533,-8.497588,-11.391729,-12.4236965,-12.751709,-16.247877,-11.457506,-10.825977,-12.046452,-10.619276,-8.555126,-8.294767,-16.778555,-17.39519,-12.327753,-13.314332,-10.793022,-11.28823,-18.059044,-19.297796,-21.215652,-17.779907,-10.396757,-11.689502,-15.71437,-13.14076,-11.544696
-18.264708,-14.633632,-15.921327,-13.507191,-13.629759,-19.652262,-17.537344,-15.3452015,-13.37772,-9.12519,-6.7652817,-11.631939,-21.23201,-13.723574,-13.627881,-21.104368,-19.658554,-11.451755,-11.632587,-10.243241,-15.088388,-9.30467,-9.571281,-18.033054,-17.39991,-11.018885,-11.890194,-16.341211,-12.114342,-11.955738,-15.410126,-19.50675,-18.436163,-19.033264,-16.941147,-17.846834,-18.406145,-17.05262,-16.337542,-9.845214,-6.864685,-15.834943,-14.192551,-13.234226,-19.512619,-20.37748,-13.082926,-13.998831,-19.774609,-26.61387,-12.694402,-8.355297,-8.487966,-11.497227,-12.034266,-16.236847,-20.956606,-16.329344,-18.037998,-18.226183,-19.872347,-20.252007,-16.99707,-15.82454,-13.115504,-17.505318,-17.682343,-17.864994,-12.198045,-5.934863,-7.265458,-15.987755,-16.613546,-11.74961,-11.235251,-17.534863,-21.17899,-19.802065,-17.961891,-20.67842,-21.769636,-17.244007,-20.107159,-19.272833,-14.388399,-13.569534,-19.854342,-22.381292,-14.788097,-10.598256,-15.038956,-13.430668,-12.403618,-15.83753,-14.988804,-17.430353,-18.386877,-22.435625,-18.437284,-15.74303,-14.262423,-20.570683,-19.172857,-14.750301,-15.834442,-20.083979,-16.848047,-17.470695,-19.9532,-19.925085,-19.75919,-14.1728115,-8.216454,-9.567172,-13.940498,-12.299728,-12.541274,-14.528265,-14.822652,-14.686762,-10.860138,-8.620793,-10.381668,-14.403139,-19.684416,-14.316519,-10.912794,-15.744032,-11.039577,-8.021543,-9.925793,-16.357086,-21.279226,-15.927425,-12.159506,-17.663258,-20.910599,-14.789713,-14.673887,-17.213623,-12.573366,-10.174942,-15.675646,-15.6591215,-8.372041,-9.763767,-15.938171,-11.709628,-13.414227,-13.470598,-15.421908,-10.674956,-13.212026,-20.979816,-17.745369,-19.419544,-17.833176,-16.923244,-17.362486,-10.192216,-10.862387,-15.668367,-16.58311,-14.728322,-15.283981,-19.22878,-21.396416,-17.492868,-17.623621,-16.507305,-11.6489,-13.191683,-15.861862,-18.426481,-11.800564
