-26.52351,-26.945242,-29.125904,-4.2580643,-3.6094093,-3.2167225,-3.301653,-3.4005737,-3.3109837,-3.8865547,-2.430355,-26.407288,-23.5467,-25.213531,-24.06387,-24.143448,-34.80032,-24.32619,-23.685772,-20.305782,-21.208818,-25.308126,-19.291069,-27.619984,-23.984066,-22.040936,-22.27459,-22.676252,-21.218035,-32.09358,-29.53481,-29.96079,-23.181122,-20.825119,-27.288801,-27.432896,-27.300783,-20.599098,-22.272867,-32.879265,-20.790083,-27.895702,-24.986938,-26.847784,-25.828682,-21.958206,-24.254313,-23.88478,-24.183401,-22.292103,-23.214016,-22.900246
-25.289581,-27.115732,-29.962254,-11.512438,-28.562838,-35.014088,-44.511417,-34.43178,-32.083813,-25.64439,-12.509743,-24.594463,-24.924704,-33.61635,-24.748875,-17.900677,-34.68866,-20.23152,-26.462523,-20.267883,-21.668491,-29.16626,-25.778934,-26.835705,-27.306473,-26.66434,-22.807446,-21.108578,-23.476465,-26.28474,-30.473358,-24.963575,-26.411121,-19.492216,-23.958515,-29.779432,-25.1615,-21.316431,-20.466877,-31.5309,-25.590843,-27.980232,-25.261543,-27.907976,-28.630196,-22.849068,-26.015059,-25.535872,-20.177631,-23.387722,-23.730919,-23.746693
-27.45622,-25.475952,-32.36807,-15.926432,-27.157673,-32.879646,-43.53719,-32.250004,-28.62656,-26.607582,-16.892353,-22.9566,-27.943794,-28.20606,-25.785908,-20.138866,-35.758102,-24.187756,-25.160286,-23.001045,-21.06203,-31.161617,-29.506805,-28.607925,-27.194754,-26.801231,-18.569983,-27.196571,-25.986406,-23.996813,-22.563152,-24.83091,-25.910786,-20.930744,-23.569523,-26.30909,-21.818398,-23.94051,-22.064932,-27.828457,-22.722483,-30.588614,-21.680164,-23.159792,-25.065386,-24.815748,-24.622503,-23.68937,-24.985367,-30.058834,-29.8927,-26.757044
-30.895525,-25.41999,-23.983109,-15.961937,-24.90483,-27.500761,-31.477741,-29.385157,-31.52324,-27.094212,-19.576519,-24.482773,-25.831047,-24.774729,-24.61544,-24.20151,-32.83214,-27.36065,-26.396059,-23.993843,-19.337168,-30.866877,-27.008745,-22.079094,-27.852026,-29.948067,-18.387444,-26.7585,-26.748983,-21.40112,-19.683699,-22.87569,-20.630783,-24.697643,-23.617771,-20.593477,-24.584316,-22.855125,-22.69068,-27.628065,-20.626476,-30.527605,-23.238768,-19.308521,-29.240337,-21.145618,-26.594715,-22.142887,-20.916801,-20.23018,-23.418858,-31.912058
-34.08453,-21.853273,-23.33323,-19.101034,-27.742172,-26.297161,-30.451103,-29.380234,-32.72905,-26.630375,-23.037159,-22.726736,-26.105118,-27.391375,-26.218582,-23.912868,-23.75692,-26.558306,-23.042198,-24.327484,-20.67918,-22.41138,-20.417345,-23.103085,-24.490322,-29.494781,-21.79367,-20.320473,-23.589914,-19.461987,-26.516678,-20.142347,-22.029266,-22.620243,-23.617958,-22.313684,-23.440956,-25.215893,-24.011795,-22.92091,-22.947617,-24.528175,-25.626394,-21.66859,-24.611633,-25.313705,-25.975008,-22.421406,-19.597925,-20.678547,-22.774246,-28.034801
-28.005533,-16.023115,-24.859041,-20.241165,-20.845327,-21.988247,-27.252676,-17.092793,-21.788376,-17.072754,-16.905613,-24.59206,-25.942932,-39.96327,-19.195148,-26.407066,-19.026459,-22.369905,-28.019958,-22.623035,-23.714771,-12.684675,-20.190487,-20.08393,-17.983547,-21.95723,-19.129486,-19.688051,-20.05827,-24.928543,-18.315027,-16.942863,-16.990002,-19.757744,-21.813091,-24.629715,-23.245209,-25.053596,-17.548792,-22.61608,-18.678509,-22.36367,-23.71069,-19.99109,-21.488468,-24.213106,-27.218018,-18.98896,-17.27455,-15.313101,-20.37522,-20.18111
-23.38285,-14.864464,-19.418125,-23.49693,-16.720387,-22.252697,-23.468212,-15.151178,-17.549458,-13.579414,-14.819454,-23.704193,-17.312647,-33.219254,-17.840458,-25.882542,-22.813242,-22.439106,-19.07008,-19.91088,-23.105728,-13.9309025,-21.620115,-23.148935,-19.579407,-16.956512,-22.1391,-20.3572,-17.03979,-29.864918,-16.702583,-17.059988,-17.199884,-20.955048,-21.279255,-25.40362,-18.879112,-22.220312,-13.350122,-16.374096,-17.312527,-21.373674,-26.092064,-19.665833,-10.839304,-18.523182,-23.869122,-20.597078,-15.053547,-14.861597,-20.609833,-20.753729
-22.811478,-17.59362,-16.151987,-23.502724,-15.632959,-22.125956,-26.21987,-22.390911,-23.393867,-14.905579,-21.79745,-29.971872,-14.810398,-27.864773,-17.823717,-27.751707,-26.635977,-29.012093,-13.502474,-29.187248,-18.2304,-15.368935,-21.990437,-24.377146,-26.956741,-22.027843,-21.193798,-22.078905,-17.920954,-25.624153,-23.40905,-21.924461,-15.734762,-22.927013,-25.293774,-28.458876,-21.556572,-24.942156,-16.376236,-17.887753,-17.263681,-17.778936,-27.781132,-18.06321,-7.5528297,-21.69508,-20.748247,-21.575432,-24.081524,-23.245777,-26.52398,-18.794308
-21.273952,-24.001055,-15.038778,-20.825546,-18.710495,-19.55695,-29.338236,-23.88538,-27.223347,-19.141106,-24.765667,-23.35962,-18.244457,-24.258106,-15.418772,-23.247704,-25.997766,-23.64431,-14.159424,-24.49376,-22.373684,-18.76912,-30.859503,-23.992542,-30.521843,-25.352688,-21.1994,-24.424467,-25.088333,-29.37751,-30.132357,-22.986801,-18.68115,-24.333443,-23.028488,-27.672764,-28.046215,-28.105719,-21.571365,-23.891266,-21.293377,-18.971552,-20.12011,-12.42091,-15.3708725,-23.092648,-22.517618,-22.729069,-29.210165,-22.155262,-17.7168,-18.26924
-21.042515,-31.108292,-19.313877,-22.025444,-19.227886,-24.5425,-31.057507,-28.081127,-26.957216,-32.146233,-26.50837,-24.914219,-16.83662,-25.627953,-18.34491,-23.670597,-27.265657,-20.93963,-20.387432,-24.131344,-22.747559,-28.77413,-25.33384,-24.622826,-27.442003,-24.475677,-18.719063,-22.209846,-25.260454,-33.243668,-27.98316,-29.495975,-17.151611,-23.688457,-30.697008,-27.360714,-23.33823,-29.724554,-23.037281,-25.924362,-26.503101,-24.57729,-26.459648,-15.061598,-12.4158745,-18.967052,-24.055695,-29.610336,-29.360577,-21.071302,-19.763466,-22.281155
