-22.412733,-21.873486,-18.53903,-19.736338,-18.5005,-16.976791,-16.654377,-16.41315,-16.711298,-14.670242,-15.250923,-16.348755,-15.232822,0.0,-9.814577,-18.996439,-21.074621,-19.117115,-17.816751,-20.416954,-20.442886,-19.118004
-26.311161,-36.965473,-39.343693,-26.068949,-29.84159,-28.394573,-26.443619,-24.835732,-29.629072,-30.99745,-36.22425,-27.759443,-24.527847,-12.038317,-14.847496,-26.210892,-27.227522,-29.016157,-27.63055,-34.88416,-32.249775,-25.957039
-33.2144,-32.971237,-33.67996,-29.008507,-37.65276,-26.96198,-28.411001,-28.1862,-28.360039,-30.705452,-36.161163,-25.075924,-30.830013,-19.875874,-17.528349,-22.370789,-32.481144,-24.43333,-31.80645,-39.667454,-36.426907,-32.99435
-39.656742,-30.613638,-30.239471,-36.340076,-33.695602,-31.306004,-30.372986,-27.093641,-32.573868,-32.484703,-36.937145,-25.149256,-39.587955,-24.608128,-18.71806,-24.89928,-33.29849,-26.884548,-30.283175,-32.373936,-32.61622,-29.90852
-48.098095,-30.800522,-29.862074,-34.02916,-32.947945,-45.18884,-29.358679,-27.371319,-32.284325,-32.68965,-33.75462,-27.437683,-33.21936,-26.469961,-20.438591,-37.40983,-30.794403,-30.329647,-33.40004,-27.905653,-36.646275,-31.620516
-47.11109,-32.233402,-27.761406,-28.802353,-31.593624,-41.373043,-26.741705,-27.74747,-29.969122,-34.64447,-27.579151,-30.771507,-32.37317,-23.216936,-21.613712,-28.636154,-31.74245,-34.050983,-33.192238,-30.484539,-42.96642,-33.85973
-45.84284,-30.536291,-27.620186,-30.670757,-27.356493,-43.755127,-25.8639,-29.830149,-29.547817,-36.920696,-26.202156,-29.782938,-37.153244,-22.593586,-25.452196,-22.00814,-30.636528,-30.419518,-31.11272,-28.0869,-33.249573,-31.93409
-41.582306,-33.10689,-32.81335,-32.406403,-31.227934,-36.400826,-29.338215,-35.24125,-35.584984,-31.61362,-34.729095,-30.978083,-36.902176,-26.090725,-30.442339,-20.769226,-28.33026,-27.780499,-30.436096,-28.328758,-33.833427,-33.758247
-40.15881,-30.968086,-35.247063,-27.361279,-27.350897,-33.315166,-30.469269,-31.522581,-35.674156,-34.67496,-30.04227,-26.275427,-38.164806,-25.386889,-27.500624,-21.460718,-27.134659,-24.308994,-28.691755,-29.918652,-30.75011,-42.52851
-32.43161,-30.648863,-36.57873,-28.571276,-33.5167,-27.776123,-33.68191,-30.3394,-34.32562,-32.84396,-24.955147,-31.22078,-38.402958,-27.270845,-28.130138,-30.974895,-26.895535,-29.446568,-29.305029,-30.986462,-29.515747,-45.58904
