-23.60039,-23.757786,-18.405697,-21.63158,-21.973885,-28.302841,-21.01617,-22.29304,-23.337431,-22.49456,-21.602724,-29.844076,-27.476896,-18.388693,-18.148897,-14.565809,-18.00763,-17.453432,-19.201965,-8.265215,-5.7016716,-5.009638,-5.006359,-5.0042286,-5.0228767,-5.02236,-5.024315,-5.0033264,-5.0038853,-5.008484,-5.0047455,-5.027012,-5.017494,-5.0181065,-5.002308,-5.0036373,-5.034483,-12.294548,-11.97086,-18.712301,-19.35614,-18.41672,-19.904255,-22.09734,-19.036118,-24.405125,-23.110947,-24.188171,-22.07122,-26.276209,-19.78994,-23.262379,-23.425718,-19.167292,-23.521835,-22.702784,-20.075523,-25.28975,-27.742485,-16.84689,-26.909143,-22.695704,-21.94145,-20.877455,-21.215782,-26.115444,-19.16113,-24.102707,-21.546682,-22.508497,-25.114487,-21.598925,-23.591244,-23.571432,-25.502676,-24.921812,-21.399513,-20.051434,-20.789139,-20.85904,-23.27952,-21.59437,-26.313417,-21.459265,-22.51025,-21.548271,-24.789188,-22.15632,-23.680023,-22.345142,-23.7993,-18.571247,-18.531975,-20.901735,-23.379097,-25.442245,-24.063372,-20.042095,-23.289907,-30.426512,-21.073687,-26.472576,-28.179306,-23.822102,-18.29675,-20.19854,-23.331154,-22.904455,-19.747652,-16.81899,-16.640154,-22.91824,-19.235916,-19.221947,-23.096064,-21.33988
-30.980347,-24.04986,-24.338993,-24.366657,-26.05647,-26.186848,-26.673737,-36.772816,-28.300247,-28.088099,-24.722439,-25.879162,-31.581871,-26.346666,-25.398178,-17.824432,-19.729797,-24.202475,-23.615837,-25.586353,-21.500317,-51.545963,-50.885063,-51.506157,-51.520805,-50.903408,-51.49501,-50.429276,-51.53215,-51.53756,-50.33036,-51.58464,-51.154213,-51.49932,-51.54348,-50.634827,-42.445587,-35.078197,-80.0,-23.420643,-29.059277,-27.06794,-33.93867,-23.306086,-24.167149,-25.163742,-22.122826,-28.886677,-26.1566,-29.302776,-25.039837,-26.29646,-37.0693,-32.643753,-23.605532,-22.53348,-29.227617,-25.13609,-21.994473,-25.256334,-31.12745,-23.104548,-27.916653,-28.008137,-31.072966,-29.703854,-24.50091,-26.409626,-25.553284,-23.814907,-28.988392,-27.173944,-26.409187,-20.916199,-24.727016,-24.656849,-30.90773,-28.568365,-25.152412,-26.999067,-24.508085,-27.621237,-26.644812,-21.249685,-29.064426,-19.675695,-29.950613,-24.041275,-24.590662,-23.594103,-19.684483,-29.259857,-22.48457,-19.10581,-25.334826,-25.793232,-25.60896,-19.967052,-23.98584,-31.524582,-21.183517,-22.37297,-35.806206,-28.31245,-25.112057,-25.585197,-29.755648,-27.53245,-21.602922,-19.784946,-25.232552,-29.461273,-30.13939,-25.783504,-21.879393,-23.664694
-31.48201,-19.33293,-19.068005,-25.000427,-22.710735,-23.45906,-23.447624,-28.096622,-25.340046,-25.57946,-26.323614,-23.264786,-33.52842,-25.95177,-33.71955,-20.771624,-26.978907,-29.27445,-29.040218,-23.872513,-27.256264,-63.771378,-59.369255,-63.943203,-63.835514,-60.67221,-63.93755,-56.349426,-63.8919,-63.771797,-55.66193,-63.704395,-61.957893,-64.033516,-63.714424,-58.276413,-42.43899,-36.152096,-80.0,-26.33476,-30.66072,-24.551744,-34.450798,-25.638197,-27.05219,-24.758204,-23.299776,-28.491787,-27.226185,-26.20425,-29.645256,-35.72342,-34.82645,-30.403759,-25.64372,-25.545773,-29.721844,-19.831516,-24.134483,-28.15364,-29.071735,-20.949606,-29.503113,-35.730515,-33.376884,-29.56275,-26.21002,-34.582634,-19.959267,-26.539377,-25.414883,-24.728485,-25.445446,-21.84342,-27.618011,-20.892433,-21.902153,-34.60379,-26.30254,-25.43668,-31.272688,-24.83223,-24.372316,-24.092384,-23.961258,-27.157795,-27.094315,-22.240505,-26.611593,-27.288063,-16.243572,-21.462158,-22.548683,-23.309847,-25.335701,-23.576372,-33.918373,-20.65687,-25.354576,-29.443888,-27.22726,-23.653774,-25.998423,-24.497122,-24.749702,-25.959713,-25.932625,-28.95258,-22.77092,-20.682426,-27.177792,-29.211967,-26.777798,-21.341433,-26.235195,-21.56012
-23.877949,-22.590256,-20.499111,-24.84262,-23.797699,-18.252815,-28.715645,-24.07714,-22.899517,-27.70563,-31.690063,-26.761269,-29.082703,-21.308609,-29.301632,-25.47612,-26.5442,-31.097004,-23.912067,-25.427202,-32.12948,-53.103554,-53.22284,-53.146393,-53.120644,-53.211845,-53.13829,-53.506306,-53.14729,-53.108814,-53.657043,-53.1556,-53.06681,-53.106636,-53.16082,-53.279587,-41.32185,-36.547417,-80.0,-27.774452,-36.03577,-19.902582,-26.821064,-22.800772,-31.368505,-25.57209,-29.139256,-24.326954,-26.769604,-26.47759,-27.215923,-34.33169,-29.746948,-29.245653,-24.289036,-24.977814,-27.070702,-23.126442,-27.77893,-23.127632,-28.169508,-18.681448,-31.91009,-28.485216,-37.240746,-33.830452,-24.635822,-32.089287,-23.281189,-27.04175,-24.38135,-23.656736,-21.458569,-24.247452,-23.03683,-20.80085,-21.15823,-25.1933,-27.805927,-22.509884,-27.792957,-20.66237,-28.118439,-26.248386,-26.664253,-24.607054,-21.083017,-23.907238,-27.901976,-26.805805,-19.567213,-20.314384,-25.666649,-23.532127,-25.857624,-26.187386,-33.492134,-26.254066,-25.451618,-28.077162,-30.989738,-21.056715,-19.28252,-22.285435,-29.966326,-23.607132,-27.246964,-25.150436,-21.402634,-27.631819,-26.631924,-26.942453,-24.004911,-27.366768,-25.087046,-22.449692
-20.519535,-30.80177,-30.610708,-20.725029,-30.228905,-19.573977,-29.39059,-23.416702,-22.863976,-27.87758,-31.146679,-30.308329,-29.146805,-21.593832,-31.125715,-21.509382,-24.59748,-30.55923,-22.4957,-23.404251,-30.160805,-55.318806,-56.15765,-55.187706,-55.303413,-55.845352,-55.252033,-57.211452,-55.176407,-55.323418,-57.327488,-55.163795,-55.732822,-55.215286,-55.21571,-56.374283,-41.985016,-37.306644,-80.0,-24.285084,-31.262825,-19.39888,-20.565289,-17.310268,-28.595604,-25.119633,-31.197891,-23.11614,-27.566996,-28.58598,-21.394644,-24.127268,-28.185877,-33.12507,-29.532066,-28.115261,-28.867256,-27.123093,-24.078564,-21.39618,-24.859621,-21.238544,-29.624826,-24.218102,-28.91803,-24.762516,-29.90043,-22.209759,-28.800934,-23.903149,-29.186129,-24.250237,-25.649923,-26.068064,-25.36834,-28.88264,-27.237194,-25.354374,-19.449112,-27.427202,-27.0387,-22.069563,-26.19492,-24.569733,-29.559128,-26.670765,-24.634785,-25.776043,-28.51869,-29.436691,-25.906647,-23.920135,-29.647327,-24.434685,-32.62536,-26.93208,-29.913979,-28.34929,-22.152657,-26.815506,-29.776297,-21.698471,-20.903969,-27.025778,-29.450556,-18.50187,-25.221504,-35.42051,-25.465664,-28.805046,-26.17728,-20.050747,-23.594925,-23.596054,-25.165783,-21.952509
-21.110037,-25.203426,-23.736965,-24.401672,-29.260555,-24.517403,-26.159828,-21.76546,-21.157787,-26.455326,-31.368242,-21.676174,-27.79058,-23.704247,-23.953249,-26.226076,-27.129625,-31.148691,-25.374468,-27.94333,-26.761646,-56.014275,-56.099533,-56.339058,-56.283165,-56.286697,-56.395668,-57.57776,-56.208664,-56.174522,-57.67652,-55.773415,-55.782074,-55.58041,-55.419304,-56.128235,-40.685387,-37.880394,-80.0,-25.34156,-25.425762,-21.243526,-23.652401,-21.702627,-30.332472,-23.655697,-25.180218,-23.297203,-24.81224,-26.990808,-23.705006,-22.912758,-26.403229,-24.55275,-31.340946,-26.871807,-34.99554,-28.629517,-24.089973,-17.300312,-24.130268,-22.69762,-25.584524,-22.934772,-23.489368,-21.04713,-28.433481,-22.989338,-24.654285,-20.304304,-30.939495,-28.959055,-25.894962,-20.871948,-24.029036,-32.491917,-26.4288,-25.887619,-17.817652,-27.329489,-27.656752,-24.500278,-25.7295,-29.99245,-29.610077,-30.0775,-33.059338,-25.489693,-31.69948,-27.017982,-24.967115,-28.751291,-27.558205,-18.49184,-29.65658,-30.763401,-29.599411,-30.124405,-22.62265,-28.33782,-25.9236,-25.49297,-24.92862,-33.023018,-24.186586,-19.466976,-26.881575,-33.876476,-33.06242,-24.684025,-20.41385,-21.587706,-26.679688,-23.904963,-25.451488,-28.118273
-24.593391,-24.922152,-16.648273,-26.66083,-24.604397,-26.148745,-29.17738,-21.85717,-24.607052,-27.446613,-22.539803,-21.24639,-23.805717,-27.967731,-22.23935,-26.511444,-29.76937,-23.250843,-25.283688,-28.022612,-26.362514,-44.362785,-44.691917,-44.292027,-44.295135,-44.54967,-44.275322,-44.91839,-44.31933,-44.31951,-45.10646,-44.4105,-44.59595,-44.492336,-44.491554,-44.96579,-41.473164,-38.001244,-80.0,-30.318857,-20.79897,-26.674835,-17.67633,-22.423868,-21.646097,-24.587616,-27.697203,-25.74442,-22.027609,-28.444199,-25.010601,-30.66571,-28.627193,-19.811537,-27.494942,-31.576286,-26.972061,-30.328318,-24.84665,-21.180422,-22.723557,-21.345333,-23.365837,-25.891699,-28.571814,-23.114693,-38.27852,-24.943954,-26.275238,-24.225452,-24.452042,-21.332119,-27.390968,-24.299044,-22.83925,-25.063978,-24.854216,-23.187443,-24.493217,-26.262127,-25.512318,-26.315392,-28.739153,-25.996796,-24.693832,-27.106277,-31.231798,-28.066172,-25.46851,-22.160782,-26.36858,-34.127308,-29.347876,-21.50562,-22.557346,-21.46192,-27.104265,-24.460865,-21.807137,-21.009172,-22.410896,-21.715837,-25.940622,-30.100029,-21.315533,-26.260918,-23.041794,-27.076107,-25.050694,-23.284067,-20.165344,-23.835659,-24.470018,-25.54562,-27.33492,-23.712746
-29.137596,-21.356415,-20.268456,-36.98066,-23.271105,-30.896782,-26.83742,-26.828672,-24.670322,-25.657724,-27.419462,-25.13725,-22.981379,-24.186047,-25.009321,-24.476427,-23.944893,-25.931097,-28.774073,-22.87128,-29.570091,-48.54663,-47.82912,-48.76438,-48.746986,-48.1882,-48.80758,-47.295773,-48.696228,-48.670166,-46.984028,-48.4613,-47.98429,-48.225296,-48.260796,-47.159687,-37.935024,-38.847733,-80.0,-25.306013,-20.197254,-26.35442,-19.777939,-19.320675,-24.014559,-29.437689,-26.694265,-23.113735,-25.822056,-27.02542,-29.65329,-31.679436,-22.531647,-25.653633,-32.4578,-28.761555,-32.96645,-32.126396,-25.590115,-20.123419,-27.75293,-26.246227,-21.290127,-29.693398,-30.888718,-30.64088,-34.39106,-33.23903,-24.12796,-32.71454,-26.654612,-24.163145,-26.989244,-20.967304,-22.475021,-25.58213,-30.04748,-28.175894,-20.63982,-20.179169,-24.471745,-27.40416,-28.653011,-27.997534,-24.47254,-23.103157,-33.953003,-26.244827,-23.513247,-26.586773,-24.967115,-30.805822,-24.162857,-26.329956,-21.276724,-19.329529,-22.086046,-23.953882,-24.353958,-21.440472,-24.207218,-25.224457,-27.492208,-31.655863,-25.640072,-27.011562,-21.732384,-27.465687,-25.559048,-26.422543,-20.870264,-27.131115,-23.286623,-25.498283,-29.1855,-25.625805
-27.87552,-25.552855,-24.342617,-24.078362,-23.580738,-30.373985,-27.35598,-24.065575,-19.904375,-21.208912,-23.698948,-24.990185,-25.598948,-25.04914,-28.93014,-21.74218,-23.521229,-26.839016,-24.68554,-24.943203,-22.495707,-59.64806,-55.7548,-57.285255,-58.476147,-55.763653,-57.944935,-54.51551,-57.12758,-58.940536,-54.085896,-56.8287,-57.876083,-61.590576,-56.733036,-56.36081,-35.554234,-38.6961,-80.0,-26.065052,-20.555498,-20.34715,-22.178799,-18.066519,-25.615108,-29.520296,-26.441475,-25.008236,-21.608372,-24.287506,-29.965836,-26.663216,-23.477116,-23.81733,-32.299625,-25.998573,-28.651997,-32.468494,-24.031382,-21.86444,-25.54001,-28.072884,-20.609104,-25.105759,-20.077896,-35.732727,-25.193886,-24.3552,-24.870907,-28.89119,-22.705036,-26.246742,-28.663563,-18.674522,-20.83521,-20.77784,-25.85953,-22.10983,-20.563509,-19.958647,-24.894575,-25.66496,-19.819359,-25.83408,-19.339329,-21.070591,-30.22175,-24.17294,-23.596722,-27.783981,-27.93742,-25.803175,-27.106049,-23.501295,-23.706772,-22.680859,-25.03091,-19.94444,-28.359173,-28.63756,-25.408382,-27.186405,-32.24984,-25.998127,-25.775585,-23.337364,-22.128395,-24.691742,-32.1613,-20.10512,-27.18825,-23.916164,-23.159328,-24.173885,-24.317007,-26.391718
-35.016575,-29.885841,-24.009525,-18.901165,-21.244253,-35.22618,-24.930801,-23.450115,-25.968922,-26.929697,-23.87269,-22.250992,-26.381859,-34.52652,-22.540722,-25.99554,-25.3816,-28.228634,-25.466137,-32.04362,-19.922676,-50.045372,-51.36687,-51.358803,-50.471146,-50.725418,-50.767445,-53.52561,-51.61151,-50.264023,-53.134933,-52.214615,-50.096825,-49.692997,-52.68994,-52.508274,-34.243095,-39.901695,-80.0,-28.847824,-33.168568,-18.762627,-22.875519,-25.458384,-25.930784,-26.529762,-19.360561,-30.600975,-19.307669,-27.733288,-25.853073,-33.860615,-26.989714,-23.417374,-29.962181,-29.447273,-23.175037,-27.918222,-22.580215,-26.113548,-30.296778,-36.481194,-24.975903,-21.37562,-21.096066,-35.89243,-20.571396,-21.499607,-31.839067,-30.771202,-26.428423,-28.99334,-23.673157,-30.66882,-22.837982,-25.874668,-29.020615,-22.663202,-25.210499,-25.798607,-23.378517,-30.00062,-20.823334,-22.111614,-21.441807,-22.10183,-30.748281,-22.065197,-24.878372,-27.356014,-29.484507,-33.009155,-26.245224,-19.927135,-28.022858,-27.651417,-27.95226,-23.916489,-25.202633,-28.670956,-29.170334,-22.795582,-25.534676,-26.08299,-27.42843,-21.837723,-23.832207,-21.753965,-28.161793,-24.249819,-29.057722,-24.46558,-27.978134,-25.871397,-25.30817,-19.73656
