-26.593527,-26.470911,-12.265337,-16.764503,-26.691507,-20.024303,-16.866549,-1.9073486e-06,-14.477254,-17.809872,-29.959793,-16.854412,-14.472437
-19.391026,-26.558197,-20.4086,-20.044575,-21.519749,-21.831024,-24.77951,-21.050293,-17.691616,-19.401066,-22.858824,-23.67883,-11.614056
-16.36093,-28.513689,-18.951078,-19.983772,-17.462118,-19.232462,-28.858654,-22.93814,-20.202858,-17.896698,-23.61233,-16.076502,-16.641937
-14.8437,-18.826784,-9.4658375,-11.777838,-18.986141,-19.873615,-28.611895,-23.181713,-14.571075,-19.222433,-24.461449,-16.324675,-17.055489
-15.179668,-13.464409,-11.078291,-13.913181,-24.307007,-20.105595,-25.094053,-17.090034,-11.599077,-20.394344,-23.712116,-22.462498,-13.375906
-18.916044,-17.549187,-11.707809,-13.967428,-19.743763,-17.801706,-18.714695,-13.45587,-3.9144688,-19.845207,-16.73163,-12.056047,-14.349238
-28.279892,-16.170742,-14.192188,-11.097836,-10.651487,-19.385477,-21.068474,-12.326326,-4.899145,-12.290619,-14.023174,-10.790735,-20.75357
-27.223766,-16.212936,-18.684341,-10.868256,-9.344793,-22.936419,-26.026112,-14.427799,-12.650801,-12.204613,-20.370413,-16.01167,-11.31554
-18.332954,-13.231775,-5.843313,-17.242992,-17.266964,-21.200344,-25.629517,-15.183464,-13.825642,-14.3106785,-15.008737,-13.870579,-11.584024
-10.898535,-6.242876,-5.960453,-13.490355,-15.445554,-23.16343,-25.262333,-17.001904,-11.692509,-13.889156,-11.832132,-12.325954,-20.78393
-7.3981266,-6.5583878,-11.465511,-10.939104,-16.596619,-21.299816,-27.506746,-20.207445,-6.2386017,-8.415968,-17.462246,-14.13455,-11.368448
-10.949368,-17.775766,-6.7182865,-4.9458485,-21.051321,-25.6142,-27.562622,-22.96513,-4.484556,-4.803137,-18.37896,-13.431404,-9.298292
-14.08234,-11.178587,-4.261688,-6.410679,-23.430815,-24.253288,-25.793633,-21.734526,-11.584982,-8.450228,-13.039961,-11.01026,-9.587597
-20.596645,-13.067574,-10.285669,-12.953165,-16.033142,-23.7351,-27.873047,-22.41153,-13.5198345,-14.117844,-13.03162,-15.439701,-14.968514
-20.446177,-10.023926,-9.375219,-16.413609,-12.4662285,-17.274773,-25.75761,-19.930454,-7.4135475,-15.564064,-19.165245,-17.473246,-19.731436
-12.437475,-8.725136,-12.785177,-10.01782,-17.558094,-18.944134,-17.91903,-23.157476,-8.990868,-15.878684,-15.762163,-12.499416,-11.421217
