-13.936313,-10.550909,-10.613197,-18.182062,-6.717636,-3.9342098,-4.2065697,-5.947302,-5.472786,-11.138565,-7.4092655,-7.808054,-9.399506,-8.921024,-12.65506,-8.93502,-13.33346,-9.965324,-6.781143,-8.920084,-5.8405666,-6.786995,-11.439869,-7.9585323,-14.485839,-17.413265,-12.9533615,-9.380344,-20.151293,-17.179192,-13.878554,-9.825392,-9.497589,-15.65263,-24.529495,-18.54584,-15.346987,-11.605755,-8.695765,-5.8753357,-14.40594,-17.608444,-12.668362,-20.113049,-21.343021,-17.088684,-19.165127,-20.451012,-28.845694,-32.433216,-19.204916,-17.470554,-13.469376,-15.710027,-15.737715,-20.1473,-19.021355,-11.711494,-15.213924,-18.535337,-16.177937,-16.964756,-21.317547,-23.812569,-15.121334,-17.114517,-20.636457,-13.513048,-15.5128765,-16.26736,-20.939178,-17.853891,-12.164406,-13.679368,-7.1207027,-6.691971,-11.350119,-15.077245,-12.399277,-13.34584,-25.947319,-17.456013,-14.394297,-12.415739,-13.782009,-16.048279,-12.869106,-9.488785,-13.057518,-13.443094,-9.785118,-12.480705,-14.105185,-19.058205,-22.593117,-18.945713,-9.776264,-10.733356,-16.460997,-14.204375,-14.637939,-14.836662,-18.09702,-16.736616,-17.40141,-13.644934,-20.325075,-15.952367,-15.405206,-12.419323
-9.439344,-9.143988,-10.563824,-6.5822487,-2.7392578,-2.5898075,-5.067316,-8.816881,-2.3901463,-2.2212486,-1.5373154,-3.437498,-3.9027576,-1.6910267,-2.2239037,-2.7864819,-2.878891,-0.79212,-0.5340347,-1.6633911,-0.25737572,-0.66719055,-2.8462887,-3.2970715,-5.0943356,-6.713312,-5.220337,-5.6968365,-14.946473,-14.7228565,-5.999098,-1.9859982,-2.4810905,-7.356716,-13.420389,-13.783819,-6.445305,-5.1454506,-5.2160416,-4.7717476,-15.257189,-11.731861,-6.9861374,-7.3950844,-5.512167,-5.765877,-11.605785,-21.56982,-28.63593,-20.03453,-10.814543,-7.599472,-8.307856,-11.558197,-10.299393,-12.644487,-14.068556,-9.661119,-12.396399,-15.565174,-14.018811,-13.681001,-17.68915,-21.773575,-10.511143,-8.144997,-7.1608963,-7.1479607,-12.306118,-22.335018,-20.679234,-16.683815,-11.70554,-11.620251,-8.862247,-6.8672237,-7.857239,-16.025845,-14.4731865,-11.663456,-11.714859,-9.336792,-8.467062,-8.968586,-10.227348,-12.25861,-11.420959,-7.5134945,-7.135639,-5.5072517,-5.546879,-9.111851,-16.94188,-18.340054,-19.161749,-12.609165,-9.479828,-11.135672,-8.714024,-13.434505,-17.167654,-17.346376,-15.365963,-15.137956,-11.258434,-12.418509,-16.218674,-12.150139,-13.551979,-8.814426
-8.571211,-11.277864,-8.712822,-2.8601952,-2.685173,-8.128393,-9.259079,-6.9655952,-4.78603,-2.7663612,-3.4057083,-7.404125,-5.8053493,-2.6103172,-2.8871613,-6.929083,-2.2377453,-1.9958763,-3.5798435,-2.0017872,-4.704729,-3.7866783,-2.3899632,-8.75983,-4.5564327,-7.0687294,-3.8650703,-6.4783077,-14.548654,-17.341244,-6.3165016,-3.0216637,-4.9900475,-5.8165913,-6.6676483,-6.109436,-7.1244297,-5.5668736,-2.8166447,-4.651005,-2.9238892,-2.807827,-7.730755,-1.7969093,0.0,-2.6232395,-13.334955,-15.691455,-14.649992,-9.737162,-5.1546936,-8.273567,-11.369749,-11.260544,-6.075266,-9.630573,-16.90781,-11.828556,-18.324535,-13.516798,-6.8681145,-9.2075615,-14.959782,-13.748413,-11.120298,-5.966202,-6.3546295,-3.7647533,-10.656158,-19.827398,-15.087017,-19.91546,-13.954115,-13.2020645,-8.81937,-6.1445656,-8.563911,-14.117457,-12.263235,-5.644882,-9.421392,-7.347765,-2.76334,-5.5823517,-11.417313,-11.14797,-7.55867,-1.9296322,-1.5518036,-3.1581783,-10.720379,-10.169867,-10.715351,-13.703146,-12.307446,-10.7830715,-7.5117016,-10.759327,-6.9683266,-8.088528,-10.729084,-8.362425,-8.2793865,-9.968231,-12.248449,-7.5689735,-6.84132,-4.8992195,-3.865469,-4.5312004
-8.640905,-10.435919,-13.045126,-10.34115,-12.497002,-7.1697865,-4.587839,-4.1252117,-11.7962,-15.662802,-20.276464,-10.408014,-8.200251,-20.72992,-17.673002,-8.224724,-8.519239,-17.755775,-15.151328,-10.813831,-19.011461,-11.819035,-7.5528107,-11.072308,-5.938938,-4.1455517,-5.0875072,-13.436918,-20.913515,-20.204853,-12.636662,-14.3516445,-20.971985,-13.251997,-11.276934,-5.9462643,-10.322371,-8.518974,-5.983267,-8.474625,-4.975136,-4.8358593,-4.0051613,-4.075741,-8.2621,-5.9526157,-5.710684,-6.132839,-5.0035286,-5.3589344,-3.813221,-7.561142,-6.327997,-6.0407524,-4.981497,-6.6691284,-6.0552216,-7.6057224,-11.845327,-12.931011,-8.583345,-6.3788414,-6.7659626,-9.967932,-5.7525597,-3.9354095,-5.492552,-8.576269,-9.044113,-9.509382,-9.58329,-8.535969,-6.0219727,-8.752459,-7.0584717,-5.500639,-9.685562,-8.346401,-6.8024807,-5.381571,-8.279558,-10.523067,-7.903015,-5.0727253,-10.766079,-7.541935,-6.1490135,-7.0448456,-10.121756,-8.827711,-10.327002,-13.058632,-9.0108795,-11.64801,-7.0071373,-7.1503315,-8.122559,-12.257788,-8.205156,-9.526062,-4.9649334,-4.258917,-11.099571,-7.5429897,-10.737576,-4.788187,-2.237688,-6.418806,-1.6475334,-5.3135777
-8.127953,-8.135647,-18.011395,-21.311691,-12.218647,-8.812979,-7.8585396,-5.007044,-8.780661,-14.596216,-12.774401,-6.2461185,-5.896637,-13.526539,-18.653786,-9.242809,-12.044573,-22.59036,-14.606798,-7.9717064,-11.316103,-12.98514,-11.177883,-6.78001,-7.50815,-9.150808,-9.342426,-13.08112,-22.11441,-21.703264,-15.021075,-17.114792,-12.515125,-14.573696,-9.224659,-6.308262,-6.7099304,-7.3291626,-10.996672,-9.131443,-15.048417,-13.286028,-7.96957,-11.934826,-19.695232,-9.281353,-2.0190468,-0.9706173,-0.8230934,-1.9451256,-7.6242695,-4.9701157,-3.9262543,-2.6564445,-6.56085,-4.641735,-1.5619774,-3.009674,-5.3282585,-7.2739277,-9.577492,-5.299692,-3.0572014,-3.755268,-4.083935,-6.369158,-4.3942738,-9.292276,-8.424538,-8.130022,-11.511028,-4.069031,-2.077528,-5.390312,-6.017847,-8.533649,-6.29648,-9.383785,-6.7837505,-10.682373,-11.850704,-12.761841,-10.329504,-10.324799,-7.1389465,-6.0591984,-8.192507,-10.331564,-10.811493,-15.809072,-9.2321205,-8.521708,-12.496744,-7.3179035,-7.2472343,-11.786575,-13.029991,-9.703209,-5.523857,-7.1496754,-5.2663307,-6.119026,-8.559988,-10.201298,-5.8212395,-4.7893963,-4.1929855,-3.4596062,-3.966055,-10.182402
-10.273825,-11.115599,-17.083565,-18.224632,-17.145592,-14.675989,-15.536976,-11.8356,-11.664282,-13.554808,-15.436862,-8.302387,-7.273651,-14.172634,-10.003609,-9.1166115,-13.84648,-13.807204,-9.910625,-9.334459,-8.159435,-10.45751,-12.630936,-11.637276,-11.68952,-21.462719,-17.778778,-13.281696,-18.676222,-21.563643,-11.204678,-8.445271,-9.462414,-13.262856,-12.024605,-12.525644,-11.36935,-9.919306,-22.17592,-12.150368,-9.915062,-12.944706,-12.635618,-14.164202,-16.183918,-12.571758,-5.6163654,-6.6478653,-6.8693027,-5.7440357,-10.834785,-10.30122,-11.820618,-6.637247,-7.169533,-7.300747,-4.682913,-7.6332664,-6.303213,-9.947502,-8.561506,-8.513542,-8.0002,-8.623665,-7.4974327,-8.378967,-8.961613,-13.475517,-15.646846,-14.75048,-8.940821,-3.4969635,-5.5312824,-8.686796,-9.676704,-6.0985413,-4.5359974,-6.8905697,-8.180359,-11.338945,-9.952042,-7.877964,-10.064232,-12.844727,-9.947432,-6.6133366,-8.990999,-8.854767,-14.523867,-12.564989,-7.396305,-11.984621,-7.8227196,-7.4044724,-16.301193,-13.337469,-9.925968,-8.566429,-10.355984,-12.216316,-10.324726,-11.889559,-8.854971,-10.0757675,-4.181452,-9.518652,-12.027725,-7.183899,-12.672386,-17.089783
-16.91428,-11.74477,-14.215263,-23.098045,-20.556929,-17.142895,-18.472872,-24.874958,-21.416384,-18.068237,-17.910622,-14.629777,-15.927162,-9.703655,-8.574894,-15.308594,-19.899967,-14.543464,-14.250028,-18.535631,-15.60825,-16.420837,-15.654188,-12.642271,-13.931442,-17.44836,-13.01655,-12.775089,-18.451107,-18.462767,-9.665857,-8.07696,-14.913405,-17.721016,-24.605015,-22.488573,-14.001156,-11.2570095,-17.00894,-12.343048,-9.438862,-11.778698,-8.668854,-12.64909,-16.798992,-12.128403,-15.91027,-16.93711,-17.859737,-18.336544,-20.255363,-16.929293,-14.007349,-10.954515,-17.108047,-17.176569,-11.360786,-7.2081547,-7.2611713,-11.830076,-11.883516,-11.114309,-14.884612,-12.232176,-18.753578,-14.022589,-12.261841,-17.623905,-15.298223,-10.463781,-6.0627174,-7.723385,-11.754253,-6.403187,-6.0674915,-10.459814,-11.0780735,-12.999325,-15.837374,-9.753441,-6.076742,-9.465046,-17.454662,-10.569372,-8.172478,-9.291557,-9.588322,-14.389156,-16.08505,-9.605293,-7.4361706,-9.959379,-8.674274,-5.9389763,-8.178139,-9.618593,-11.375492,-10.8468685,-15.401666,-7.802637,-8.707882,-9.4807205,-5.948244,-6.722437,-5.666437,-9.209408,-11.402163,-10.186817,-17.895233,-18.598469
-22.623856,-14.807622,-14.0262,-23.216099,-18.415777,-15.436018,-14.5382,-22.135359,-18.46333,-12.588627,-13.48638,-17.098778,-13.212341,-10.937592,-12.773634,-16.163885,-14.839224,-20.484964,-23.141418,-19.04356,-18.37138,-22.762278,-14.041354,-8.472937,-12.538456,-15.090918,-14.415992,-17.412941,-18.896585,-22.173948,-14.947289,-13.7900505,-18.743113,-18.787064,-21.6669,-17.24947,-17.201164,-12.834322,-18.14666,-11.732552,-13.450857,-15.655953,-7.6245213,-12.068733,-13.275457,-13.144276,-15.151037,-16.11312,-24.535019,-19.575104,-18.850163,-11.087517,-12.610899,-16.378891,-14.285704,-17.15325,-18.200787,-11.442785,-10.167183,-14.2257595,-11.216766,-9.384186,-9.09667,-8.335369,-12.895969,-12.0171795,-12.772158,-13.17598,-8.317219,-12.138336,-6.2214336,-7.8416862,-16.104422,-8.478914,-9.7962,-15.253064,-18.010918,-10.858509,-9.190851,-6.6656456,-4.327532,-7.8515778,-11.87368,-10.851927,-9.449387,-12.725485,-15.840696,-17.760067,-16.426582,-10.811571,-10.944912,-14.122047,-12.644566,-6.3761597,-5.1818886,-6.7162247,-9.070999,-7.018278,-8.282507,-4.3174057,-6.709606,-10.743565,-7.2608852,-5.309223,-11.071222,-14.418455,-15.116049,-9.762836,-12.422684,-14.699961
-21.602036,-18.76547,-12.393995,-15.070356,-22.191723,-20.084293,-15.949337,-18.016998,-19.011753,-12.621101,-16.179394,-13.158632,-15.767828,-17.945812,-20.34073,-15.835537,-13.938598,-20.427414,-23.733356,-20.059391,-14.086226,-14.669746,-9.595575,-8.375355,-13.9760685,-11.811028,-12.842857,-10.825211,-14.898287,-28.47875,-28.35462,-20.934353,-18.064507,-15.114619,-18.112532,-12.268038,-8.040211,-7.4690723,-11.715565,-17.043829,-14.357456,-13.99502,-9.808893,-8.6252,-10.950924,-13.510073,-14.858999,-16.094078,-18.652403,-19.388102,-13.432842,-10.650896,-12.809397,-15.565202,-15.335617,-13.931754,-13.165657,-10.431559,-7.569681,-4.621147,-6.3099136,-14.240649,-9.159733,-8.585768,-18.836533,-13.900198,-14.632235,-8.842308,-6.542347,-10.587357,-9.058537,-13.31353,-12.552856,-15.141846,-16.151093,-19.77761,-14.764684,-8.83136,-9.089027,-12.733805,-7.7339153,-12.1354885,-11.892912,-13.097334,-12.876711,-11.573463,-12.31045,-20.046474,-14.352868,-13.51709,-12.146248,-14.156316,-10.353201,-12.415472,-12.157816,-8.531427,-10.511652,-9.681335,-11.798895,-6.0617504,-9.652912,-17.438381,-17.642912,-10.207382,-9.583637,-16.432823,-14.4918375,-12.89237,-17.734938,-14.907454
-22.269968,-18.084757,-12.585875,-14.4404545,-25.01918,-21.157183,-21.58613,-16.212912,-14.211781,-12.359167,-16.893536,-15.254433,-15.8005905,-21.726046,-22.710573,-19.039875,-19.606865,-17.274082,-16.69423,-16.420567,-14.535884,-16.038921,-13.818825,-14.863199,-10.636702,-8.653021,-9.508348,-7.9531384,-12.537697,-27.795689,-28.821077,-20.08688,-20.102104,-19.078712,-17.17027,-11.805901,-6.07255,-6.964941,-13.607353,-19.329868,-13.857981,-14.171391,-18.16571,-12.352535,-16.731524,-17.54231,-17.850832,-25.121561,-23.959122,-25.066343,-13.650505,-11.4035,-12.855949,-12.81682,-17.73667,-15.086491,-15.506359,-10.961504,-6.613302,-5.603237,-8.851055,-15.436224,-11.153664,-10.015028,-17.173927,-23.958567,-25.788649,-11.815187,-10.854578,-18.389141,-14.574029,-12.645527,-13.485115,-16.668224,-17.147285,-21.908142,-13.86429,-10.054293,-13.721823,-12.311487,-12.1972275,-8.323666,-11.542906,-10.2000885,-11.329266,-12.48498,-10.178486,-15.866684,-11.946297,-13.887128,-11.722778,-7.244446,-6.6818504,-9.191702,-10.603001,-11.167938,-8.311016,-12.566105,-8.970919,-11.573584,-16.118206,-13.259235,-17.662441,-14.9080925,-10.94985,-12.694651,-21.696543,-22.396736,-16.71196,-13.07128
